HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,8569.415879991575,8597.782468355223,0.0,-2356.5423662689013
1,7331.099716478931,7232.65213012672,0.0,-2356.5423662689013
2,5853.861719825734,5740.627032940056,0.0,-2356.5423662689013
3,5705.169811934465,5599.103191668701,0.0,-2356.5423662689013
4,6364.657056294931,6284.372113741003,0.0,-2356.5423662689013
5,9089.277850271832,8947.631587101665,0.0,-2356.5423662689013
6,12671.539183166802,12244.162656343704,0.0,-2356.5423662689013
7,16944.09677766377,16357.332811780194,0.0,-2356.5423662689013
8,21244.68346655865,20575.03983065728,0.0,-2356.5423662689013
9,28616.181970427187,28006.125148855783,0.0,-2356.5423662689013
10,34057.16624420919,33617.523634091966,0.0,-2356.5423662689013
11,36643.14437902502,36583.406796615614,0.0,-2356.5423662689013
12,38284.473107425,38444.82036966628,0.0,-2356.5423662689013
13,38677.99782854365,38308.97880958136,0.0,-2356.5423662689013
14,38756.852877169425,37747.55135395814,0.0,-2356.5423662689013
15,39559.566988649254,38272.80846883046,0.0,-2356.5423662689013
16,39141.83020452998,37823.07400045019,0.0,-2356.5423662689013
17,37518.63175263752,36679.542042162066,0.0,-2356.5423662689013
18,34154.61802859469,33818.87902467084,0.0,-2356.5423662689013
19,30339.745751019283,30051.927365604428,0.0,-2356.5423662689013
20,25986.970840351834,25795.074786785677,0.0,-2356.5423662689013
21,19677.97144054377,20115.78584172142,0.0,-2356.5423662689013
22,13433.196574520622,13851.072857196195,0.0,-2356.5423662689013
23,10317.110884367576,1726.1684236440205,0.0,-2356.5423662689013
