HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,210.37721860453948,213.8623955066389,0.0,0.0
1,188.04517332347174,190.70088063753576,0.0,0.0
2,191.33714013811735,197.82218566307398,0.0,0.0
3,231.25692480095637,244.13754874009587,0.0,0.0
4,320.2869352143375,334.07361485407876,0.0,0.0
5,430.8463780194825,439.6554151681742,0.0,0.0
6,532.5794318188364,531.3439650902376,0.0,0.0
7,634.6252675842029,621.9320426354053,0.0,0.0
8,693.7989056466619,674.5804325984068,0.0,0.0
9,705.3990244664418,685.2239250769971,0.0,0.0
10,707.2576640045028,687.4227658785309,0.0,0.0
11,709.3309132075381,689.6042703481824,0.0,0.0
12,710.8809872915892,691.1661288921665,0.0,0.0
13,710.8809872915907,691.1661288921655,0.0,0.0
14,710.8746647743397,691.134166424091,0.0,0.0
15,710.5768890965468,690.5612681462214,0.0,0.0
16,696.6021613928558,675.5607076791615,0.0,0.0
17,671.8988594259789,649.8684193537779,0.0,0.0
18,638.2195086716662,617.7568312424875,0.0,0.0
19,580.6225357347937,565.4081262441782,0.0,0.0
20,488.40370727773086,480.4537338843711,0.0,0.0
21,393.07291409430627,390.61312602116504,0.0,0.0
22,317.4287540245795,317.5081138610837,0.0,0.0
23,255.90587373346747,47.78239449125753,0.0,0.0
