HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,28.287830271918843,18.474947318190985,-0.6894733773562481,0.0
1,36.62687770831723,26.277084636977612,-0.6894733773562481,0.0
2,38.40792278879876,28.95259157177511,-0.6894733773562481,0.0
3,41.56100069295897,27.638524833067233,-0.6894733773562481,0.0
4,34.12001316220117,27.80393130860147,-0.6894733773562481,0.0
5,61.98095964884794,45.86673777410694,-0.6894733773562481,0.0
6,45.37633667720586,19.620827658161375,-0.6894733773562481,0.0
7,52.965330702513384,28.12728163523096,-0.6894733773562481,0.0
8,65.15110561341427,20.679789615743363,-0.6894733773562481,0.0
9,31.615555783659612,7.495041068860381,-0.6894733773562481,0.0
10,12.758226502693978,7.87900272978159,-0.6894733773562481,0.0
11,1.41274637614654,1.6153749225498935,-0.6894733773562481,0.0
12,-1.6067094939133497,28.287830271918843,-0.6894733773562481,0.0
13,-2.562858369975345,28.287830271918843,-0.6894733773562481,0.0
14,-1.4258091982707093,28.287830271918843,-0.6894733773562481,0.0
15,-1.3868706759316218,3.252290831491763,-0.6894733773562481,0.0
16,0.31925026548741187,5.203307032382678,-0.6894733773562481,0.0
17,2.5048007874235374,6.09296107933077,-0.6894733773562481,0.0
18,4.664968425784338,7.499828386972332,-0.6894733773562481,0.0
19,19.355853740736407,8.81753802940398,-0.6894733773562481,0.0
20,7.006863541583829,34.01190760379856,-0.6894733773562481,0.0
21,19.268615515762416,35.07336597602739,-0.6894733773562481,0.0
22,31.975959730209077,18.42662807459017,-0.6894733773562481,0.0
23,32.40631972671505,-10.458737654417824,-0.6894733773562481,0.0
