HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,194.77447346069084,195.45170739980875,0.0,0.0
1,194.77447346069502,195.4517073998064,0.0,0.0
2,196.70759915756142,195.451707399806,0.0,0.0
3,235.85746554672764,195.45170739981182,0.0,0.0
4,467.36251404275987,195.45170739980932,0.0,0.0
5,1691.658590382533,195.50907751230176,0.0,0.0
6,3753.705787863326,195.65084501413253,0.0,0.0
7,5146.361816640099,200.26032227736553,0.0,0.0
8,5420.858169847972,212.96089436457567,0.0,0.0
9,5679.973966518115,228.97210634671873,0.0,0.0
10,6107.1895834970255,241.6238808265111,0.0,0.0
11,6500.30130390737,246.39395611102847,0.0,0.0
12,5230.232535526671,244.85510708735896,0.0,0.0
13,3023.1568051626864,242.0970805241531,0.0,0.0
14,1506.509037821681,235.28501774714653,0.0,0.0
15,930.0939965375964,223.8577904334443,0.0,0.0
16,642.7508625015897,213.6045184502248,0.0,0.0
17,441.5634312538338,200.73542418846858,0.0,0.0
18,286.03964391247246,196.00568844721963,0.0,0.0
19,210.09781386568113,195.48092739398754,0.0,0.0
20,195.73867680926224,195.4517073998087,0.0,0.0
21,194.80070127290375,195.45170739980972,0.0,0.0
22,194.77447346070042,195.45170739980915,0.0,0.0
23,194.77447346070514,0.6772339391176718,0.0,0.0
