HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,43.97527251115609,43.38052733127888,0.0,0.0
1,30.527228030207965,30.288244284116406,0.0,0.0
2,26.39894849404435,29.569839972715666,0.0,0.0
3,34.19603755556493,43.320505527349994,0.0,0.0
4,56.22430681542856,66.3345430447504,0.0,0.0
5,82.61415496183015,88.14113448216341,0.0,0.0
6,102.2687752383907,103.34613954103897,0.0,0.0
7,114.29621831667342,112.43410359896167,0.0,0.0
8,121.41025072587372,120.46451297173128,0.0,0.0
9,123.69667845393447,125.39338104541463,0.0,0.0
10,122.50427278248252,124.91795847966118,0.0,0.0
11,121.41970410109433,123.82215074392467,0.0,0.0
12,120.60866716172927,122.98768102205756,0.0,0.0
13,120.51574356254466,122.9671605183528,0.0,0.0
14,121.69786349475558,124.24783141796404,0.0,0.0
15,123.3008574854822,125.70793709388145,0.0,0.0
16,124.9067325811279,126.1335895978488,0.0,0.0
17,124.71632408639005,123.5560816984909,0.0,0.0
18,120.53189770928692,118.09367392613328,0.0,0.0
19,112.41591951216695,110.50588094271141,0.0,0.0
20,103.69552185526328,102.13346584026625,0.0,0.0
21,94.03086677638993,92.1898931356576,0.0,0.0
22,80.15441593447875,78.38868386928837,0.0,0.0
23,62.66132109192692,16.850064385300055,0.0,0.0
