HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,19.19647162353094,19.15492384250317,0.0,0.0
1,11.61757416195232,11.612612284147,0.0,0.0
2,10.585503578182859,10.58550357818482,0.0,0.0
3,16.03241284688887,14.991202391112399,0.0,0.0
4,67.837995529174,57.456677106710025,0.0,0.0
5,217.2024888882671,185.93670258155151,0.0,0.0
6,359.6924329589694,326.98584703298684,0.0,0.0
7,447.83102273758243,411.04227286118805,0.0,0.0
8,492.47100976234935,459.38178678659216,0.0,0.0
9,500.65607752014176,491.74992194542426,0.0,0.0
10,508.03807291491216,509.36159368661737,0.0,0.0
11,514.8798187665082,515.78104195228,0.0,0.0
12,509.42591790677795,510.5222106346722,0.0,0.0
13,498.8088001090442,501.4624074789196,0.0,0.0
14,497.99877659296845,502.5827497335578,0.0,0.0
15,501.009029256885,501.77318338247454,0.0,0.0
16,488.031447852708,477.49343402569076,0.0,0.0
17,443.5512159647155,416.7081361917346,0.0,0.0
18,365.68683087871295,323.22994804382296,0.0,0.0
19,286.24840802890355,239.55161336752087,0.0,0.0
20,216.55531663273587,188.83408641815157,0.0,0.0
21,154.4355765741011,147.8515749711263,0.0,0.0
22,88.18620535605803,87.47659961993882,0.0,0.0
23,39.62621368759309,20.227309001152232,0.0,0.0
