HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,127.60450576118062,139.57857628392063,-3.315573199760522,-10.079425241181804
1,132.89478868676366,141.28027381563595,-3.315573199760522,-10.079425241181804
2,138.97691003636388,151.31694103814456,-3.315573199760522,-10.079425241181804
3,142.40937528376736,151.7556098138631,-3.315573199760522,-10.079425241181804
4,146.5564844891383,157.80772232745576,-3.315573199760522,-10.079425241181804
5,137.1819855207514,163.817432935696,-3.315573199760522,-10.079425241181804
6,242.08791461360445,225.13013386050375,-3.315573199760522,-10.079425241181804
7,628.0360590889823,282.32989078064423,-3.315573199760522,-10.079425241181804
8,1005.4845703098634,290.13500037257154,-3.315573199760522,-10.079425241181804
9,1122.6222112216992,271.14326334122364,-3.315573199760522,-10.079425241181804
10,1245.7064690145053,265.6717052742147,-3.315573199760522,-10.079425241181804
11,1344.0906055662083,259.943497736296,-3.315573199760522,-10.079425241181804
12,1382.87779496229,260.80787316335596,-3.315573199760522,-10.079425241181804
13,1291.3074011350545,251.7935809111571,-3.315573199760522,-10.079425241181804
14,1286.7595549227706,203.20154495310496,-3.315573199760522,-10.079425241181804
15,1232.968487426905,110.74264493362799,-3.315573199760522,-10.079425241181804
16,785.9086145961874,103.89514335895518,-3.315573199760522,-10.079425241181804
17,156.2432646069056,110.03072004714852,-3.315573199760522,-10.079425241181804
18,43.53270462950158,109.06215116584127,-3.315573199760522,-10.079425241181804
19,58.787845495004134,134.36812586934826,-3.315573199760522,-10.079425241181804
20,73.73781991690356,142.45848856672765,-3.315573199760522,-10.079425241181804
21,90.11580996034033,146.10905355724165,-3.315573199760522,-10.079425241181804
22,98.67410994005665,147.6835623394182,-3.315573199760522,-10.079425241181804
23,104.69763605508886,27.13503134195369,-3.315573199760522,-10.079425241181804
