HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,788.4295654296873,788.4295654296876,0.0,0.0
1,788.4295654296875,788.4295654296875,0.0,0.0
2,788.4295654296848,788.4295654296878,0.0,0.0
3,788.4295654296867,788.4295654296868,0.0,0.0
4,778.4096950954847,778.3711571326627,0.0,0.0
5,770.3937988281245,770.3937988281248,0.0,0.0
6,748.1694030761715,748.6862494890082,0.0,0.0
7,500.82773013990754,500.7946675618493,0.0,0.0
8,788.4295654296873,788.4295654296873,0.0,0.0
9,788.4295654296873,788.4295654296873,0.0,0.0
10,788.4295654296873,788.4295654296873,0.0,0.0
11,788.4295654296873,788.4295654296873,0.0,0.0
12,788.4295654296873,788.4295654296873,0.0,0.0
13,788.4295654296873,788.4295654296873,0.0,0.0
14,788.4295654296873,788.4295654296873,0.0,0.0
15,788.4295654296873,788.4295654296873,0.0,0.0
16,788.4295654296873,788.4295654296873,0.0,0.0
17,770.3937988281245,770.3937988281253,0.0,0.0
18,687.4645503117481,687.3006585162613,0.0,0.0
19,780.6093697547922,780.5498615746359,0.0,0.0
20,788.4295654296874,788.4295654296872,0.0,0.0
21,788.4295654296872,788.4295654296874,0.0,0.0
22,788.4295654296867,788.4295654296872,0.0,0.0
23,788.429565429687,6.545874953189923e-13,0.0,0.0
