HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,12753.353291127609,12582.86910306492,0.0,0.0
1,12737.996479136606,12588.703500601008,0.0,0.0
2,13533.66251346957,12620.833580603856,0.0,0.0
3,16451.66956268026,12711.8708496095,0.0,0.0
4,23718.9721698395,13189.398982121418,0.0,0.0
5,34649.70962793322,14568.132014347933,0.0,0.0
6,44349.56636509298,17039.4739520733,0.0,0.0
7,49440.6736335607,20208.865948016915,0.0,0.0
8,51403.11534662347,22746.712580754203,0.0,0.0
9,51809.74686452329,23849.457003079893,0.0,0.0
10,51370.11830250228,23801.915377103374,0.0,0.0
11,51135.91808848169,22757.779785156265,0.0,0.0
12,51238.91069504306,21076.623544546397,0.0,0.0
13,51331.53493175277,19262.78707181491,0.0,0.0
14,50473.242449413156,17603.221604567316,0.0,0.0
15,47810.64223015439,16206.477905273447,0.0,0.0
16,43962.59892465887,14991.143066406301,0.0,0.0
17,39045.57617187494,13845.854604867804,0.0,0.0
18,33060.454052921305,13048.740534855779,0.0,0.0
19,26757.384687050813,12708.703303410473,0.0,0.0
20,21259.32647868785,12603.440373347374,0.0,0.0
21,17315.359176694372,12584.140249399057,0.0,0.0
22,14806.877061632033,12582.737304687504,0.0,0.0
23,13331.706324084314,-78.83211662340841,0.0,0.0
