HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,7762.068691568555,6314.868680806531,0.0,-4002.2920304414415
1,7094.153484994182,5924.007284897421,0.0,-4002.2920304414415
2,6737.624435292782,5589.966549212458,0.0,-4002.2920304414415
3,6872.0188424845255,5544.190670012523,0.0,-4002.2920304414415
4,8255.283765524942,5517.926048571586,0.0,-4002.2920304414415
5,17769.907222168127,6689.5516404362315,0.0,-4002.2920304414415
6,29794.603581449628,12142.93367708594,0.0,-4002.2920304414415
7,44225.31684130478,20110.48717075993,0.0,-4002.2920304414415
8,58327.955299862326,28300.2260992294,0.0,-4002.2920304414415
9,70405.72410014676,34986.01001067309,0.0,-4002.2920304414415
10,80654.42008639502,38031.88926055556,0.0,-4002.2920304414415
11,87383.19931951896,38414.679281160876,0.0,-4002.2920304414415
12,92815.6332931026,36156.75861187921,0.0,-4002.2920304414415
13,96944.42082861382,30838.37904654079,0.0,-4002.2920304414415
14,97545.68521333467,25820.346946612397,0.0,-4002.2920304414415
15,92819.39322701479,20800.52421890733,0.0,-4002.2920304414415
16,78127.49381813064,17197.66835823286,0.0,-4002.2920304414415
17,42844.72332888191,13998.665062520362,0.0,-4002.2920304414415
18,21328.029460948113,10625.828333913672,0.0,-4002.2920304414415
19,16949.349256438516,10520.132748390737,0.0,-4002.2920304414415
20,14083.866126183086,9483.301970755681,0.0,-4002.2920304414415
21,11494.717728876838,8048.496609075511,0.0,-4002.2920304414415
22,9287.202315575929,7285.525933709785,0.0,-4002.2920304414415
23,8303.195503423622,-193.27015018747085,0.0,-4002.2920304414415
