HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,241.1689704222658,157.56218316004848,0.0,0.0
1,236.84907476198447,166.58355888953636,0.0,0.0
2,249.82681139949327,185.25699358719874,0.0,0.0
3,326.06512036087065,196.1638858501746,0.0,0.0
4,430.1596341187918,199.30054745307376,0.0,0.0
5,491.87081169625003,209.47982076498153,0.0,0.0
6,537.1160290012988,247.84040252978966,0.0,0.0
7,593.2422107389589,288.3354968291075,0.0,0.0
8,619.7580312677713,301.03938396160447,0.0,0.0
9,641.0038916342995,300.1388967954193,0.0,0.0
10,657.1554117312367,287.94933920640216,0.0,0.0
11,656.7088250054243,275.9005862749542,0.0,0.0
12,656.7088250054234,270.58132919898605,0.0,0.0
13,656.7088250054244,264.67887276869595,0.0,0.0
14,655.658757469204,257.24078633235064,0.0,0.0
15,648.2722143414367,244.9362718875593,0.0,0.0
16,634.16410769174,217.98150400015095,0.0,0.0
17,586.6376201878101,184.71010861030055,0.0,0.0
18,493.4788729495905,156.39192947974598,0.0,0.0
19,376.7893927270851,139.862543326158,0.0,0.0
20,306.00425112201987,132.67980230771593,0.0,0.0
21,337.6629952617085,133.3968665783234,0.0,0.0
22,335.57743730216254,162.85041434948272,0.0,0.0
23,272.8338074665909,-70.9110315237393,0.0,0.0
