HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1193.0960908502273,1196.8594313401443,0.0,0.0
1,1189.923719618046,1191.4290607158941,0.0,0.0
2,1192.837165686347,1196.9029752291083,0.0,0.0
3,1224.5973138919196,1232.324967604422,0.0,0.0
4,1305.4076989418663,1310.08168381911,0.0,0.0
5,1461.1400651602785,1400.0256746732239,0.0,0.0
6,1775.6700682658864,1577.1116567758388,0.0,0.0
7,2065.880521693899,1747.2187922551113,0.0,0.0
8,2181.487614774149,1806.8313950758707,0.0,0.0
9,2214.0887605513526,1816.858607365532,0.0,0.0
10,2222.6807337501423,1816.8836153470547,0.0,0.0
11,2219.9363597416695,1814.12294123723,0.0,0.0
12,2209.9140938360515,1811.9307861328193,0.0,0.0
13,2195.2471194212408,1811.9198256272532,0.0,0.0
14,2168.3867720680564,1785.9513326791607,0.0,0.0
15,2103.2310482332014,1767.6851888803333,0.0,0.0
16,1961.5458502641632,1736.9743253267734,0.0,0.0
17,1782.8449229974835,1678.472423846903,0.0,0.0
18,1581.3284224586816,1558.588667649488,0.0,0.0
19,1441.3914074660115,1448.2157052847053,0.0,0.0
20,1384.3185960323956,1393.981313852163,0.0,0.0
21,1312.6194511793624,1322.7502535306476,0.0,0.0
22,1250.2418619791683,1261.3798123873182,0.0,0.0
23,1212.556118669197,27.302339607253245,0.0,0.0
