HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,11531.687773138032,11568.592773437513,0.0,0.0
1,11381.466433937907,11401.94538762018,0.0,0.0
2,11344.987454352133,11351.428645207267,0.0,0.0
3,11497.887141553227,11498.39038085942,0.0,0.0
4,11920.16222910678,11931.608783428492,0.0,0.0
5,12320.05731411629,12353.684880183266,0.0,0.0
6,12632.562806813168,12676.339130108156,0.0,0.0
7,12957.13469079257,12999.292931189935,0.0,0.0
8,13400.242213691288,13441.519305889435,0.0,0.0
9,13744.565152807627,13781.596998948287,0.0,0.0
10,13905.169398048334,13942.233482947713,0.0,0.0
11,14087.9137332375,14128.647545447719,0.0,0.0
12,14188.00261539148,14230.578866811973,0.0,0.0
13,14292.326474946092,14336.048743614781,0.0,0.0
14,14347.736328124916,14390.33568396934,0.0,0.0
15,14184.58461296692,14224.528489332932,0.0,0.0
16,14006.42095082022,14041.8744459886,0.0,0.0
17,13730.200161637913,13758.489624023417,0.0,0.0
18,13463.315601801889,13484.881826547462,0.0,0.0
19,13206.990851741988,13231.96743539663,0.0,0.0
20,12838.262916068084,12873.846951998206,0.0,0.0
21,12464.244062051053,12508.965679462124,0.0,0.0
22,12092.085522180329,12143.63509427582,0.0,0.0
23,11750.651786248925,268.1580332772206,0.0,0.0
