HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1475.5985107421873,1475.5985107421905,0.0,0.0
1,1475.598510742188,1475.598510742187,0.0,0.0
2,1475.5985107421868,1475.598510742187,0.0,0.0
3,1475.5985107421875,1475.5985107421882,0.0,0.0
4,1475.5985107421889,1475.5985107421943,0.0,0.0
5,1297.428814227765,1296.279332314769,0.0,0.0
6,780.7366943359356,780.7366943359378,0.0,0.0
7,1475.5985107421873,1475.5985107421873,0.0,0.0
8,1475.5985107421873,1475.5985107421873,0.0,0.0
9,1475.5985107421873,1475.5985107421873,0.0,0.0
10,1475.5985107421873,1475.5985107421873,0.0,0.0
11,1475.5985107421873,1475.5985107421873,0.0,0.0
12,1475.5985107421873,1475.5985107421873,0.0,0.0
13,1475.5985107421873,1475.5985107421873,0.0,0.0
14,1475.5985107421873,1475.5985107421873,0.0,0.0
15,1475.5985107421873,1475.5985107421873,0.0,0.0
16,1475.5985107421873,1475.5985107421873,0.0,0.0
17,940.4096394328312,936.0121081808329,0.0,0.0
18,1501.1612041371066,1510.8542591975292,0.0,0.0
19,1713.5455322265611,1713.5455322265636,0.0,0.0
20,1713.545532226561,1713.5455322265639,0.0,0.0
21,1581.3527425130208,1580.8443087064295,0.0,0.0
22,1475.5985107421868,1475.5985107421895,0.0,0.0
23,1475.5985107421877,-9.366365335144818e-13,0.0,0.0
