HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,592.6453247070317,592.6453247070318,0.0,0.0
1,592.6453247070331,592.6453247070332,0.0,0.0
2,592.6453247070324,592.645324707031,0.0,0.0
3,592.6453247070339,592.6453247070332,0.0,0.0
4,592.645324707032,592.6453247070323,0.0,0.0
5,592.6453247070326,592.6453247070327,0.0,0.0
6,592.6453247070328,592.6453247070325,0.0,0.0
7,592.6453247070323,592.6453247070323,0.0,0.0
8,592.6453247070317,592.6453247070317,0.0,0.0
9,592.6453247070317,592.6453247070317,0.0,0.0
10,592.6453247070317,592.6453247070317,0.0,0.0
11,592.6453247070317,592.6453247070317,0.0,0.0
12,592.6453247070317,592.6453247070317,0.0,0.0
13,592.6453247070317,592.6453247070317,0.0,0.0
14,592.6453247070317,592.6453247070317,0.0,0.0
15,592.6453247070317,592.6453247070317,0.0,0.0
16,592.6453247070317,592.6453247070317,0.0,0.0
17,592.6453247070332,592.6453247070331,0.0,0.0
18,592.6453247070326,592.645324707032,0.0,0.0
19,592.645324707033,592.6453247070334,0.0,0.0
20,592.645324707032,592.6453247070308,0.0,0.0
21,592.6453247070334,592.6453247070322,0.0,0.0
22,592.6453247070332,592.6453247070327,0.0,0.0
23,592.6453247070331,1.457874927268757e-12,0.0,0.0
