HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1231.7550577331492,1245.918421818661,0.0,0.0
1,1212.4960881375578,1208.9787374643215,0.0,0.0
2,1308.9429225409817,1271.2093904935264,0.0,0.0
3,1513.5851410029677,1406.9563727745774,0.0,0.0
4,1914.7058764929002,1650.966760488657,0.0,0.0
5,2534.2166874326294,2074.821574284474,0.0,0.0
6,3242.5184896769633,2579.7917586106496,0.0,0.0
7,3940.5595001571382,2979.69109872672,0.0,0.0
8,4616.215057022259,3259.4415353628306,0.0,0.0
9,5046.794442947777,3441.7219895582866,0.0,0.0
10,5219.210800930904,3498.4965280386114,0.0,0.0
11,5247.037894179524,3464.832697941709,0.0,0.0
12,5205.819081507413,3330.9575594388652,0.0,0.0
13,5164.439191211681,3184.5047912597656,0.0,0.0
14,5088.498892480823,3117.51907818134,0.0,0.0
15,4849.340797862777,3021.6080603966357,0.0,0.0
16,4217.970736799577,2782.4122760479295,0.0,0.0
17,3364.754572258138,2428.6633664644664,0.0,0.0
18,2685.5963270399134,2100.948513324443,0.0,0.0
19,2259.013868309963,1880.3571683443513,0.0,0.0
20,1903.640213421948,1719.4102395864634,0.0,0.0
21,1601.4240732010446,1585.7638948880726,0.0,0.0
22,1385.1922930136564,1438.934363731971,0.0,0.0
23,1281.6910606179958,91.3882821575494,0.0,0.0
