HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,331.89177157229716,330.8079120929429,0.0,0.0
1,325.55996119473326,323.1451036013094,0.0,0.0
2,340.9241819418199,326.165446501509,0.0,0.0
3,401.430479320087,340.25437076275387,0.0,0.0
4,531.6106255191484,369.7605074368994,0.0,0.0
5,719.7090185172669,413.1828630887536,0.0,0.0
6,875.422197130008,448.1553670443016,0.0,0.0
7,960.3461393743617,460.230648921088,0.0,0.0
8,1003.8842310412156,461.83340483445414,0.0,0.0
9,1024.4304924157345,465.62363404494,0.0,0.0
10,1053.1523395406766,479.7327514061561,0.0,0.0
11,1072.0680267217035,492.54283200777513,0.0,0.0
12,1064.6469581574756,493.70970858060696,0.0,0.0
13,1054.0278136739319,493.0827404902534,0.0,0.0
14,1021.2574215008347,495.38117687518775,0.0,0.0
15,917.5798807546078,496.5384054917556,0.0,0.0
16,755.1726329116548,494.3647232055672,0.0,0.0
17,598.9147212587545,490.92930632371144,0.0,0.0
18,515.2630458554053,486.9254499582142,0.0,0.0
19,490.5482964643527,477.31742183978747,0.0,0.0
20,466.6449646931527,455.13608257587157,0.0,0.0
21,430.01051909348337,419.72310433020954,0.0,0.0
22,390.3204987624605,381.60360952524,0.0,0.0
23,355.26496752743185,19.11479176106714,0.0,0.0
