HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,6895.886135057392,6896.866586538467,0.0,0.0
1,6900.974227729849,6897.919048602758,0.0,0.0
2,6940.67851824407,6905.675922100324,0.0,0.0
3,6994.365737622895,6915.716637244615,0.0,0.0
4,7073.347179193593,6945.577552208537,0.0,0.0
5,7208.926557635847,6977.53803429235,0.0,0.0
6,7428.936630073857,7003.768061711227,0.0,0.0
7,7690.860359045704,7030.7058528020025,0.0,0.0
8,7916.303613655386,7072.502577561604,0.0,0.0
9,8026.263595171761,7098.916766826911,0.0,0.0
10,8048.653019112169,7103.914226825416,0.0,0.0
11,8065.637775757273,7121.300912710336,0.0,0.0
12,8062.968048446455,7129.809391902085,0.0,0.0
13,8045.273276610373,7144.838219275843,0.0,0.0
14,7995.840593944515,7153.909301757808,0.0,0.0
15,7870.910777358691,7125.80719933143,0.0,0.0
16,7699.264450131737,7095.216571514435,0.0,0.0
17,7492.593145728558,7053.274061936593,0.0,0.0
18,7319.438568232114,7018.793715256903,0.0,0.0
19,7187.718753741556,6997.408451960635,0.0,0.0
20,7044.505732160002,6963.5244469275885,0.0,0.0
21,6955.127329157708,6938.601928710932,0.0,0.0
22,6915.640727894526,6913.731022761404,0.0,0.0
23,6896.566576493722,1.071849280041306,0.0,0.0
