HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,850.4720028697966,922.7246751051679,0.0,0.0
1,851.4147911802436,924.7032001201945,0.0,0.0
2,874.8407644220442,938.6623957707218,0.0,0.0
3,932.6021751901287,979.4434151282785,0.0,0.0
4,1154.9835032028188,1202.455008286695,0.0,0.0
5,1872.4368061635523,1940.4629751352106,0.0,0.0
6,3553.0256983732156,2865.7749657264085,0.0,0.0
7,5061.749819233031,3403.5436119666538,0.0,0.0
8,5647.98570491161,3614.080503023584,0.0,0.0
9,5834.66721224144,3674.7788414588285,0.0,0.0
10,5873.96385081791,3597.5473233736466,0.0,0.0
11,5828.076862203651,3366.9713181715742,0.0,0.0
12,5758.225443755977,3008.798677884623,0.0,0.0
13,5594.437453931315,2587.9841097318213,0.0,0.0
14,5124.396624217987,2106.9897097074067,0.0,0.0
15,4183.770287758536,1606.9681020883418,0.0,0.0
16,2966.51804933512,1230.5924600454491,0.0,0.0
17,1956.8292650244684,1065.405978863059,0.0,0.0
18,1362.957587815778,995.732982928938,0.0,0.0
19,1066.6277657578078,932.5085901113657,0.0,0.0
20,949.7938379748216,922.9217899029069,0.0,0.0
21,911.8167834519576,938.5750673734264,0.0,0.0
22,890.7574423136007,939.3772418682394,0.0,0.0
23,866.7335642380075,79.58739959602306,0.0,0.0
