HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,3587.2803351741695,3578.511573204633,0.0,0.0
1,3609.2083604600475,3578.560389592092,0.0,0.0
2,3634.606333063901,3578.1637972318,0.0,0.0
3,3669.359441413824,3580.0023451585175,0.0,0.0
4,3787.287521888465,3627.0564645620534,0.0,0.0
5,3934.0365490675604,3664.609379695003,0.0,0.0
6,4052.3753236501484,3670.934739332928,0.0,0.0
7,4142.26066361349,3676.0449594351085,0.0,0.0
8,4261.827397255137,3737.335237943215,0.0,0.0
9,4347.959704636592,3789.74103722205,0.0,0.0
10,4379.700660208624,3810.527303842397,0.0,0.0
11,4445.553786705266,3873.5294236403256,0.0,0.0
12,4491.92089469587,3918.3016592172726,0.0,0.0
13,4523.324664938031,3973.679208608777,0.0,0.0
14,4526.349692625991,4010.465719369741,0.0,0.0
15,4423.6659435988295,3954.740196814903,0.0,0.0
16,4252.880422541028,3901.984428992647,0.0,0.0
17,4042.11016354615,3832.2865905761705,0.0,0.0
18,3892.2459263125374,3784.8484168419436,0.0,0.0
19,3813.631176477159,3771.1188589242774,0.0,0.0
20,3732.4775746079026,3721.2679842435446,0.0,0.0
21,3678.0976534437978,3674.4293799767115,0.0,0.0
22,3623.6029450281403,3621.3197960486723,0.0,0.0
23,3578.7546517675764,-8.87622375214778,0.0,0.0
