HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,676.0549440347083,635.2859338613648,0.0,0.0
1,516.7197638617504,511.01529576228484,0.0,0.0
2,538.5396845440935,727.3081183800197,0.0,0.0
3,1057.3444999607723,1320.2702624981343,0.0,0.0
4,1906.8619094790097,2076.9019881028353,0.0,0.0
5,2778.7406047952345,2853.2487839918804,0.0,0.0
6,3496.307538613589,3452.545576829173,0.0,0.0
7,3939.8973804926845,3800.8444918119067,0.0,0.0
8,4095.839522906178,3919.9806448129475,0.0,0.0
9,4108.877910043984,3927.2849496694653,0.0,0.0
10,4109.4736692932765,3927.5975670447733,0.0,0.0
11,4109.473669293274,3927.5975670447724,0.0,0.0
12,4109.473669293275,3927.5975670447797,0.0,0.0
13,4109.473669293276,3923.788212702826,0.0,0.0
14,4108.537487278476,3892.572767991287,0.0,0.0
15,4098.47240181991,3818.829493596005,0.0,0.0
16,4050.6267089843777,3750.787891094502,0.0,0.0
17,3910.788671500838,3678.0797635591935,0.0,0.0
18,3661.740674015189,3534.6548109788137,0.0,0.0
19,3288.5657271461705,3233.6552006648135,0.0,0.0
20,2798.982298401589,2775.9470355694075,0.0,0.0
21,1986.5698410560517,1969.9407853346634,0.0,0.0
22,1256.8859461057323,1226.395732586202,0.0,0.0
23,891.5912419462004,176.73840090312922,0.0,0.0
