HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1148.8549397786162,1258.3099635197566,0.0,0.0
1,1058.865654371692,1177.964443500228,0.0,0.0
2,1092.4429950348447,1237.0939049353815,0.0,0.0
3,1358.5518644486972,1443.3358400785123,0.0,0.0
4,2231.3817723299735,2076.511014498195,0.0,0.0
5,3259.050364059485,2938.4522141676607,0.0,0.0
6,3880.541427203145,3504.015437199514,0.0,0.0
7,4170.4349042519625,3726.167893629813,0.0,0.0
8,4271.790027837629,3780.9598459097024,0.0,0.0
9,4297.549314535417,3784.5357759915787,0.0,0.0
10,4304.728187297941,3778.213686429537,0.0,0.0
11,4305.487927667015,3768.534064659706,0.0,0.0
12,4304.895366566379,3757.2997859074612,0.0,0.0
13,4298.249652029445,3744.304476224458,0.0,0.0
14,4256.699606007521,3726.6817861703703,0.0,0.0
15,3993.379509586018,3486.965233435997,0.0,0.0
16,3547.752685546884,3113.900749793421,0.0,0.0
17,3065.982172121943,2774.319887601411,0.0,0.0
18,2638.303514502498,2541.9480543870177,0.0,0.0
19,2277.3915566630494,2329.154428335335,0.0,0.0
20,1963.5359882924868,2019.2236774151133,0.0,0.0
21,1677.8698454524551,1691.897604135369,0.0,0.0
22,1444.9198143034675,1497.0103466327364,0.0,0.0
23,1295.9129503038525,248.51474546777646,0.0,0.0
