HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,6642.265183488838,6595.593872070321,0.0,0.0
1,6508.29229900016,6569.332942082359,0.0,0.0
2,6648.166537580676,6577.236741285995,0.0,0.0
3,7287.455265206307,6690.7228111854565,0.0,0.0
4,9040.692571764219,7284.120938814613,0.0,0.0
5,11924.481645488991,8817.143446702205,0.0,0.0
6,16547.28904566318,11184.713022085318,0.0,0.0
7,22018.597465427396,13698.657085712184,0.0,0.0
8,27202.736350574676,15126.863196739772,0.0,0.0
9,30014.1666947287,15498.245488093431,0.0,0.0
10,30558.872135790767,15507.924100435692,0.0,0.0
11,30607.256744267786,14942.945476825424,0.0,0.0
12,30604.621090008353,13135.668053260277,0.0,0.0
13,30471.999072078495,10972.195209209756,0.0,0.0
14,29820.77265175996,9159.14532940204,0.0,0.0
15,28911.3696083273,7905.1106942983815,0.0,0.0
16,28130.261146282377,7306.216740534879,0.0,0.0
17,27322.724418552418,6988.610257662289,0.0,0.0
18,25772.77267233887,6849.073021521931,0.0,0.0
19,22503.599173476283,6829.488666240987,0.0,0.0
20,18059.724020070087,6819.571880634022,0.0,0.0
21,13815.345332704805,6768.670738807116,0.0,0.0
22,10215.848166980999,6694.863534780639,0.0,0.0
23,7657.417383186809,60.89063926505986,0.0,0.0
