HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,327.53852768236027,327.374524043157,0.0,0.0
1,332.10496784078344,330.9244443453277,0.0,0.0
2,374.06889512803195,364.2588008000269,0.0,0.0
3,495.03298961889425,457.3897065382763,0.0,0.0
4,649.657775294277,541.7144065270056,0.0,0.0
5,835.1867935356005,581.4329640315118,0.0,0.0
6,1084.8472705125075,603.1411297137912,0.0,0.0
7,1390.717411786657,616.7004124568074,0.0,0.0
8,1702.4295201794816,624.3534592848554,0.0,0.0
9,1881.7768609642471,627.8412933349604,0.0,0.0
10,1872.9281782245243,628.7094315748948,0.0,0.0
11,1727.6793021132635,627.6263351440431,0.0,0.0
12,1474.394782406157,626.0094903799229,0.0,0.0
13,1192.1480060445845,624.0405555138227,0.0,0.0
14,954.3169027160369,614.2207741370564,0.0,0.0
15,742.0722768498547,559.1096608088567,0.0,0.0
16,545.914176268598,460.7421889671922,0.0,0.0
17,402.1140176473446,372.56187732403146,0.0,0.0
18,339.1753119106913,333.98579553457404,0.0,0.0
19,328.13737949648544,328.4066945589508,0.0,0.0
20,327.5506963620273,327.74743446937015,0.0,0.0
21,327.54008290959905,327.4194115858816,0.0,0.0
22,327.538527682368,327.37452404315627,0.0,0.0
23,327.5385276823733,-0.1640036392041182,0.0,0.0
