HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,161.13200986430246,186.74688427264866,0.0,0.0
1,152.9434621525875,177.23129037710459,0.0,0.0
2,220.9054708078826,207.91445820147902,0.0,0.0
3,373.21505351452095,259.8977991250884,0.0,0.0
4,726.6150134441016,453.0871546818655,0.0,0.0
5,961.205231531364,449.9522983844454,0.0,0.0
6,1255.1903369655313,516.4334766681371,0.0,0.0
7,1466.0253167280266,577.6562362084048,0.0,0.0
8,1572.8096239813406,607.7652455843398,0.0,0.0
9,1669.5014750162716,679.7936838590169,0.0,0.0
10,1736.9521974293175,743.421540773832,0.0,0.0
11,1749.5603546493312,755.3182654747598,0.0,0.0
12,1749.785331404527,753.1857505211483,0.0,0.0
13,1731.773054685628,724.5602452204782,0.0,0.0
14,1677.092680247802,682.4261556772087,0.0,0.0
15,1515.1771303374157,644.6399389413689,0.0,0.0
16,1331.707610967059,669.7442747262803,0.0,0.0
17,920.4491003043786,452.6088767418499,0.0,0.0
18,690.9679150343809,369.01038800753093,0.0,0.0
19,553.2115763813993,306.85236197251567,0.0,0.0
20,416.9417268014988,263.9351347409762,0.0,0.0
21,298.08375724705326,257.61059438265477,0.0,0.0
22,194.21723107816882,207.55463438767714,0.0,0.0
23,166.4187489652167,29.302432509120074,0.0,0.0
