HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,98.8428497314436,104.55229568481448,0.0,0.0
1,98.84284973144443,104.5522956848144,0.0,0.0
2,98.84516707964616,104.61554197164608,0.0,0.0
3,101.11701018235152,105.29178700080347,0.0,0.0
4,124.27492631349483,107.75952852689305,0.0,0.0
5,198.09039470336296,113.55818785153882,0.0,0.0
6,276.4454213577259,122.12467729128313,0.0,0.0
7,317.10770401644,129.8156348741977,0.0,0.0
8,333.62111093806067,133.56474839724024,0.0,0.0
9,339.9645287524681,134.3740620246299,0.0,0.0
10,341.8566099437254,134.42914449251617,0.0,0.0
11,342.08440460555806,134.25867733588592,0.0,0.0
12,341.41133942001113,133.67086887359693,0.0,0.0
13,334.35279138791566,132.60167004511922,0.0,0.0
14,307.015881885513,130.5520913050725,0.0,0.0
15,250.47486403892714,126.9060191374559,0.0,0.0
16,179.02851318125585,118.85696733914902,0.0,0.0
17,124.86435757925672,107.21536203531122,0.0,0.0
18,102.9390564549463,101.9318187420185,0.0,0.0
19,99.07009039984668,103.21053798382104,0.0,0.0
20,98.84284973144604,104.39236684945914,0.0,0.0
21,98.84284973144604,104.55229568481452,0.0,0.0
22,98.84284973144553,104.55229568481441,0.0,0.0
23,98.84284973144665,5.709445953370763,0.0,0.0
