HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,6697.467285156261,6697.467285156249,0.0,0.0
1,6697.467285156283,6697.46728515627,0.0,0.0
2,6560.364691840295,6559.837374173696,0.0,0.0
3,6450.682617187525,6450.682617187517,0.0,0.0
4,6450.682617187475,6450.682617187515,0.0,0.0
5,6450.6826171875,6450.6826171875255,0.0,0.0
6,5587.312265353755,5403.467904720687,0.0,0.0
7,5163.466343471001,5231.8691406250155,0.0,0.0
8,6697.467285156261,6697.467285156261,0.0,0.0
9,6697.467285156261,6697.467285156261,0.0,0.0
10,6697.467285156261,6697.467285156261,0.0,0.0
11,6697.467285156261,6697.467285156261,0.0,0.0
12,6697.467285156261,6697.467285156261,0.0,0.0
13,6697.467285156261,6697.467285156261,0.0,0.0
14,6697.467285156261,6697.467285156261,0.0,0.0
15,17.583665847800148,17.583665847792872,0.0,0.0
16,17.58366584779378,17.5836658477956,0.0,0.0
17,3368.5840571173553,3343.637842985322,0.0,0.0
18,6838.816546560718,6915.6334040715365,0.0,0.0
19,9706.521060636689,9750.394068791338,0.0,0.0
20,8472.55233028019,8466.969745342576,0.0,0.0
21,7328.891276041683,7328.853703425501,0.0,0.0
22,7321.076171875015,7321.076171875022,0.0,0.0
23,6974.626790364599,275.82700758715146,0.0,0.0
