HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1685.8946182426,1669.9124708909278,0.0,0.0
1,1678.034843824813,1677.5841217041072,0.0,0.0
2,1737.7311684326748,1713.7408459002997,0.0,0.0
3,1972.3881559994043,1787.4628378061307,0.0,0.0
4,2476.4723779670967,1883.0939248892003,0.0,0.0
5,3297.903381581481,2104.0292780949485,0.0,0.0
6,4711.969724691798,2408.73838454026,0.0,0.0
7,6269.5276262422,2870.2972388634425,0.0,0.0
8,7239.97795625298,3216.347508357121,0.0,0.0
9,7709.476855281644,3361.130340576169,0.0,0.0
10,7901.584798177069,3469.377119797925,0.0,0.0
11,7969.170022898691,3508.3451185960066,0.0,0.0
12,7944.862708782315,3504.0547367976415,0.0,0.0
13,7808.222630058662,3452.74319458008,0.0,0.0
14,7480.234062574808,3337.505486121543,0.0,0.0
15,7141.829128689223,3012.5530418982894,0.0,0.0
16,6690.107283435115,2593.8704927884664,0.0,0.0
17,5965.051555765078,2180.806570199825,0.0,0.0
18,5342.72457195879,1924.1084559513965,0.0,0.0
19,4235.1104474414515,1836.1583545391395,0.0,0.0
20,2984.7493307179566,1755.4885465181815,0.0,0.0
21,2289.6514368751737,1673.7138343224224,0.0,0.0
22,1890.3885025667628,1636.1345144418567,0.0,0.0
23,1723.3473536466183,-32.58714660047325,0.0,0.0
