HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,297.8321734315083,299.54323900662956,0.0,0.0
1,298.2351988576811,301.4604008014389,0.0,0.0
2,302.63925322901207,303.9477263230523,0.0,0.0
3,327.6649797812397,305.2752644465539,0.0,0.0
4,412.8133237407569,306.8828438978932,0.0,0.0
5,598.4233352836484,315.9143130962658,0.0,0.0
6,808.8464597504847,328.9398252047022,0.0,0.0
7,934.7746905915109,337.0366254953254,0.0,0.0
8,968.3041542023972,338.83549880981457,0.0,0.0
9,971.7675937930252,338.13392932598384,0.0,0.0
10,988.5021614863934,337.9526223402757,0.0,0.0
11,995.9859589909205,335.34874872060936,0.0,0.0
12,975.9539556393655,326.9456024169947,0.0,0.0
13,956.2455802128219,315.43688788780855,0.0,0.0
14,957.7009441039542,307.911255469689,0.0,0.0
15,947.2812774775111,305.413610311655,0.0,0.0
16,851.307518853083,303.62021959745044,0.0,0.0
17,660.6761581011649,301.6800484290492,0.0,0.0
18,472.3187948058819,299.99757238534767,0.0,0.0
19,360.1931676170338,298.707373399001,0.0,0.0
20,318.01715941447634,298.32800116905815,0.0,0.0
21,310.23083577941935,298.54967058621946,0.0,0.0
22,305.2708293578648,298.89421580387966,0.0,0.0
23,299.5349395868923,0.48529066338701554,0.0,0.0
