HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,730.4981684922161,26.507247117849374,0.0,0.0,297.0462910361764
1,247.54833493287134,38.0655641188996,0.0,0.0,297.0462910361764
2,89.36816402595002,63.7496943106986,0.0,0.0,297.0462910361764
3,177.63415767043728,138.25743037004156,0.0,0.0,297.0462910361764
4,442.426855006891,258.4790287017832,0.0,0.0,297.0462910361764
5,837.9759614293971,334.93346493060824,0.0,0.0,297.0462910361764
6,1515.436827122508,356.40585151085526,0.0,0.0,297.0462910361764
7,2261.0336578193737,362.6016317514303,0.0,0.0,297.0462910361764
8,2682.7399125957822,363.5508472736059,0.0,0.0,297.0462910361764
9,2804.650506615176,363.5906800490177,0.0,0.0,297.0462910361764
10,2817.3823957772074,363.59068004901656,0.0,0.0,297.0462910361764
11,2817.3894739845227,363.3015286372262,0.0,0.0,297.0462910361764
12,2817.389473984521,360.3058143028884,0.0,0.0,297.0462910361764
13,2817.109291222816,349.98114688580097,0.0,0.0,297.0462910361764
14,2810.2501491239627,324.6556053161628,0.0,0.0,297.0462910361764
15,2760.15339301098,265.662844731258,0.0,0.0,297.0462910361764
16,2602.9170784493544,168.2537750097431,0.0,0.0,297.0462910361764
17,2353.250683225433,80.54803099999265,0.0,0.0,297.0462910361764
18,2121.2669159023176,37.07754362546564,0.0,0.0,297.0462910361764
19,1955.2903207362306,24.95289224844805,0.0,0.0,297.0462910361764
20,1827.3972012603913,23.65361644671475,0.0,0.0,297.0462910361764
21,1715.8122164993015,23.64217996597506,0.0,0.0,297.0462910361764
22,1544.529930779761,23.625441477849563,0.0,0.0,297.0462910361764
23,1256.1023027339736,23.804351898339974,0.0,0.0,297.0462910361764
