HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,179.50833225899393,172.5538924733771,0.0,-386.50530695961595,1866.516275904594
1,85.99359943186211,128.59241069579218,0.0,-386.50530695961595,1866.516275904594
2,107.7055568536484,116.1656285921577,0.0,-386.50530695961595,1866.516275904594
3,133.92679902699513,81.14297979150356,0.0,-386.50530695961595,1866.516275904594
4,159.32411292747432,50.95128896775026,0.0,-386.50530695961595,1866.516275904594
5,304.757527610546,115.85384054060448,0.0,-386.50530695961595,1866.516275904594
6,2495.667873958925,2552.0569889823582,0.0,-386.50530695961595,1866.516275904594
7,2893.7309548071153,2225.3235876671592,0.0,-386.50530695961595,1866.516275904594
8,2897.4084747822853,1748.3825598453668,0.0,-386.50530695961595,1866.516275904594
9,2992.656408489091,1482.7189965564357,0.0,-386.50530695961595,1866.516275904594
10,3159.949618917564,1344.0127564318946,0.0,-386.50530695961595,1866.516275904594
11,3482.217200009816,1478.9129251907773,0.0,-386.50530695961595,1866.516275904594
12,4089.178887388695,1562.3623172592738,0.0,-386.50530695961595,1866.516275904594
13,4782.640110785931,1570.0700487813324,0.0,-386.50530695961595,1866.516275904594
14,5426.611405658753,1912.086928360617,0.0,-386.50530695961595,1866.516275904594
15,5125.676083611434,2268.7997062150826,0.0,-386.50530695961595,1866.516275904594
16,2256.3986357245076,381.8332931142209,0.0,-386.50530695961595,1866.516275904594
17,596.7126603050639,-28.518315356926763,0.0,-386.50530695961595,1866.516275904594
18,592.6347391222951,243.08505429508017,0.0,-386.50530695961595,1866.516275904594
19,702.8000354276314,275.01394756244144,0.0,-386.50530695961595,1866.516275904594
20,616.2932924921099,268.77359297699024,0.0,-386.50530695961595,1866.516275904594
21,461.29311298757546,237.7650452304298,0.0,-386.50530695961595,1866.516275904594
22,379.7549872448384,199.98219189527356,0.0,-386.50530695961595,1866.516275904594
23,256.6278177509937,196.65955009418667,0.0,-386.50530695961595,1866.516275904594
