HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,954.790109794705,910.7392556165079,0.0,-1509.6935387623676,4033.7359726891086
1,324.08745864353466,304.87312060884005,0.0,-1509.6935387623676,4033.7359726891086
2,258.5398929612861,208.52832745266915,0.0,-1509.6935387623676,4033.7359726891086
3,256.8431216470768,231.33333737126156,0.0,-1509.6935387623676,4033.7359726891086
4,323.51016240690603,281.416073243083,0.0,-1509.6935387623676,4033.7359726891086
5,1611.075557727253,533.0187213395723,0.0,-1509.6935387623676,4033.7359726891086
6,2670.4941466912687,2017.0452652252325,0.0,-1509.6935387623676,4033.7359726891086
7,4383.068397518792,3976.946730403448,0.0,-1509.6935387623676,4033.7359726891086
8,6044.123371144025,6279.434311771088,0.0,-1509.6935387623676,4033.7359726891086
9,8520.218777641367,8702.984835003535,0.0,-1509.6935387623676,4033.7359726891086
10,10891.144923389715,10939.346629040205,0.0,-1509.6935387623676,4033.7359726891086
11,12480.33845878648,11992.652332665644,0.0,-1509.6935387623676,4033.7359726891086
12,12814.335792376572,12459.939314695317,0.0,-1509.6935387623676,4033.7359726891086
13,11557.577236747715,11278.95903004782,0.0,-1509.6935387623676,4033.7359726891086
14,11400.628160135333,10778.708199902765,0.0,-1509.6935387623676,4033.7359726891086
15,12217.094186465234,11187.179005639971,0.0,-1509.6935387623676,4033.7359726891086
16,13234.353484042123,11678.446860299457,0.0,-1509.6935387623676,4033.7359726891086
17,14024.75794908939,12436.958537471157,0.0,-1509.6935387623676,4033.7359726891086
18,12326.800691632556,11845.322646278115,0.0,-1509.6935387623676,4033.7359726891086
19,9765.334911065565,9682.942077965296,0.0,-1509.6935387623676,4033.7359726891086
20,7478.164317763644,7376.2396968567755,0.0,-1509.6935387623676,4033.7359726891086
21,4609.373422442116,4612.597670584474,0.0,-1509.6935387623676,4033.7359726891086
22,2295.411311784131,2321.6294708139267,0.0,-1509.6935387623676,4033.7359726891086
23,1310.8771378815225,1283.1199270917393,0.0,-1509.6935387623676,4033.7359726891086
