HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,869.5867605760891,885.8588410168558,-49.767787757168534,0.0
1,884.1155511709248,875.4989269339932,-49.767787757168534,0.0
2,871.661705228161,879.7479080860002,-49.767787757168534,0.0
3,869.6875860694264,836.0354129089428,-49.767787757168534,0.0
4,872.1435905988443,843.2274132244809,-49.767787757168534,0.0
5,1017.1161736989477,1031.4526433323417,-49.767787757168534,0.0
6,933.6387945994683,940.6190136858298,-49.767787757168534,0.0
7,964.0382227698727,1008.3575592086211,-49.767787757168534,0.0
8,773.6686791062026,858.2697789445857,-49.767787757168534,0.0
9,688.678124911919,706.4281483747013,-49.767787757168534,0.0
10,597.3947985590945,633.7646519279303,-49.767787757168534,0.0
11,484.71941028178696,465.6156406316953,-49.767787757168534,0.0
12,511.7132213055058,419.3156621395435,-49.767787757168534,0.0
13,469.83150624096214,370.1549802471152,-49.767787757168534,0.0
14,485.3348428628445,379.90359780909523,-49.767787757168534,0.0
15,523.9478461719307,435.626081192821,-49.767787757168534,0.0
16,596.3830100023893,540.8490821603743,-49.767787757168534,0.0
17,598.0694038802151,601.5585856134003,-49.767787757168534,0.0
18,689.9052784589254,669.7366372855668,-49.767787757168534,0.0
19,695.8467325964101,751.8707338611976,-49.767787757168534,0.0
20,742.8434410486335,823.2828309718308,-49.767787757168534,0.0
21,770.9173124256123,936.6048997339343,-49.767787757168534,0.0
22,804.7349410159998,905.4400094830081,-49.767787757168534,0.0
23,842.5676663987531,45.27323996268779,-49.767787757168534,0.0
