HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,693.2947079011675,693.2977858323327,0.0,0.0
1,694.9280327690925,694.0941390991205,0.0,0.0
2,704.9942259806709,698.8621579683701,0.0,0.0
3,718.8512407208059,703.8837925837621,0.0,0.0
4,739.1531383762858,706.6194898165197,0.0,0.0
5,784.0406711622151,711.2568570650524,0.0,0.0
6,894.7105320020927,719.8883584829465,0.0,0.0
7,1054.0400921467126,739.0592134915887,0.0,0.0
8,1212.0678053815677,766.4846044687132,0.0,0.0
9,1302.6296061665564,789.5245719322777,0.0,0.0
10,1313.5599732380686,801.9314909714918,0.0,0.0
11,1316.3371860314116,804.2532782921425,0.0,0.0
12,1314.5341359573279,799.63909559984,0.0,0.0
13,1295.671500838121,787.2124264056866,0.0,0.0
14,1270.4909920527966,770.1112418541538,0.0,0.0
15,1232.2302056674268,749.1611821101261,0.0,0.0
16,1171.3582761333398,727.4456088726355,0.0,0.0
17,1072.9693336925275,714.9707952646104,0.0,0.0
18,940.169281356631,708.5588361299948,0.0,0.0
19,808.8029682261664,699.9254889855019,0.0,0.0
20,724.3489711951528,694.1666547335119,0.0,0.0
21,696.4278973692714,693.2977858323313,0.0,0.0
22,693.2947079011769,693.2977858323309,0.0,0.0
23,693.035472650645,-0.2880063583871433,0.0,0.0
