HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,13.7332958462584,12.700964927673347,0.0,0.0
1,13.244610106807595,12.700964927673503,0.0,0.0
2,23.73862073978586,12.700964927673006,0.0,0.0
3,76.17847994369853,12.70096492767386,0.0,0.0
4,160.0295359366694,12.700964927673466,0.0,0.0
5,229.46435667454415,12.700964927673525,0.0,0.0
6,269.3567650820588,12.700964927673466,0.0,0.0
7,286.1736720074177,12.700964927673809,0.0,0.0
8,290.32362357683957,12.700964927673322,0.0,0.0
9,290.7202126587022,12.700964927673633,0.0,0.0
10,290.7202126587025,12.70096492767354,0.0,0.0
11,290.72021265870245,12.70096492767351,0.0,0.0
12,290.62960772313323,13.091260350668005,0.0,0.0
13,285.8912113598937,16.070627001616007,0.0,0.0
14,257.53262712763586,22.582422430698855,0.0,0.0
15,213.95485576907294,29.185903136546916,0.0,0.0
16,178.98193251949647,32.473129740128336,0.0,0.0
17,156.6543336407891,33.181799952800716,0.0,0.0
18,135.2203473935176,32.87435849813329,0.0,0.0
19,78.872603266631,30.459408530822316,0.0,0.0
20,35.409840320719084,24.818208758647643,0.0,0.0
21,53.750542713765256,18.212625127572544,0.0,0.0
22,52.2295292857967,14.083821736849412,0.0,0.0
23,24.239275018831933,-0.9027932261482183,0.0,0.0
