HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,20770.36293702057,20675.797720102164,0.0,0.0,4495.645094385413
1,20277.730468749785,20183.01399113587,0.0,0.0,4495.645094385413
2,20484.806303878857,20202.374868539424,0.0,0.0,4495.645094385413
3,22662.564273528365,21304.31591796899,0.0,0.0,4495.645094385413
4,28276.58786817519,25115.48336087738,0.0,0.0,4495.645094385413
5,37132.007535619836,32301.131610576824,0.0,0.0,4495.645094385413
6,49046.93448425688,42406.76926832927,0.0,0.0,4495.645094385413
7,63465.64502514347,54235.36940354579,0.0,0.0,4495.645094385413
8,72156.92249610856,63978.848820612955,0.0,0.0,4495.645094385413
9,74132.66456387662,68624.29045222346,0.0,0.0,4495.645094385413
10,74277.46353418328,69727.5859375,0.0,0.0,4495.645094385413
11,74350.96150622584,69861.96067457934,0.0,0.0,4495.645094385413
12,74413.35491499024,69822.10539363,0.0,0.0,4495.645094385413
13,74398.00918193233,69426.1280423678,0.0,0.0,4495.645094385413
14,74028.69671186511,68648.06700721152,0.0,0.0,4495.645094385413
15,72652.15578603915,67155.3997145433,0.0,0.0,4495.645094385413
16,70435.53301604418,63810.665001502435,0.0,0.0,4495.645094385413
17,66835.6243788912,57995.780123197066,0.0,0.0,4495.645094385413
18,60595.94166067979,50739.833608773995,0.0,0.0,4495.645094385413
19,53455.1826209287,43200.60036057691,0.0,0.0,4495.645094385413
20,43895.46971533786,35716.066838191095,0.0,0.0,4495.645094385413
21,33472.13749700695,28756.80412409859,0.0,0.0,4495.645094385413
22,25969.64083453075,23958.12751652645,0.0,0.0,4495.645094385413
23,22289.695813877464,21769.021878755986,0.0,0.0,4495.645094385413
