HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,6116.278361470257,6100.985774113585,0.0,0.0,665.7000079417049
1,6091.266122635279,6090.0160710261425,0.0,0.0,665.7000079417049
2,6083.532280815944,6083.548940805268,0.0,0.0,665.7000079417049
3,6100.785319010509,6100.855280949534,0.0,0.0,665.7000079417049
4,3565.93702528211,3555.6645719088037,0.0,0.0,665.7000079417049
5,1575.4478857982886,1568.1825150709892,0.0,0.0,665.7000079417049
6,1724.5266777420047,1686.3089916522667,0.0,0.0,665.7000079417049
7,1940.934823339453,1857.5557391827033,0.0,0.0,665.7000079417049
8,2153.374338668867,2051.3953153170078,0.0,0.0,665.7000079417049
9,2325.495314090165,2255.5006185678276,0.0,0.0,665.7000079417049
10,2431.104806015765,2406.439455472506,0.0,0.0,665.7000079417049
11,2468.497603960863,2467.3194181002104,0.0,0.0,665.7000079417049
12,2474.4173897344763,2479.775892991307,0.0,0.0,665.7000079417049
13,2474.249902717903,2480.375025822571,0.0,0.0,665.7000079417049
14,2467.680299254642,2474.8884981595547,0.0,0.0,665.7000079417049
15,2441.373067453895,2452.9597214918867,0.0,0.0,665.7000079417049
16,4988.681608821258,5014.276120699373,0.0,0.0,665.7000079417049
17,7022.899284976648,7031.489999624391,0.0,0.0,665.7000079417049
18,6969.7283173191845,6951.127342810988,0.0,0.0,665.7000079417049
19,6867.796903062108,6796.9910606971125,0.0,0.0,665.7000079417049
20,6695.420314744993,6570.4115459735585,0.0,0.0,665.7000079417049
21,6485.200756555324,6336.9346642127375,0.0,0.0,665.7000079417049
22,6304.242049060102,6179.780386117782,0.0,0.0,665.7000079417049
23,6180.502435793856,6117.323998084429,0.0,0.0,665.7000079417049
