Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0304,0.0018,0.0063,0.0017,0.0007,1.2296,0.0899,0.1150,0.0055,0.0339,0.0062,0.0021
1,WEEKDAY,1,0.0313,0.0012,0.0066,0.0017,0.0013,1.2299,0.0878,0.1331,0.0058,0.0326,0.0068,0.0020
1,WEEKDAY,2,0.0327,0.0009,0.0066,0.0018,0.0043,1.2269,0.0878,0.2493,0.0076,0.0335,0.0106,0.0020
1,WEEKDAY,3,0.0356,0.0005,0.0448,0.0024,0.0060,1.2236,0.0878,0.3194,0.0093,0.0398,0.0135,0.0027
1,WEEKDAY,4,0.0350,0.0004,0.0745,0.0045,0.0073,1.2230,0.0878,0.4647,0.0124,0.0648,0.0185,0.0063
1,WEEKDAY,5,0.0338,0.0003,0.0706,0.0058,0.0087,1.2985,0.0419,0.5365,0.0150,0.0824,0.0225,0.0096
1,WEEKDAY,6,0.2965,0.0004,0.0722,0.0064,0.0097,1.2825,0.0327,0.5690,0.0179,0.0884,0.0243,0.0113
1,WEEKDAY,7,0.2919,0.0007,0.0747,0.0065,0.0117,1.2591,0.0000,0.5814,0.0218,0.0904,0.0249,0.0120
1,WEEKDAY,8,0.4605,0.0062,0.0816,0.0064,0.0119,1.2426,0.0000,0.5858,0.0226,0.0908,0.0250,0.0122
1,WEEKDAY,9,0.3179,0.0772,0.0910,0.0065,0.0119,1.3347,0.0000,0.5867,0.0230,0.0908,0.0250,0.0122
1,WEEKDAY,10,0.2131,0.1989,0.1073,0.0066,0.0119,1.3661,0.0000,0.5866,0.0231,0.0908,0.0250,0.0122
1,WEEKDAY,11,0.1542,0.2890,0.1186,0.0067,0.0119,1.4042,0.0000,0.5863,0.0231,0.0908,0.0250,0.0122
1,WEEKDAY,12,0.1181,0.3563,0.1274,0.0066,0.0119,1.5036,0.0000,0.5863,0.0231,0.0908,0.0250,0.0122
1,WEEKDAY,13,0.1009,0.3794,0.1286,0.0065,0.0119,1.5173,0.0000,0.5864,0.0230,0.0908,0.0250,0.0122
1,WEEKDAY,14,0.0929,0.3668,0.1259,0.0064,0.0119,1.6022,0.0000,0.5860,0.0229,0.0908,0.0250,0.0122
1,WEEKDAY,15,0.0939,0.3073,0.1157,0.0065,0.0117,1.6073,0.0000,0.5828,0.0223,0.0908,0.0248,0.0119
1,WEEKDAY,16,0.1035,0.1868,0.0980,0.0063,0.0113,1.5234,0.0000,0.5726,0.0212,0.0901,0.0243,0.0111
1,WEEKDAY,17,0.0375,0.1073,0.0837,0.0053,0.0092,1.5091,0.0222,0.5501,0.0194,0.0856,0.0236,0.0099
1,WEEKDAY,18,0.0221,0.0558,0.0776,0.0040,0.0069,1.4203,0.0707,0.5160,0.0163,0.0808,0.0228,0.0091
1,WEEKDAY,19,0.0238,0.0285,0.0757,0.0033,0.0056,1.4106,0.0878,0.4491,0.0134,0.0715,0.0205,0.0078
1,WEEKDAY,20,0.0263,0.0094,0.0271,0.0020,0.0038,1.4085,0.0899,0.2764,0.0091,0.0478,0.0136,0.0036
1,WEEKDAY,21,0.0269,0.0070,0.0267,0.0019,0.0017,1.3259,0.0899,0.1800,0.0067,0.0415,0.0089,0.0028
1,WEEKDAY,22,0.0272,0.0054,0.0264,0.0025,0.0009,1.3184,0.0899,0.1972,0.0063,0.0559,0.0100,0.0050
1,WEEKDAY,23,0.0292,0.0039,0.0262,0.0019,0.0007,1.2345,0.0899,0.1463,0.0060,0.0438,0.0075,0.0032
1,SATURDAY,0,0.0252,0.0046,0.0062,0.0017,0.0007,1.2296,0.0899,0.1041,0.0051,0.0325,0.0061,0.0020
1,SATURDAY,1,0.0277,0.0025,0.0062,0.0017,0.0007,1.2298,0.0878,0.1142,0.0052,0.0351,0.0067,0.0024
1,SATURDAY,2,0.0288,0.0013,0.0063,0.0019,0.0007,1.2267,0.0878,0.1743,0.0055,0.0501,0.0099,0.0051
1,SATURDAY,3,0.0282,0.0009,0.0062,0.0021,0.0008,1.2232,0.0878,0.2379,0.0058,0.0649,0.0128,0.0075
