Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
1,WEEKDAY,16,0.0099,1.3709,0.8841,0.7947,2.1455,1.5525,0.0000,1.2014,0.0620,0.2918,0.0577
1,WEEKDAY,17,0.0105,1.1100,0.8797,0.8023,2.1924,1.5343,0.3525,1.2010,0.0619,0.2905,0.0577
1,WEEKDAY,18,0.0153,0.9112,0.8749,0.7782,2.2491,1.4960,0.7850,1.1972,0.0609,0.2806,0.0574
1,WEEKDAY,19,0.0259,0.7394,0.8698,0.6858,2.2522,1.4696,0.8102,1.1636,0.0566,0.2548,0.0547
1,WEEKDAY,20,0.0706,0.5318,0.8336,0.4834,2.0708,1.4420,0.8102,1.0153,0.0465,0.2031,0.0470
1,WEEKDAY,21,0.0079,0.3430,0.7076,0.2745,1.6876,1.3927,0.8084,0.7579,0.0326,0.1434,0.0377
1,WEEKDAY,22,0.0166,0.1672,0.5009,0.1405,1.2861,1.3613,0.7757,0.4738,0.0196,0.0990,0.0294
1,WEEKDAY,23,0.0175,0.1328,0.3346,0.0933,0.9375,1.3106,0.7757,0.3040,0.0117,0.0750,0.0241
1,SATURDAY,0,0.0869,0.1293,0.3872,0.0918,0.9023,1.2955,0.7757,0.3544,0.0111,0.1431,0.0268
1,SATURDAY,1,0.1217,0.0846,0.3072,0.0918,0.4034,1.2711,0.7757,0.2415,0.0081,0.0945,0.0251
1,SATURDAY,2,0.0084,0.0752,0.2823,0.0918,0.1244,1.2543,0.6531,0.1699,0.0069,0.0354,0.0228
1,SATURDAY,3,0.0085,0.0687,0.2501,0.0918,0.1890,1.2536,0.6403,0.1823,0.0089,0.0262,0.0222
1,SATURDAY,4,0.0086,0.1472,0.3865,0.1381,0.4035,1.2809,0.6403,0.3125,0.0158,0.0355,0.0222
1,SATURDAY,5,0.0087,0.2369,0.4148,0.2639,0.7043,1.3445,0.6403,0.4535,0.0258,0.0541,0.0228
1,SATURDAY,6,0.0087,0.2837,0.5715,0.3470,1.1316,1.3713,0.3052,0.6129,0.0343,0.1146,0.0273
1,SATURDAY,7,0.0087,0.2886,0.7010,0.4096,1.2991,1.4006,0.0000,0.7714,0.0409,0.1966,0.0348
1,SATURDAY,8,0.0084,0.3762,0.7081,0.5214,1.5842,1.4322,0.0000,0.9470,0.0480,0.2411,0.0436
1,SATURDAY,9,0.1014,0.6793,0.7916,0.6780,2.1698,1.4876,0.0000,1.0782,0.0558,0.2691,0.0534
1,SATURDAY,10,0.0072,1.0415,0.8708,0.7852,2.4624,1.5172,0.0000,1.1812,0.0606,0.2872,0.0571
1,SATURDAY,11,0.0061,1.4859,0.8883,0.8223,2.6285,1.5360,0.0000,1.2154,0.0619,0.2921,0.0577
1,SATURDAY,12,0.0054,1.7315,0.8935,0.8186,2.6073,1.5606,0.0000,1.2241,0.0620,0.2925,0.0577
1,SATURDAY,13,0.0050,1.9166,0.8987,0.7823,2.2983,1.5643,0.0000,1.2245,0.0620,0.2925,0.0577
1,SATURDAY,14,0.0049,1.9391,0.8989,0.7661,2.1550,1.5840,0.0000,1.2245,0.0620,0.2925,0.0577
1,SATURDAY,15,0.0049,1.8053,0.8931,0.7760,2.0297,1.5822,0.0000,1.2245,0.0620,0.2925,0.0577
1,SATURDAY,16,0.0051,1.5327,0.8855,0.7985,2.1355,1.5557,0.0000,1.2245,0.0620,0.2925,0.0577
1,SATURDAY,17,0.0056,1.2500,0.8828,0.7877,2.1895,1.5376,0.3525,1.2241,0.0617,0.2921,0.0577
1,SATURDAY,18,0.0061,1.0035,0.8796,0.7032,2.2620,1.5001,0.7850,1.2192,0.0598,0.2897,0.0577
1,SATURDAY,19,0.0065,0.8587,0.8751,0.5319,2.2940,1.4746,0.8102,1.1880,0.0541,0.2826,0.0573
1,SATURDAY,20,0.0070,0.6151,0.8394,0.3660,2.1576,1.4501,0.8102,1.0896,0.0450,0.2689,0.0539
1,SATURDAY,21,0.0311,0.4140,0.7699,0.2173,1.8334,1.4030,0.8084,0.8818,0.0336,0.2456,0.0457
1,SATURDAY,22,0.0552,0.2314,0.5824,0.1253,1.4699,1.3740,0.7757,0.6488,0.0231,0.2176,0.0370
1,SATURDAY,23,0.0590,0.1777,0.5436,0.0918,1.1431,1.3248,0.7757,0.4845,0.0161,0.1850,0.0304
1,SUNDAY,0,0.0083,0.1031,0.3480,0.0918,0.7778,1.2799,0.7757,0.1890,0.0083,0.0557,0.0230
1,SUNDAY,1,0.0084,0.0804,0.2295,0.0918,0.3400,1.2586,0.7757,0.1519,0.0070,0.0292,0.0222
1,SUNDAY,2,0.0085,0.0713,0.1829,0.0918,0.1131,1.2474,0.6531,0.1501,0.0067,0.0222,0.0222
1,SUNDAY,3,0.0086,0.0676,0.2535,0.0918,0.1902,1.2517,0.6403,0.1882,0.0089,0.0259,0.0222
1,SUNDAY,4,0.0672,0.1425,0.4067,0.1381,0.4175,1.2827,0.6403,0.3284,0.0161,0.0452,0.0226
1,SUNDAY,5,0.0087,0.2361,0.4453,0.2639,0.7479,1.3492,0.6403,0.5043,0.0262,0.1092,0.0256
1,SUNDAY,6,0.0087,0.2817,0.6896,0.3470,1.1952,1.3801,0.3052,0.6850,0.0352,0.1813,0.0311
1,SUNDAY,7,0.0087,0.2855,0.6978,0.4096,1.3213,1.4038,0.0000,0.8037,0.0414,0.2190,0.0364
1,SUNDAY,8,0.1517,0.3742,0.7306,0.5214,1.5870,1.4331,0.0000,0.9561,0.0482,0.2462,0.0438
1,SUNDAY,9,0.0555,0.7054,0.7737,0.6780,2.1613,1.4869,0.0000,1.0771,0.0555,0.2688,0.0535
1,SUNDAY,10,0.0077,1.0646,0.8731,0.7852,2.4526,1.5149,0.0000,1.1686,0.0597,0.2856,0.0571
1,SUNDAY,11,0.0068,1.5334,0.8972,0.8223,2.6228,1.5347,0.0000,1.2056,0.0613,0.2909,0.0577
1,SUNDAY,12,0.0060,1.7522,0.9026,0.8186,2.6051,1.5599,0.0000,1.2226,0.0619,0.2921,0.0577
1,SUNDAY,13,0.0054,1.9104,0.9044,0.7823,2.2951,1.5640,0.0000,1.2245,0.0620,0.2925,0.0577
1,SUNDAY,14,0.0052,1.9496,0.9054,0.7661,2.1547,1.5837,0.0000,1.2245,0.0620,0.2925,0.0577
1,SUNDAY,15,0.0052,1.8652,0.9018,0.7760,2.0387,1.5816,0.0000,1.2245,0.0620,0.2925,0.0577
1,SUNDAY,16,0.0053,1.6143,0.8893,0.7985,2.1533,1.5541,0.0000,1.2245,0.0620,0.2925,0.0577
1,SUNDAY,17,0.0057,1.3076,0.8853,0.7877,2.1910,1.5344,0.3525,1.2236,0.0617,0.2914,0.0574
1,SUNDAY,18,0.0061,1.0638,0.8816,0.7032,2.2357,1.4942,0.7850,1.2123,0.0595,0.2864,0.0550
1,SUNDAY,19,0.0066,0.8801,0.8759,0.5319,2.2321,1.4654,0.8102,1.1518,0.0533,0.2731,0.0484
1,SUNDAY,20,0.0072,0.6029,0.8180,0.3660,2.0613,1.4382,0.8102,1.0053,0.0433,0.2483,0.0420
1,SUNDAY,21,0.0078,0.3706,0.7164,0.2173,1.7048,1.3894,0.8084,0.7590,0.0307,0.2128,0.0354
1,SUNDAY,22,0.0619,0.1736,0.5375,0.1253,1.3082,1.3579,0.7757,0.4775,0.0191,0.1703,0.0292
1,SUNDAY,23,0.1164,0.1319,0.3655,0.0918,0.9402,1.3076,0.7757,0.2925,0.0114,0.1170,0.0253
1,HOLIDAY,0,0.1846,0.0475,0.3726,0.0918,0.7634,1.2719,0.7757,0.1613,0.0080,0.0377,0.0222
1,HOLIDAY,1,0.0084,0.0476,0.3105,0.0918,0.3390,1.2549,0.7757,0.1402,0.0070,0.0276,0.0222
1,HOLIDAY,2,0.1960,0.0464,0.3557,0.0918,0.1131,1.2464,0.6531,0.1422,0.0067,0.0222,0.0222
1,HOLIDAY,3,0.1714,0.0458,0.4816,0.0918,0.1849,1.2517,0.6403,0.1862,0.0089,0.0259,0.0222
1,HOLIDAY,4,0.1810,0.0887,0.5273,0.0918,0.3945,1.2810,0.6403,0.3041,0.0160,0.0360,0.0222
1,HOLIDAY,5,0.1787,0.1420,0.5519,0.0933,0.6643,1.3401,0.6403,0.4206,0.0257,0.0468,0.0222
1,HOLIDAY,6,0.1887,0.1786,0.7069,0.1097,0.9871,1.3583,0.3052,0.5113,0.0334,0.0604,0.0222
1,HOLIDAY,7,0.1877,0.2034,0.7104,0.1746,1.0573,1.3718,0.0000,0.5599,0.0387,0.0743,0.0222
1,HOLIDAY,8,0.0084,0.2377,0.5387,0.2987,1.2938,1.3941,0.0000,0.6465,0.0450,0.0907,0.0236
1,HOLIDAY,9,0.1709,0.3401,0.6069,0.4493,1.8282,1.4439,0.0000,0.7419,0.0521,0.1095,0.0259
1,HOLIDAY,10,0.0079,0.6181,0.6671,0.5425,2.0927,1.4710,0.0000,0.8389,0.0568,0.1260,0.0278
1,HOLIDAY,11,0.0071,0.8146,0.6684,0.5761,2.2419,1.4892,0.0000,0.8728,0.0581,0.1308,0.0283
1,HOLIDAY,12,0.0065,0.8651,0.6715,0.5762,2.2245,1.5140,0.0000,0.8815,0.0582,0.1312,0.0283
1,HOLIDAY,13,0.0062,1.0284,0.6965,0.5542,1.9428,1.5181,0.0000,0.8819,0.0582,0.1313,0.0283
1,HOLIDAY,14,0.0061,1.0640,0.6760,0.5424,1.8165,1.5382,0.0000,0.8819,0.0582,0.1313,0.0283
1,HOLIDAY,15,0.0060,1.0227,0.6947,0.5469,1.7007,1.5369,0.0000,0.8819,0.0582,0.1313,0.0283
1,HOLIDAY,16,0.0058,0.9591,0.6679,0.5614,1.7927,1.5111,0.0000,0.8819,0.0582,0.1313,0.0283
1,HOLIDAY,17,0.0063,0.7985,0.6917,0.5638,1.8262,1.4943,0.3525,0.8814,0.0581,0.1309,0.0283
1,HOLIDAY,18,0.0068,0.6470,0.7958,0.5437,1.8930,1.4585,0.7850,0.8776,0.0572,0.1281,0.0283
1,HOLIDAY,19,0.0072,0.5558,0.7933,0.4577,1.9325,1.4354,0.8102,0.8510,0.0532,0.1204,0.0283
1,HOLIDAY,20,0.1565,0.3521,0.7732,0.3003,1.8303,1.4122,0.8102,0.7491,0.0437,0.1049,0.0277
1,HOLIDAY,21,0.0081,0.2251,0.6603,0.1746,1.5445,1.3677,0.8084,0.5523,0.0305,0.0842,0.0259
1,HOLIDAY,22,0.1682,0.0938,0.5011,0.1097,1.1933,1.3405,0.7757,0.3290,0.0180,0.0644,0.0236
1,HOLIDAY,23,0.0083,0.0641,0.3666,0.0933,0.8682,1.2946,0.7757,0.2043,0.0105,0.0487,0.0222
2,WEEKDAY,0,0.0282,0.1231,0.3122,0.0926,0.7956,1.2883,0.7757,0.2201,0.0088,0.0604,0.0231
2,WEEKDAY,1,0.0316,0.0869,0.2318,0.0926,0.3529,1.2664,0.7757,0.1635,0.0072,0.0418,0.0228
2,WEEKDAY,2,0.0281,0.0773,0.2089,0.0926,0.1155,1.2547,0.6531,0.1458,0.0067,0.0250,0.0223
2,WEEKDAY,3,0.0085,0.0693,0.2783,0.0926,0.1899,1.2570,0.6403,0.1851,0.0089,0.0259,0.0222
2,WEEKDAY,4,0.0379,0.1565,0.3764,0.1381,0.4114,1.2869,0.6403,0.3207,0.0160,0.0403,0.0223
2,WEEKDAY,5,0.0287,0.2427,0.4241,0.2606,0.7190,1.3494,0.6403,0.4690,0.0259,0.0800,0.0238
2,WEEKDAY,6,0.0087,0.2951,0.6508,0.3367,1.1552,1.3765,0.2851,0.6189,0.0342,0.1439,0.0288
2,WEEKDAY,7,0.0085,0.3395,0.6747,0.4001,1.3013,1.4044,0.0000,0.7588,0.0406,0.2013,0.0353
2,WEEKDAY,8,0.0083,0.5680,0.7414,0.5214,1.5799,1.4389,0.0000,0.9239,0.0479,0.2405,0.0436
2,WEEKDAY,9,0.0996,0.9860,0.8007,0.6825,2.1645,1.4911,0.0000,1.0528,0.0557,0.2683,0.0534
2,WEEKDAY,10,0.0069,1.3287,0.8780,0.7915,2.4566,1.5175,0.0000,1.1547,0.0605,0.2864,0.0571
2,WEEKDAY,11,0.0060,1.7198,0.8953,0.8293,2.6224,1.5340,0.0000,1.1887,0.0618,0.2912,0.0577
2,WEEKDAY,12,0.0054,1.9132,0.9030,0.8259,2.6004,1.5569,0.0000,1.1975,0.0619,0.2917,0.0577
2,WEEKDAY,13,0.0052,2.0529,0.9060,0.7906,2.2884,1.5595,0.0000,1.1978,0.0619,0.2917,0.0577
2,WEEKDAY,14,0.0050,2.0659,0.9066,0.7726,2.1458,1.5791,0.0000,1.1978,0.0619,0.2917,0.0577
2,WEEKDAY,15,0.0049,2.0202,0.9041,0.7749,2.0288,1.5785,0.0000,1.1978,0.0619,0.2917,0.0577
2,WEEKDAY,16,0.0049,1.8534,0.8961,0.8017,2.1441,1.5539,0.0000,1.1978,0.0619,0.2917,0.0577
2,WEEKDAY,17,0.0052,1.5350,0.8855,0.8092,2.1911,1.5403,0.3525,1.1974,0.0619,0.2904,0.0577
2,WEEKDAY,18,0.0058,1.2544,0.8826,0.7848,2.2484,1.5012,0.7850,1.1936,0.0609,0.2808,0.0574
2,WEEKDAY,19,0.0114,1.0307,0.8745,0.6906,2.2529,1.4746,0.8102,1.1603,0.0566,0.2556,0.0548
2,WEEKDAY,20,0.0279,0.7617,0.8407,0.4856,2.0733,1.4481,0.8102,1.0138,0.0466,0.2052,0.0472
2,WEEKDAY,21,0.0126,0.4765,0.7277,0.2754,1.6920,1.3987,0.8084,0.7582,0.0327,0.1468,0.0379
2,WEEKDAY,22,0.0132,0.2346,0.5500,0.1411,1.2919,1.3670,0.7757,0.4761,0.0197,0.1031,0.0296
2,WEEKDAY,23,0.0189,0.1736,0.3872,0.0941,0.9442,1.3163,0.7757,0.3077,0.0118,0.0788,0.0243
2,SATURDAY,0,0.0868,0.1388,0.3901,0.0926,0.9023,1.3007,0.7757,0.3544,0.0111,0.1431,0.0268
2,SATURDAY,1,0.1197,0.0841,0.3057,0.0926,0.4034,1.2758,0.7757,0.2415,0.0081,0.0945,0.0251
2,SATURDAY,2,0.0084,0.0758,0.2840,0.0926,0.1244,1.2595,0.6531,0.1699,0.0069,0.0354,0.0228
2,SATURDAY,3,0.0084,0.0707,0.3221,0.0926,0.1890,1.2580,0.6403,0.1823,0.0089,0.0262,0.0222
2,SATURDAY,4,0.0085,0.1581,0.3691,0.1381,0.4035,1.2857,0.6403,0.3125,0.0158,0.0355,0.0222
2,SATURDAY,5,0.0086,0.2423,0.4109,0.2619,0.7043,1.3488,0.6403,0.4535,0.0258,0.0541,0.0228
2,SATURDAY,6,0.0086,0.2995,0.6162,0.3445,1.1316,1.3763,0.2851,0.6129,0.0343,0.1146,0.0273
2,SATURDAY,7,0.0084,0.3250,0.6679,0.4085,1.2991,1.4066,0.0000,0.7714,0.0409,0.1966,0.0348
2,SATURDAY,8,0.0084,0.4691,0.7260,0.5229,1.5842,1.4418,0.0000,0.9470,0.0480,0.2411,0.0436
2,SATURDAY,9,0.1216,0.7491,0.7950,0.6826,2.1698,1.4944,0.0000,1.0782,0.0558,0.2691,0.0534
2,SATURDAY,10,0.0074,1.0162,0.8715,0.7916,2.4624,1.5209,0.0000,1.1812,0.0606,0.2872,0.0571
2,SATURDAY,11,0.0066,1.3981,0.8927,0.8293,2.6285,1.5374,0.0000,1.2154,0.0619,0.2921,0.0577
2,SATURDAY,12,0.0061,1.5620,0.9004,0.8257,2.6073,1.5602,0.0000,1.2241,0.0620,0.2925,0.0577
2,SATURDAY,13,0.0058,1.7059,0.9038,0.7891,2.2983,1.5629,0.0000,1.2245,0.0620,0.2925,0.0577
2,SATURDAY,14,0.0057,1.7170,0.9047,0.7729,2.1550,1.5825,0.0000,1.2245,0.0620,0.2925,0.0577
2,SATURDAY,15,0.0056,1.6730,0.9040,0.7830,2.0297,1.5820,0.0000,1.2245,0.0620,0.2925,0.0577
2,SATURDAY,16,0.0056,1.5308,0.8977,0.8056,2.1355,1.5574,0.0000,1.2245,0.0620,0.2925,0.0577
2,SATURDAY,17,0.0059,1.2404,0.8859,0.7943,2.1895,1.5440,0.3525,1.2241,0.0617,0.2921,0.0577
2,SATURDAY,18,0.0063,1.0148,0.8818,0.7081,2.2620,1.5055,0.7850,1.2192,0.0598,0.2897,0.0577
2,SATURDAY,19,0.0067,0.8331,0.8760,0.5334,2.2940,1.4798,0.8102,1.1880,0.0541,0.2826,0.0573
2,SATURDAY,20,0.0071,0.6333,0.8395,0.3657,2.1576,1.4563,0.8102,1.0896,0.0450,0.2689,0.0539
2,SATURDAY,21,0.0308,0.4175,0.7586,0.2170,1.8334,1.4090,0.8084,0.8818,0.0336,0.2456,0.0457
2,SATURDAY,22,0.0325,0.2076,0.5805,0.1256,1.4699,1.3796,0.7757,0.6488,0.0231,0.2176,0.0370
2,SATURDAY,23,0.0828,0.1660,0.5419,0.0926,1.1431,1.3303,0.7757,0.4845,0.0161,0.1850,0.0304
2,SUNDAY,0,0.0083,0.1053,0.3467,0.0926,0.7778,1.2850,0.7757,0.1890,0.0083,0.0557,0.0230
2,SUNDAY,1,0.0084,0.0807,0.2796,0.0926,0.3400,1.2633,0.7757,0.1519,0.0070,0.0292,0.0222
2,SUNDAY,2,0.0084,0.0720,0.1749,0.0926,0.1131,1.2526,0.6531,0.1501,0.0067,0.0222,0.0222
2,SUNDAY,3,0.0086,0.0673,0.2883,0.0926,0.1902,1.2561,0.6403,0.1882,0.0089,0.0259,0.0222
2,SUNDAY,4,0.0086,0.1494,0.3779,0.1381,0.4175,1.2875,0.6403,0.3284,0.0161,0.0452,0.0226
2,SUNDAY,5,0.0087,0.2406,0.4500,0.2619,0.7479,1.3534,0.6403,0.5043,0.0262,0.1092,0.0256
2,SUNDAY,6,0.0086,0.2922,0.6755,0.3445,1.1952,1.3850,0.2851,0.6850,0.0352,0.1813,0.0311
2,SUNDAY,7,0.0085,0.3090,0.6773,0.4085,1.3213,1.4098,0.0000,0.8037,0.0414,0.2190,0.0364
2,SUNDAY,8,0.1404,0.4817,0.7312,0.5229,1.5870,1.4427,0.0000,0.9561,0.0482,0.2462,0.0438
2,SUNDAY,9,0.0546,0.7568,0.7848,0.6826,2.1613,1.4937,0.0000,1.0771,0.0555,0.2688,0.0535
2,SUNDAY,10,0.0328,1.0567,0.8720,0.7916,2.4526,1.5186,0.0000,1.1686,0.0597,0.2856,0.0571
2,SUNDAY,11,0.0314,1.3617,0.8909,0.8293,2.6228,1.5360,0.0000,1.2056,0.0613,0.2909,0.0577
2,SUNDAY,12,0.0065,1.4944,0.8974,0.8257,2.6051,1.5595,0.0000,1.2226,0.0619,0.2921,0.0577
2,SUNDAY,13,0.0060,1.6836,0.9027,0.7891,2.2951,1.5626,0.0000,1.2245,0.0620,0.2925,0.0577
2,SUNDAY,14,0.0059,1.6540,0.9039,0.7729,2.1547,1.5823,0.0000,1.2245,0.0620,0.2925,0.0577
2,SUNDAY,15,0.0058,1.6887,0.9035,0.7830,2.0387,1.5813,0.0000,1.2245,0.0620,0.2925,0.0577
2,SUNDAY,16,0.0058,1.4906,0.8949,0.8056,2.1533,1.5559,0.0000,1.2245,0.0620,0.2925,0.0577
2,SUNDAY,17,0.0060,1.2329,0.8850,0.7943,2.1910,1.5408,0.3525,1.2236,0.0617,0.2914,0.0574
2,SUNDAY,18,0.0298,0.9949,0.8806,0.7081,2.2357,1.4997,0.7850,1.2123,0.0595,0.2864,0.0550
2,SUNDAY,19,0.0321,0.8034,0.8741,0.5334,2.2321,1.4706,0.8102,1.1518,0.0533,0.2731,0.0484
2,SUNDAY,20,0.0332,0.5957,0.8164,0.3657,2.0613,1.4444,0.8102,1.0053,0.0433,0.2483,0.0420
2,SUNDAY,21,0.0343,0.3658,0.7149,0.2170,1.7048,1.3953,0.8084,0.7590,0.0307,0.2128,0.0354
2,SUNDAY,22,0.0856,0.1787,0.5344,0.1256,1.3082,1.3635,0.7757,0.4775,0.0191,0.1703,0.0292
2,SUNDAY,23,0.1199,0.1323,0.3632,0.0926,0.9402,1.3131,0.7757,0.2925,0.0114,0.1170,0.0253
2,HOLIDAY,0,0.0084,0.0704,0.3281,0.0926,0.7685,1.2862,0.7757,0.1945,0.0082,0.0385,0.0222
2,HOLIDAY,1,0.0087,0.0667,0.2170,0.0926,0.3396,1.2648,0.7757,0.1448,0.0070,0.0277,0.0222
2,HOLIDAY,2,0.0087,0.0646,0.2148,0.0926,0.1131,1.2540,0.6531,0.1422,0.0067,0.0222,0.0222
2,HOLIDAY,3,0.1997,0.0639,0.2575,0.0926,0.1902,1.2569,0.6403,0.1866,0.0089,0.0259,0.0222
2,HOLIDAY,4,0.0088,0.1179,0.3762,0.1381,0.4136,1.2872,0.6403,0.3232,0.0160,0.0417,0.0223
2,HOLIDAY,5,0.0088,0.2236,0.4252,0.2606,0.7233,1.3498,0.6403,0.4748,0.0259,0.0871,0.0240
2,HOLIDAY,6,0.0087,0.2840,0.5809,0.3367,1.1637,1.3778,0.2851,0.6294,0.0342,0.1520,0.0292
2,HOLIDAY,7,0.0087,0.3057,0.7024,0.4001,1.3077,1.4066,0.0000,0.7744,0.0407,0.2032,0.0355
2,HOLIDAY,8,0.0084,0.4123,0.7103,0.5214,1.5861,1.4418,0.0000,0.9474,0.0480,0.2412,0.0436
2,HOLIDAY,9,0.1418,0.4231,0.7768,0.6825,2.1702,1.4944,0.0000,1.0793,0.0558,0.2691,0.0534
2,HOLIDAY,10,0.0080,0.6287,0.8565,0.7915,2.4624,1.5209,0.0000,1.1814,0.0606,0.2872,0.0571
2,HOLIDAY,11,0.0074,0.9559,0.8762,0.8293,2.6285,1.5374,0.0000,1.2154,0.0619,0.2921,0.0577
2,HOLIDAY,12,0.0071,0.9710,0.8826,0.8259,2.6064,1.5602,0.0000,1.2241,0.0620,0.2925,0.0577
2,HOLIDAY,13,0.0071,0.9981,0.8792,0.7906,2.2931,1.5628,0.0000,1.2245,0.0620,0.2925,0.0577
2,HOLIDAY,14,0.0070,1.0083,0.8802,0.7726,2.1504,1.5824,0.0000,1.2245,0.0620,0.2925,0.0577
2,HOLIDAY,15,0.0069,0.9813,0.8814,0.7749,2.0358,1.5817,0.0000,1.2245,0.0620,0.2925,0.0577
2,HOLIDAY,16,0.0069,0.9139,0.8787,0.8017,2.1541,1.5568,0.0000,1.2245,0.0620,0.2925,0.0577
2,HOLIDAY,17,0.0071,0.7427,0.8730,0.8092,2.2004,1.5429,0.3525,1.2240,0.0620,0.2909,0.0577
2,HOLIDAY,18,0.0071,0.6937,0.8707,0.7848,2.2531,1.5033,0.7850,1.2202,0.0609,0.2791,0.0573
2,HOLIDAY,19,0.1053,0.5000,0.8612,0.6906,2.2479,1.4759,0.8102,1.1841,0.0565,0.2487,0.0541
2,HOLIDAY,20,0.1201,0.3470,0.8241,0.4856,2.0552,1.4486,0.8102,1.0225,0.0462,0.1881,0.0455
2,HOLIDAY,21,0.0083,0.2540,0.6834,0.2754,1.6595,1.3985,0.8084,0.7537,0.0320,0.1204,0.0359
2,HOLIDAY,22,0.0083,0.1010,0.3982,0.1411,1.2499,1.3658,0.7757,0.4573,0.0187,0.0728,0.0276
2,HOLIDAY,23,0.0083,0.0907,0.2590,0.0941,0.8951,1.3143,0.7757,0.2798,0.0108,0.0509,0.0227
3,WEEKDAY,0,0.0359,0.1334,0.3289,0.0925,0.7994,1.2957,0.7757,0.2250,0.0088,0.0633,0.0233
3,WEEKDAY,1,0.0351,0.0931,0.2358,0.0925,0.3547,1.2734,0.7757,0.1662,0.0073,0.0436,0.0229
3,WEEKDAY,2,0.0084,0.0813,0.1980,0.0925,0.1158,1.2605,0.6531,0.1463,0.0067,0.0253,0.0223
3,WEEKDAY,3,0.0084,0.0723,0.3000,0.0925,0.1899,1.2636,0.6403,0.1849,0.0089,0.0259,0.0222
3,WEEKDAY,4,0.0265,0.1754,0.3355,0.1382,0.4111,1.2925,0.6403,0.3204,0.0160,0.0401,0.0223
3,WEEKDAY,5,0.0174,0.2497,0.4148,0.2613,0.7184,1.3550,0.6403,0.4685,0.0259,0.0791,0.0237
3,WEEKDAY,6,0.0085,0.3184,0.6388,0.3375,1.1544,1.3817,0.0000,0.6190,0.0342,0.1429,0.0287
3,WEEKDAY,7,0.0084,0.4755,0.6920,0.4006,1.3014,1.4173,0.0000,0.7601,0.0406,0.2011,0.0353
3,WEEKDAY,8,0.0082,0.8070,0.7512,0.5215,1.5804,1.4563,0.0000,0.9261,0.0479,0.2405,0.0436
3,WEEKDAY,9,0.0624,1.2386,0.8080,0.6820,2.1650,1.5099,0.0000,1.0553,0.0557,0.2684,0.0534
3,WEEKDAY,10,0.0066,1.5616,0.8894,0.7907,2.4572,1.5354,0.0000,1.1572,0.0605,0.2865,0.0571
3,WEEKDAY,11,0.0057,1.9236,0.8983,0.8283,2.6229,1.5500,0.0000,1.1913,0.0618,0.2913,0.0577
3,WEEKDAY,12,0.0052,2.1218,0.9030,0.8250,2.6010,1.5734,0.0000,1.2000,0.0619,0.2918,0.0577
3,WEEKDAY,13,0.0049,2.2702,0.9059,0.7898,2.2891,1.5751,0.0000,1.2003,0.0620,0.2918,0.0577
3,WEEKDAY,14,0.0047,2.3278,0.9081,0.7717,2.1465,1.5956,0.0000,1.2003,0.0620,0.2918,0.0577
