Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.2028,0.0000,0.0603,0.0113,0.0088,0.0549,0.3176,0.2367,0.0100,0.0331,0.0153,0.0028
1,WEEKDAY,1,0.2321,0.0000,0.0603,0.0096,0.0069,0.0542,0.2539,0.2344,0.0095,0.0287,0.0133,0.0020
1,WEEKDAY,2,0.2533,0.0000,0.0603,0.0094,0.0079,0.0542,0.2539,0.2380,0.0108,0.0311,0.0143,0.0023
1,WEEKDAY,3,0.2652,0.0000,0.0605,0.0100,0.0124,0.0547,0.2539,0.2542,0.0142,0.0385,0.0173,0.0034
1,WEEKDAY,4,0.2365,0.0002,0.0603,0.0135,0.0186,0.0566,0.2188,0.2754,0.0183,0.0496,0.0224,0.0062
1,WEEKDAY,5,0.3568,0.0003,0.0720,0.0147,0.0259,0.0582,0.2188,0.3242,0.0283,0.0612,0.0258,0.0080
1,WEEKDAY,6,0.3256,0.0004,0.0719,0.0166,0.0423,0.0601,0.1508,0.5370,0.0488,0.0779,0.0421,0.0115
1,WEEKDAY,7,0.3182,0.0005,0.2016,0.0232,0.0583,0.0615,0.0000,0.8233,0.0703,0.0939,0.2381,0.0423
1,WEEKDAY,8,0.2691,0.0028,0.1591,0.0363,0.0653,0.0622,0.0000,0.8229,0.0891,0.1070,0.2444,0.0427
1,WEEKDAY,9,0.1964,0.0240,0.2098,0.0398,0.0663,0.0627,0.0000,0.8354,0.1019,0.1142,0.2516,0.0428
1,WEEKDAY,10,0.1205,0.0544,0.2108,0.0416,0.0669,0.0629,0.0000,0.8362,0.1098,0.1181,0.2543,0.0429
1,WEEKDAY,11,0.0669,0.1030,0.2150,0.0437,0.0680,0.0631,0.0000,0.8362,0.1137,0.1196,0.2546,0.0429
1,WEEKDAY,12,0.0569,0.1249,0.2146,0.0436,0.0683,0.0634,0.0000,0.8362,0.1140,0.1198,0.2546,0.0429
1,WEEKDAY,13,0.0441,0.1495,0.2164,0.0417,0.0666,0.0635,0.0000,0.8362,0.1140,0.1198,0.2546,0.0429
1,WEEKDAY,14,0.0352,0.1731,0.2189,0.0425,0.0660,0.0637,0.0000,0.8362,0.1138,0.1198,0.2546,0.0429
1,WEEKDAY,15,0.0366,0.1377,0.2092,0.0435,0.0665,0.0636,0.0000,0.8362,0.1125,0.1196,0.2544,0.0428
1,WEEKDAY,16,0.0445,0.0506,0.1937,0.0435,0.0638,0.0628,0.0000,0.8330,0.1062,0.1163,0.2533,0.0425
1,WEEKDAY,17,0.0648,0.0268,0.1945,0.0424,0.0554,0.0617,0.1508,0.7959,0.0883,0.1022,0.0593,0.0116
1,WEEKDAY,18,0.0880,0.0135,0.1892,0.0397,0.0435,0.0604,0.2572,0.6088,0.0649,0.0849,0.0415,0.0086
1,WEEKDAY,19,0.1050,0.0060,0.1312,0.0349,0.0334,0.0594,0.3176,0.5365,0.0484,0.0706,0.0381,0.0081
1,WEEKDAY,20,0.1338,0.0016,0.1001,0.0271,0.0237,0.0585,0.3176,0.4498,0.0351,0.0597,0.0322,0.0078
1,WEEKDAY,21,0.1521,0.0010,0.0777,0.0175,0.0169,0.0575,0.3176,0.3545,0.0195,0.0501,0.0258,0.0073
1,WEEKDAY,22,0.1920,0.0006,0.0652,0.0146,0.0128,0.0568,0.3176,0.2525,0.0122,0.0428,0.0207,0.0066
1,WEEKDAY,23,0.2378,0.0004,0.0653,0.0132,0.0108,0.0558,0.3176,0.2274,0.0108,0.0383,0.0183,0.0051
1,SATURDAY,0,0.1838,0.0000,0.0602,0.0113,0.0088,0.0549,0.3176,0.2367,0.0100,0.0331,0.0188,0.0033
1,SATURDAY,1,0.2115,0.0000,0.0602,0.0096,0.0067,0.0542,0.2539,0.2342,0.0094,0.0283,0.0166,0.0025
1,SATURDAY,2,0.2241,0.0000,0.0603,0.0094,0.0065,0.0541,0.2539,0.2344,0.0094,0.0279,0.0164,0.0024
1,SATURDAY,3,0.2216,0.0000,0.0602,0.0100,0.0082,0.0545,0.2539,0.2390,0.0106,0.0316,0.0181,0.0032
1,SATURDAY,4,0.2068,0.0002,0.0603,0.0135,0.0146,0.0564,0.2188,0.2636,0.0141,0.0428,0.0230,0.0059
1,SATURDAY,5,0.3030,0.0004,0.0654,0.0146,0.0223,0.0580,0.2188,0.3224,0.0228,0.0544,0.0272,0.0080
1,SATURDAY,6,0.2828,0.0005,0.0654,0.0160,0.0350,0.0596,0.1508,0.5047,0.0414,0.0709,0.0332,0.0100
