Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.1660,0.1023,0.4185,0.0119,0.0166,0.0718,0.1022,0.3520,0.0778,0.1665,0.0879,0.0245
1,WEEKDAY,1,0.1669,0.0941,0.4205,0.0117,0.0166,0.0702,0.1022,0.3431,0.0776,0.1630,0.0808,0.0222
1,WEEKDAY,2,0.1741,0.0901,0.4214,0.0116,0.0169,0.0697,0.1022,0.3363,0.0776,0.1603,0.0769,0.0208
1,WEEKDAY,3,0.1702,0.0841,0.4235,0.0116,0.0175,0.0700,0.1022,0.3344,0.0784,0.1611,0.0753,0.0201
1,WEEKDAY,4,0.1817,0.0835,0.4250,0.0138,0.0252,0.0728,0.0974,0.3459,0.0815,0.1714,0.0928,0.0249
1,WEEKDAY,5,0.2106,0.0805,0.4333,0.0200,0.0499,0.0768,0.0974,0.4114,0.0889,0.1986,0.1340,0.0363
1,WEEKDAY,6,0.1882,0.0830,0.4364,0.0247,0.0717,0.0794,0.0918,0.5652,0.1023,0.2298,0.1543,0.0414
1,WEEKDAY,7,0.1815,0.1230,0.4952,0.0270,0.0864,0.0814,0.0016,0.6683,0.1227,0.2835,0.1744,0.0462
1,WEEKDAY,8,0.1741,0.2139,0.5323,0.0282,0.0832,0.0829,0.0010,0.7032,0.1397,0.3339,0.1880,0.0493
1,WEEKDAY,9,0.1721,0.2266,0.5308,0.0285,0.0843,0.0847,0.0010,0.6997,0.1476,0.3474,0.1909,0.0496
1,WEEKDAY,10,0.1661,0.2731,0.5303,0.0278,0.0891,0.0852,0.0010,0.6939,0.1507,0.3526,0.1992,0.0521
1,WEEKDAY,11,0.1521,0.3127,0.5290,0.0276,0.0911,0.0855,0.0010,0.6910,0.1513,0.3507,0.1993,0.0521
1,WEEKDAY,12,0.1408,0.3627,0.5293,0.0282,0.0929,0.0860,0.0010,0.6904,0.1512,0.3496,0.1994,0.0521
1,WEEKDAY,13,0.1333,0.3905,0.5309,0.0277,0.0884,0.0861,0.0010,0.6912,0.1498,0.3477,0.1993,0.0521
1,WEEKDAY,14,0.1272,0.4064,0.5317,0.0270,0.0836,0.0865,0.0010,0.6929,0.1480,0.3448,0.1984,0.0520
1,WEEKDAY,15,0.1253,0.4080,0.5326,0.0265,0.0821,0.0862,0.0010,0.6864,0.1429,0.3310,0.1942,0.0512
1,WEEKDAY,16,0.1353,0.3775,0.5300,0.0256,0.0828,0.0848,0.0010,0.6693,0.1333,0.3100,0.1753,0.0467
1,WEEKDAY,17,0.1540,0.3344,0.5266,0.0243,0.0812,0.0830,0.0690,0.6464,0.1123,0.2807,0.1531,0.0418
1,WEEKDAY,18,0.1557,0.2310,0.5008,0.0216,0.0733,0.0808,0.0940,0.6194,0.0943,0.2280,0.1325,0.0375
1,WEEKDAY,19,0.1407,0.2023,0.4753,0.0187,0.0603,0.0795,0.1002,0.5853,0.0859,0.2054,0.1211,0.0350
1,WEEKDAY,20,0.1461,0.1746,0.4597,0.0168,0.0473,0.0784,0.1022,0.5417,0.0825,0.2001,0.1157,0.0335
1,WEEKDAY,21,0.1476,0.1259,0.4162,0.0151,0.0378,0.0764,0.1022,0.4796,0.0799,0.1910,0.1053,0.0302
1,WEEKDAY,22,0.1596,0.1154,0.4161,0.0139,0.0299,0.0747,0.1022,0.4091,0.0785,0.1780,0.1016,0.0291
1,WEEKDAY,23,0.1646,0.1076,0.4177,0.0126,0.0167,0.0731,0.1022,0.3726,0.0781,0.1721,0.0993,0.0282
1,SATURDAY,0,0.1658,0.1014,0.4183,0.0119,0.0166,0.0718,0.1022,0.3507,0.0780,0.1673,0.0879,0.0245
1,SATURDAY,1,0.1670,0.0859,0.4187,0.0117,0.0166,0.0702,0.1022,0.3419,0.0777,0.1633,0.0808,0.0222
1,SATURDAY,2,0.1730,0.0815,0.4217,0.0116,0.0168,0.0697,0.1022,0.3349,0.0777,0.1602,0.0777,0.0210
1,SATURDAY,3,0.1706,0.0769,0.4206,0.0117,0.0171,0.0700,0.1022,0.3328,0.0792,0.1615,0.0782,0.0208
1,SATURDAY,4,0.1815,0.0814,0.4239,0.0141,0.0237,0.0725,0.0974,0.3471,0.0827,0.1746,0.0932,0.0245
1,SATURDAY,5,0.2167,0.0732,0.4323,0.0188,0.0475,0.0761,0.0974,0.4020,0.0892,0.1988,0.1212,0.0321
1,SATURDAY,6,0.1867,0.0749,0.4349,0.0218,0.0685,0.0781,0.0918,0.5056,0.0932,0.2171,0.1436,0.0383
1,SATURDAY,7,0.1847,0.0777,0.4323,0.0222,0.0791,0.0796,0.0016,0.5589,0.1012,0.2474,0.1523,0.0408
1,SATURDAY,8,0.1679,0.0799,0.4595,0.0215,0.0726,0.0805,0.0010,0.5756,0.1117,0.2862,0.1652,0.0450
1,SATURDAY,9,0.1718,0.1260,0.4715,0.0217,0.0728,0.0820,0.0010,0.5721,0.1190,0.2933,0.1661,0.0455
1,SATURDAY,10,0.1641,0.1439,0.4725,0.0213,0.0775,0.0824,0.0010,0.5689,0.1209,0.2983,0.1687,0.0464
1,SATURDAY,11,0.1558,0.1613,0.4684,0.0211,0.0787,0.0827,0.0010,0.5667,0.1197,0.2969,0.1684,0.0463
1,SATURDAY,12,0.1514,0.1875,0.4674,0.0216,0.0793,0.0832,0.0010,0.5568,0.1142,0.2950,0.1678,0.0462
1,SATURDAY,13,0.1472,0.2059,0.4679,0.0213,0.0743,0.0832,0.0010,0.5488,0.1100,0.2876,0.1670,0.0460
1,SATURDAY,14,0.1454,0.2104,0.4677,0.0208,0.0699,0.0837,0.0010,0.5449,0.1073,0.2843,0.1660,0.0459
1,SATURDAY,15,0.1501,0.2204,0.4416,0.0206,0.0694,0.0836,0.0010,0.5398,0.0968,0.2722,0.1646,0.0456
1,SATURDAY,16,0.1570,0.2042,0.4405,0.0203,0.0744,0.0823,0.0010,0.5345,0.0986,0.2594,0.1479,0.0414
1,SATURDAY,17,0.1639,0.1607,0.4206,0.0197,0.0745,0.0813,0.0690,0.5255,0.0905,0.2446,0.1321,0.0373
1,SATURDAY,18,0.1625,0.1385,0.4205,0.0185,0.0700,0.0801,0.0940,0.5246,0.0851,0.2111,0.1178,0.0336
1,SATURDAY,19,0.1382,0.1227,0.4120,0.0175,0.0593,0.0793,0.1002,0.5187,0.0838,0.1981,0.1130,0.0323
1,SATURDAY,20,0.1437,0.1167,0.4124,0.0165,0.0469,0.0783,0.1022,0.5026,0.0824,0.1949,0.1070,0.0306
1,SATURDAY,21,0.1501,0.1087,0.4153,0.0151,0.0377,0.0764,0.1022,0.4607,0.0800,0.1898,0.1059,0.0304
1,SATURDAY,22,0.1610,0.1013,0.4164,0.0139,0.0299,0.0747,0.1022,0.4002,0.0789,0.1773,0.1016,0.0291
1,SATURDAY,23,0.1645,0.0961,0.4154,0.0126,0.0167,0.0731,0.1022,0.3691,0.0784,0.1724,0.0993,0.0282
1,SUNDAY,0,0.1662,0.0886,0.4148,0.0119,0.0166,0.0718,0.1022,0.3507,0.0780,0.1673,0.0895,0.0249
1,SUNDAY,1,0.1693,0.0891,0.4153,0.0117,0.0166,0.0702,0.1022,0.3419,0.0777,0.1633,0.0823,0.0225
1,SUNDAY,2,0.1727,0.0836,0.4159,0.0116,0.0168,0.0697,0.1022,0.3348,0.0777,0.1602,0.0792,0.0213
