Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,WEEKDAY,15,0.0067,0.7024,0.4878,0.0625,0.1867,2.9682,0.0000,1.4242,0.0666,0.1006,0.0525
3,WEEKDAY,16,0.0068,0.6867,0.4871,0.0634,0.1758,2.8615,0.0000,1.4133,0.0665,0.1005,0.0524
3,WEEKDAY,17,0.0071,0.6307,0.4855,0.0642,0.1690,2.8659,0.0057,1.3960,0.0659,0.0999,0.0519
3,WEEKDAY,18,0.0073,0.5550,0.4839,0.0633,0.1629,2.7108,0.1740,1.3694,0.0636,0.0981,0.0506
3,WEEKDAY,19,0.0075,0.4879,0.4819,0.0601,0.1553,2.6583,0.2170,1.3489,0.0593,0.0945,0.0475
3,WEEKDAY,20,0.0076,0.4378,0.4793,0.0552,0.1463,2.6180,0.2170,1.2982,0.0544,0.0894,0.0433
3,WEEKDAY,21,0.0077,0.3904,0.4739,0.0512,0.1368,2.4590,0.2170,1.2532,0.0501,0.0819,0.0379
3,WEEKDAY,22,0.0083,0.3545,0.4717,0.0454,0.1287,2.4355,0.2114,1.1667,0.0451,0.0723,0.0307
3,WEEKDAY,23,0.0090,0.3012,0.4659,0.0371,0.1152,2.2951,0.2114,1.0246,0.0397,0.0631,0.0203
3,SATURDAY,0,0.0105,0.2439,0.4574,0.0281,0.0898,2.2754,0.2057,0.8112,0.0350,0.0546,0.0108
3,SATURDAY,1,0.0122,0.1798,0.4556,0.0185,0.0488,2.2632,0.2057,0.6832,0.0317,0.0469,0.0079
3,SATURDAY,2,0.0137,0.1108,0.4166,0.0134,0.0213,2.2479,0.2057,0.6631,0.0305,0.0446,0.0076
3,SATURDAY,3,0.0137,0.1053,0.4158,0.0136,0.0543,2.2436,0.2057,0.6658,0.0311,0.0501,0.0081
3,SATURDAY,4,0.0137,0.1121,0.4182,0.0209,0.1361,2.2449,0.2057,0.7301,0.0347,0.0732,0.0123
3,SATURDAY,5,0.0137,0.1356,0.4222,0.0358,0.1930,2.3723,0.1223,1.1151,0.0406,0.0879,0.0224
3,SATURDAY,6,0.0137,0.1614,0.4309,0.0480,0.2284,2.3557,0.0430,1.2452,0.0471,0.0941,0.0342
3,SATURDAY,7,0.0127,0.2299,0.4710,0.0558,0.2520,2.3405,0.0000,1.3223,0.0530,0.0969,0.0442
3,SATURDAY,8,0.0157,0.3428,0.4738,0.0591,0.2595,2.3746,0.0000,1.3486,0.0577,0.0988,0.0502
3,SATURDAY,9,0.0081,0.3892,0.4793,0.0639,0.2606,2.5294,0.0000,1.3801,0.0635,0.1004,0.0522
3,SATURDAY,10,0.0078,0.4386,0.4825,0.0642,0.2606,2.5602,0.0000,1.3901,0.0665,0.1007,0.0524
3,SATURDAY,11,0.0076,0.4863,0.4835,0.0633,0.2597,2.5981,0.0000,1.3911,0.0671,0.1007,0.0525
3,SATURDAY,12,0.0072,0.5360,0.4847,0.0630,0.2533,2.7585,0.0000,1.3911,0.0671,0.1007,0.0525
3,SATURDAY,13,0.0070,0.5823,0.4856,0.0625,0.2322,2.7919,0.0000,1.3906,0.0671,0.1007,0.0525
3,SATURDAY,14,0.0069,0.6180,0.4861,0.0629,0.2061,2.9418,0.0000,1.3879,0.0671,0.1007,0.0525
3,SATURDAY,15,0.0068,0.6410,0.4862,0.0637,0.1865,2.9706,0.0000,1.3851,0.0670,0.1006,0.0525
3,SATURDAY,16,0.0069,0.6249,0.4855,0.0644,0.1754,2.8630,0.0000,1.3754,0.0662,0.0999,0.0524
3,SATURDAY,17,0.0072,0.5776,0.4832,0.0642,0.1676,2.8642,0.0057,1.3462,0.0631,0.0978,0.0519
3,SATURDAY,18,0.0075,0.5099,0.4805,0.0619,0.1588,2.7061,0.1740,1.2962,0.0587,0.0952,0.0506
3,SATURDAY,19,0.0077,0.4430,0.4753,0.0589,0.1511,2.6546,0.2170,1.2666,0.0561,0.0924,0.0475
3,SATURDAY,20,0.0078,0.4095,0.4746,0.0548,0.1430,2.6161,0.2170,1.2400,0.0532,0.0883,0.0433
3,SATURDAY,21,0.0080,0.3780,0.4735,0.0513,0.1365,2.4583,0.2170,1.2296,0.0498,0.0816,0.0379
3,SATURDAY,22,0.0082,0.3494,0.4713,0.0458,0.1291,2.4358,0.2114,1.1673,0.0452,0.0724,0.0307
3,SATURDAY,23,0.0097,0.2866,0.4656,0.0378,0.1162,2.2963,0.2114,1.0619,0.0399,0.0632,0.0203
3,SUNDAY,0,0.0104,0.2141,0.4200,0.0258,0.0640,2.2678,0.2057,0.7581,0.0342,0.0531,0.0099
3,SUNDAY,1,0.0114,0.1791,0.4184,0.0170,0.0269,2.2583,0.2057,0.6707,0.0311,0.0453,0.0077
3,SUNDAY,2,0.0122,0.1531,0.4174,0.0133,0.0357,2.2470,0.2057,0.6641,0.0307,0.0472,0.0079
3,SUNDAY,3,0.0129,0.1382,0.4186,0.0198,0.1152,2.2487,0.2057,0.7243,0.0342,0.0718,0.0113
3,SUNDAY,4,0.0102,0.2143,0.4225,0.0333,0.1754,2.2516,0.2057,0.9824,0.0393,0.0856,0.0216
3,SUNDAY,5,0.0117,0.2001,0.4269,0.0446,0.2063,2.3788,0.1223,1.2263,0.0450,0.0918,0.0326
3,SUNDAY,6,0.0117,0.2171,0.4337,0.0512,0.2280,2.3600,0.0430,1.2651,0.0501,0.0947,0.0417
3,SUNDAY,7,0.0106,0.2846,0.4726,0.0559,0.2360,2.3426,0.0000,1.3167,0.0544,0.0966,0.0477
3,SUNDAY,8,0.0083,0.3583,0.4749,0.0588,0.2416,2.3745,0.0000,1.3345,0.0576,0.0983,0.0511
3,SUNDAY,9,0.0079,0.4090,0.4805,0.0636,0.2567,2.5274,0.0000,1.3702,0.0628,0.1001,0.0523
3,SUNDAY,10,0.0076,0.4714,0.4841,0.0640,0.2605,2.5589,0.0000,1.3871,0.0663,0.1006,0.0524
3,SUNDAY,11,0.0073,0.5224,0.4849,0.0633,0.2594,2.5979,0.0000,1.3908,0.0670,0.1007,0.0525
3,SUNDAY,12,0.0070,0.5818,0.4863,0.0629,0.2523,2.7585,0.0000,1.3911,0.0671,0.1007,0.0525
3,SUNDAY,13,0.0068,0.6401,0.4871,0.0624,0.2279,2.7918,0.0000,1.3905,0.0671,0.1007,0.0525
3,SUNDAY,14,0.0068,0.6714,0.4874,0.0629,0.1988,2.9417,0.0000,1.3876,0.0671,0.1007,0.0525
3,SUNDAY,15,0.0068,0.6824,0.4873,0.0637,0.1774,2.9705,0.0000,1.3847,0.0670,0.1005,0.0525
3,SUNDAY,16,0.0069,0.6683,0.4863,0.0644,0.1642,2.8614,0.0000,1.3693,0.0659,0.0996,0.0524
3,SUNDAY,17,0.0071,0.6165,0.4842,0.0643,0.1530,2.8622,0.0057,1.3382,0.0626,0.0975,0.0518
3,SUNDAY,18,0.0074,0.5421,0.4816,0.0620,0.1444,2.7054,0.1740,1.2941,0.0586,0.0950,0.0500
3,SUNDAY,19,0.0076,0.4611,0.4756,0.0587,0.1372,2.6523,0.2170,1.2684,0.0558,0.0921,0.0463
3,SUNDAY,20,0.0077,0.4162,0.4745,0.0540,0.1304,2.6120,0.2170,1.2393,0.0526,0.0876,0.0410
3,SUNDAY,21,0.0078,0.3810,0.4725,0.0493,0.1229,2.4521,0.2170,1.2160,0.0488,0.0805,0.0338
3,SUNDAY,22,0.0091,0.3161,0.4681,0.0428,0.1120,2.4276,0.2114,1.1134,0.0440,0.0710,0.0245
3,SUNDAY,23,0.0096,0.2717,0.4641,0.0347,0.0932,2.2869,0.2114,1.0027,0.0388,0.0615,0.0175
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0101,0.2410,0.4334,0.0191,0.0538,2.2986,0.2057,0.6800,0.0322,0.0486,0.0085
4,WEEKDAY,1,0.0112,0.1934,0.4205,0.0137,0.0258,2.2896,0.2057,0.6461,0.0307,0.0451,0.0077
4,WEEKDAY,2,0.0114,0.1805,0.4181,0.0129,0.0466,2.2834,0.2057,0.6455,0.0310,0.0488,0.0080
4,WEEKDAY,3,0.0119,0.1691,0.4189,0.0183,0.1176,2.2844,0.2057,0.6959,0.0340,0.0681,0.0113
4,WEEKDAY,4,0.0122,0.1771,0.4239,0.0308,0.1801,2.3816,0.1413,1.0418,0.0394,0.0849,0.0201
4,WEEKDAY,5,0.0114,0.2157,0.4333,0.0430,0.2204,2.4057,0.0653,1.2413,0.0459,0.0933,0.0315
4,WEEKDAY,6,0.0104,0.2818,0.4630,0.0515,0.2466,2.4408,0.0110,1.3387,0.0523,0.0973,0.0419
4,WEEKDAY,7,0.0085,0.3828,0.4793,0.0564,0.2577,2.4799,0.0000,1.3987,0.0588,0.0995,0.0489
4,WEEKDAY,8,0.0078,0.4513,0.4854,0.0594,0.2602,2.6172,0.0000,1.4239,0.0638,0.1004,0.0517
4,WEEKDAY,9,0.0081,0.5242,0.4874,0.0597,0.2605,2.6808,0.0000,1.4300,0.0660,0.1005,0.0524
4,WEEKDAY,10,0.0076,0.6043,0.4889,0.0590,0.2598,2.7150,0.0000,1.4308,0.0665,0.1005,0.0525
4,WEEKDAY,11,0.0066,0.6840,0.4900,0.0586,0.2547,2.8432,0.0000,1.4308,0.0665,0.1005,0.0525
4,WEEKDAY,12,0.0063,0.7559,0.4912,0.0582,0.2374,2.9010,0.0000,1.4308,0.0665,0.1005,0.0525
4,WEEKDAY,13,0.0062,0.8151,0.4921,0.0584,0.2123,3.0217,0.0000,1.4301,0.0665,0.1005,0.0525
4,WEEKDAY,14,0.0061,0.8563,0.4925,0.0590,0.1912,3.0688,0.0000,1.4251,0.0665,0.1005,0.0525
4,WEEKDAY,15,0.0061,0.8659,0.4922,0.0598,0.1783,2.9784,0.0000,1.4152,0.0665,0.1005,0.0524
4,WEEKDAY,16,0.0063,0.8443,0.4912,0.0606,0.1705,2.9484,0.0044,1.3993,0.0660,0.1000,0.0520
4,WEEKDAY,17,0.0065,0.7951,0.4898,0.0601,0.1643,2.8278,0.1314,1.3749,0.0640,0.0985,0.0509
4,WEEKDAY,18,0.0068,0.6947,0.4875,0.0576,0.1570,2.7478,0.2016,1.3531,0.0603,0.0953,0.0482
4,WEEKDAY,19,0.0071,0.5823,0.4840,0.0533,0.1483,2.6933,0.2157,1.3095,0.0555,0.0906,0.0443
4,WEEKDAY,20,0.0074,0.4899,0.4771,0.0493,0.1389,2.5509,0.2170,1.2633,0.0511,0.0836,0.0392
4,WEEKDAY,21,0.0077,0.4299,0.4735,0.0442,0.1305,2.4896,0.2127,1.1862,0.0462,0.0745,0.0324
4,WEEKDAY,22,0.0082,0.3671,0.4681,0.0369,0.1182,2.3683,0.2114,1.0564,0.0409,0.0652,0.0227
4,WEEKDAY,23,0.0097,0.2930,0.4605,0.0281,0.0935,2.3225,0.2070,0.8289,0.0359,0.0565,0.0130
4,SATURDAY,0,0.0097,0.2699,0.4571,0.0199,0.0590,2.3011,0.2057,0.7152,0.0325,0.0489,0.0086
4,SATURDAY,1,0.0117,0.1874,0.4282,0.0139,0.0282,2.2909,0.2057,0.6682,0.0308,0.0452,0.0077
4,SATURDAY,2,0.0126,0.1524,0.4185,0.0129,0.0460,2.2838,0.2057,0.6652,0.0310,0.0487,0.0080
4,SATURDAY,3,0.0126,0.1520,0.4190,0.0182,0.1157,2.2842,0.2057,0.7140,0.0338,0.0674,0.0112
4,SATURDAY,4,0.0124,0.1710,0.4220,0.0305,0.1788,2.3784,0.1432,1.0188,0.0392,0.0842,0.0198
4,SATURDAY,5,0.0111,0.2217,0.4299,0.0427,0.2196,2.4054,0.0670,1.2127,0.0455,0.0925,0.0312
4,SATURDAY,6,0.0097,0.2960,0.4623,0.0510,0.2461,2.4390,0.0121,1.3031,0.0515,0.0962,0.0417
4,SATURDAY,7,0.0081,0.3787,0.4754,0.0552,0.2576,2.4774,0.0000,1.3421,0.0565,0.0983,0.0487
4,SATURDAY,8,0.0078,0.4588,0.4831,0.0596,0.2603,2.6130,0.0000,1.3723,0.0620,0.1000,0.0517
4,SATURDAY,9,0.0072,0.5560,0.4884,0.0610,0.2606,2.6817,0.0000,1.3876,0.0658,0.1006,0.0524
4,SATURDAY,10,0.0068,0.6505,0.4898,0.0604,0.2600,2.7172,0.0000,1.3908,0.0669,0.1007,0.0525
4,SATURDAY,11,0.0064,0.7523,0.4914,0.0600,0.2549,2.8430,0.0000,1.3911,0.0671,0.1007,0.0525
4,SATURDAY,12,0.0061,0.8186,0.4925,0.0595,0.2374,2.9037,0.0000,1.3907,0.0671,0.1007,0.0525
4,SATURDAY,13,0.0058,0.9065,0.4937,0.0597,0.2126,3.0215,0.0000,1.3886,0.0671,0.1007,0.0525
4,SATURDAY,14,0.0057,0.9559,0.4944,0.0604,0.1914,3.0714,0.0000,1.3858,0.0670,0.1006,0.0525
4,SATURDAY,15,0.0056,0.9865,0.4943,0.0611,0.1781,2.9834,0.0000,1.3778,0.0664,0.1000,0.0524
4,SATURDAY,16,0.0058,0.9640,0.4930,0.0611,0.1695,2.9481,0.0043,1.3535,0.0639,0.0983,0.0520
4,SATURDAY,17,0.0060,0.8983,0.4906,0.0594,0.1610,2.8279,0.1277,1.3087,0.0598,0.0959,0.0509
4,SATURDAY,18,0.0064,0.7537,0.4816,0.0566,0.1530,2.7455,0.2007,1.2740,0.0568,0.0931,0.0483
4,SATURDAY,19,0.0068,0.6315,0.4783,0.0529,0.1450,2.6924,0.2156,1.2467,0.0539,0.0894,0.0444
4,SATURDAY,20,0.0071,0.5497,0.4767,0.0494,0.1382,2.5539,0.2170,1.2322,0.0507,0.0833,0.0393
4,SATURDAY,21,0.0073,0.4883,0.4744,0.0447,0.1310,2.4905,0.2128,1.1829,0.0463,0.0747,0.0325
4,SATURDAY,22,0.0079,0.4209,0.4690,0.0377,0.1195,2.3728,0.2114,1.0882,0.0412,0.0655,0.0229
4,SATURDAY,23,0.0090,0.3058,0.4339,0.0273,0.0964,2.3202,0.2072,0.8341,0.0362,0.0568,0.0132
4,SUNDAY,0,0.0105,0.2244,0.4200,0.0162,0.0269,2.2916,0.2057,0.6707,0.0311,0.0453,0.0077
4,SUNDAY,1,0.0107,0.2091,0.4192,0.0126,0.0357,2.2881,0.2057,0.6641,0.0307,0.0472,0.0079
4,SUNDAY,2,0.0106,0.2086,0.4199,0.0188,0.1152,2.2871,0.2057,0.7243,0.0342,0.0718,0.0113
4,SUNDAY,3,0.0100,0.2323,0.4329,0.0316,0.1754,2.2915,0.2057,0.9824,0.0393,0.0856,0.0216
4,SUNDAY,4,0.0098,0.2567,0.4281,0.0423,0.2063,2.4161,0.1223,1.2263,0.0450,0.0918,0.0326
4,SUNDAY,5,0.0097,0.2703,0.4441,0.0486,0.2280,2.4083,0.0486,1.2651,0.0501,0.0947,0.0417
4,SUNDAY,6,0.0096,0.3203,0.4733,0.0530,0.2360,2.4529,0.0000,1.3167,0.0544,0.0966,0.0477
4,SUNDAY,7,0.0081,0.3852,0.4764,0.0558,0.2416,2.4861,0.0000,1.3345,0.0576,0.0983,0.0511
4,SUNDAY,8,0.0077,0.4671,0.4858,0.0604,0.2567,2.6532,0.0000,1.3702,0.0628,0.1001,0.0523
4,SUNDAY,9,0.0072,0.5667,0.4895,0.0609,0.2605,2.6891,0.0000,1.3871,0.0663,0.1006,0.0524
4,SUNDAY,10,0.0067,0.6578,0.4902,0.0601,0.2594,2.7258,0.0000,1.3908,0.0670,0.1007,0.0525
4,SUNDAY,11,0.0064,0.7608,0.4922,0.0598,0.2523,2.8820,0.0000,1.3911,0.0671,0.1007,0.0525
4,SUNDAY,12,0.0059,0.8594,0.4931,0.0593,0.2279,2.9110,0.0000,1.3905,0.0671,0.1007,0.0525
4,SUNDAY,13,0.0056,0.9538,0.4948,0.0598,0.1988,3.0583,0.0000,1.3876,0.0671,0.1007,0.0525
4,SUNDAY,14,0.0055,0.9947,0.4953,0.0606,0.1774,3.0756,0.0000,1.3847,0.0670,0.1005,0.0525
4,SUNDAY,15,0.0055,1.0032,0.4948,0.0612,0.1642,2.9511,0.0000,1.3693,0.0659,0.0996,0.0524
4,SUNDAY,16,0.0058,0.9616,0.4931,0.0611,0.1530,2.9446,0.0057,1.3382,0.0626,0.0975,0.0518
4,SUNDAY,17,0.0060,0.8829,0.4905,0.0588,0.1444,2.7876,0.1684,1.2941,0.0586,0.0950,0.0500
4,SUNDAY,18,0.0065,0.7219,0.4796,0.0557,0.1372,2.7289,0.2114,1.2684,0.0558,0.0921,0.0463
4,SUNDAY,19,0.0070,0.5933,0.4777,0.0511,0.1304,2.6753,0.2170,1.2393,0.0526,0.0876,0.0410
4,SUNDAY,20,0.0073,0.5049,0.4751,0.0467,0.1229,2.5058,0.2170,1.2160,0.0488,0.0805,0.0338
4,SUNDAY,21,0.0075,0.4353,0.4704,0.0406,0.1120,2.4750,0.2114,1.1134,0.0440,0.0710,0.0245
4,SUNDAY,22,0.0081,0.3623,0.4657,0.0330,0.0932,2.3265,0.2114,1.0027,0.0388,0.0615,0.0175
4,SUNDAY,23,0.0093,0.3065,0.4588,0.0257,0.0640,2.3074,0.2057,0.7552,0.0342,0.0531,0.0099
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0093,0.2922,0.4286,0.0168,0.0442,2.3967,0.2057,0.6562,0.0315,0.0468,0.0079
5,WEEKDAY,1,0.0095,0.2647,0.4198,0.0124,0.0205,2.3862,0.2057,0.6432,0.0305,0.0446,0.0076
5,WEEKDAY,2,0.0095,0.2587,0.4243,0.0127,0.0542,2.3795,0.2057,0.6462,0.0311,0.0501,0.0081
5,WEEKDAY,3,0.0094,0.2602,0.4284,0.0195,0.1362,2.3802,0.2057,0.7105,0.0348,0.0733,0.0123
5,WEEKDAY,4,0.0086,0.3042,0.4401,0.0333,0.1929,2.5117,0.1223,1.1391,0.0408,0.0882,0.0224
5,WEEKDAY,5,0.0082,0.3400,0.4613,0.0447,0.2281,2.5368,0.0430,1.2713,0.0474,0.0948,0.0342
5,WEEKDAY,6,0.0078,0.4240,0.4737,0.0522,0.2511,2.5870,0.0000,1.3582,0.0538,0.0980,0.0442
5,WEEKDAY,7,0.0074,0.5575,0.4881,0.0563,0.2583,2.6214,0.0000,1.4102,0.0603,0.1000,0.0502
5,WEEKDAY,8,0.0070,0.6597,0.4943,0.0590,0.2594,2.7977,0.0000,1.4277,0.0648,0.1005,0.0522
5,WEEKDAY,9,0.0064,0.7741,0.4935,0.0587,0.2594,2.8448,0.0000,1.4306,0.0664,0.1005,0.0524
5,WEEKDAY,10,0.0062,0.9040,0.4962,0.0579,0.2585,2.8847,0.0000,1.4308,0.0666,0.1005,0.0525
5,WEEKDAY,11,0.0054,1.0193,0.4975,0.0576,0.2522,3.0439,0.0000,1.4308,0.0666,0.1005,0.0525
5,WEEKDAY,12,0.0050,1.1192,0.4995,0.0572,0.2318,3.0711,0.0000,1.4308,0.0666,0.1005,0.0525
5,WEEKDAY,13,0.0047,1.1929,0.5007,0.0575,0.2055,3.2195,0.0000,1.4298,0.0666,0.1005,0.0525
5,WEEKDAY,14,0.0043,1.2559,0.5015,0.0583,0.1860,3.2251,0.0000,1.4236,0.0666,0.1005,0.0525
5,WEEKDAY,15,0.0043,1.2748,0.5012,0.0590,0.1751,3.0825,0.0000,1.4127,0.0665,0.1004,0.0524
5,WEEKDAY,16,0.0045,1.2483,0.5002,0.0598,0.1684,3.0755,0.0057,1.3954,0.0659,0.0998,0.0519
5,WEEKDAY,17,0.0050,1.1735,0.4984,0.0589,0.1623,2.9102,0.1684,1.3689,0.0636,0.0981,0.0506
5,WEEKDAY,18,0.0055,1.0373,0.4956,0.0559,0.1550,2.8666,0.2114,1.3488,0.0593,0.0945,0.0475
5,WEEKDAY,19,0.0063,0.8620,0.4909,0.0513,0.1461,2.8025,0.2170,1.2982,0.0544,0.0894,0.0433
5,WEEKDAY,20,0.0067,0.6725,0.4783,0.0476,0.1368,2.6243,0.2170,1.2532,0.0501,0.0819,0.0379
5,WEEKDAY,21,0.0070,0.5827,0.4753,0.0422,0.1287,2.5875,0.2114,1.1666,0.0451,0.0723,0.0307
5,WEEKDAY,22,0.0077,0.4881,0.4688,0.0345,0.1152,2.4370,0.2114,1.0244,0.0397,0.0631,0.0203
5,WEEKDAY,23,0.0089,0.3933,0.4613,0.0255,0.0872,2.4153,0.2057,0.7753,0.0347,0.0545,0.0108
5,SATURDAY,0,0.0093,0.3135,0.4583,0.0173,0.0488,2.3987,0.2057,0.6832,0.0317,0.0469,0.0079
5,SATURDAY,1,0.0096,0.2533,0.4201,0.0124,0.0213,2.3869,0.2057,0.6631,0.0305,0.0446,0.0076
5,SATURDAY,2,0.0097,0.2444,0.4198,0.0127,0.0543,2.3795,0.2057,0.6658,0.0311,0.0501,0.0081
5,SATURDAY,3,0.0095,0.2440,0.4206,0.0195,0.1361,2.3801,0.2057,0.7301,0.0347,0.0732,0.0123
5,SATURDAY,4,0.0087,0.2783,0.4345,0.0333,0.1930,2.5113,0.1223,1.1151,0.0406,0.0879,0.0224
5,SATURDAY,5,0.0084,0.3156,0.4619,0.0446,0.2284,2.5364,0.0430,1.2452,0.0471,0.0941,0.0342
5,SATURDAY,6,0.0080,0.3936,0.4740,0.0518,0.2520,2.5862,0.0000,1.3223,0.0530,0.0969,0.0442
5,SATURDAY,7,0.0076,0.4816,0.4791,0.0549,0.2595,2.6193,0.0000,1.3486,0.0577,0.0988,0.0502
