Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,22,0.0357,0.0931,0.1798,0.0345,0.0017,0.0436,0.2343,0.3211,0.2316,0.0455,0.8345,0.0253,0.0096
1,WEEKDAY,23,0.0424,0.0835,0.1812,0.0339,0.0016,0.0435,0.2341,0.2823,0.2280,0.0449,0.7988,0.0249,0.0094
1,SATURDAY,0,0.0390,0.0854,0.1656,0.0337,0.0016,0.0435,0.2311,0.2508,0.2291,0.0440,0.7090,0.0256,0.0092
1,SATURDAY,1,0.0450,0.0751,0.1685,0.0337,0.0015,0.0435,0.2311,0.2487,0.2283,0.0439,0.7090,0.0247,0.0091
1,SATURDAY,2,0.0461,0.0757,0.1742,0.0337,0.0016,0.0435,0.2311,0.2488,0.2289,0.0439,0.7090,0.0246,0.0091
1,SATURDAY,3,0.0552,0.0735,0.1762,0.0338,0.0017,0.0435,0.2055,0.2516,0.2330,0.0442,0.7090,0.0250,0.0094
1,SATURDAY,4,0.0618,0.0763,0.1989,0.0340,0.0027,0.0436,0.2088,0.2589,0.2373,0.0458,0.7090,0.0274,0.0102
1,SATURDAY,5,0.0626,0.0717,0.1920,0.0347,0.0055,0.0438,0.1944,0.2913,0.2499,0.0504,0.7090,0.0352,0.0144
1,SATURDAY,6,0.0812,0.1003,0.2367,0.0362,0.0090,0.0440,0.1229,0.3532,0.2810,0.0624,0.7090,0.0498,0.0263
1,SATURDAY,7,0.1355,0.1514,0.2720,0.0377,0.0128,0.0444,0.0089,0.4421,0.3258,0.0793,0.7090,0.0712,0.0361
1,SATURDAY,8,0.1503,0.2243,0.2922,0.0388,0.0156,0.0447,0.0083,0.5257,0.3647,0.0950,0.7090,0.0952,0.0403
1,SATURDAY,9,0.1014,0.3128,0.3270,0.0390,0.0169,0.0449,0.0083,0.5763,0.3936,0.1064,0.7090,0.1131,0.0426
1,SATURDAY,10,0.0861,0.3882,0.3346,0.0390,0.0167,0.0450,0.0083,0.5877,0.4051,0.1089,0.7090,0.1188,0.0428
1,SATURDAY,11,0.0655,0.4809,0.3412,0.0388,0.0144,0.0449,0.0083,0.5706,0.3960,0.1052,0.7090,0.1161,0.0412
1,SATURDAY,12,0.0571,0.5277,0.3432,0.0381,0.0103,0.0448,0.0083,0.5208,0.3635,0.0962,0.7090,0.1025,0.0375
1,SATURDAY,13,0.0490,0.5236,0.3335,0.0368,0.0072,0.0445,0.0083,0.4561,0.3227,0.0871,0.7090,0.0831,0.0324
1,SATURDAY,14,0.0271,0.4001,0.2844,0.0359,0.0050,0.0444,0.0083,0.3958,0.2930,0.0771,0.7090,0.0679,0.0270
1,SATURDAY,15,0.0169,0.2900,0.2185,0.0348,0.0038,0.0442,0.0083,0.3504,0.2741,0.0670,0.7090,0.0576,0.0208
1,SATURDAY,16,0.0202,0.1977,0.1947,0.0344,0.0028,0.0440,0.0087,0.3184,0.2622,0.0608,0.7090,0.0512,0.0152
1,SATURDAY,17,0.0249,0.1575,0.1788,0.0341,0.0021,0.0439,0.1236,0.3018,0.2538,0.0585,0.7090,0.0463,0.0119
1,SATURDAY,18,0.0323,0.1266,0.1754,0.0338,0.0018,0.0437,0.1817,0.2840,0.2452,0.0555,0.7090,0.0383,0.0110
1,SATURDAY,19,0.0288,0.0923,0.1648,0.0338,0.0017,0.0436,0.2155,0.2641,0.2367,0.0516,0.7090,0.0304,0.0101
1,SATURDAY,20,0.0280,0.0839,0.1604,0.0337,0.0016,0.0436,0.2343,0.2580,0.2316,0.0491,0.7090,0.0273,0.0095
1,SATURDAY,21,0.0394,0.0848,0.1697,0.0337,0.0016,0.0435,0.2339,0.2537,0.2300,0.0462,0.7090,0.0262,0.0094
1,SATURDAY,22,0.0415,0.0834,0.1723,0.0337,0.0016,0.0435,0.2343,0.2521,0.2295,0.0446,0.7090,0.0260,0.0094
1,SATURDAY,23,0.0424,0.0763,0.1736,0.0337,0.0016,0.0435,0.2341,0.2516,0.2294,0.0443,0.7090,0.0259,0.0093
1,SUNDAY,0,0.0420,0.0650,0.1326,0.0337,0.0015,0.0435,0.2311,0.2483,0.2282,0.0440,0.7090,0.0372,0.0105
1,SUNDAY,1,0.0470,0.0598,0.1415,0.0337,0.0015,0.0435,0.2311,0.2483,0.2282,0.0439,0.7090,0.0372,0.0106
1,SUNDAY,2,0.0472,0.0626,0.1401,0.0337,0.0016,0.0435,0.2311,0.2488,0.2289,0.0439,0.7090,0.0372,0.0106
1,SUNDAY,3,0.0513,0.0606,0.1508,0.0338,0.0017,0.0435,0.2055,0.2513,0.2330,0.0442,0.7090,0.0374,0.0108
1,SUNDAY,4,0.0569,0.0588,0.1503,0.0339,0.0023,0.0436,0.2088,0.2545,0.2359,0.0454,0.7090,0.0380,0.0113
1,SUNDAY,5,0.0605,0.0585,0.1622,0.0341,0.0039,0.0437,0.1944,0.2680,0.2408,0.0467,0.7090,0.0400,0.0146
1,SUNDAY,6,0.0669,0.0591,0.1608,0.0342,0.0053,0.0438,0.1229,0.2904,0.2527,0.0508,0.7090,0.0433,0.0249
1,SUNDAY,7,0.0635,0.0686,0.1713,0.0344,0.0062,0.0439,0.0089,0.3162,0.2670,0.0565,0.7090,0.0487,0.0328
1,SUNDAY,8,0.0541,0.0964,0.1484,0.0345,0.0067,0.0440,0.0083,0.3369,0.2772,0.0615,0.7090,0.0536,0.0350
1,SUNDAY,9,0.0359,0.1377,0.1511,0.0345,0.0068,0.0441,0.0083,0.3445,0.2837,0.0640,0.7090,0.0554,0.0357
1,SUNDAY,10,0.0288,0.1825,0.1601,0.0345,0.0068,0.0441,0.0083,0.3486,0.2869,0.0644,0.7090,0.0562,0.0355
1,SUNDAY,11,0.0203,0.2133,0.1675,0.0345,0.0066,0.0442,0.0083,0.3488,0.2874,0.0642,0.7090,0.0560,0.0342
1,SUNDAY,12,0.0174,0.2345,0.1668,0.0345,0.0059,0.0442,0.0083,0.3473,0.2864,0.0636,0.7090,0.0548,0.0314
1,SUNDAY,13,0.0159,0.2514,0.1711,0.0345,0.0051,0.0441,0.0083,0.3379,0.2799,0.0628,0.7090,0.0534,0.0279
1,SUNDAY,14,0.0202,0.2435,0.1766,0.0344,0.0043,0.0441,0.0083,0.3225,0.2695,0.0617,0.7090,0.0513,0.0240
1,SUNDAY,15,0.0244,0.2117,0.1683,0.0343,0.0035,0.0441,0.0083,0.3070,0.2600,0.0603,0.7090,0.0489,0.0193
1,SUNDAY,16,0.0234,0.1389,0.1478,0.0342,0.0027,0.0439,0.0087,0.2939,0.2527,0.0586,0.7090,0.0452,0.0144
1,SUNDAY,17,0.0211,0.0980,0.1289,0.0340,0.0020,0.0438,0.1236,0.2854,0.2471,0.0572,0.7090,0.0424,0.0116
1,SUNDAY,18,0.0279,0.0854,0.1311,0.0338,0.0017,0.0437,0.1817,0.2733,0.2407,0.0547,0.7090,0.0390,0.0111
1,SUNDAY,19,0.0291,0.0694,0.1259,0.0338,0.0016,0.0436,0.2155,0.2584,0.2342,0.0513,0.7090,0.0330,0.0105
1,SUNDAY,20,0.0313,0.0705,0.1284,0.0337,0.0016,0.0436,0.2343,0.2537,0.2298,0.0491,0.7090,0.0326,0.0099
1,SUNDAY,21,0.0360,0.0638,0.1286,0.0337,0.0015,0.0435,0.2339,0.2498,0.2284,0.0462,0.7090,0.0364,0.0106
1,SUNDAY,22,0.0418,0.0641,0.1321,0.0337,0.0015,0.0435,0.2343,0.2485,0.2282,0.0446,0.7090,0.0371,0.0107
1,SUNDAY,23,0.0457,0.0616,0.1366,0.0337,0.0015,0.0435,0.2341,0.2484,0.2282,0.0443,0.7090,0.0372,0.0107
1,HOLIDAY,0,0.0809,0.0655,0.1240,0.0337,0.0015,0.0435,0.2311,0.2482,0.2282,0.0441,0.7090,0.0245,0.0090
1,HOLIDAY,1,0.0805,0.0590,0.1317,0.0337,0.0015,0.0435,0.2311,0.2482,0.2282,0.0441,0.7090,0.0245,0.0090
1,HOLIDAY,2,0.0983,0.0606,0.1362,0.0337,0.0016,0.0435,0.2311,0.2484,0.2291,0.0442,0.7090,0.0246,0.0091
1,HOLIDAY,3,0.0869,0.0454,0.1261,0.0339,0.0017,0.0436,0.2055,0.2500,0.2338,0.0450,0.7090,0.0248,0.0093
1,HOLIDAY,4,0.1037,0.0541,0.1462,0.0341,0.0023,0.0437,0.2088,0.2542,0.2362,0.0455,0.7090,0.0256,0.0095
1,HOLIDAY,5,0.1051,0.0711,0.1454,0.0343,0.0038,0.0438,0.1944,0.2672,0.2400,0.0466,0.7090,0.0285,0.0098
1,HOLIDAY,6,0.1064,0.0551,0.1418,0.0344,0.0048,0.0440,0.1229,0.2790,0.2464,0.0489,0.7090,0.0341,0.0103
1,HOLIDAY,7,0.0991,0.0888,0.1614,0.0344,0.0053,0.0441,0.0089,0.2898,0.2524,0.0508,0.7090,0.0384,0.0106
1,HOLIDAY,8,0.0887,0.0620,0.1166,0.0345,0.0056,0.0442,0.0083,0.3004,0.2569,0.0522,0.7090,0.0437,0.0108
1,HOLIDAY,9,0.0757,0.0571,0.0838,0.0345,0.0057,0.0444,0.0083,0.3069,0.2593,0.0529,0.7090,0.0468,0.0108
1,HOLIDAY,10,0.0415,0.0816,0.0873,0.0346,0.0057,0.0444,0.0083,0.3080,0.2603,0.0530,0.7090,0.0477,0.0108
1,HOLIDAY,11,0.0218,0.0808,0.0805,0.0346,0.0055,0.0445,0.0083,0.3073,0.2605,0.0530,0.7090,0.0479,0.0108
1,HOLIDAY,12,0.0234,0.1164,0.0886,0.0346,0.0052,0.0445,0.0083,0.3071,0.2604,0.0530,0.7090,0.0478,0.0108
1,HOLIDAY,13,0.0196,0.1167,0.0887,0.0345,0.0046,0.0445,0.0083,0.3048,0.2596,0.0530,0.7090,0.0476,0.0108
1,HOLIDAY,14,0.0256,0.1031,0.0871,0.0345,0.0040,0.0445,0.0083,0.3017,0.2585,0.0528,0.7090,0.0472,0.0108
1,HOLIDAY,15,0.0217,0.0804,0.0758,0.0344,0.0034,0.0444,0.0083,0.2971,0.2563,0.0524,0.7090,0.0463,0.0108
1,HOLIDAY,16,0.0310,0.0769,0.0977,0.0343,0.0027,0.0443,0.0087,0.2907,0.2524,0.0517,0.7090,0.0443,0.0106
1,HOLIDAY,17,0.0349,0.0689,0.0988,0.0342,0.0021,0.0441,0.1236,0.2844,0.2474,0.0506,0.7090,0.0407,0.0103
1,HOLIDAY,18,0.0352,0.0664,0.1038,0.0340,0.0019,0.0440,0.1817,0.2751,0.2420,0.0485,0.7090,0.0355,0.0100
1,HOLIDAY,19,0.0462,0.0557,0.1004,0.0340,0.0017,0.0438,0.2155,0.2639,0.2350,0.0461,0.7090,0.0308,0.0095
1,HOLIDAY,20,0.0477,0.0523,0.1019,0.0339,0.0016,0.0437,0.2343,0.2575,0.2299,0.0450,0.7090,0.0281,0.0091
1,HOLIDAY,21,0.0492,0.0591,0.1037,0.0337,0.0016,0.0435,0.2339,0.2540,0.2286,0.0442,0.7090,0.0256,0.0090
1,HOLIDAY,22,0.0662,0.0593,0.1136,0.0337,0.0015,0.0435,0.2343,0.2506,0.2282,0.0441,0.7090,0.0246,0.0090
1,HOLIDAY,23,0.0512,0.0575,0.1103,0.0337,0.0015,0.0435,0.2341,0.2489,0.2282,0.0441,0.7090,0.0245,0.0090
2,WEEKDAY,0,0.0408,0.0804,0.1781,0.0342,0.0015,0.0435,0.2311,0.2630,0.2268,0.0445,0.7235,0.0248,0.0091
2,WEEKDAY,1,0.0472,0.0786,0.1833,0.0341,0.0015,0.0435,0.2311,0.2532,0.2268,0.0444,0.7090,0.0248,0.0090
2,WEEKDAY,2,0.0513,0.0760,0.1869,0.0342,0.0016,0.0435,0.2311,0.2508,0.2278,0.0445,0.7090,0.0248,0.0091
2,WEEKDAY,3,0.0556,0.0730,0.1910,0.0345,0.0018,0.0436,0.2055,0.2577,0.2341,0.0454,0.7090,0.0253,0.0095
2,WEEKDAY,4,0.0608,0.0883,0.2096,0.0355,0.0030,0.0438,0.2088,0.3019,0.2435,0.0471,0.7300,0.0308,0.0103
2,WEEKDAY,5,0.0850,0.1202,0.2390,0.0387,0.0073,0.0444,0.1944,0.4234,0.2789,0.0565,0.8399,0.0549,0.0140
2,WEEKDAY,6,0.1006,0.1751,0.2938,0.0450,0.0144,0.0457,0.1229,0.6112,0.3539,0.0841,0.8885,0.1008,0.0252
2,WEEKDAY,7,0.1574,0.2596,0.3652,0.0540,0.0238,0.0477,0.0089,0.8077,0.4507,0.1241,0.9083,0.1611,0.0494
2,WEEKDAY,8,0.1081,0.3730,0.4274,0.0626,0.0308,0.0496,0.0083,0.9364,0.5228,0.1587,0.9174,0.1958,0.0602
2,WEEKDAY,9,0.0892,0.5173,0.4475,0.0669,0.0335,0.0508,0.0083,0.9994,0.5655,0.1760,0.9214,0.2090,0.0633
2,WEEKDAY,10,0.0639,0.6311,0.4563,0.0668,0.0340,0.0510,0.0083,1.0046,0.5809,0.1795,0.9225,0.2135,0.0645
2,WEEKDAY,11,0.0533,0.7214,0.4625,0.0670,0.0339,0.0511,0.0083,0.9906,0.5834,0.1798,0.9227,0.2139,0.0644
2,WEEKDAY,12,0.0468,0.7861,0.4672,0.0668,0.0334,0.0510,0.0083,0.9891,0.5831,0.1789,0.9227,0.2140,0.0636
2,WEEKDAY,13,0.0417,0.8285,0.4697,0.0657,0.0326,0.0508,0.0083,0.9929,0.5756,0.1772,0.9227,0.2139,0.0628
2,WEEKDAY,14,0.0401,0.8278,0.4682,0.0644,0.0304,0.0505,0.0083,0.9925,0.5644,0.1722,0.9225,0.2091,0.0601
2,WEEKDAY,15,0.0428,0.7889,0.4632,0.0623,0.0272,0.0498,0.0083,0.9616,0.5379,0.1600,0.9214,0.1912,0.0529
2,WEEKDAY,16,0.0537,0.6625,0.4491,0.0587,0.0220,0.0487,0.0087,0.8800,0.4884,0.1393,0.9185,0.1559,0.0401
2,WEEKDAY,17,0.0795,0.4993,0.4298,0.0528,0.0149,0.0472,0.1236,0.7866,0.4079,0.1111,0.9147,0.1087,0.0262
2,WEEKDAY,18,0.0717,0.3220,0.3206,0.0443,0.0071,0.0456,0.1817,0.6664,0.3220,0.0863,0.9065,0.0638,0.0173
2,WEEKDAY,19,0.0232,0.2010,0.2304,0.0377,0.0034,0.0445,0.2155,0.5557,0.2685,0.0659,0.8942,0.0399,0.0126
2,WEEKDAY,20,0.0232,0.1378,0.1889,0.0360,0.0024,0.0441,0.2343,0.4576,0.2497,0.0536,0.8799,0.0322,0.0105
2,WEEKDAY,21,0.0257,0.1118,0.1790,0.0353,0.0020,0.0437,0.2339,0.3797,0.2378,0.0477,0.8588,0.0277,0.0099
2,WEEKDAY,22,0.0287,0.1017,0.1776,0.0350,0.0017,0.0436,0.2343,0.3220,0.2317,0.0455,0.8345,0.0254,0.0096
2,WEEKDAY,23,0.0335,0.0882,0.1756,0.0344,0.0016,0.0435,0.2341,0.2826,0.2280,0.0449,0.7988,0.0249,0.0094
2,SATURDAY,0,0.0468,0.0813,0.1760,0.0341,0.0016,0.0435,0.2311,0.2508,0.2291,0.0440,0.7090,0.0256,0.0092
2,SATURDAY,1,0.0475,0.0797,0.1777,0.0341,0.0015,0.0435,0.2311,0.2487,0.2283,0.0439,0.7090,0.0247,0.0091
2,SATURDAY,2,0.0543,0.0699,0.1770,0.0342,0.0016,0.0435,0.2311,0.2488,0.2289,0.0439,0.7090,0.0246,0.0091
2,SATURDAY,3,0.0590,0.0685,0.1888,0.0343,0.0017,0.0435,0.2055,0.2516,0.2330,0.0442,0.7090,0.0250,0.0094
2,SATURDAY,4,0.0647,0.0737,0.2020,0.0345,0.0027,0.0436,0.2088,0.2589,0.2373,0.0458,0.7090,0.0274,0.0102
2,SATURDAY,5,0.0667,0.0744,0.2072,0.0352,0.0055,0.0438,0.1944,0.2913,0.2499,0.0504,0.7090,0.0352,0.0144
2,SATURDAY,6,0.0840,0.0854,0.2396,0.0368,0.0090,0.0440,0.1229,0.3532,0.2810,0.0624,0.7090,0.0498,0.0263
2,SATURDAY,7,0.1227,0.1444,0.2578,0.0382,0.0128,0.0444,0.0089,0.4421,0.3258,0.0793,0.7090,0.0712,0.0361
2,SATURDAY,8,0.1333,0.2356,0.2995,0.0393,0.0156,0.0447,0.0083,0.5257,0.3647,0.0950,0.7090,0.0952,0.0403
2,SATURDAY,9,0.0990,0.3236,0.3288,0.0396,0.0169,0.0449,0.0083,0.5763,0.3936,0.1064,0.7090,0.1131,0.0426
2,SATURDAY,10,0.0810,0.4046,0.3368,0.0395,0.0167,0.0450,0.0083,0.5877,0.4051,0.1089,0.7090,0.1188,0.0428
2,SATURDAY,11,0.0684,0.4462,0.3405,0.0393,0.0144,0.0449,0.0083,0.5706,0.3960,0.1052,0.7090,0.1161,0.0412
2,SATURDAY,12,0.0635,0.4845,0.3428,0.0386,0.0103,0.0448,0.0083,0.5208,0.3635,0.0962,0.7090,0.1025,0.0375
2,SATURDAY,13,0.0576,0.4537,0.3325,0.0373,0.0072,0.0445,0.0083,0.4561,0.3227,0.0871,0.7090,0.0831,0.0324
2,SATURDAY,14,0.0319,0.3825,0.2959,0.0364,0.0050,0.0443,0.0083,0.3958,0.2930,0.0771,0.7090,0.0679,0.0270
2,SATURDAY,15,0.0250,0.3446,0.2564,0.0353,0.0038,0.0442,0.0083,0.3504,0.2741,0.0670,0.7090,0.0576,0.0208
2,SATURDAY,16,0.0178,0.2291,0.2119,0.0349,0.0028,0.0440,0.0087,0.3184,0.2622,0.0608,0.7090,0.0512,0.0152
2,SATURDAY,17,0.0274,0.1641,0.1846,0.0346,0.0021,0.0439,0.1236,0.3018,0.2538,0.0585,0.7090,0.0463,0.0119
2,SATURDAY,18,0.0327,0.1237,0.1767,0.0343,0.0018,0.0437,0.1817,0.2840,0.2452,0.0555,0.7090,0.0383,0.0110
2,SATURDAY,19,0.0313,0.0895,0.1662,0.0342,0.0017,0.0436,0.2155,0.2641,0.2367,0.0516,0.7090,0.0304,0.0101
2,SATURDAY,20,0.0323,0.0862,0.1674,0.0342,0.0016,0.0436,0.2343,0.2580,0.2316,0.0491,0.7090,0.0273,0.0095
2,SATURDAY,21,0.0366,0.0749,0.1658,0.0342,0.0016,0.0435,0.2339,0.2537,0.2300,0.0462,0.7090,0.0262,0.0094
2,SATURDAY,22,0.0432,0.0789,0.1708,0.0341,0.0016,0.0435,0.2343,0.2521,0.2295,0.0446,0.7090,0.0260,0.0094
2,SATURDAY,23,0.0481,0.0753,0.1766,0.0341,0.0016,0.0435,0.2341,0.2516,0.2294,0.0443,0.7090,0.0259,0.0093
2,SUNDAY,0,0.0409,0.0636,0.1312,0.0341,0.0015,0.0435,0.2311,0.2483,0.2282,0.0440,0.7090,0.0372,0.0105
2,SUNDAY,1,0.0423,0.0631,0.1386,0.0341,0.0015,0.0435,0.2311,0.2483,0.2282,0.0439,0.7090,0.0372,0.0106
2,SUNDAY,2,0.0452,0.0631,0.1419,0.0342,0.0016,0.0435,0.2311,0.2488,0.2289,0.0439,0.7090,0.0372,0.0106
2,SUNDAY,3,0.0502,0.0612,0.1492,0.0343,0.0017,0.0435,0.2055,0.2513,0.2330,0.0442,0.7090,0.0374,0.0108
2,SUNDAY,4,0.0522,0.0610,0.1449,0.0344,0.0023,0.0436,0.2088,0.2545,0.2359,0.0454,0.7090,0.0380,0.0113
2,SUNDAY,5,0.0557,0.0635,0.1610,0.0346,0.0039,0.0437,0.1944,0.2680,0.2408,0.0467,0.7090,0.0400,0.0146
2,SUNDAY,6,0.0582,0.0655,0.1650,0.0347,0.0053,0.0438,0.1229,0.2904,0.2527,0.0508,0.7090,0.0433,0.0249
2,SUNDAY,7,0.0471,0.0772,0.1515,0.0349,0.0062,0.0439,0.0089,0.3162,0.2670,0.0565,0.7090,0.0487,0.0328
2,SUNDAY,8,0.0429,0.1133,0.1577,0.0350,0.0067,0.0440,0.0083,0.3369,0.2772,0.0615,0.7090,0.0536,0.0350
2,SUNDAY,9,0.0339,0.1733,0.1642,0.0350,0.0068,0.0441,0.0083,0.3445,0.2837,0.0640,0.7090,0.0554,0.0357
2,SUNDAY,10,0.0264,0.2222,0.1700,0.0350,0.0068,0.0442,0.0083,0.3486,0.2869,0.0644,0.7090,0.0562,0.0355
2,SUNDAY,11,0.0228,0.2488,0.1799,0.0350,0.0066,0.0442,0.0083,0.3488,0.2874,0.0642,0.7090,0.0560,0.0342
2,SUNDAY,12,0.0219,0.2661,0.1804,0.0350,0.0059,0.0442,0.0083,0.3473,0.2864,0.0636,0.7090,0.0548,0.0314
2,SUNDAY,13,0.0184,0.2763,0.1842,0.0350,0.0051,0.0441,0.0083,0.3379,0.2799,0.0628,0.7090,0.0534,0.0279
2,SUNDAY,14,0.0186,0.2848,0.1898,0.0349,0.0043,0.0441,0.0083,0.3225,0.2695,0.0617,0.7090,0.0513,0.0240
2,SUNDAY,15,0.0200,0.2840,0.1945,0.0348,0.0035,0.0441,0.0083,0.3070,0.2600,0.0603,0.7090,0.0489,0.0193
2,SUNDAY,16,0.0142,0.2062,0.1648,0.0347,0.0027,0.0439,0.0087,0.2939,0.2527,0.0586,0.7090,0.0452,0.0144
2,SUNDAY,17,0.0191,0.1283,0.1372,0.0345,0.0020,0.0438,0.1236,0.2854,0.2471,0.0572,0.7090,0.0424,0.0116
2,SUNDAY,18,0.0222,0.0944,0.1266,0.0343,0.0017,0.0437,0.1817,0.2733,0.2407,0.0547,0.7090,0.0390,0.0111
2,SUNDAY,19,0.0247,0.0737,0.1271,0.0342,0.0016,0.0436,0.2155,0.2584,0.2342,0.0513,0.7090,0.0330,0.0105
2,SUNDAY,20,0.0259,0.0693,0.1219,0.0342,0.0016,0.0436,0.2343,0.2537,0.2298,0.0491,0.7090,0.0326,0.0099
2,SUNDAY,21,0.0306,0.0649,0.1270,0.0342,0.0015,0.0435,0.2339,0.2498,0.2284,0.0462,0.7090,0.0364,0.0106
2,SUNDAY,22,0.0334,0.0634,0.1289,0.0341,0.0015,0.0435,0.2343,0.2485,0.2282,0.0446,0.7090,0.0371,0.0107
2,SUNDAY,23,0.0405,0.0600,0.1281,0.0341,0.0015,0.0435,0.2341,0.2484,0.2282,0.0443,0.7090,0.0372,0.0107
2,HOLIDAY,0,0.0811,0.0701,0.1683,0.0342,0.0015,0.0435,0.2311,0.2583,0.2282,0.0441,0.7235,0.0245,0.0091
2,HOLIDAY,1,0.0946,0.0647,0.1618,0.0341,0.0015,0.0435,0.2311,0.2507,0.2282,0.0441,0.7090,0.0245,0.0090
2,HOLIDAY,2,0.0877,0.0567,0.1480,0.0342,0.0016,0.0435,0.2311,0.2487,0.2291,0.0442,0.7090,0.0245,0.0091
2,HOLIDAY,3,0.1017,0.0599,0.1610,0.0345,0.0018,0.0436,0.2055,0.2547,0.2347,0.0450,0.7090,0.0250,0.0095
2,HOLIDAY,4,0.1032,0.0789,0.1849,0.0354,0.0026,0.0437,0.2088,0.2897,0.2424,0.0465,0.7300,0.0295,0.0102
2,HOLIDAY,5,0.1291,0.0633,0.1919,0.0380,0.0059,0.0443,0.1944,0.3733,0.2673,0.0541,0.8397,0.0494,0.0130
2,HOLIDAY,6,0.1221,0.0868,0.2186,0.0433,0.0114,0.0453,0.1229,0.5022,0.3158,0.0742,0.8877,0.0862,0.0192
2,HOLIDAY,7,0.1324,0.1563,0.2309,0.0507,0.0187,0.0467,0.0089,0.6322,0.3750,0.1003,0.9072,0.1304,0.0294
2,HOLIDAY,8,0.1311,0.2310,0.2694,0.0577,0.0239,0.0480,0.0083,0.7251,0.4182,0.1219,0.9161,0.1552,0.0339
2,HOLIDAY,9,0.0806,0.3362,0.2862,0.0610,0.0257,0.0488,0.0083,0.7698,0.4450,0.1326,0.9201,0.1649,0.0354
2,HOLIDAY,10,0.0689,0.3925,0.2898,0.0607,0.0259,0.0489,0.0083,0.7732,0.4541,0.1347,0.9212,0.1683,0.0359
2,HOLIDAY,11,0.0619,0.4297,0.2934,0.0608,0.0258,0.0490,0.0083,0.7626,0.4555,0.1348,0.9214,0.1687,0.0359
