Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.1005,0.0181,0.0516,0.0342,0.0011,0.0492,0.2651,0.0878,0.0412,0.0164,0.0085,0.0038
1,WEEKDAY,1,0.1044,0.0177,0.0519,0.0305,0.0005,0.0488,0.2651,0.0850,0.0407,0.0155,0.0085,0.0038
1,WEEKDAY,2,0.1089,0.0178,0.0545,0.0308,0.0010,0.0489,0.2651,0.0878,0.0433,0.0161,0.0093,0.0041
1,WEEKDAY,3,0.1112,0.0177,0.0536,0.0326,0.0036,0.0495,0.2651,0.1013,0.0517,0.0197,0.0134,0.0051
1,WEEKDAY,4,0.1116,0.0176,0.0504,0.0376,0.0076,0.0508,0.2651,0.2122,0.0645,0.0272,0.0204,0.0065
1,WEEKDAY,5,0.2464,0.0483,0.1552,0.0514,0.0112,0.0523,0.2651,0.2875,0.0813,0.0373,0.0307,0.0085
1,WEEKDAY,6,0.3149,0.1102,0.2622,0.0696,0.0128,0.0537,0.2624,0.3209,0.0982,0.0487,0.0426,0.0109
1,WEEKDAY,7,0.3218,0.1132,0.4053,0.0965,0.0129,0.0553,0.0032,0.3930,0.1179,0.0643,0.0552,0.0141
1,WEEKDAY,8,0.2872,0.1441,0.4307,0.1387,0.0127,0.0571,0.0000,0.4890,0.1441,0.0881,0.0686,0.0187
1,WEEKDAY,9,0.2690,0.1750,0.4254,0.1763,0.0131,0.0589,0.0000,0.5825,0.1722,0.1086,0.0735,0.0207
1,WEEKDAY,10,0.2471,0.1967,0.4246,0.1812,0.0138,0.0599,0.0000,0.6221,0.1829,0.1146,0.0741,0.0210
1,WEEKDAY,11,0.2311,0.2107,0.4222,0.1702,0.0141,0.0602,0.0000,0.6271,0.1844,0.1151,0.0741,0.0210
1,WEEKDAY,12,0.2138,0.2361,0.4212,0.1619,0.0138,0.0605,0.0000,0.6271,0.1839,0.1150,0.0741,0.0210
1,WEEKDAY,13,0.2034,0.2490,0.4206,0.1577,0.0132,0.0605,0.0000,0.6270,0.1791,0.1134,0.0740,0.0209
1,WEEKDAY,14,0.1978,0.2582,0.4206,0.1561,0.0136,0.0605,0.0000,0.6195,0.1645,0.1066,0.0734,0.0205
1,WEEKDAY,15,0.1954,0.2429,0.4218,0.1544,0.0130,0.0599,0.0000,0.5789,0.1376,0.0995,0.0710,0.0191
1,WEEKDAY,16,0.2042,0.2170,0.4215,0.1525,0.0130,0.0590,0.0032,0.5383,0.1268,0.0921,0.0677,0.0177
1,WEEKDAY,17,0.2120,0.1961,0.4149,0.1508,0.0129,0.0581,0.1109,0.5046,0.1186,0.0829,0.0626,0.0161
1,WEEKDAY,18,0.2225,0.1873,0.3822,0.1494,0.0118,0.0570,0.1814,0.4924,0.1062,0.0728,0.0543,0.0138
1,WEEKDAY,19,0.2191,0.0942,0.2078,0.1470,0.0097,0.0561,0.2651,0.4535,0.0898,0.0624,0.0439,0.0108
1,WEEKDAY,20,0.1598,0.0531,0.1938,0.1395,0.0076,0.0549,0.2651,0.3710,0.0722,0.0527,0.0349,0.0088
1,WEEKDAY,21,0.1737,0.0517,0.1937,0.1237,0.0059,0.0535,0.2651,0.2976,0.0617,0.0431,0.0252,0.0071
1,WEEKDAY,22,0.0818,0.0182,0.0340,0.0987,0.0035,0.0523,0.2651,0.1948,0.0541,0.0325,0.0161,0.0055
1,WEEKDAY,23,0.0793,0.0178,0.0394,0.0592,0.0026,0.0505,0.2651,0.1239,0.0465,0.0224,0.0099,0.0042
1,SATURDAY,0,0.1079,0.0177,0.0541,0.0305,0.0036,0.0488,0.2651,0.0848,0.0404,0.0155,0.0084,0.0038
1,SATURDAY,1,0.1193,0.0174,0.0503,0.0305,0.0010,0.0488,0.2651,0.0848,0.0404,0.0155,0.0084,0.0038
1,SATURDAY,2,0.1265,0.0171,0.0548,0.0306,0.0006,0.0489,0.2651,0.0848,0.0408,0.0159,0.0085,0.0038
1,SATURDAY,3,0.1255,0.0175,0.0546,0.0314,0.0021,0.0493,0.2651,0.0855,0.0435,0.0188,0.0096,0.0039
1,SATURDAY,4,0.1284,0.0170,0.0523,0.0350,0.0030,0.0500,0.2651,0.1750,0.0491,0.0256,0.0150,0.0047
1,SATURDAY,5,0.2886,0.0475,0.1635,0.0403,0.0050,0.0507,0.2651,0.2219,0.0549,0.0326,0.0245,0.0061
1,SATURDAY,6,0.3377,0.1083,0.2778,0.0412,0.0057,0.0509,0.2624,0.2253,0.0581,0.0418,0.0296,0.0067
1,SATURDAY,7,0.3424,0.0913,0.3349,0.0410,0.0056,0.0511,0.0032,0.2497,0.0606,0.0533,0.0326,0.0070
1,SATURDAY,8,0.3136,0.1138,0.3324,0.0406,0.0054,0.0511,0.0000,0.2682,0.0624,0.0651,0.0336,0.0071
1,SATURDAY,9,0.3073,0.1607,0.3324,0.0400,0.0055,0.0513,0.0000,0.2855,0.0637,0.0714,0.0338,0.0071
1,SATURDAY,10,0.3020,0.1406,0.3311,0.0395,0.0057,0.0514,0.0000,0.2900,0.0642,0.0723,0.0338,0.0071
1,SATURDAY,11,0.2826,0.1450,0.3256,0.0392,0.0060,0.0516,0.0000,0.2903,0.0643,0.0723,0.0338,0.0071
1,SATURDAY,12,0.2759,0.1460,0.3246,0.0391,0.0061,0.0519,0.0000,0.2903,0.0643,0.0722,0.0338,0.0071
1,SATURDAY,13,0.2681,0.1502,0.3241,0.0390,0.0060,0.0519,0.0000,0.2897,0.0642,0.0709,0.0338,0.0071
1,SATURDAY,14,0.2616,0.1507,0.3246,0.0389,0.0058,0.0522,0.0000,0.2839,0.0637,0.0655,0.0336,0.0071
1,SATURDAY,15,0.2598,0.1525,0.3247,0.0387,0.0057,0.0522,0.0000,0.2668,0.0624,0.0580,0.0332,0.0071
1,SATURDAY,16,0.2642,0.1517,0.3253,0.0386,0.0056,0.0518,0.0032,0.2440,0.0609,0.0503,0.0323,0.0070
1,SATURDAY,17,0.2703,0.1489,0.3233,0.0382,0.0059,0.0516,0.1109,0.2249,0.0582,0.0387,0.0306,0.0067
1,SATURDAY,18,0.2784,0.1445,0.2687,0.0378,0.0064,0.0511,0.1814,0.2393,0.0552,0.0292,0.0279,0.0065
