Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,SUNDAY,15,0.0188,0.2918,0.2012,0.1157,0.1130,0.0024,0.4027,0.0469,0.1161,0.0713,0.0037
1,SUNDAY,16,0.0248,0.2386,0.1927,0.1223,0.1124,0.0139,0.4342,0.0458,0.1235,0.0694,0.0036
1,SUNDAY,17,0.0337,0.2034,0.1903,0.1305,0.1115,0.0891,0.4626,0.0433,0.1298,0.0665,0.0034
1,SUNDAY,18,0.0409,0.1941,0.1881,0.1271,0.1097,0.1436,0.4961,0.0402,0.1308,0.0850,0.0044
1,SUNDAY,19,0.0427,0.1839,0.1857,0.1229,0.1087,0.1436,0.5249,0.0381,0.1303,0.0887,0.0046
1,SUNDAY,20,0.0519,0.1689,0.1848,0.1110,0.1069,0.1436,0.5397,0.0339,0.1111,0.0901,0.0046
1,SUNDAY,21,0.0628,0.1418,0.1835,0.0937,0.1032,0.1436,0.5127,0.0320,0.0902,0.0828,0.0043
1,SUNDAY,22,0.0637,0.1210,0.1764,0.0683,0.0995,0.1322,0.3688,0.0284,0.0769,0.0547,0.0030
1,SUNDAY,23,0.0832,0.1036,0.1733,0.0073,0.0963,0.1322,0.2870,0.0198,0.0689,0.0372,0.0022
1,HOLIDAY,0,0.1241,0.0653,0.1676,0.0096,0.0933,0.1322,0.2610,0.0159,0.0562,0.0322,0.0020
1,HOLIDAY,1,0.1229,0.0587,0.1671,0.0044,0.0898,0.1322,0.2162,0.0133,0.0462,0.0244,0.0016
1,HOLIDAY,2,0.1428,0.0427,0.1591,0.0033,0.0882,0.1322,0.2039,0.0115,0.0388,0.0217,0.0015
1,HOLIDAY,3,0.1567,0.0412,0.1589,0.0044,0.0882,0.1322,0.2070,0.0115,0.0399,0.0218,0.0015
1,HOLIDAY,4,0.1598,0.0366,0.1591,0.0135,0.0928,0.1322,0.2240,0.0141,0.0432,0.0268,0.0017
1,HOLIDAY,5,0.1514,0.0508,0.1598,0.0669,0.0994,0.1322,0.3428,0.0253,0.0671,0.0518,0.0029
1,HOLIDAY,6,0.1443,0.0560,0.1670,0.1037,0.1031,0.0776,0.4077,0.0361,0.0853,0.0687,0.0037
1,HOLIDAY,7,0.1348,0.0607,0.1692,0.1230,0.1056,0.0024,0.4426,0.0431,0.0932,0.0749,0.0039
1,HOLIDAY,8,0.1140,0.0737,0.1693,0.1153,0.1079,0.0024,0.4756,0.0469,0.0984,0.0753,0.0039
1,HOLIDAY,9,0.0785,0.1115,0.1715,0.1106,0.1107,0.0024,0.4408,0.0466,0.0997,0.0726,0.0038
1,HOLIDAY,10,0.0596,0.1311,0.1720,0.1175,0.1117,0.0024,0.4126,0.0437,0.1035,0.0701,0.0036
1,HOLIDAY,11,0.0417,0.1709,0.1761,0.1256,0.1120,0.0024,0.3988,0.0425,0.1060,0.0691,0.0036
1,HOLIDAY,12,0.0260,0.1671,0.1803,0.1325,0.1127,0.0024,0.3965,0.0413,0.1060,0.0691,0.0036
1,HOLIDAY,13,0.0271,0.1683,0.1834,0.1271,0.1127,0.0024,0.3952,0.0423,0.1073,0.0690,0.0036
1,HOLIDAY,14,0.0288,0.1635,0.1827,0.1179,0.1133,0.0024,0.3974,0.0462,0.1085,0.0700,0.0036
1,HOLIDAY,15,0.0302,0.1647,0.1805,0.1166,0.1133,0.0024,0.4037,0.0470,0.1161,0.0713,0.0037
1,HOLIDAY,16,0.0493,0.1441,0.1800,0.1235,0.1126,0.0139,0.4354,0.0460,0.1235,0.0694,0.0036
1,HOLIDAY,17,0.0700,0.1315,0.1905,0.1320,0.1118,0.0891,0.4639,0.0434,0.1296,0.0665,0.0034
1,HOLIDAY,18,0.0596,0.1390,0.1873,0.1288,0.1099,0.1436,0.4975,0.0403,0.1306,0.0850,0.0044
1,HOLIDAY,19,0.0615,0.1287,0.1851,0.1246,0.1089,0.1436,0.5264,0.0381,0.1302,0.0887,0.0046
1,HOLIDAY,20,0.0620,0.1265,0.1853,0.1126,0.1071,0.1436,0.5413,0.0340,0.1119,0.0901,0.0046
1,HOLIDAY,21,0.0683,0.1185,0.1856,0.0946,0.1034,0.1436,0.5141,0.0321,0.0904,0.0827,0.0043
1,HOLIDAY,22,0.0784,0.1038,0.1799,0.0690,0.0996,0.1322,0.3701,0.0284,0.0769,0.0547,0.0030
1,HOLIDAY,23,0.0893,0.0859,0.1704,0.0075,0.0964,0.1322,0.2886,0.0199,0.0689,0.0373,0.0022
2,WEEKDAY,0,0.0701,0.1204,0.1667,0.0096,0.0934,0.1322,0.2610,0.0159,0.0562,0.0322,0.0020
2,WEEKDAY,1,0.0865,0.1041,0.1666,0.0044,0.0898,0.1322,0.2162,0.0133,0.0462,0.0244,0.0016
2,WEEKDAY,2,0.0999,0.0915,0.1652,0.0033,0.0883,0.1322,0.2039,0.0115,0.0388,0.0217,0.0015
2,WEEKDAY,3,0.1138,0.0781,0.1651,0.0044,0.0883,0.1322,0.2070,0.0115,0.0399,0.0218,0.0015
2,WEEKDAY,4,0.1237,0.0690,0.1639,0.0135,0.0929,0.1322,0.2240,0.0141,0.0432,0.0268,0.0017
2,WEEKDAY,5,0.1211,0.0765,0.1651,0.0669,0.0994,0.1322,0.3428,0.0253,0.0671,0.0518,0.0029
2,WEEKDAY,6,0.1195,0.0806,0.1712,0.1037,0.1032,0.0776,0.4077,0.0361,0.0853,0.0687,0.0037
2,WEEKDAY,7,0.0943,0.1053,0.1711,0.1230,0.1058,0.0024,0.4426,0.0431,0.0932,0.0749,0.0039
2,WEEKDAY,8,0.0563,0.1579,0.1845,0.1153,0.1081,0.0024,0.4756,0.0469,0.0984,0.0753,0.0039
2,WEEKDAY,9,0.0350,0.2052,0.1966,0.1106,0.1109,0.0024,0.4408,0.0466,0.0997,0.0726,0.0038
2,WEEKDAY,10,0.0231,0.2562,0.2026,0.1175,0.1118,0.0024,0.4126,0.0437,0.1035,0.0701,0.0036
2,WEEKDAY,11,0.0188,0.2998,0.2065,0.1256,0.1120,0.0024,0.3988,0.0425,0.1060,0.0691,0.0036
2,WEEKDAY,12,0.0153,0.3391,0.2104,0.1325,0.1126,0.0024,0.3965,0.0413,0.1060,0.0691,0.0036
2,WEEKDAY,13,0.0125,0.3666,0.2139,0.1271,0.1126,0.0024,0.3952,0.0423,0.1073,0.0690,0.0036
2,WEEKDAY,14,0.0126,0.3727,0.2147,0.1179,0.1132,0.0024,0.3974,0.0462,0.1085,0.0700,0.0036
2,WEEKDAY,15,0.0139,0.3664,0.2127,0.1166,0.1132,0.0024,0.4037,0.0470,0.1161,0.0713,0.0037
2,WEEKDAY,16,0.0176,0.3277,0.2056,0.1235,0.1126,0.0139,0.4354,0.0460,0.1235,0.0694,0.0036
2,WEEKDAY,17,0.0240,0.2664,0.1965,0.1320,0.1118,0.0891,0.4639,0.0434,0.1296,0.0665,0.0034
2,WEEKDAY,18,0.0332,0.2318,0.1923,0.1288,0.1099,0.1436,0.4975,0.0403,0.1306,0.0850,0.0044
2,WEEKDAY,19,0.0377,0.2144,0.1904,0.1246,0.1089,0.1436,0.5264,0.0381,0.1302,0.0887,0.0046
2,WEEKDAY,20,0.0406,0.2022,0.1888,0.1126,0.1071,0.1436,0.5413,0.0340,0.1119,0.0901,0.0046
2,WEEKDAY,21,0.0451,0.1823,0.1862,0.0946,0.1035,0.1436,0.5141,0.0321,0.0904,0.0827,0.0043
2,WEEKDAY,22,0.0523,0.1548,0.1816,0.0690,0.0997,0.1322,0.3701,0.0284,0.0769,0.0547,0.0030
2,WEEKDAY,23,0.0614,0.1324,0.1763,0.0075,0.0965,0.1322,0.2886,0.0199,0.0689,0.0373,0.0022
2,SATURDAY,0,0.0900,0.0972,0.1662,0.0096,0.0933,0.1322,0.2624,0.0158,0.0562,0.0322,0.0020
2,SATURDAY,1,0.1016,0.0891,0.1651,0.0044,0.0898,0.1322,0.2161,0.0133,0.0462,0.0244,0.0016
2,SATURDAY,2,0.1103,0.0822,0.1619,0.0033,0.0883,0.1322,0.2038,0.0115,0.0387,0.0217,0.0015
2,SATURDAY,3,0.1242,0.0706,0.1623,0.0044,0.0883,0.1322,0.2070,0.0115,0.0395,0.0218,0.0015
2,SATURDAY,4,0.1364,0.0617,0.1621,0.0135,0.0929,0.1322,0.2131,0.0141,0.0428,0.0268,0.0017
2,SATURDAY,5,0.1348,0.0676,0.1645,0.0668,0.0993,0.1322,0.2618,0.0253,0.0667,0.0518,0.0029
2,SATURDAY,6,0.1323,0.0706,0.1723,0.1036,0.1030,0.0776,0.3618,0.0361,0.0851,0.0687,0.0037
2,SATURDAY,7,0.1090,0.0918,0.1698,0.1229,0.1055,0.0024,0.4230,0.0431,0.0930,0.0749,0.0039
2,SATURDAY,8,0.0706,0.1377,0.1782,0.1153,0.1078,0.0024,0.4748,0.0468,0.0984,0.0753,0.0039
2,SATURDAY,9,0.0427,0.1799,0.1907,0.1106,0.1106,0.0024,0.4403,0.0466,0.0997,0.0726,0.0038
2,SATURDAY,10,0.0364,0.2281,0.1961,0.1175,0.1115,0.0024,0.4126,0.0436,0.1035,0.0701,0.0036
2,SATURDAY,11,0.0256,0.2649,0.1959,0.1256,0.1118,0.0024,0.3990,0.0424,0.1060,0.0691,0.0036
2,SATURDAY,12,0.0210,0.3055,0.2024,0.1323,0.1123,0.0024,0.3965,0.0411,0.1060,0.0691,0.0036
2,SATURDAY,13,0.0176,0.3363,0.2110,0.1267,0.1124,0.0024,0.3949,0.0421,0.1073,0.0690,0.0036
2,SATURDAY,14,0.0144,0.3604,0.2159,0.1173,0.1129,0.0024,0.3967,0.0460,0.1085,0.0700,0.0036
2,SATURDAY,15,0.0158,0.3629,0.2156,0.1157,0.1130,0.0024,0.4027,0.0468,0.1161,0.0713,0.0037
2,SATURDAY,16,0.0216,0.3202,0.2054,0.1223,0.1123,0.0139,0.4342,0.0457,0.1235,0.0694,0.0036
2,SATURDAY,17,0.0314,0.2492,0.1947,0.1305,0.1116,0.0891,0.4626,0.0432,0.1298,0.0665,0.0034
2,SATURDAY,18,0.0394,0.2197,0.1915,0.1271,0.1097,0.1436,0.4961,0.0400,0.1308,0.0850,0.0044
2,SATURDAY,19,0.0417,0.2136,0.1886,0.1229,0.1087,0.1436,0.5249,0.0378,0.1303,0.0887,0.0046
2,SATURDAY,20,0.0459,0.2007,0.1886,0.1110,0.1069,0.1436,0.5397,0.0336,0.1111,0.0901,0.0046
2,SATURDAY,21,0.0491,0.1812,0.1858,0.0937,0.1033,0.1436,0.5127,0.0317,0.0902,0.0827,0.0043
2,SATURDAY,22,0.0633,0.1390,0.1800,0.0683,0.0996,0.1322,0.3688,0.0281,0.0769,0.0547,0.0030
2,SATURDAY,23,0.0656,0.1221,0.1742,0.0073,0.0964,0.1322,0.2870,0.0196,0.0689,0.0373,0.0022
2,SUNDAY,0,0.0811,0.1117,0.1679,0.0096,0.0933,0.1322,0.2624,0.0158,0.0562,0.0323,0.0020
2,SUNDAY,1,0.0969,0.0991,0.1664,0.0044,0.0898,0.1322,0.2161,0.0133,0.0462,0.0245,0.0016
2,SUNDAY,2,0.1129,0.0774,0.1652,0.0033,0.0883,0.1322,0.2038,0.0115,0.0387,0.0218,0.0015
2,SUNDAY,3,0.1229,0.0686,0.1647,0.0044,0.0883,0.1322,0.2069,0.0115,0.0395,0.0218,0.0015
2,SUNDAY,4,0.1296,0.0633,0.1629,0.0135,0.0929,0.1322,0.2131,0.0141,0.0428,0.0269,0.0017
2,SUNDAY,5,0.1399,0.0627,0.1631,0.0668,0.0993,0.1322,0.2616,0.0253,0.0667,0.0519,0.0029
2,SUNDAY,6,0.1334,0.0685,0.1721,0.1036,0.1030,0.0776,0.3614,0.0360,0.0851,0.0687,0.0037
2,SUNDAY,7,0.1062,0.0990,0.1696,0.1229,0.1055,0.0024,0.4224,0.0429,0.0930,0.0749,0.0039
2,SUNDAY,8,0.0675,0.1530,0.1833,0.1153,0.1078,0.0024,0.4741,0.0466,0.0984,0.0753,0.0039
2,SUNDAY,9,0.0431,0.2034,0.1978,0.1106,0.1106,0.0024,0.4397,0.0464,0.0997,0.0726,0.0038
2,SUNDAY,10,0.0363,0.2636,0.1991,0.1175,0.1115,0.0024,0.4121,0.0434,0.1035,0.0701,0.0036
2,SUNDAY,11,0.0280,0.2979,0.2011,0.1256,0.1118,0.0024,0.3987,0.0423,0.1060,0.0691,0.0036
2,SUNDAY,12,0.0198,0.3364,0.2050,0.1323,0.1123,0.0024,0.3964,0.0411,0.1060,0.0691,0.0036
2,SUNDAY,13,0.0182,0.3596,0.2116,0.1267,0.1124,0.0024,0.3948,0.0421,0.1073,0.0690,0.0036
2,SUNDAY,14,0.0166,0.3753,0.2147,0.1173,0.1129,0.0024,0.3967,0.0460,0.1085,0.0700,0.0036
2,SUNDAY,15,0.0165,0.3837,0.2189,0.1157,0.1130,0.0024,0.4027,0.0469,0.1161,0.0713,0.0037
2,SUNDAY,16,0.0226,0.3273,0.2084,0.1223,0.1123,0.0139,0.4342,0.0458,0.1235,0.0694,0.0036
2,SUNDAY,17,0.0337,0.2620,0.1961,0.1305,0.1116,0.0891,0.4626,0.0433,0.1298,0.0665,0.0034
2,SUNDAY,18,0.0413,0.2253,0.1916,0.1271,0.1097,0.1436,0.4961,0.0402,0.1308,0.0850,0.0044
2,SUNDAY,19,0.0455,0.2095,0.1904,0.1229,0.1087,0.1436,0.5249,0.0381,0.1303,0.0887,0.0046
2,SUNDAY,20,0.0482,0.1937,0.1879,0.1110,0.1069,0.1436,0.5397,0.0339,0.1111,0.0901,0.0046
2,SUNDAY,21,0.0499,0.1755,0.1849,0.0937,0.1033,0.1436,0.5127,0.0320,0.0902,0.0828,0.0043
2,SUNDAY,22,0.0593,0.1403,0.1784,0.0683,0.0996,0.1322,0.3688,0.0284,0.0769,0.0547,0.0030
2,SUNDAY,23,0.0709,0.1278,0.1728,0.0073,0.0964,0.1322,0.2870,0.0198,0.0689,0.0372,0.0022
2,HOLIDAY,0,0.1330,0.0552,0.1617,0.0096,0.0934,0.1322,0.2610,0.0158,0.0562,0.0322,0.0020
2,HOLIDAY,1,0.1497,0.0423,0.1593,0.0044,0.0898,0.1322,0.2162,0.0133,0.0462,0.0244,0.0016
2,HOLIDAY,2,0.1641,0.0389,0.1591,0.0033,0.0883,0.1322,0.2039,0.0115,0.0388,0.0217,0.0015
2,HOLIDAY,3,0.1667,0.0339,0.1591,0.0044,0.0883,0.1322,0.2070,0.0115,0.0399,0.0218,0.0015
2,HOLIDAY,4,0.1802,0.0309,0.1600,0.0135,0.0929,0.1322,0.2240,0.0141,0.0432,0.0268,0.0017
2,HOLIDAY,5,0.1687,0.0438,0.1612,0.0669,0.0994,0.1322,0.3428,0.0253,0.0671,0.0518,0.0029
2,HOLIDAY,6,0.1562,0.0468,0.1690,0.1037,0.1032,0.0776,0.4077,0.0361,0.0853,0.0687,0.0037
2,HOLIDAY,7,0.1261,0.0707,0.1694,0.1230,0.1058,0.0024,0.4426,0.0431,0.0932,0.0749,0.0039
2,HOLIDAY,8,0.0835,0.1422,0.1797,0.1153,0.1081,0.0024,0.4756,0.0468,0.0984,0.0753,0.0039
2,HOLIDAY,9,0.0690,0.1865,0.1954,0.1106,0.1109,0.0024,0.4408,0.0466,0.0997,0.0726,0.0038
2,HOLIDAY,10,0.0490,0.2204,0.2043,0.1175,0.1118,0.0024,0.4126,0.0436,0.1035,0.0701,0.0036
2,HOLIDAY,11,0.0471,0.2394,0.1965,0.1256,0.1120,0.0024,0.3988,0.0425,0.1060,0.0691,0.0036
2,HOLIDAY,12,0.0475,0.2333,0.1960,0.1325,0.1126,0.0024,0.3965,0.0413,0.1060,0.0691,0.0036
2,HOLIDAY,13,0.0474,0.2056,0.1927,0.1271,0.1126,0.0024,0.3952,0.0423,0.1073,0.0690,0.0036
2,HOLIDAY,14,0.0316,0.2696,0.2176,0.1179,0.1132,0.0024,0.3974,0.0462,0.1085,0.0700,0.0036
2,HOLIDAY,15,0.0369,0.2492,0.1976,0.1166,0.1132,0.0024,0.4037,0.0470,0.1161,0.0713,0.0037
2,HOLIDAY,16,0.0476,0.2172,0.1910,0.1235,0.1126,0.0139,0.4354,0.0460,0.1235,0.0694,0.0036
2,HOLIDAY,17,0.0586,0.1988,0.1866,0.1320,0.1118,0.0891,0.4639,0.0434,0.1296,0.0665,0.0034
2,HOLIDAY,18,0.0785,0.1534,0.1867,0.1288,0.1099,0.1436,0.4975,0.0403,0.1306,0.0850,0.0044
2,HOLIDAY,19,0.0669,0.1551,0.1849,0.1246,0.1089,0.1436,0.5264,0.0382,0.1302,0.0887,0.0046
2,HOLIDAY,20,0.0788,0.1433,0.1840,0.1126,0.1071,0.1436,0.5413,0.0340,0.1119,0.0901,0.0046
2,HOLIDAY,21,0.1023,0.1171,0.1818,0.0946,0.1035,0.1436,0.5141,0.0321,0.0904,0.0827,0.0043
2,HOLIDAY,22,0.1046,0.0906,0.1733,0.0690,0.0997,0.1322,0.3701,0.0281,0.0769,0.0547,0.0030
2,HOLIDAY,23,0.1153,0.0740,0.1705,0.0075,0.0965,0.1322,0.2886,0.0196,0.0689,0.0373,0.0022
3,WEEKDAY,0,0.0462,0.1381,0.1671,0.0096,0.0936,0.1322,0.2610,0.0159,0.0562,0.0322,0.0020
3,WEEKDAY,1,0.0589,0.1285,0.1676,0.0044,0.0900,0.1322,0.2162,0.0133,0.0462,0.0244,0.0016
3,WEEKDAY,2,0.0696,0.1151,0.1677,0.0033,0.0885,0.1322,0.2039,0.0115,0.0388,0.0217,0.0015
3,WEEKDAY,3,0.0799,0.1025,0.1670,0.0044,0.0885,0.1322,0.2070,0.0115,0.0399,0.0218,0.0015
3,WEEKDAY,4,0.0926,0.0876,0.1668,0.0135,0.0931,0.1322,0.2240,0.0141,0.0432,0.0268,0.0017
3,WEEKDAY,5,0.0917,0.0963,0.1689,0.0669,0.0996,0.1322,0.3428,0.0253,0.0671,0.0518,0.0029
3,WEEKDAY,6,0.0807,0.1058,0.1725,0.1037,0.1034,0.0024,0.4077,0.0361,0.0853,0.0687,0.0037
3,WEEKDAY,7,0.0509,0.1496,0.1802,0.1230,0.1061,0.0024,0.4426,0.0431,0.0932,0.0749,0.0039
3,WEEKDAY,8,0.0275,0.1989,0.1946,0.1153,0.1085,0.0024,0.4756,0.0469,0.0984,0.0753,0.0039
3,WEEKDAY,9,0.0186,0.2495,0.2057,0.1106,0.1113,0.0024,0.4408,0.0466,0.0997,0.0726,0.0038
3,WEEKDAY,10,0.0127,0.2987,0.2059,0.1175,0.1121,0.0024,0.4126,0.0436,0.1035,0.0701,0.0036
3,WEEKDAY,11,0.0095,0.3314,0.2076,0.1256,0.1123,0.0024,0.3988,0.0425,0.1060,0.0691,0.0036
3,WEEKDAY,12,0.0064,0.3709,0.2122,0.1325,0.1128,0.0024,0.3965,0.0413,0.1060,0.0691,0.0036
3,WEEKDAY,13,0.0061,0.3976,0.2172,0.1271,0.1129,0.0024,0.3952,0.0423,0.1073,0.0690,0.0036
3,WEEKDAY,14,0.0052,0.4153,0.2205,0.1179,0.1134,0.0024,0.3974,0.0462,0.1085,0.0700,0.0036
