Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.2139,0.0006,0.0196,0.0036,0.0009,0.9879,0.1636,0.1503,0.0121,0.0898,0.0484,0.1692,0.0240
1,WEEKDAY,1,0.1319,0.0006,0.0147,0.0033,0.0008,0.9899,0.1636,0.1451,0.0111,0.0863,0.0475,0.1684,0.0238
1,WEEKDAY,2,0.1514,0.0006,0.0132,0.0033,0.0007,0.9908,0.1636,0.1454,0.0108,0.0850,0.0477,0.1702,0.0238
1,WEEKDAY,3,0.1629,0.0000,0.0145,0.0043,0.0009,0.9925,0.1636,0.1757,0.0122,0.0904,0.0533,0.1891,0.0257
1,WEEKDAY,4,0.0962,0.0000,0.0275,0.0071,0.0017,0.9943,0.1636,0.3235,0.0196,0.1150,0.0794,0.2536,0.0348
1,WEEKDAY,5,0.0412,0.0062,0.0287,0.0091,0.0030,1.0594,0.1636,0.4452,0.0282,0.1413,0.1061,0.3456,0.0445
1,WEEKDAY,6,0.0388,0.0076,0.0330,0.0098,0.0039,1.0442,0.1636,0.5000,0.0330,0.1573,0.1214,0.4175,0.0503
1,WEEKDAY,7,0.0119,0.0062,0.0438,0.0102,0.0048,1.0152,0.0000,0.5128,0.0396,0.1752,0.1287,0.4561,0.0531
1,WEEKDAY,8,0.1615,0.0106,0.0482,0.0102,0.0052,0.9787,0.0000,0.5161,0.0412,0.1794,0.1308,0.4680,0.0539
1,WEEKDAY,9,0.1571,0.0207,0.0590,0.0103,0.0053,1.0301,0.0000,0.5165,0.0417,0.1804,0.1311,0.4693,0.0540
1,WEEKDAY,10,0.0554,0.0485,0.0649,0.0104,0.0053,1.0371,0.0000,0.5165,0.0418,0.1805,0.1311,0.4693,0.0540
1,WEEKDAY,11,0.0372,0.0746,0.0724,0.0105,0.0053,1.0588,0.0000,0.5165,0.0418,0.1805,0.1311,0.4693,0.0540
1,WEEKDAY,12,0.0284,0.1024,0.0814,0.0105,0.0053,1.1432,0.0000,0.5165,0.0418,0.1809,0.1311,0.4693,0.0540
1,WEEKDAY,13,0.0214,0.1305,0.0908,0.0104,0.0053,1.1659,0.0000,0.5160,0.0417,0.1809,0.1310,0.4691,0.0540
1,WEEKDAY,14,0.0155,0.1483,0.0996,0.0102,0.0050,1.2507,0.0000,0.5093,0.0412,0.1800,0.1290,0.4591,0.0536
1,WEEKDAY,15,0.0160,0.1100,0.0940,0.0101,0.0045,1.2722,0.0000,0.4851,0.0399,0.1745,0.1181,0.4061,0.0514
1,WEEKDAY,16,0.0234,0.0921,0.0908,0.0101,0.0041,1.2238,0.0000,0.4653,0.0384,0.1672,0.1075,0.3534,0.0487
1,WEEKDAY,17,0.0419,0.0681,0.0862,0.0098,0.0036,1.2184,0.1749,0.4413,0.0360,0.1577,0.1004,0.3141,0.0456
