Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,HOLIDAY,3,0.0427,0.0502,0.0899,0.0206,0.0034,0.0353,0.0728,0.2434,0.2591,0.0435,0.0084,0.0441,0.0066
1,HOLIDAY,4,0.0452,0.0529,0.0924,0.0207,0.0042,0.0354,0.0728,0.2462,0.2599,0.0438,0.0084,0.0450,0.0068
1,HOLIDAY,5,0.0447,0.0481,0.0959,0.0207,0.0046,0.0354,0.0715,0.2488,0.2604,0.0441,0.0086,0.0460,0.0071
1,HOLIDAY,6,0.0447,0.0493,0.0934,0.0208,0.0049,0.0354,0.0591,0.2547,0.2618,0.0445,0.0090,0.0467,0.0074
1,HOLIDAY,7,0.0497,0.0461,0.0982,0.0208,0.0050,0.0355,0.0106,0.2596,0.2622,0.0448,0.0098,0.0472,0.0076
1,HOLIDAY,8,0.0464,0.0514,0.0935,0.0208,0.0051,0.0355,0.0018,0.2633,0.2631,0.0451,0.0106,0.0477,0.0078
1,HOLIDAY,9,0.0456,0.0648,0.0853,0.0208,0.0052,0.0355,0.0018,0.2670,0.2637,0.0452,0.0109,0.0482,0.0079
1,HOLIDAY,10,0.0385,0.0590,0.0787,0.0209,0.0052,0.0355,0.0018,0.2698,0.2650,0.0452,0.0109,0.0487,0.0079
1,HOLIDAY,11,0.0394,0.0737,0.0787,0.0209,0.0052,0.0355,0.0018,0.2709,0.2651,0.0452,0.0109,0.0488,0.0079
1,HOLIDAY,12,0.0412,0.0801,0.0788,0.0209,0.0052,0.0355,0.0018,0.2817,0.2651,0.0452,0.0109,0.0488,0.0079
1,HOLIDAY,13,0.0405,0.0899,0.0803,0.0208,0.0050,0.0355,0.0018,0.2697,0.2648,0.0452,0.0108,0.0486,0.0079
1,HOLIDAY,14,0.0380,0.0855,0.0774,0.0208,0.0047,0.0356,0.0018,0.2688,0.2654,0.0452,0.0107,0.0484,0.0079
1,HOLIDAY,15,0.0342,0.0860,0.0749,0.0208,0.0042,0.0356,0.0018,0.2669,0.2649,0.0451,0.0104,0.0482,0.0078
1,HOLIDAY,16,0.0328,0.0912,0.0749,0.0208,0.0036,0.0355,0.0030,0.2642,0.2642,0.0451,0.0100,0.0479,0.0077
1,HOLIDAY,17,0.0331,0.0752,0.0740,0.0208,0.0030,0.0355,0.0501,0.2600,0.2628,0.0449,0.0090,0.0474,0.0075
1,HOLIDAY,18,0.0335,0.0750,0.0797,0.0207,0.0023,0.0354,0.0614,0.2560,0.2617,0.0446,0.0085,0.0469,0.0074
1,HOLIDAY,19,0.0346,0.0631,0.0741,0.0207,0.0018,0.0354,0.0694,0.2514,0.2608,0.0443,0.0084,0.0463,0.0073
1,HOLIDAY,20,0.0342,0.0660,0.0804,0.0207,0.0016,0.0353,0.0733,0.2482,0.2595,0.0436,0.0084,0.0454,0.0069
1,HOLIDAY,21,0.0343,0.0597,0.0818,0.0206,0.0015,0.0352,0.0731,0.2471,0.2576,0.0435,0.0084,0.0451,0.0068
1,HOLIDAY,22,0.0350,0.0598,0.0806,0.0206,0.0015,0.0352,0.0730,0.2473,0.2568,0.0434,0.0084,0.0449,0.0067
1,HOLIDAY,23,0.0358,0.0541,0.0859,0.0206,0.0015,0.0352,0.0730,0.2461,0.2568,0.0431,0.0084,0.0444,0.0065
2,WEEKDAY,0,0.0582,0.0892,0.2125,0.0212,0.0016,0.0352,0.0728,0.2531,0.2565,0.0460,0.0084,0.0437,0.0066
2,WEEKDAY,1,0.0597,0.0833,0.2123,0.0211,0.0016,0.0352,0.0728,0.2506,0.2565,0.0456,0.0084,0.0433,0.0064
2,WEEKDAY,2,0.0604,0.0796,0.2135,0.0210,0.0018,0.0352,0.0728,0.2506,0.2568,0.0449,0.0084,0.0434,0.0064
2,WEEKDAY,3,0.0620,0.0759,0.2151,0.0212,0.0035,0.0354,0.0728,0.2565,0.2599,0.0454,0.0084,0.0447,0.0068
2,WEEKDAY,4,0.0665,0.0867,0.2351,0.0221,0.0047,0.0355,0.0728,0.2903,0.2654,0.0464,0.0084,0.0505,0.0075
2,WEEKDAY,5,0.0722,0.0778,0.2618,0.0247,0.0078,0.0359,0.0715,0.3763,0.2918,0.0501,0.0086,0.0699,0.0099
2,WEEKDAY,6,0.1275,0.1012,0.3491,0.0300,0.0155,0.0369,0.0591,0.5602,0.3651,0.0634,0.0120,0.1128,0.0152
2,WEEKDAY,7,0.2406,0.1912,0.4769,0.0355,0.0259,0.0386,0.0046,0.7540,0.4435,0.0811,0.0227,0.1676,0.0234
2,WEEKDAY,8,0.1872,0.2116,0.4873,0.0397,0.0331,0.0402,0.0018,0.8537,0.5047,0.0952,0.0279,0.1954,0.0277
2,WEEKDAY,9,0.1691,0.2819,0.4941,0.0407,0.0357,0.0411,0.0018,0.8872,0.5310,0.1027,0.0293,0.2057,0.0292
2,WEEKDAY,10,0.1661,0.3196,0.4932,0.0403,0.0361,0.0412,0.0018,0.8876,0.5404,0.1040,0.0299,0.2096,0.0298
2,WEEKDAY,11,0.1574,0.3537,0.4992,0.0408,0.0361,0.0412,0.0018,0.8785,0.5412,0.1041,0.0299,0.2101,0.0298
2,WEEKDAY,12,0.1467,0.3927,0.5012,0.0403,0.0356,0.0412,0.0018,0.8780,0.5406,0.1041,0.0299,0.2101,0.0299
2,WEEKDAY,13,0.1374,0.4258,0.5076,0.0399,0.0348,0.0411,0.0018,0.8808,0.5344,0.1040,0.0299,0.2098,0.0298
2,WEEKDAY,14,0.1331,0.4606,0.5082,0.0392,0.0333,0.0408,0.0018,0.8823,0.5258,0.1022,0.0292,0.2057,0.0292
2,WEEKDAY,15,0.1370,0.4613,0.5075,0.0381,0.0305,0.0403,0.0018,0.8621,0.5040,0.0970,0.0266,0.1909,0.0269
2,WEEKDAY,16,0.1441,0.4351,0.5008,0.0360,0.0258,0.0394,0.0030,0.8134,0.4653,0.0881,0.0214,0.1614,0.0224
2,WEEKDAY,17,0.1606,0.3551,0.4766,0.0326,0.0191,0.0381,0.0032,0.7496,0.4012,0.0717,0.0153,0.1224,0.0167
2,WEEKDAY,18,0.1297,0.2659,0.3445,0.0278,0.0117,0.0367,0.0614,0.6076,0.3220,0.0589,0.0103,0.0837,0.0116
2,WEEKDAY,19,0.0658,0.1533,0.2483,0.0240,0.0064,0.0359,0.0694,0.4963,0.2790,0.0513,0.0086,0.0610,0.0088
2,WEEKDAY,20,0.0544,0.1292,0.2247,0.0222,0.0039,0.0356,0.0733,0.4070,0.2631,0.0484,0.0084,0.0516,0.0077
2,WEEKDAY,21,0.0522,0.1101,0.2082,0.0217,0.0021,0.0353,0.0731,0.3419,0.2577,0.0470,0.0084,0.0474,0.0072
2,WEEKDAY,22,0.0542,0.1039,0.2102,0.0215,0.0017,0.0353,0.0730,0.3006,0.2566,0.0466,0.0084,0.0460,0.0069
2,WEEKDAY,23,0.0560,0.0976,0.2114,0.0214,0.0016,0.0353,0.0730,0.2729,0.2565,0.0461,0.0084,0.0448,0.0067
2,SATURDAY,0,0.0540,0.0802,0.1797,0.0210,0.0014,0.0352,0.0728,0.2427,0.2568,0.0449,0.0084,0.0437,0.0066
2,SATURDAY,1,0.0540,0.0710,0.1803,0.0210,0.0014,0.0352,0.0728,0.2425,0.2568,0.0448,0.0084,0.0434,0.0064
2,SATURDAY,2,0.0555,0.0727,0.1819,0.0210,0.0018,0.0352,0.0728,0.2431,0.2571,0.0448,0.0084,0.0435,0.0065
2,SATURDAY,3,0.0575,0.0683,0.1850,0.0211,0.0034,0.0353,0.0728,0.2455,0.2591,0.0452,0.0084,0.0444,0.0067
2,SATURDAY,4,0.0578,0.0665,0.1886,0.0212,0.0042,0.0353,0.0728,0.2480,0.2606,0.0455,0.0084,0.0465,0.0070
2,SATURDAY,5,0.0595,0.0657,0.1891,0.0214,0.0051,0.0354,0.0715,0.2553,0.2635,0.0461,0.0086,0.0507,0.0077
2,SATURDAY,6,0.0671,0.0759,0.2436,0.0219,0.0071,0.0355,0.0591,0.2750,0.2711,0.0485,0.0090,0.0577,0.0091
2,SATURDAY,7,0.0677,0.0813,0.2642,0.0227,0.0110,0.0357,0.0046,0.3107,0.2834,0.0550,0.0098,0.0674,0.0113
2,SATURDAY,8,0.0845,0.0973,0.2815,0.0234,0.0142,0.0359,0.0018,0.3530,0.3000,0.0609,0.0106,0.0788,0.0138
2,SATURDAY,9,0.0858,0.1257,0.2918,0.0239,0.0155,0.0361,0.0018,0.3870,0.3143,0.0650,0.0109,0.0881,0.0153
2,SATURDAY,10,0.0761,0.1603,0.2994,0.0239,0.0157,0.0362,0.0018,0.4023,0.3235,0.0659,0.0109,0.0916,0.0156
2,SATURDAY,11,0.0742,0.1834,0.3041,0.0239,0.0151,0.0361,0.0018,0.4009,0.3245,0.0637,0.0109,0.0908,0.0155
2,SATURDAY,12,0.0642,0.2028,0.2964,0.0236,0.0129,0.0361,0.0018,0.4006,0.3189,0.0595,0.0109,0.0881,0.0149
2,SATURDAY,13,0.0627,0.2208,0.2939,0.0229,0.0107,0.0359,0.0018,0.3646,0.3043,0.0574,0.0108,0.0843,0.0140
2,SATURDAY,14,0.0616,0.2164,0.2911,0.0222,0.0089,0.0358,0.0018,0.3388,0.2913,0.0558,0.0107,0.0788,0.0131
2,SATURDAY,15,0.0589,0.2117,0.2864,0.0218,0.0074,0.0357,0.0018,0.3143,0.2811,0.0540,0.0104,0.0709,0.0121
2,SATURDAY,16,0.0577,0.1879,0.2717,0.0217,0.0057,0.0356,0.0030,0.2957,0.2738,0.0521,0.0100,0.0647,0.0114
2,SATURDAY,17,0.0669,0.1406,0.2434,0.0215,0.0042,0.0355,0.0032,0.2788,0.2682,0.0509,0.0090,0.0591,0.0105
2,SATURDAY,18,0.0553,0.1188,0.2106,0.0213,0.0028,0.0354,0.0614,0.2633,0.2634,0.0497,0.0085,0.0535,0.0090
2,SATURDAY,19,0.0535,0.0926,0.1876,0.0212,0.0019,0.0354,0.0694,0.2531,0.2610,0.0478,0.0084,0.0496,0.0078
2,SATURDAY,20,0.0516,0.0875,0.1869,0.0211,0.0016,0.0353,0.0733,0.2488,0.2592,0.0459,0.0084,0.0468,0.0071
2,SATURDAY,21,0.0507,0.0823,0.1784,0.0211,0.0015,0.0352,0.0731,0.2474,0.2576,0.0453,0.0084,0.0460,0.0069
2,SATURDAY,22,0.0527,0.0780,0.1802,0.0211,0.0015,0.0352,0.0730,0.2465,0.2568,0.0452,0.0084,0.0457,0.0068
2,SATURDAY,23,0.0530,0.0735,0.1836,0.0210,0.0015,0.0352,0.0730,0.2460,0.2568,0.0449,0.0084,0.0446,0.0066
2,SUNDAY,0,0.0450,0.0553,0.1081,0.0210,0.0014,0.0352,0.0728,0.2425,0.2568,0.0432,0.0097,0.0536,0.0088
2,SUNDAY,1,0.0473,0.0537,0.1075,0.0210,0.0014,0.0352,0.0728,0.2423,0.2568,0.0430,0.0097,0.0540,0.0087
2,SUNDAY,2,0.0486,0.0519,0.1113,0.0210,0.0018,0.0352,0.0728,0.2429,0.2571,0.0431,0.0097,0.0542,0.0088
2,SUNDAY,3,0.0477,0.0496,0.1095,0.0211,0.0034,0.0353,0.0728,0.2451,0.2590,0.0435,0.0097,0.0546,0.0089
2,SUNDAY,4,0.0499,0.0466,0.1162,0.0211,0.0042,0.0353,0.0728,0.2465,0.2598,0.0438,0.0097,0.0553,0.0091
2,SUNDAY,5,0.0517,0.0456,0.1176,0.0212,0.0047,0.0354,0.0715,0.2500,0.2605,0.0441,0.0098,0.0565,0.0094
2,SUNDAY,6,0.0521,0.0467,0.1263,0.0214,0.0052,0.0354,0.0591,0.2599,0.2631,0.0448,0.0100,0.0579,0.0099
2,SUNDAY,7,0.0512,0.0466,0.1333,0.0215,0.0058,0.0355,0.0046,0.2718,0.2672,0.0455,0.0104,0.0596,0.0106
2,SUNDAY,8,0.0495,0.0585,0.1396,0.0217,0.0063,0.0355,0.0018,0.2843,0.2720,0.0466,0.0108,0.0615,0.0112
2,SUNDAY,9,0.0522,0.0813,0.1460,0.0219,0.0066,0.0356,0.0018,0.2941,0.2758,0.0474,0.0109,0.0630,0.0114
2,SUNDAY,10,0.0496,0.1048,0.1507,0.0219,0.0068,0.0356,0.0018,0.3002,0.2791,0.0479,0.0109,0.0640,0.0115
2,SUNDAY,11,0.0480,0.1236,0.1581,0.0220,0.0069,0.0356,0.0018,0.3023,0.2798,0.0482,0.0109,0.0644,0.0115
2,SUNDAY,12,0.0509,0.1600,0.1742,0.0220,0.0066,0.0356,0.0018,0.3133,0.2793,0.0485,0.0109,0.0644,0.0115
2,SUNDAY,13,0.0682,0.1689,0.1779,0.0219,0.0060,0.0356,0.0018,0.2982,0.2765,0.0484,0.0108,0.0638,0.0114
2,SUNDAY,14,0.0656,0.1727,0.1753,0.0217,0.0054,0.0356,0.0018,0.2927,0.2737,0.0482,0.0108,0.0626,0.0113
2,SUNDAY,15,0.0694,0.1707,0.1709,0.0216,0.0048,0.0356,0.0018,0.2856,0.2702,0.0478,0.0106,0.0605,0.0110
2,SUNDAY,16,0.0663,0.1586,0.1630,0.0215,0.0040,0.0355,0.0030,0.2777,0.2674,0.0471,0.0104,0.0567,0.0105
2,SUNDAY,17,0.0717,0.1155,0.1355,0.0213,0.0032,0.0355,0.0032,0.2681,0.2649,0.0466,0.0096,0.0552,0.0101
2,SUNDAY,18,0.0409,0.0850,0.1170,0.0212,0.0024,0.0354,0.0614,0.2583,0.2622,0.0458,0.0084,0.0542,0.0091
2,SUNDAY,19,0.0396,0.0726,0.1108,0.0212,0.0018,0.0353,0.0694,0.2516,0.2605,0.0449,0.0088,0.0511,0.0078
2,SUNDAY,20,0.0386,0.0597,0.1130,0.0211,0.0016,0.0353,0.0733,0.2477,0.2590,0.0436,0.0095,0.0517,0.0081
2,SUNDAY,21,0.0410,0.0588,0.1047,0.0211,0.0015,0.0352,0.0731,0.2465,0.2576,0.0435,0.0097,0.0545,0.0090
2,SUNDAY,22,0.0418,0.0556,0.1061,0.0211,0.0015,0.0352,0.0730,0.2456,0.2568,0.0434,0.0097,0.0553,0.0091
2,SUNDAY,23,0.0435,0.0532,0.1092,0.0210,0.0015,0.0352,0.0730,0.2453,0.2568,0.0431,0.0097,0.0547,0.0089
2,HOLIDAY,0,0.0526,0.0762,0.1814,0.0212,0.0016,0.0352,0.0728,0.2479,0.2546,0.0460,0.0084,0.0436,0.0066
2,HOLIDAY,1,0.0478,0.0522,0.1704,0.0211,0.0016,0.0352,0.0728,0.2469,0.2546,0.0456,0.0084,0.0434,0.0064
2,HOLIDAY,2,0.0513,0.0498,0.1703,0.0210,0.0018,0.0352,0.0728,0.2468,0.2549,0.0450,0.0084,0.0435,0.0065
2,HOLIDAY,3,0.0498,0.0497,0.1687,0.0211,0.0035,0.0354,0.0728,0.2508,0.2580,0.0455,0.0084,0.0443,0.0067
2,HOLIDAY,4,0.0533,0.0579,0.1857,0.0217,0.0046,0.0355,0.0728,0.2760,0.2626,0.0462,0.0084,0.0472,0.0072
2,HOLIDAY,5,0.0590,0.0480,0.2088,0.0238,0.0069,0.0358,0.0715,0.3266,0.2833,0.0489,0.0088,0.0574,0.0088
2,HOLIDAY,6,0.1101,0.0711,0.2469,0.0272,0.0121,0.0364,0.0591,0.4196,0.3233,0.0576,0.0112,0.0792,0.0122
2,HOLIDAY,7,0.1401,0.1290,0.3210,0.0303,0.0187,0.0373,0.0046,0.5032,0.3658,0.0664,0.0173,0.1095,0.0179
2,HOLIDAY,8,0.1326,0.1449,0.3205,0.0320,0.0230,0.0380,0.0018,0.5457,0.3967,0.0726,0.0210,0.1243,0.0210
2,HOLIDAY,9,0.1224,0.1655,0.3087,0.0321,0.0244,0.0384,0.0018,0.5576,0.4092,0.0757,0.0221,0.1295,0.0220
2,HOLIDAY,10,0.1155,0.1744,0.3009,0.0319,0.0246,0.0385,0.0018,0.5580,0.4145,0.0762,0.0224,0.1317,0.0224
2,HOLIDAY,11,0.1109,0.1964,0.3017,0.0322,0.0246,0.0385,0.0018,0.5544,0.4151,0.0763,0.0225,0.1319,0.0225
