Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,SUNDAY,3,0.1669,0.0577,0.3657,0.0129,0.1136,2.1348,0.1722,0.6904,0.0189,0.0625,0.0167,0.0246,0.0055
1,SUNDAY,4,0.2104,0.0631,0.3695,0.0156,0.1830,2.1384,0.1666,0.7991,0.0220,0.0785,0.0416,0.0324,0.0137
1,SUNDAY,5,0.2144,0.0662,0.3830,0.0200,0.2704,2.2538,0.1623,0.9451,0.0267,0.0942,0.0956,0.0412,0.0316
1,SUNDAY,6,0.2203,0.1002,0.4260,0.0294,0.3155,2.2337,0.0948,1.0420,0.0330,0.1074,0.1407,0.0494,0.0465
1,SUNDAY,7,0.2339,0.1214,0.4524,0.0385,0.3345,2.1762,0.0350,1.1412,0.0401,0.1160,0.1678,0.0562,0.0554
1,SUNDAY,8,0.1735,0.1568,0.4574,0.0473,0.3397,2.1687,0.0350,1.2693,0.0484,0.1212,0.1793,0.0609,0.0592
1,SUNDAY,9,0.0817,0.2516,0.5129,0.0519,0.3405,2.3199,0.0350,1.3366,0.0539,0.1246,0.1822,0.0631,0.0602
1,SUNDAY,10,0.1910,0.3252,0.5344,0.0517,0.3464,2.3928,0.0350,1.3517,0.0557,0.1252,0.1825,0.0636,0.0603
1,SUNDAY,11,0.0427,0.4025,0.5374,0.0509,0.3453,2.4655,0.0350,1.3530,0.0559,0.1252,0.1825,0.0637,0.0603
1,SUNDAY,12,0.0306,0.4906,0.5387,0.0507,0.3196,2.6107,0.0350,1.3528,0.0559,0.1252,0.1825,0.0637,0.0603
1,SUNDAY,13,0.0251,0.5176,0.5372,0.0501,0.2957,2.6224,0.0350,1.3514,0.0556,0.1249,0.1825,0.0637,0.0603
1,SUNDAY,14,0.0302,0.5182,0.5347,0.0502,0.2629,2.7333,0.0350,1.3463,0.0549,0.1244,0.1825,0.0636,0.0603
1,SUNDAY,15,0.0284,0.4728,0.5305,0.0508,0.2395,2.7270,0.0350,1.3352,0.0547,0.1240,0.1825,0.0634,0.0603
1,SUNDAY,16,0.0353,0.4006,0.5244,0.0511,0.2275,2.5946,0.0436,1.3177,0.0545,0.1230,0.1825,0.0629,0.0603
1,SUNDAY,17,0.0399,0.3354,0.5223,0.0497,0.2191,2.5596,0.1246,1.2961,0.0539,0.1212,0.1825,0.0624,0.0603
1,SUNDAY,18,0.0670,0.2869,0.5209,0.0473,0.2117,2.4313,0.1950,1.2922,0.0523,0.1176,0.1816,0.0613,0.0600
1,SUNDAY,19,0.0759,0.2527,0.5178,0.0428,0.1986,2.4145,0.2028,1.2719,0.0496,0.1106,0.1755,0.0595,0.0580
1,SUNDAY,20,0.1605,0.2177,0.5139,0.0383,0.1803,2.4081,0.2028,1.2457,0.0455,0.0990,0.1654,0.0562,0.0546
1,SUNDAY,21,0.0669,0.1690,0.4812,0.0311,0.1674,2.2870,0.2028,1.1687,0.0394,0.0854,0.1499,0.0513,0.0495
1,SUNDAY,22,0.0777,0.1437,0.4737,0.0229,0.1373,2.3014,0.2190,1.0276,0.0324,0.0716,0.1273,0.0444,0.0420
1,SUNDAY,23,0.0857,0.1176,0.4662,0.0176,0.0891,2.1712,0.2092,0.9256,0.0261,0.0591,0.0918,0.0383,0.0303
1,HOLIDAY,0,0.1626,0.0592,0.3323,0.0150,0.0801,2.1537,0.1870,0.7928,0.0217,0.0540,0.0370,0.0316,0.0122
1,HOLIDAY,1,0.1792,0.0573,0.3331,0.0129,0.0591,2.1490,0.1722,0.6817,0.0187,0.0485,0.0157,0.0246,0.0052
1,HOLIDAY,2,0.2329,0.0533,0.3215,0.0122,0.0634,2.1387,0.1722,0.6401,0.0177,0.0457,0.0134,0.0221,0.0044
1,HOLIDAY,3,0.2543,0.0521,0.3222,0.0123,0.0807,2.1318,0.1722,0.6439,0.0179,0.0506,0.0140,0.0224,0.0046
1,HOLIDAY,4,0.2992,0.0542,0.3229,0.0141,0.1348,2.1337,0.1666,0.7033,0.0198,0.0678,0.0202,0.0260,0.0067
1,HOLIDAY,5,0.2744,0.0607,0.3396,0.0184,0.2234,2.2480,0.1623,0.8451,0.0232,0.0841,0.0463,0.0341,0.0153
1,HOLIDAY,6,0.2995,0.0900,0.3666,0.0276,0.2675,2.2268,0.0948,0.9588,0.0288,0.0949,0.0975,0.0433,0.0322
1,HOLIDAY,7,0.2806,0.1058,0.4023,0.0341,0.2938,2.1690,0.0350,1.0627,0.0354,0.1016,0.1472,0.0512,0.0486
1,HOLIDAY,8,0.2105,0.1080,0.4014,0.0406,0.3048,2.1610,0.0350,1.1902,0.0430,0.1062,0.1747,0.0563,0.0577
1,HOLIDAY,9,0.1234,0.1639,0.4447,0.0450,0.3071,2.3121,0.0350,1.2533,0.0483,0.1083,0.1818,0.0594,0.0601
1,HOLIDAY,10,0.0499,0.1875,0.4454,0.0451,0.3133,2.3850,0.0350,1.2664,0.0501,0.1086,0.1825,0.0608,0.0603
1,HOLIDAY,11,0.0343,0.2294,0.4458,0.0444,0.3127,2.4578,0.0350,1.2674,0.0504,0.1086,0.1825,0.0610,0.0603
1,HOLIDAY,12,0.0192,0.2660,0.4460,0.0441,0.2880,2.6030,0.0350,1.2674,0.0504,0.1086,0.1825,0.0610,0.0603
1,HOLIDAY,13,0.0146,0.2950,0.4460,0.0437,0.2672,2.6148,0.0350,1.2673,0.0504,0.1086,0.1825,0.0610,0.0603
1,HOLIDAY,14,0.0154,0.2757,0.4459,0.0442,0.2386,2.7258,0.0350,1.2664,0.0504,0.1086,0.1825,0.0610,0.0603
1,HOLIDAY,15,0.0156,0.2749,0.4458,0.0448,0.2186,2.7197,0.0350,1.2615,0.0504,0.1086,0.1825,0.0610,0.0603
1,HOLIDAY,16,0.0187,0.2454,0.4457,0.0454,0.2089,2.5877,0.0436,1.2458,0.0503,0.1083,0.1825,0.0607,0.0603
1,HOLIDAY,17,0.0252,0.2049,0.4455,0.0448,0.2025,2.5537,0.1246,1.2275,0.0498,0.1073,0.1825,0.0602,0.0603
1,HOLIDAY,18,0.0298,0.1968,0.4454,0.0429,0.1961,2.4262,0.1950,1.2288,0.0489,0.1051,0.1816,0.0592,0.0600
1,HOLIDAY,19,0.0377,0.1885,0.4452,0.0400,0.1842,2.4105,0.2028,1.2335,0.0470,0.1010,0.1755,0.0574,0.0580
1,HOLIDAY,20,0.0431,0.1768,0.4449,0.0351,0.1667,2.4047,0.2028,1.2213,0.0433,0.0929,0.1654,0.0545,0.0546
1,HOLIDAY,21,0.0469,0.1586,0.4316,0.0292,0.1563,2.2847,0.2028,1.1486,0.0381,0.0829,0.1499,0.0502,0.0495
1,HOLIDAY,22,0.0546,0.1338,0.4296,0.0227,0.1358,2.3003,0.2190,1.0397,0.0320,0.0717,0.1273,0.0441,0.0420
1,HOLIDAY,23,0.0624,0.1219,0.4242,0.0181,0.0997,2.1711,0.2092,0.9488,0.0263,0.0612,0.0925,0.0385,0.0306
2,WEEKDAY,0,0.0637,0.0731,0.3762,0.0152,0.0811,2.1788,0.1870,0.7935,0.0217,0.0542,0.0370,0.0316,0.0122
2,WEEKDAY,1,0.0833,0.0654,0.3734,0.0131,0.0593,2.1683,0.1722,0.6818,0.0187,0.0485,0.0157,0.0246,0.0052
2,WEEKDAY,2,0.1048,0.0608,0.3703,0.0124,0.0653,2.1567,0.1722,0.6406,0.0178,0.0461,0.0134,0.0221,0.0044
2,WEEKDAY,3,0.1351,0.0582,0.3686,0.0126,0.0873,2.1512,0.1722,0.6468,0.0186,0.0527,0.0140,0.0224,0.0046
2,WEEKDAY,4,0.1619,0.0615,0.3709,0.0148,0.1508,2.1530,0.1666,0.7192,0.0216,0.0724,0.0202,0.0260,0.0067
2,WEEKDAY,5,0.1847,0.0687,0.3862,0.0201,0.2456,2.2676,0.1623,0.9023,0.0272,0.0923,0.0463,0.0341,0.0153
2,WEEKDAY,6,0.2004,0.1079,0.4414,0.0311,0.2934,2.2558,0.0948,1.0381,0.0361,0.1079,0.0975,0.0436,0.0322
2,WEEKDAY,7,0.1784,0.1425,0.4625,0.0416,0.3244,2.2040,0.0350,1.1637,0.0499,0.1202,0.1472,0.0519,0.0486
2,WEEKDAY,8,0.1084,0.2028,0.4788,0.0531,0.3376,2.2138,0.0350,1.3135,0.0647,0.1290,0.1747,0.0577,0.0577
2,WEEKDAY,9,0.0489,0.3333,0.5289,0.0599,0.3404,2.3663,0.0350,1.3916,0.0738,0.1338,0.1818,0.0616,0.0601
2,WEEKDAY,10,0.1209,0.4382,0.5501,0.0600,0.3466,2.4220,0.0350,1.4088,0.0764,0.1346,0.1825,0.0634,0.0603
2,WEEKDAY,11,0.0088,0.5377,0.5503,0.0589,0.3459,2.4715,0.0350,1.4102,0.0767,0.1346,0.1825,0.0637,0.0603
2,WEEKDAY,12,0.0120,0.6169,0.5506,0.0585,0.3203,2.5964,0.0350,1.4102,0.0767,0.1346,0.1825,0.0637,0.0603
2,WEEKDAY,13,0.0025,0.6631,0.5506,0.0580,0.2962,2.6066,0.0350,1.4098,0.0767,0.1346,0.1825,0.0637,0.0603
2,WEEKDAY,14,0.0021,0.6631,0.5507,0.0587,0.2634,2.7192,0.0350,1.4076,0.0767,0.1346,0.1825,0.0637,0.0603
2,WEEKDAY,15,0.0025,0.6365,0.5494,0.0596,0.2410,2.7190,0.0350,1.4012,0.0766,0.1345,0.1825,0.0636,0.0603
2,WEEKDAY,16,0.0039,0.5565,0.5459,0.0602,0.2301,2.5941,0.0436,1.3814,0.0746,0.1333,0.1825,0.0633,0.0603
2,WEEKDAY,17,0.0068,0.4458,0.5415,0.0581,0.2229,2.5748,0.1246,1.3580,0.0675,0.1296,0.1825,0.0628,0.0603
2,WEEKDAY,18,0.0408,0.3574,0.5293,0.0533,0.2158,2.4462,0.1950,1.3466,0.0580,0.1238,0.1816,0.0617,0.0600
2,WEEKDAY,19,0.0539,0.3116,0.5250,0.0488,0.2027,2.4313,0.2028,1.3410,0.0529,0.1160,0.1755,0.0597,0.0580
2,WEEKDAY,20,0.0933,0.2797,0.5224,0.0420,0.1840,2.4261,0.2028,1.3214,0.0471,0.1032,0.1654,0.0563,0.0546
2,WEEKDAY,21,0.0227,0.2305,0.4883,0.0333,0.1717,2.3060,0.2028,1.2248,0.0403,0.0890,0.1499,0.0515,0.0495
2,WEEKDAY,22,0.0311,0.1631,0.4756,0.0243,0.1463,2.3250,0.2190,1.0672,0.0329,0.0748,0.1273,0.0447,0.0420
2,WEEKDAY,23,0.0422,0.1410,0.4709,0.0187,0.1029,2.1966,0.2092,0.9547,0.0265,0.0621,0.0925,0.0386,0.0306
2,SATURDAY,0,0.0872,0.0697,0.3737,0.0152,0.0812,2.1791,0.1870,0.7950,0.0217,0.0542,0.0370,0.0316,0.0122
2,SATURDAY,1,0.1321,0.0626,0.3683,0.0131,0.0595,2.1684,0.1722,0.6816,0.0187,0.0485,0.0157,0.0246,0.0052
2,SATURDAY,2,0.1678,0.0583,0.3682,0.0124,0.0653,2.1567,0.1722,0.6404,0.0178,0.0461,0.0134,0.0221,0.0044
2,SATURDAY,3,0.2090,0.0564,0.3685,0.0126,0.0863,2.1512,0.1722,0.6465,0.0185,0.0524,0.0140,0.0224,0.0046
2,SATURDAY,4,0.2493,0.0581,0.3721,0.0146,0.1479,2.1531,0.1666,0.7167,0.0212,0.0718,0.0202,0.0260,0.0067
2,SATURDAY,5,0.2548,0.0653,0.3859,0.0195,0.2447,2.2677,0.1623,0.8971,0.0262,0.0914,0.0463,0.0341,0.0153
2,SATURDAY,6,0.2532,0.1015,0.4133,0.0301,0.2940,2.2558,0.0948,1.0282,0.0340,0.1071,0.0975,0.0436,0.0322
2,SATURDAY,7,0.2393,0.1342,0.4601,0.0387,0.3274,2.2041,0.0350,1.1514,0.0438,0.1192,0.1472,0.0521,0.0486
2,SATURDAY,8,0.1629,0.1773,0.4659,0.0521,0.3386,2.2142,0.0350,1.3115,0.0597,0.1291,0.1747,0.0580,0.0577
2,SATURDAY,9,0.0687,0.2851,0.5245,0.0590,0.3403,2.3665,0.0350,1.3886,0.0717,0.1337,0.1818,0.0621,0.0601
2,SATURDAY,10,0.1460,0.3812,0.5463,0.0590,0.3462,2.4221,0.0350,1.4044,0.0756,0.1344,0.1825,0.0635,0.0603
2,SATURDAY,11,0.0146,0.4587,0.5470,0.0579,0.3454,2.4715,0.0350,1.4051,0.0760,0.1344,0.1825,0.0637,0.0603
2,SATURDAY,12,0.0311,0.5415,0.5480,0.0576,0.3197,2.5963,0.0350,1.4052,0.0760,0.1343,0.1825,0.0637,0.0603
2,SATURDAY,13,0.0056,0.5700,0.5475,0.0570,0.2956,2.6065,0.0350,1.4022,0.0754,0.1339,0.1825,0.0637,0.0603
2,SATURDAY,14,0.0041,0.5845,0.5457,0.0566,0.2628,2.7189,0.0350,1.3945,0.0718,0.1324,0.1825,0.0636,0.0603
2,SATURDAY,15,0.0030,0.5493,0.5447,0.0539,0.2403,2.7185,0.0350,1.3739,0.0597,0.1286,0.1825,0.0634,0.0603
2,SATURDAY,16,0.0047,0.4724,0.5355,0.0533,0.2291,2.5934,0.0436,1.3469,0.0562,0.1265,0.1825,0.0629,0.0603
2,SATURDAY,17,0.0083,0.3740,0.5256,0.0520,0.2211,2.5737,0.1246,1.3213,0.0547,0.1242,0.1825,0.0624,0.0603
2,SATURDAY,18,0.0353,0.3061,0.5222,0.0505,0.2143,2.4450,0.1950,1.3166,0.0531,0.1204,0.1816,0.0614,0.0600
2,SATURDAY,19,0.0671,0.2687,0.5191,0.0465,0.2016,2.4301,0.2028,1.3023,0.0506,0.1134,0.1755,0.0595,0.0580
2,SATURDAY,20,0.1017,0.2158,0.5148,0.0407,0.1836,2.4252,0.2028,1.2763,0.0461,0.1018,0.1654,0.0563,0.0546
2,SATURDAY,21,0.0276,0.1736,0.4817,0.0329,0.1715,2.3058,0.2028,1.2093,0.0400,0.0881,0.1499,0.0514,0.0495
2,SATURDAY,22,0.0479,0.1510,0.4738,0.0242,0.1462,2.3253,0.2190,1.0892,0.0329,0.0744,0.1273,0.0447,0.0420
2,SATURDAY,23,0.0659,0.1282,0.4690,0.0187,0.1030,2.1970,0.2092,0.9645,0.0266,0.0620,0.0925,0.0386,0.0306
2,SUNDAY,0,0.0826,0.0681,0.3737,0.0147,0.0673,2.1776,0.1870,0.7699,0.0213,0.0515,0.0336,0.0311,0.0111
2,SUNDAY,1,0.1081,0.0614,0.3682,0.0128,0.0524,2.1673,0.1722,0.6692,0.0183,0.0465,0.0151,0.0240,0.0050
2,SUNDAY,2,0.1221,0.0582,0.3681,0.0123,0.0689,2.1567,0.1722,0.6359,0.0176,0.0488,0.0134,0.0219,0.0044
2,SUNDAY,3,0.1435,0.0595,0.3657,0.0131,0.1136,2.1536,0.1722,0.6904,0.0189,0.0625,0.0167,0.0246,0.0055
2,SUNDAY,4,0.1508,0.0641,0.3659,0.0158,0.1830,2.1561,0.1666,0.7991,0.0220,0.0785,0.0416,0.0324,0.0137
2,SUNDAY,5,0.1685,0.0674,0.3828,0.0203,0.2704,2.2706,0.1623,0.9451,0.0267,0.0942,0.0956,0.0412,0.0316
2,SUNDAY,6,0.1653,0.1018,0.4259,0.0298,0.3155,2.2585,0.0948,1.0420,0.0330,0.1074,0.1407,0.0494,0.0465
2,SUNDAY,7,0.1629,0.1416,0.4538,0.0391,0.3345,2.2057,0.0350,1.1412,0.0401,0.1160,0.1678,0.0562,0.0554
2,SUNDAY,8,0.1056,0.1882,0.4594,0.0480,0.3397,2.2148,0.0350,1.2693,0.0484,0.1212,0.1793,0.0609,0.0592
2,SUNDAY,9,0.0615,0.2860,0.5139,0.0526,0.3405,2.3663,0.0350,1.3366,0.0539,0.1246,0.1822,0.0631,0.0602
2,SUNDAY,10,0.1376,0.3769,0.5354,0.0524,0.3464,2.4212,0.0350,1.3517,0.0557,0.1252,0.1825,0.0636,0.0603
2,SUNDAY,11,0.0119,0.4653,0.5384,0.0516,0.3453,2.4704,0.0350,1.3530,0.0559,0.1252,0.1825,0.0637,0.0603
2,SUNDAY,12,0.0304,0.5375,0.5413,0.0513,0.3196,2.5952,0.0350,1.3528,0.0559,0.1252,0.1825,0.0637,0.0603
2,SUNDAY,13,0.0089,0.5709,0.5420,0.0507,0.2957,2.6054,0.0350,1.3514,0.0556,0.1249,0.1825,0.0637,0.0603
2,SUNDAY,14,0.0252,0.5795,0.5396,0.0509,0.2629,2.7178,0.0350,1.3463,0.0549,0.1244,0.1825,0.0636,0.0603
2,SUNDAY,15,0.0065,0.5535,0.5358,0.0515,0.2395,2.7176,0.0350,1.3352,0.0547,0.1240,0.1825,0.0634,0.0603
2,SUNDAY,16,0.0299,0.4764,0.5309,0.0518,0.2275,2.5926,0.0436,1.3177,0.0545,0.1230,0.1825,0.0629,0.0603
2,SUNDAY,17,0.0367,0.3772,0.5251,0.0504,0.2191,2.5725,0.1246,1.2961,0.0539,0.1212,0.1825,0.0624,0.0603
2,SUNDAY,18,0.0433,0.3147,0.5219,0.0480,0.2117,2.4434,0.1950,1.2922,0.0523,0.1176,0.1816,0.0613,0.0600
2,SUNDAY,19,0.0504,0.2741,0.5202,0.0433,0.1986,2.4279,0.2028,1.2719,0.0496,0.1106,0.1755,0.0595,0.0580
2,SUNDAY,20,0.1071,0.2171,0.5155,0.0388,0.1803,2.4233,0.2028,1.2457,0.0455,0.0990,0.1654,0.0562,0.0546
2,SUNDAY,21,0.0352,0.1773,0.4815,0.0315,0.1674,2.3036,0.2028,1.1687,0.0394,0.0854,0.1499,0.0513,0.0495
2,SUNDAY,22,0.0552,0.1524,0.4738,0.0232,0.1373,2.3230,0.2190,1.0276,0.0324,0.0716,0.1273,0.0444,0.0420
2,SUNDAY,23,0.0789,0.1298,0.4690,0.0178,0.0891,2.1950,0.2092,0.9256,0.0261,0.0591,0.0918,0.0383,0.0303
2,HOLIDAY,0,0.2314,0.0553,0.3670,0.0152,0.0811,2.1787,0.1870,0.7931,0.0217,0.0542,0.0370,0.0316,0.0122
2,HOLIDAY,1,0.3219,0.0500,0.3676,0.0131,0.0593,2.1683,0.1722,0.6818,0.0187,0.0485,0.0157,0.0246,0.0052
2,HOLIDAY,2,0.3704,0.0472,0.3675,0.0124,0.0653,2.1567,0.1722,0.6406,0.0178,0.0461,0.0134,0.0221,0.0044
2,HOLIDAY,3,0.3951,0.0461,0.3676,0.0126,0.0876,2.1512,0.1722,0.6468,0.0186,0.0527,0.0140,0.0224,0.0046
2,HOLIDAY,4,0.4137,0.0720,0.3909,0.0148,0.1515,2.1530,0.1666,0.7192,0.0216,0.0725,0.0202,0.0260,0.0067
2,HOLIDAY,5,0.4134,0.0560,0.3855,0.0201,0.2459,2.2677,0.1623,0.9024,0.0272,0.0923,0.0463,0.0342,0.0153
2,HOLIDAY,6,0.4045,0.0863,0.4424,0.0311,0.2934,2.2558,0.0948,1.0384,0.0361,0.1080,0.0975,0.0436,0.0322
2,HOLIDAY,7,0.3805,0.1071,0.4574,0.0416,0.3244,2.2040,0.0350,1.1644,0.0499,0.1202,0.1472,0.0519,0.0486
2,HOLIDAY,8,0.2614,0.1547,0.4753,0.0531,0.3376,2.2138,0.0350,1.3136,0.0647,0.1290,0.1747,0.0577,0.0577
2,HOLIDAY,9,0.1715,0.2123,0.5242,0.0599,0.3404,2.3663,0.0350,1.3916,0.0738,0.1338,0.1818,0.0616,0.0601
2,HOLIDAY,10,0.2004,0.2621,0.5449,0.0600,0.3466,2.4220,0.0350,1.4088,0.0764,0.1346,0.1825,0.0634,0.0603
2,HOLIDAY,11,0.0300,0.3100,0.5450,0.0589,0.3459,2.4715,0.0350,1.4102,0.0767,0.1346,0.1825,0.0637,0.0603
