Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.1131,0.0524,0.2201,0.0349,0.0035,0.0609,0.1533,0.1582,0.0796,0.1671,0.0351,0.0152
1,WEEKDAY,1,0.1179,0.0517,0.2386,0.0349,0.0035,0.0609,0.1533,0.1581,0.0796,0.1671,0.0351,0.0152
1,WEEKDAY,2,0.1213,0.0514,0.2334,0.0350,0.0035,0.0609,0.1533,0.1581,0.0796,0.1671,0.0359,0.0152
1,WEEKDAY,3,0.1240,0.0510,0.2511,0.0350,0.0035,0.0609,0.1533,0.1604,0.0797,0.1671,0.0403,0.0152
1,WEEKDAY,4,0.1265,0.0507,0.2470,0.0352,0.0063,0.0610,0.1533,0.1864,0.0828,0.1676,0.0428,0.0159
1,WEEKDAY,5,0.1306,0.0529,0.2967,0.0362,0.0120,0.0612,0.1533,0.2772,0.1060,0.1713,0.0515,0.0225
1,WEEKDAY,6,0.1315,0.0511,0.2939,0.0380,0.0246,0.0622,0.1533,0.4178,0.1617,0.1874,0.0775,0.0419
1,WEEKDAY,7,0.1548,0.0645,0.1924,0.0415,0.0342,0.0650,0.0000,0.5712,0.2606,0.2160,0.1084,0.0540
1,WEEKDAY,8,0.1170,0.0599,0.2518,0.0514,0.0395,0.0684,0.0000,0.7358,0.3134,0.2452,0.1220,0.0581
1,WEEKDAY,9,0.1009,0.0777,0.2928,0.0626,0.0417,0.0707,0.0000,0.8449,0.3447,0.2617,0.1264,0.0598
1,WEEKDAY,10,0.0682,0.1072,0.2872,0.0692,0.0421,0.0713,0.0000,0.8622,0.3566,0.2649,0.1281,0.0604
1,WEEKDAY,11,0.0633,0.1377,0.2850,0.0688,0.0421,0.0714,0.0000,0.8475,0.3586,0.2652,0.1283,0.0605
1,WEEKDAY,12,0.0529,0.1754,0.2851,0.0695,0.0416,0.0714,0.0000,0.8448,0.3580,0.2651,0.1283,0.0614
1,WEEKDAY,13,0.0497,0.2030,0.2853,0.0685,0.0408,0.0711,0.0000,0.8502,0.3530,0.2644,0.1280,0.0613
1,WEEKDAY,14,0.0507,0.2226,0.2877,0.0673,0.0386,0.0704,0.0000,0.8498,0.3425,0.2582,0.1245,0.0594
1,WEEKDAY,15,0.0560,0.2143,0.2873,0.0657,0.0343,0.0689,0.0000,0.8122,0.3140,0.2421,0.1116,0.0533
1,WEEKDAY,16,0.0647,0.1629,0.2819,0.0629,0.0280,0.0666,0.0000,0.7113,0.2652,0.2193,0.0881,0.0424
1,WEEKDAY,17,0.0602,0.0974,0.1947,0.0584,0.0209,0.0641,0.1528,0.5936,0.1584,0.1951,0.0622,0.0302
1,WEEKDAY,18,0.0690,0.0704,0.1261,0.0509,0.0151,0.0620,0.1533,0.4674,0.0999,0.1758,0.0460,0.0221
1,WEEKDAY,19,0.0653,0.0670,0.1438,0.0429,0.0101,0.0613,0.1635,0.3557,0.0816,0.1687,0.0410,0.0154
1,WEEKDAY,20,0.0774,0.0681,0.1693,0.0361,0.0059,0.0612,0.1635,0.2685,0.0797,0.1672,0.0388,0.0152
1,WEEKDAY,21,0.0901,0.0534,0.1621,0.0350,0.0046,0.0610,0.1533,0.2127,0.0796,0.1671,0.0356,0.0152
1,WEEKDAY,22,0.1014,0.0530,0.1774,0.0349,0.0035,0.0610,0.1533,0.1805,0.0796,0.1671,0.0351,0.0152
1,WEEKDAY,23,0.1077,0.0520,0.2081,0.0349,0.0035,0.0609,0.1533,0.1586,0.0796,0.1671,0.0351,0.0152
1,SATURDAY,0,0.1131,0.0492,0.2391,0.0349,0.0032,0.0609,0.1533,0.1581,0.0769,0.1670,0.0351,0.0142
1,SATURDAY,1,0.1179,0.0485,0.2420,0.0349,0.0032,0.0609,0.1533,0.1581,0.0769,0.1670,0.0352,0.0142
1,SATURDAY,2,0.1208,0.0477,0.2520,0.0350,0.0032,0.0609,0.1533,0.1581,0.0769,0.1670,0.0363,0.0142
1,SATURDAY,3,0.1250,0.0481,0.2562,0.0350,0.0032,0.0609,0.1533,0.1581,0.0770,0.1670,0.0396,0.0143
1,SATURDAY,4,0.1288,0.0474,0.2630,0.0350,0.0033,0.0609,0.1533,0.1590,0.0774,0.1670,0.0418,0.0145
1,SATURDAY,5,0.1294,0.0476,0.3069,0.0351,0.0036,0.0611,0.1533,0.1707,0.0820,0.1673,0.0450,0.0151
1,SATURDAY,6,0.1331,0.0475,0.2657,0.0361,0.0045,0.0612,0.1533,0.2314,0.0978,0.1692,0.0502,0.0176
1,SATURDAY,7,0.1553,0.0612,0.2681,0.0396,0.0059,0.0616,0.0000,0.3291,0.1202,0.1772,0.0581,0.0196
1,SATURDAY,8,0.1268,0.0520,0.2465,0.0430,0.0075,0.0620,0.0000,0.4403,0.1399,0.1920,0.0652,0.0211
1,SATURDAY,9,0.1253,0.0582,0.3107,0.0457,0.0085,0.0625,0.0000,0.5034,0.1527,0.2029,0.0672,0.0215
1,SATURDAY,10,0.1013,0.0550,0.2493,0.0463,0.0088,0.0626,0.0000,0.5083,0.1590,0.2080,0.0673,0.0215
1,SATURDAY,11,0.0776,0.0580,0.2108,0.0462,0.0085,0.0625,0.0000,0.4705,0.1545,0.2064,0.0673,0.0215
1,SATURDAY,12,0.0808,0.0593,0.2480,0.0457,0.0069,0.0623,0.0000,0.3711,0.1312,0.1943,0.0671,0.0214
1,SATURDAY,13,0.0893,0.0686,0.2239,0.0430,0.0047,0.0619,0.0000,0.2768,0.1051,0.1762,0.0665,0.0213
1,SATURDAY,14,0.0896,0.0721,0.2125,0.0403,0.0039,0.0618,0.0000,0.2255,0.0934,0.1728,0.0656,0.0210
1,SATURDAY,15,0.0900,0.0731,0.2188,0.0363,0.0036,0.0617,0.0000,0.2078,0.0887,0.1722,0.0637,0.0205
1,SATURDAY,16,0.0954,0.0685,0.2188,0.0351,0.0034,0.0615,0.0000,0.1905,0.0850,0.1714,0.0609,0.0196
1,SATURDAY,17,0.1020,0.0623,0.2462,0.0350,0.0032,0.0614,0.1528,0.1791,0.0805,0.1696,0.0556,0.0179
1,SATURDAY,18,0.1093,0.0574,0.2540,0.0350,0.0032,0.0612,0.1533,0.1667,0.0777,0.1674,0.0461,0.0150
1,SATURDAY,19,0.1096,0.0518,0.2612,0.0350,0.0032,0.0611,0.1635,0.1614,0.0770,0.1670,0.0407,0.0143
1,SATURDAY,20,0.1164,0.0621,0.3003,0.0350,0.0032,0.0611,0.1635,0.1607,0.0769,0.1670,0.0359,0.0142
1,SATURDAY,21,0.1214,0.0509,0.2584,0.0349,0.0032,0.0610,0.1533,0.1607,0.0769,0.1670,0.0351,0.0142
1,SATURDAY,22,0.1233,0.0503,0.2626,0.0349,0.0032,0.0610,0.1533,0.1607,0.0769,0.1670,0.0351,0.0142
1,SATURDAY,23,0.1253,0.0507,0.2630,0.0349,0.0032,0.0609,0.1533,0.1554,0.0769,0.1670,0.0351,0.0142
1,SUNDAY,0,0.1259,0.0505,0.2626,0.0349,0.0032,0.0609,0.1533,0.1581,0.0769,0.1670,0.0413,0.0158
1,SUNDAY,1,0.1275,0.0503,0.2627,0.0349,0.0032,0.0609,0.1533,0.1581,0.0769,0.1670,0.0414,0.0158
1,SUNDAY,2,0.1274,0.0506,0.2644,0.0350,0.0032,0.0609,0.1533,0.1581,0.0769,0.1670,0.0420,0.0158
1,SUNDAY,3,0.1301,0.0503,0.2647,0.0350,0.0032,0.0609,0.1533,0.1581,0.0770,0.1670,0.0437,0.0158
1,SUNDAY,4,0.1319,0.0498,0.2682,0.0350,0.0033,0.0609,0.1533,0.1586,0.0772,0.1670,0.0448,0.0159
1,SUNDAY,5,0.1321,0.0498,0.2663,0.0350,0.0035,0.0611,0.1533,0.1620,0.0790,0.1672,0.0459,0.0161
1,SUNDAY,6,0.1339,0.0497,0.2713,0.0351,0.0041,0.0611,0.1533,0.1787,0.0829,0.1682,0.0469,0.0175
1,SUNDAY,7,0.1348,0.0496,0.2698,0.0351,0.0044,0.0611,0.0000,0.1849,0.0860,0.1699,0.0476,0.0179
1,SUNDAY,8,0.1066,0.0500,0.2408,0.0351,0.0046,0.0611,0.0000,0.1877,0.0880,0.1719,0.0479,0.0181
1,SUNDAY,9,0.0988,0.0525,0.1928,0.0351,0.0046,0.0612,0.0000,0.1883,0.0892,0.1730,0.0480,0.0181
1,SUNDAY,10,0.0558,0.0550,0.1540,0.0351,0.0046,0.0612,0.0000,0.1883,0.0896,0.1732,0.0480,0.0181
1,SUNDAY,11,0.0378,0.0604,0.1111,0.0351,0.0046,0.0613,0.0000,0.1883,0.0897,0.1732,0.0480,0.0181
1,SUNDAY,12,0.0262,0.0615,0.0912,0.0351,0.0044,0.0614,0.0000,0.1882,0.0895,0.1731,0.0480,0.0181
1,SUNDAY,13,0.0309,0.0667,0.0971,0.0351,0.0042,0.0614,0.0000,0.1869,0.0884,0.1730,0.0479,0.0181
1,SUNDAY,14,0.0285,0.0750,0.1327,0.0351,0.0039,0.0616,0.0000,0.1851,0.0870,0.1728,0.0478,0.0180
1,SUNDAY,15,0.0274,0.0763,0.0996,0.0351,0.0036,0.0616,0.0000,0.1819,0.0846,0.1722,0.0475,0.0179
1,SUNDAY,16,0.0308,0.0667,0.0751,0.0350,0.0034,0.0615,0.0000,0.1700,0.0819,0.1714,0.0469,0.0175
1,SUNDAY,17,0.0538,0.0601,0.0835,0.0350,0.0032,0.0614,0.1528,0.1641,0.0784,0.1696,0.0450,0.0164
1,SUNDAY,18,0.0591,0.0552,0.1179,0.0350,0.0032,0.0612,0.1533,0.1611,0.0771,0.1674,0.0427,0.0142
1,SUNDAY,19,0.0857,0.0541,0.1970,0.0350,0.0032,0.0611,0.1635,0.1607,0.0770,0.1670,0.0420,0.0150
1,SUNDAY,20,0.0940,0.0526,0.2106,0.0350,0.0032,0.0611,0.1635,0.1607,0.0769,0.1670,0.0371,0.0157
1,SUNDAY,21,0.0962,0.0522,0.2329,0.0349,0.0032,0.0610,0.1533,0.1607,0.0769,0.1670,0.0404,0.0158
1,SUNDAY,22,0.1032,0.0516,0.2239,0.0349,0.0032,0.0610,0.1533,0.1607,0.0769,0.1670,0.0413,0.0158
