Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,14,0.2031,0.1314,0.3465,0.0083,0.0067,1.2220,0.0000,0.4476,0.0348,0.0793,0.1584,0.2585,0.0455
1,WEEKDAY,15,0.1339,0.1308,0.3439,0.0083,0.0065,1.2399,0.0000,0.4395,0.0341,0.0791,0.1584,0.2573,0.0445
1,WEEKDAY,16,0.1366,0.1068,0.3441,0.0079,0.0063,1.1884,0.0000,0.4182,0.0326,0.0785,0.1584,0.2536,0.0409
1,WEEKDAY,17,0.0834,0.0730,0.2995,0.0073,0.0055,1.1803,0.0796,0.3773,0.0275,0.0760,0.1584,0.2475,0.0367
1,WEEKDAY,18,0.0852,0.0539,0.2698,0.0065,0.0051,1.1062,0.0830,0.3426,0.0233,0.0688,0.1584,0.2398,0.0335
1,WEEKDAY,19,0.0911,0.0390,0.2587,0.0056,0.0042,1.0893,0.0807,0.2995,0.0193,0.0612,0.1484,0.2233,0.0300
1,WEEKDAY,20,0.1105,0.0326,0.2429,0.0041,0.0019,1.0837,0.0810,0.2088,0.0139,0.0445,0.0984,0.1748,0.0223
1,WEEKDAY,21,0.1264,0.0297,0.2469,0.0036,0.0014,1.0203,0.0810,0.1838,0.0122,0.0389,0.0899,0.1609,0.0200
1,WEEKDAY,22,0.1400,0.0296,0.1081,0.0040,0.0020,1.0306,0.0810,0.2061,0.0127,0.0473,0.1179,0.1757,0.0224
1,WEEKDAY,23,0.1103,0.0275,0.1125,0.0032,0.0013,0.9640,0.0810,0.1654,0.0100,0.0389,0.0941,0.1477,0.0179
1,SATURDAY,0,0.0543,0.0061,0.0593,0.0024,0.0031,0.9638,0.0810,0.0981,0.0084,0.0287,0.0792,0.1320,0.0163
1,SATURDAY,1,0.0804,0.0046,0.0655,0.0024,0.0033,0.9661,0.0810,0.1038,0.0089,0.0298,0.0850,0.1370,0.0168
1,SATURDAY,2,0.1348,0.0050,0.0659,0.0026,0.0036,0.9677,0.0810,0.1368,0.0105,0.0372,0.1190,0.1649,0.0193
1,SATURDAY,3,0.1377,0.0056,0.0769,0.0029,0.0039,0.9699,0.0810,0.1751,0.0124,0.0445,0.1492,0.1937,0.0217
1,SATURDAY,4,0.1419,0.0058,0.0838,0.0031,0.0040,0.9717,0.0810,0.2014,0.0136,0.0471,0.1561,0.2086,0.0224
1,SATURDAY,5,0.1553,0.0101,0.0853,0.0031,0.0042,1.0349,0.0783,0.2198,0.0145,0.0483,0.1581,0.2196,0.0227
1,SATURDAY,6,0.1615,0.0100,0.1047,0.0032,0.0043,1.0203,0.0768,0.2283,0.0153,0.0497,0.1584,0.2229,0.0231
1,SATURDAY,7,0.1601,0.0077,0.1068,0.0032,0.0046,0.9854,0.0077,0.2374,0.0174,0.0552,0.1584,0.2242,0.0235
1,SATURDAY,8,0.1665,0.0134,0.1097,0.0033,0.0046,0.9488,0.0000,0.2416,0.0177,0.0568,0.1584,0.2252,0.0238
1,SATURDAY,9,0.1894,0.0168,0.1193,0.0033,0.0047,1.0038,0.0000,0.2430,0.0179,0.0575,0.1584,0.2259,0.0242
1,SATURDAY,10,0.1588,0.0321,0.1277,0.0033,0.0047,1.0152,0.0000,0.2432,0.0180,0.0579,0.1584,0.2264,0.0244
1,SATURDAY,11,0.1439,0.0422,0.1228,0.0033,0.0046,1.0402,0.0000,0.2426,0.0180,0.0575,0.1584,0.2265,0.0245
1,SATURDAY,12,0.1347,0.0475,0.1225,0.0033,0.0044,1.1204,0.0000,0.2413,0.0179,0.0572,0.1584,0.2264,0.0245
1,SATURDAY,13,0.1111,0.0574,0.1183,0.0033,0.0042,1.1411,0.0000,0.2387,0.0174,0.0567,0.1584,0.2260,0.0245
1,SATURDAY,14,0.1114,0.0586,0.1092,0.0033,0.0039,1.2201,0.0000,0.2283,0.0167,0.0561,0.1580,0.2247,0.0243
1,SATURDAY,15,0.0464,0.0526,0.0988,0.0032,0.0036,1.2380,0.0000,0.2189,0.0161,0.0548,0.1558,0.2216,0.0240
1,SATURDAY,16,0.0500,0.0333,0.0908,0.0030,0.0032,1.1865,0.0000,0.1957,0.0149,0.0515,0.1429,0.2088,0.0228
1,SATURDAY,17,0.0616,0.0205,0.0868,0.0028,0.0024,1.1785,0.0796,0.1370,0.0120,0.0414,0.0961,0.1681,0.0190
1,SATURDAY,18,0.0657,0.0096,0.0891,0.0027,0.0014,1.1046,0.0830,0.1338,0.0114,0.0388,0.1107,0.1729,0.0189
1,SATURDAY,19,0.0725,0.0029,0.0797,0.0025,0.0010,1.0881,0.0807,0.1047,0.0096,0.0315,0.0855,0.1479,0.0162
1,SATURDAY,20,0.0762,0.0008,0.0669,0.0024,0.0009,1.0832,0.0810,0.0970,0.0088,0.0289,0.0792,0.1388,0.0152
1,SATURDAY,21,0.0898,0.0002,0.0746,0.0024,0.0009,1.0201,0.0810,0.0947,0.0085,0.0276,0.0792,0.1327,0.0150
1,SATURDAY,22,0.0973,0.0001,0.0762,0.0024,0.0012,1.0302,0.0810,0.0932,0.0085,0.0275,0.0792,0.1316,0.0152
1,SATURDAY,23,0.1068,0.0000,0.0840,0.0024,0.0027,0.9639,0.0810,0.0941,0.0084,0.0292,0.0792,0.1317,0.0161
1,SUNDAY,0,0.0850,0.0179,0.0829,0.0024,0.0010,0.9637,0.0810,0.0916,0.0076,0.0273,0.0811,0.1331,0.0153
1,SUNDAY,1,0.1016,0.0180,0.0907,0.0024,0.0008,0.9659,0.0810,0.0964,0.0078,0.0272,0.0990,0.1473,0.0164
1,SUNDAY,2,0.1145,0.0184,0.0875,0.0025,0.0009,0.9676,0.0810,0.1250,0.0088,0.0335,0.1433,0.1833,0.0194
1,SUNDAY,3,0.1081,0.0189,0.0925,0.0027,0.0011,0.9697,0.0810,0.1554,0.0100,0.0400,0.1537,0.1961,0.0203
1,SUNDAY,4,0.0893,0.0190,0.0961,0.0028,0.0012,0.9715,0.0810,0.1695,0.0106,0.0423,0.1561,0.2039,0.0206
1,SUNDAY,5,0.1175,0.0234,0.1013,0.0029,0.0013,1.0347,0.0783,0.1826,0.0113,0.0431,0.1581,0.2071,0.0209
1,SUNDAY,6,0.1522,0.0240,0.1215,0.0029,0.0017,1.0200,0.0768,0.1883,0.0115,0.0441,0.1584,0.2084,0.0216
1,SUNDAY,7,0.1447,0.0238,0.1227,0.0029,0.0032,0.9851,0.0077,0.1937,0.0130,0.0495,0.1584,0.2093,0.0227
1,SUNDAY,8,0.1391,0.0242,0.1177,0.0029,0.0036,0.9486,0.0000,0.1969,0.0131,0.0509,0.1584,0.2101,0.0232
1,SUNDAY,9,0.1558,0.0224,0.1128,0.0030,0.0038,1.0036,0.0000,0.2021,0.0134,0.0515,0.1584,0.2107,0.0235
1,SUNDAY,10,0.1024,0.0288,0.1018,0.0030,0.0039,1.0149,0.0000,0.2026,0.0135,0.0518,0.1584,0.2113,0.0239
1,SUNDAY,11,0.0973,0.0342,0.1021,0.0030,0.0040,1.0400,0.0000,0.2028,0.0135,0.0515,0.1584,0.2115,0.0240
1,SUNDAY,12,0.0750,0.0433,0.0953,0.0030,0.0040,1.1202,0.0000,0.2028,0.0135,0.0515,0.1584,0.2117,0.0240
1,SUNDAY,13,0.0953,0.0461,0.0981,0.0030,0.0040,1.1409,0.0000,0.2024,0.0135,0.0512,0.1584,0.2116,0.0241
1,SUNDAY,14,0.0773,0.0465,0.0853,0.0030,0.0040,1.2200,0.0000,0.2001,0.0133,0.0509,0.1580,0.2110,0.0240
1,SUNDAY,15,0.0696,0.0496,0.0803,0.0030,0.0041,1.2380,0.0000,0.1958,0.0131,0.0506,0.1558,0.2085,0.0239
1,SUNDAY,16,0.0547,0.0407,0.0776,0.0029,0.0042,1.1865,0.0000,0.1895,0.0129,0.0489,0.1531,0.2048,0.0237
1,SUNDAY,17,0.0604,0.0329,0.0793,0.0028,0.0040,1.1786,0.0796,0.1385,0.0110,0.0414,0.1435,0.1914,0.0228
1,SUNDAY,18,0.0633,0.0272,0.0807,0.0026,0.0039,1.1047,0.0830,0.1398,0.0103,0.0407,0.1034,0.1540,0.0195
1,SUNDAY,19,0.0766,0.0228,0.0798,0.0024,0.0035,1.0882,0.0807,0.1136,0.0090,0.0344,0.0820,0.1349,0.0174
1,SUNDAY,20,0.0920,0.0216,0.0878,0.0024,0.0032,1.0833,0.0810,0.1142,0.0083,0.0319,0.0792,0.1318,0.0168
1,SUNDAY,21,0.0999,0.0214,0.1011,0.0024,0.0028,1.0201,0.0810,0.1127,0.0081,0.0313,0.0792,0.1317,0.0167
1,SUNDAY,22,0.1338,0.0215,0.1018,0.0024,0.0024,1.0302,0.0810,0.1122,0.0081,0.0307,0.0792,0.1317,0.0165
1,SUNDAY,23,0.1308,0.0204,0.1071,0.0024,0.0019,0.9639,0.0810,0.1122,0.0081,0.0295,0.0792,0.1316,0.0157
1,HOLIDAY,0,0.0342,0.0057,0.0689,0.0024,0.0008,0.9638,0.0810,0.0941,0.0079,0.0262,0.0807,0.1331,0.0151
1,HOLIDAY,1,0.0364,0.0053,0.0545,0.0023,0.0008,0.9660,0.0810,0.0933,0.0083,0.0257,0.0792,0.1323,0.0150
1,HOLIDAY,2,0.0921,0.0049,0.0672,0.0024,0.0009,0.9676,0.0810,0.0955,0.0085,0.0260,0.0792,0.1326,0.0150
1,HOLIDAY,3,0.1017,0.0048,0.0562,0.0027,0.0010,0.9698,0.0810,0.1060,0.0088,0.0277,0.0852,0.1393,0.0155
1,HOLIDAY,4,0.0941,0.0053,0.0769,0.0032,0.0012,0.9717,0.0810,0.1532,0.0093,0.0348,0.1194,0.1709,0.0179
1,HOLIDAY,5,0.0990,0.0096,0.0635,0.0036,0.0013,1.0349,0.0783,0.1803,0.0100,0.0400,0.1462,0.1955,0.0199
1,HOLIDAY,6,0.1084,0.0112,0.0955,0.0036,0.0014,1.0203,0.0768,0.1872,0.0103,0.0415,0.1552,0.2046,0.0206
1,HOLIDAY,7,0.1040,0.0060,0.0854,0.0036,0.0014,0.9854,0.0077,0.1939,0.0129,0.0450,0.1580,0.2078,0.0208
1,HOLIDAY,8,0.1029,0.0122,0.1009,0.0036,0.0023,0.9488,0.0000,0.1948,0.0131,0.0454,0.1584,0.2082,0.0208
1,HOLIDAY,9,0.1349,0.0138,0.0868,0.0036,0.0041,1.0038,0.0000,0.1951,0.0132,0.0454,0.1584,0.2082,0.0208
1,HOLIDAY,10,0.1028,0.0264,0.0826,0.0036,0.0059,1.0152,0.0000,0.1950,0.0132,0.0453,0.1584,0.2082,0.0208
1,HOLIDAY,11,0.0910,0.0392,0.0818,0.0037,0.0065,1.0402,0.0000,0.1947,0.0131,0.0450,0.1584,0.2081,0.0208
1,HOLIDAY,12,0.0796,0.0520,0.0926,0.0037,0.0065,1.1204,0.0000,0.1944,0.0130,0.0451,0.1584,0.2080,0.0208
1,HOLIDAY,13,0.0739,0.0665,0.0966,0.0036,0.0053,1.1411,0.0000,0.1943,0.0129,0.0452,0.1584,0.2078,0.0208
1,HOLIDAY,14,0.0681,0.0684,0.0741,0.0036,0.0020,1.2201,0.0000,0.1891,0.0125,0.0451,0.1584,0.2075,0.0208
1,HOLIDAY,15,0.0040,0.0692,0.0803,0.0036,0.0019,1.2381,0.0000,0.1882,0.0123,0.0451,0.1584,0.2073,0.0208
1,HOLIDAY,16,0.0040,0.0564,0.0843,0.0036,0.0019,1.1866,0.0000,0.1859,0.0121,0.0450,0.1584,0.2071,0.0208
1,HOLIDAY,17,0.0040,0.0411,0.0869,0.0035,0.0012,1.1787,0.0796,0.1778,0.0115,0.0442,0.1584,0.2058,0.0208
1,HOLIDAY,18,0.0040,0.0241,0.0685,0.0034,0.0011,1.1049,0.0830,0.1708,0.0102,0.0409,0.1584,0.2026,0.0207
1,HOLIDAY,19,0.0271,0.0067,0.0673,0.0031,0.0010,1.0883,0.0807,0.1530,0.0088,0.0393,0.1484,0.1905,0.0199
1,HOLIDAY,20,0.0016,0.0065,0.0318,0.0026,0.0008,1.0833,0.0810,0.1119,0.0078,0.0308,0.0984,0.1482,0.0163
1,HOLIDAY,21,0.0260,0.0063,0.0450,0.0024,0.0008,1.0201,0.0810,0.1040,0.0077,0.0286,0.0899,0.1404,0.0157
1,HOLIDAY,22,0.0286,0.0062,0.0270,0.0026,0.0008,1.0302,0.0810,0.1199,0.0079,0.0336,0.1179,0.1623,0.0176
1,HOLIDAY,23,0.0324,0.0060,0.0383,0.0024,0.0008,0.9639,0.0810,0.1044,0.0078,0.0295,0.0941,0.1434,0.0160
2,WEEKDAY,0,0.0492,0.0298,0.0996,0.0027,0.0009,0.9705,0.0810,0.1325,0.0088,0.0322,0.0807,0.1333,0.0153
2,WEEKDAY,1,0.0514,0.0282,0.1037,0.0024,0.0009,0.9699,0.0810,0.1231,0.0088,0.0305,0.0792,0.1317,0.0149
2,WEEKDAY,2,0.1145,0.0274,0.1043,0.0025,0.0009,0.9704,0.0810,0.1241,0.0092,0.0302,0.0792,0.1330,0.0152
2,WEEKDAY,3,0.1293,0.0269,0.1063,0.0031,0.0013,0.9708,0.0810,0.1548,0.0114,0.0330,0.0852,0.1457,0.0178
2,WEEKDAY,4,0.1139,0.0279,0.1141,0.0050,0.0029,0.9723,0.0810,0.2805,0.0159,0.0471,0.1194,0.1859,0.0257
2,WEEKDAY,5,0.1115,0.0340,0.2655,0.0066,0.0044,1.0340,0.0783,0.3705,0.0206,0.0591,0.1462,0.2235,0.0345
2,WEEKDAY,6,0.2421,0.0343,0.2897,0.0075,0.0051,1.0194,0.0768,0.4132,0.0243,0.0656,0.1552,0.2432,0.0403
2,WEEKDAY,7,0.2370,0.0357,0.3291,0.0082,0.0057,0.9856,0.0000,0.4390,0.0308,0.0737,0.1580,0.2530,0.0433
2,WEEKDAY,8,0.2539,0.0548,0.3633,0.0085,0.0069,0.9657,0.0000,0.4550,0.0350,0.0772,0.1584,0.2567,0.0445
2,WEEKDAY,9,0.2231,0.0914,0.3679,0.0086,0.0088,1.0346,0.0000,0.4561,0.0355,0.0782,0.1584,0.2579,0.0451
2,WEEKDAY,10,0.2050,0.1232,0.3669,0.0087,0.0106,1.0484,0.0000,0.4562,0.0356,0.0790,0.1584,0.2582,0.0452
2,WEEKDAY,11,0.1897,0.1532,0.3693,0.0088,0.0112,1.0714,0.0000,0.4560,0.0356,0.0790,0.1584,0.2582,0.0452
2,WEEKDAY,12,0.1735,0.1777,0.3748,0.0088,0.0112,1.1499,0.0000,0.4558,0.0355,0.0791,0.1584,0.2582,0.0452
2,WEEKDAY,13,0.1628,0.2067,0.3822,0.0086,0.0100,1.1685,0.0000,0.4555,0.0353,0.0791,0.1584,0.2581,0.0452
2,WEEKDAY,14,0.1620,0.2204,0.3751,0.0085,0.0067,1.2448,0.0000,0.4481,0.0349,0.0791,0.1584,0.2578,0.0451
2,WEEKDAY,15,0.1061,0.2212,0.3785,0.0085,0.0065,1.2586,0.0000,0.4398,0.0343,0.0790,0.1584,0.2566,0.0440
2,WEEKDAY,16,0.1014,0.1990,0.3806,0.0081,0.0063,1.2053,0.0000,0.4184,0.0326,0.0783,0.1584,0.2529,0.0404
2,WEEKDAY,17,0.0541,0.1380,0.3273,0.0073,0.0054,1.2033,0.0070,0.3770,0.0275,0.0756,0.1584,0.2466,0.0362
2,WEEKDAY,18,0.0576,0.0926,0.2975,0.0065,0.0050,1.1269,0.0830,0.3416,0.0233,0.0681,0.1584,0.2390,0.0329
2,WEEKDAY,19,0.0605,0.0632,0.2858,0.0056,0.0041,1.1093,0.0807,0.2983,0.0193,0.0604,0.1484,0.2225,0.0295
2,WEEKDAY,20,0.0609,0.0491,0.2619,0.0042,0.0019,1.0998,0.0810,0.2076,0.0138,0.0438,0.0984,0.1741,0.0219
2,WEEKDAY,21,0.0699,0.0426,0.2593,0.0037,0.0014,1.0343,0.0810,0.1828,0.0121,0.0384,0.0899,0.1606,0.0197
2,WEEKDAY,22,0.0743,0.0397,0.1072,0.0040,0.0020,1.0406,0.0810,0.2051,0.0127,0.0470,0.1179,0.1755,0.0222
2,WEEKDAY,23,0.0411,0.0353,0.1065,0.0033,0.0013,0.9732,0.0810,0.1644,0.0099,0.0389,0.0941,0.1474,0.0178
2,SATURDAY,0,0.0514,0.0080,0.0611,0.0025,0.0031,0.9705,0.0810,0.0977,0.0084,0.0287,0.0792,0.1317,0.0162
2,SATURDAY,1,0.0594,0.0070,0.0583,0.0025,0.0033,0.9699,0.0810,0.1034,0.0089,0.0298,0.0850,0.1367,0.0166
2,SATURDAY,2,0.1135,0.0069,0.0660,0.0026,0.0036,0.9703,0.0810,0.1365,0.0105,0.0373,0.1190,0.1647,0.0192
2,SATURDAY,3,0.1187,0.0076,0.0676,0.0029,0.0039,0.9705,0.0810,0.1748,0.0124,0.0447,0.1492,0.1935,0.0216
2,SATURDAY,4,0.1091,0.0078,0.0769,0.0031,0.0041,0.9714,0.0810,0.2014,0.0137,0.0476,0.1561,0.2086,0.0224
2,SATURDAY,5,0.1164,0.0130,0.0736,0.0032,0.0042,1.0328,0.0783,0.2198,0.0146,0.0488,0.1581,0.2196,0.0227
2,SATURDAY,6,0.1281,0.0109,0.0935,0.0032,0.0043,1.0179,0.0768,0.2283,0.0153,0.0501,0.1584,0.2227,0.0230
2,SATURDAY,7,0.1293,0.0126,0.1041,0.0033,0.0046,0.9839,0.0000,0.2372,0.0174,0.0555,0.1584,0.2238,0.0233
2,SATURDAY,8,0.1315,0.0231,0.1084,0.0033,0.0046,0.9639,0.0000,0.2413,0.0177,0.0569,0.1584,0.2246,0.0236
2,SATURDAY,9,0.1019,0.0441,0.1110,0.0033,0.0047,1.0326,0.0000,0.2426,0.0179,0.0574,0.1584,0.2252,0.0238
2,SATURDAY,10,0.0934,0.0676,0.1158,0.0034,0.0047,1.0464,0.0000,0.2428,0.0180,0.0577,0.1584,0.2255,0.0240
2,SATURDAY,11,0.0861,0.0705,0.1141,0.0034,0.0046,1.0694,0.0000,0.2421,0.0180,0.0573,0.1584,0.2256,0.0241
2,SATURDAY,12,0.0855,0.0773,0.1232,0.0034,0.0044,1.1479,0.0000,0.2407,0.0178,0.0570,0.1584,0.2255,0.0241
2,SATURDAY,13,0.0663,0.0888,0.1270,0.0034,0.0042,1.1665,0.0000,0.2381,0.0174,0.0565,0.1584,0.2250,0.0240
2,SATURDAY,14,0.0714,0.0941,0.1118,0.0033,0.0039,1.2428,0.0000,0.2275,0.0166,0.0557,0.1580,0.2237,0.0239
2,SATURDAY,15,0.0073,0.0893,0.1157,0.0032,0.0036,1.2567,0.0000,0.2179,0.0160,0.0544,0.1558,0.2206,0.0235
2,SATURDAY,16,0.0098,0.0633,0.0967,0.0031,0.0032,1.2035,0.0000,0.1946,0.0147,0.0509,0.1429,0.2077,0.0222
2,SATURDAY,17,0.0139,0.0374,0.0902,0.0028,0.0024,1.2015,0.0070,0.1359,0.0118,0.0407,0.0961,0.1669,0.0184
2,SATURDAY,18,0.0117,0.0202,0.0858,0.0027,0.0014,1.1253,0.0830,0.1328,0.0112,0.0383,0.1107,0.1719,0.0184
2,SATURDAY,19,0.0181,0.0118,0.0712,0.0025,0.0010,1.1080,0.0807,0.1041,0.0095,0.0313,0.0855,0.1473,0.0159
2,SATURDAY,20,0.0192,0.0075,0.0495,0.0025,0.0009,1.0993,0.0810,0.0965,0.0087,0.0288,0.0792,0.1384,0.0150
2,SATURDAY,21,0.0277,0.0044,0.0493,0.0025,0.0009,1.0340,0.0810,0.0943,0.0084,0.0276,0.0792,0.1324,0.0149
2,SATURDAY,22,0.0342,0.0023,0.0603,0.0025,0.0012,1.0402,0.0810,0.0928,0.0084,0.0275,0.0792,0.1313,0.0150
2,SATURDAY,23,0.0575,0.0016,0.0638,0.0025,0.0027,0.9731,0.0810,0.0937,0.0084,0.0292,0.0792,0.1314,0.0160
2,SUNDAY,0,0.0396,0.0192,0.0657,0.0024,0.0010,0.9703,0.0810,0.0912,0.0076,0.0273,0.0811,0.1328,0.0152
2,SUNDAY,1,0.0437,0.0194,0.0730,0.0024,0.0008,0.9697,0.0810,0.0960,0.0078,0.0272,0.0990,0.1471,0.0163
2,SUNDAY,2,0.0420,0.0202,0.0699,0.0026,0.0009,0.9701,0.0810,0.1247,0.0088,0.0335,0.1433,0.1831,0.0193
2,SUNDAY,3,0.0376,0.0206,0.0795,0.0028,0.0011,0.9703,0.0810,0.1552,0.0100,0.0403,0.1537,0.1959,0.0202
2,SUNDAY,4,0.0357,0.0208,0.0803,0.0029,0.0012,0.9712,0.0810,0.1695,0.0107,0.0428,0.1561,0.2039,0.0206
2,SUNDAY,5,0.0393,0.0256,0.0882,0.0029,0.0013,1.0325,0.0783,0.1827,0.0113,0.0436,0.1581,0.2071,0.0209
2,SUNDAY,6,0.0592,0.0257,0.1059,0.0030,0.0018,1.0176,0.0768,0.1883,0.0116,0.0445,0.1584,0.2082,0.0215
2,SUNDAY,7,0.0746,0.0238,0.1146,0.0030,0.0032,0.9837,0.0000,0.1935,0.0130,0.0498,0.1584,0.2090,0.0225
2,SUNDAY,8,0.0705,0.0267,0.1031,0.0030,0.0036,0.9636,0.0000,0.1966,0.0131,0.0510,0.1584,0.2095,0.0229
2,SUNDAY,9,0.0520,0.0311,0.1005,0.0030,0.0038,1.0324,0.0000,0.2017,0.0133,0.0514,0.1584,0.2100,0.0232
2,SUNDAY,10,0.0508,0.0421,0.0968,0.0030,0.0039,1.0462,0.0000,0.2021,0.0134,0.0517,0.1584,0.2105,0.0235
2,SUNDAY,11,0.0358,0.0506,0.0976,0.0030,0.0040,1.0692,0.0000,0.2023,0.0135,0.0513,0.1584,0.2106,0.0236
2,SUNDAY,12,0.0262,0.0573,0.0942,0.0031,0.0040,1.1477,0.0000,0.2022,0.0135,0.0512,0.1584,0.2107,0.0236
2,SUNDAY,13,0.0398,0.0704,0.1041,0.0031,0.0040,1.1663,0.0000,0.2017,0.0134,0.0509,0.1584,0.2107,0.0236
2,SUNDAY,14,0.0403,0.0752,0.0968,0.0031,0.0040,1.2427,0.0000,0.1993,0.0132,0.0506,0.1580,0.2101,0.0236
2,SUNDAY,15,0.0325,0.0754,0.1003,0.0030,0.0041,1.2566,0.0000,0.1948,0.0130,0.0502,0.1558,0.2074,0.0233
2,SUNDAY,16,0.0272,0.0677,0.1013,0.0030,0.0041,1.2035,0.0000,0.1884,0.0127,0.0483,0.1531,0.2037,0.0231
2,SUNDAY,17,0.0299,0.0475,0.0909,0.0029,0.0040,1.2016,0.0070,0.1374,0.0108,0.0408,0.1435,0.1903,0.0223
2,SUNDAY,18,0.0293,0.0365,0.0923,0.0026,0.0039,1.1254,0.0830,0.1388,0.0101,0.0402,0.1034,0.1531,0.0191
2,SUNDAY,19,0.0353,0.0285,0.0826,0.0025,0.0035,1.1081,0.0807,0.1130,0.0089,0.0341,0.0820,0.1344,0.0172
2,SUNDAY,20,0.0304,0.0244,0.0747,0.0025,0.0032,1.0994,0.0810,0.1138,0.0083,0.0319,0.0792,0.1315,0.0166
2,SUNDAY,21,0.0344,0.0235,0.0847,0.0025,0.0028,1.0341,0.0810,0.1123,0.0081,0.0313,0.0792,0.1314,0.0165
2,SUNDAY,22,0.0395,0.0234,0.0847,0.0024,0.0024,1.0403,0.0810,0.1118,0.0080,0.0307,0.0792,0.1314,0.0163
2,SUNDAY,23,0.0625,0.0220,0.0929,0.0024,0.0019,0.9730,0.0810,0.1118,0.0080,0.0295,0.0792,0.1314,0.0156
2,HOLIDAY,0,0.2338,0.0204,0.1313,0.0027,0.0009,0.9705,0.0810,0.1253,0.0089,0.0285,0.0807,0.1335,0.0153
2,HOLIDAY,1,0.1849,0.0202,0.1115,0.0024,0.0008,0.9699,0.0810,0.1166,0.0089,0.0269,0.0792,0.1320,0.0150
2,HOLIDAY,2,0.2429,0.0199,0.1260,0.0025,0.0009,0.9704,0.0810,0.1182,0.0092,0.0266,0.0792,0.1325,0.0150
2,HOLIDAY,3,0.2504,0.0199,0.1158,0.0029,0.0012,0.9707,0.0810,0.1407,0.0099,0.0291,0.0852,0.1399,0.0159
2,HOLIDAY,4,0.2090,0.0210,0.1368,0.0044,0.0027,0.9719,0.0810,0.2377,0.0126,0.0412,0.1194,0.1744,0.0207
2,HOLIDAY,5,0.2099,0.0267,0.1370,0.0054,0.0039,1.0336,0.0783,0.2928,0.0155,0.0509,0.1462,0.2065,0.0250
2,HOLIDAY,6,0.3333,0.0266,0.1589,0.0059,0.0045,1.0189,0.0768,0.3125,0.0176,0.0550,0.1552,0.2226,0.0270
2,HOLIDAY,7,0.3355,0.0291,0.1968,0.0063,0.0050,0.9850,0.0000,0.3256,0.0222,0.0611,0.1580,0.2309,0.0282
2,HOLIDAY,8,0.3773,0.0321,0.2128,0.0066,0.0062,0.9651,0.0000,0.3369,0.0253,0.0636,0.1584,0.2346,0.0290
2,HOLIDAY,9,0.2830,0.0457,0.1788,0.0068,0.0081,1.0339,0.0000,0.3380,0.0258,0.0647,0.1584,0.2362,0.0297
2,HOLIDAY,10,0.2553,0.0506,0.1870,0.0069,0.0099,1.0477,0.0000,0.3381,0.0259,0.0650,0.1584,0.2366,0.0299
2,HOLIDAY,11,0.2414,0.0547,0.1664,0.0070,0.0105,1.0707,0.0000,0.3380,0.0259,0.0647,0.1584,0.2366,0.0299
