Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
3,SATURDAY,8,0.0000,0.0000,0.0304,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,9,0.0000,0.0000,0.0051,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,10,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,11,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,12,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,13,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,14,0.0000,0.0000,0.0066,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,15,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,16,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,17,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SATURDAY,18,0.0000,0.0000,0.0021,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SATURDAY,19,0.0000,0.0000,0.0123,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SATURDAY,20,0.0000,0.0000,0.0574,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SATURDAY,21,0.0000,0.0000,0.0785,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SATURDAY,22,0.0000,0.0000,0.0806,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SATURDAY,23,0.0000,0.0000,0.0806,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,0,0.0000,0.0000,0.1007,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,1,0.0000,0.0000,0.1007,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,2,0.0000,0.0000,0.1045,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,3,0.0000,0.0000,0.1045,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,4,0.0000,0.0000,0.1069,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,5,0.0000,0.0000,0.1332,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,6,0.0000,0.0000,0.1357,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,7,0.0000,0.0000,0.0707,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,8,0.0000,0.0000,0.0064,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,9,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,10,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,11,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,12,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,13,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,14,0.0000,0.0000,0.0083,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,15,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,16,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,17,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,SUNDAY,18,0.0000,0.0000,0.0064,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,19,0.0000,0.0000,0.0353,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,20,0.0000,0.0000,0.0417,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,21,0.0000,0.0000,0.0718,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,22,0.0000,0.0000,0.0718,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,SUNDAY,23,0.0000,0.0000,0.1005,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,1,0.0000,0.0000,0.0105,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,2,0.0000,0.0000,0.0105,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,3,0.0000,0.0000,0.0105,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,4,0.0000,0.0000,0.0105,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,5,0.0000,0.0000,0.0105,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,6,0.0000,0.0000,0.0105,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0206,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,WEEKDAY,0,0.0000,0.0000,0.0156,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,WEEKDAY,1,0.0000,0.0000,0.0281,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,WEEKDAY,2,0.0000,0.0000,0.0435,0.0182,0.0046,0.0341,0.1065,0.1589,0.0031,0.0189
4,WEEKDAY,3,0.0000,0.0000,0.0408,0.0182,0.0046,0.0341,0.1065,0.1626,0.0031,0.0190
4,WEEKDAY,4,0.0000,0.0000,0.0558,0.0200,0.0047,0.0342,0.1065,0.1820,0.0035,0.0197
4,WEEKDAY,5,0.0000,0.0000,0.0191,0.0312,0.0292,0.0348,0.1065,0.2872,0.0058,0.0421
4,WEEKDAY,6,0.1761,0.0062,0.1662,0.0542,0.0934,0.0363,0.0242,0.4704,0.0139,0.0976
4,WEEKDAY,7,0.1624,0.0599,0.3385,0.0900,0.1474,0.0384,0.0000,0.6849,0.0322,0.1780
4,WEEKDAY,8,0.0817,0.1341,0.3732,0.1318,0.1668,0.0404,0.0000,0.8244,0.0607,0.2586
4,WEEKDAY,9,0.0246,0.2357,0.3870,0.1383,0.1692,0.0412,0.0000,0.8737,0.0738,0.3132
4,WEEKDAY,10,0.0072,0.3306,0.3856,0.1441,0.1691,0.0413,0.0000,0.8805,0.0749,0.3282
4,WEEKDAY,11,0.0032,0.4124,0.3762,0.1427,0.1665,0.0411,0.0000,0.8730,0.0733,0.3219
4,WEEKDAY,12,0.0000,0.4627,0.3685,0.1254,0.1619,0.0404,0.0000,0.8348,0.0632,0.2915
4,WEEKDAY,13,0.0000,0.4744,0.3607,0.0931,0.1512,0.0394,0.0000,0.7498,0.0446,0.2334
4,WEEKDAY,14,0.0000,0.4441,0.3503,0.0546,0.1289,0.0377,0.0000,0.6224,0.0280,0.1726
4,WEEKDAY,15,0.0038,0.2049,0.2169,0.0339,0.0909,0.0361,0.0000,0.4853,0.0151,0.1166
4,WEEKDAY,16,0.0042,0.0987,0.1064,0.0246,0.0398,0.0350,0.0000,0.3787,0.0072,0.0630
4,WEEKDAY,17,0.0000,0.0152,0.0185,0.0197,0.0099,0.0343,0.0000,0.2840,0.0040,0.0308
4,WEEKDAY,18,0.0000,0.0000,0.0005,0.0183,0.0047,0.0341,0.0000,0.2190,0.0032,0.0209
4,WEEKDAY,19,0.0000,0.0000,0.0019,0.0182,0.0046,0.0341,0.0823,0.1774,0.0031,0.0191
4,WEEKDAY,20,0.0000,0.0000,0.0024,0.0182,0.0046,0.0341,0.1065,0.1612,0.0031,0.0189
4,WEEKDAY,21,0.0000,0.0000,0.0045,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,WEEKDAY,22,0.0000,0.0000,0.0096,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,WEEKDAY,23,0.0000,0.0000,0.0113,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,0,0.0000,0.0000,0.0079,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,1,0.0000,0.0000,0.0116,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,2,0.0000,0.0000,0.0180,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,3,0.0000,0.0000,0.0443,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,4,0.0000,0.0000,0.0481,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,5,0.0000,0.0000,0.0481,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,6,0.0000,0.0000,0.0116,0.0182,0.0046,0.0341,0.0266,0.1587,0.0031,0.0189
4,SATURDAY,7,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,8,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,9,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,10,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,11,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,12,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,13,0.0000,0.0052,0.0250,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,14,0.0000,0.0038,0.0083,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,15,0.0000,0.0030,0.0083,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,16,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,17,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,18,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SATURDAY,19,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0798,0.1587,0.0031,0.0189
4,SATURDAY,20,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,21,0.0000,0.0000,0.0026,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,22,0.0000,0.0000,0.0053,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SATURDAY,23,0.0000,0.0000,0.0053,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,0,0.0000,0.0000,0.0090,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,1,0.0000,0.0000,0.0116,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,2,0.0000,0.0000,0.0154,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,3,0.0000,0.0000,0.0417,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,4,0.0000,0.0000,0.0417,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,5,0.0000,0.0000,0.0707,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,6,0.0000,0.0000,0.0090,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,7,0.0000,0.0000,0.0026,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,8,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,9,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,10,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,11,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,12,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,13,0.0000,0.0000,0.0083,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,14,0.0000,0.0000,0.0083,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,15,0.0000,0.0000,0.0083,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,16,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,17,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,18,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.0000,0.1587,0.0031,0.0189
4,SUNDAY,19,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,20,0.0000,0.0000,0.0000,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,21,0.0000,0.0000,0.0026,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,22,0.0000,0.0000,0.0026,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,SUNDAY,23,0.0000,0.0000,0.0053,0.0182,0.0046,0.0341,0.1065,0.1587,0.0031,0.0189
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0000,0.0000,0.0029,0.0182,0.0033,0.0341,0.1065,0.1179,0.0029,0.0189
5,WEEKDAY,1,0.0000,0.0000,0.0034,0.0182,0.0033,0.0341,0.1065,0.1179,0.0029,0.0189
5,WEEKDAY,2,0.0000,0.0000,0.0050,0.0182,0.0033,0.0341,0.1065,0.1184,0.0029,0.0189
5,WEEKDAY,3,0.0000,0.0000,0.0055,0.0183,0.0033,0.0341,0.1065,0.1249,0.0029,0.0190
5,WEEKDAY,4,0.0000,0.0000,0.0071,0.0206,0.0034,0.0342,0.1065,0.1529,0.0034,0.0205
5,WEEKDAY,5,0.0000,0.0000,0.0029,0.0346,0.0289,0.0349,0.0000,0.2929,0.0066,0.0465
5,WEEKDAY,6,0.1197,0.0902,0.3049,0.0605,0.0882,0.0367,0.0000,0.5125,0.0166,0.1038
5,WEEKDAY,7,0.0625,0.2163,0.3861,0.0997,0.1271,0.0389,0.0000,0.7096,0.0366,0.1737
5,WEEKDAY,8,0.0188,0.3531,0.4082,0.1428,0.1361,0.0409,0.0000,0.8067,0.0641,0.2330
5,WEEKDAY,9,0.0083,0.5123,0.4150,0.1385,0.1360,0.0413,0.0000,0.8301,0.0708,0.2655
5,WEEKDAY,10,0.0042,0.6577,0.4123,0.1474,0.1359,0.0413,0.0000,0.8295,0.0698,0.2687
5,WEEKDAY,11,0.0000,0.7723,0.4031,0.1430,0.1331,0.0410,0.0000,0.8201,0.0681,0.2602
5,WEEKDAY,12,0.0000,0.8539,0.3949,0.1216,0.1290,0.0402,0.0000,0.7756,0.0557,0.2337
5,WEEKDAY,13,0.0000,0.8650,0.3864,0.0857,0.1188,0.0392,0.0000,0.6857,0.0364,0.1884
5,WEEKDAY,14,0.0000,0.8537,0.3787,0.0460,0.0985,0.0373,0.0000,0.5639,0.0218,0.1395
5,WEEKDAY,15,0.0000,0.3252,0.1794,0.0306,0.0650,0.0358,0.0000,0.4257,0.0119,0.0916
5,WEEKDAY,16,0.0000,0.2665,0.1504,0.0231,0.0217,0.0348,0.0000,0.3276,0.0061,0.0466
5,WEEKDAY,17,0.0000,0.0023,0.0018,0.0189,0.0034,0.0342,0.0000,0.2369,0.0036,0.0247
5,WEEKDAY,18,0.0000,0.0000,0.0000,0.0182,0.0033,0.0341,0.0000,0.1752,0.0030,0.0200
5,WEEKDAY,19,0.0000,0.0000,0.0000,0.0182,0.0033,0.0341,0.1065,0.1325,0.0029,0.0190
5,WEEKDAY,20,0.0000,0.0000,0.0005,0.0182,0.0033,0.0341,0.1065,0.1181,0.0029,0.0189
5,WEEKDAY,21,0.0000,0.0000,0.0010,0.0182,0.0033,0.0341,0.1065,0.1179,0.0029,0.0189
5,WEEKDAY,22,0.0000,0.0000,0.0010,0.0182,0.0033,0.0341,0.1065,0.1179,0.0029,0.0189
5,WEEKDAY,23,0.0000,0.0000,0.0019,0.0181,0.0033,0.0341,0.1065,0.1179,0.0029,0.0189
5,SATURDAY,0,0.0000,0.0000,0.0026,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,1,0.0000,0.0000,0.0026,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,2,0.0000,0.0000,0.0053,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,3,0.0000,0.0000,0.0053,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,4,0.0000,0.0000,0.0079,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,5,0.0000,0.0000,0.0079,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,6,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,7,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,8,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,9,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,10,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,11,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,12,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,13,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,14,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,15,0.0000,0.0007,0.0024,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,16,0.0000,0.0012,0.0024,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,17,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,18,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SATURDAY,19,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,20,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,21,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,22,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SATURDAY,23,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,0,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,1,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,2,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,3,0.0000,0.0000,0.0026,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,4,0.0000,0.0000,0.0026,0.0182,0.0038,0.0341,0.1065,0.1338,0.0030,0.0189
5,SUNDAY,5,0.0000,0.0000,0.0053,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,6,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,7,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,8,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,9,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,10,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,11,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,12,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,13,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,14,0.0000,0.0007,0.0083,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,15,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,16,0.0000,0.0000,0.0024,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
5,SUNDAY,17,0.0000,0.0000,0.0000,0.0182,0.0038,0.0341,0.0000,0.1338,0.0030,0.0189
