Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.1715,0.0635,0.4554,0.0138,0.0128,0.0715,0.1119,0.3587,0.0590,0.1688,0.0842,0.0253
1,WEEKDAY,1,0.1745,0.0577,0.4565,0.0133,0.0128,0.0701,0.1119,0.3526,0.0588,0.1664,0.0806,0.0240
1,WEEKDAY,2,0.1804,0.0547,0.4570,0.0131,0.0131,0.0697,0.1119,0.3485,0.0588,0.1647,0.0796,0.0238
1,WEEKDAY,3,0.1804,0.0513,0.4583,0.0131,0.0140,0.0700,0.1119,0.3493,0.0593,0.1666,0.0811,0.0249
1,WEEKDAY,4,0.1885,0.0518,0.4594,0.0168,0.0240,0.0724,0.1099,0.3622,0.0624,0.1752,0.0950,0.0299
1,WEEKDAY,5,0.2052,0.0647,0.4669,0.0261,0.0528,0.0763,0.1099,0.4172,0.0722,0.2016,0.1265,0.0408
1,WEEKDAY,6,0.1929,0.0636,0.4686,0.0332,0.0814,0.0789,0.1076,0.5357,0.0894,0.2411,0.1459,0.0486
1,WEEKDAY,7,0.1888,0.0831,0.4970,0.0357,0.0938,0.0810,0.0077,0.6288,0.1124,0.3016,0.1729,0.0562
1,WEEKDAY,8,0.1730,0.1243,0.5127,0.0366,0.0931,0.0823,0.0004,0.6736,0.1266,0.3395,0.1809,0.0586
1,WEEKDAY,9,0.1648,0.1451,0.5110,0.0370,0.0895,0.0841,0.0004,0.6712,0.1325,0.3526,0.1834,0.0591
1,WEEKDAY,10,0.1534,0.1812,0.5110,0.0359,0.0924,0.0846,0.0004,0.6673,0.1346,0.3580,0.1873,0.0604
1,WEEKDAY,11,0.1381,0.2166,0.5106,0.0359,0.0984,0.0850,0.0004,0.6643,0.1350,0.3586,0.1873,0.0604
1,WEEKDAY,12,0.1267,0.2538,0.5115,0.0367,0.1005,0.0857,0.0004,0.6625,0.1348,0.3581,0.1873,0.0604
1,WEEKDAY,13,0.1173,0.2864,0.5129,0.0358,0.0968,0.0859,0.0004,0.6634,0.1339,0.3569,0.1873,0.0604
1,WEEKDAY,14,0.1107,0.3034,0.5138,0.0347,0.0890,0.0865,0.0004,0.6642,0.1324,0.3537,0.1868,0.0602
1,WEEKDAY,15,0.1109,0.3033,0.5136,0.0344,0.0861,0.0862,0.0014,0.6591,0.1287,0.3408,0.1859,0.0596
1,WEEKDAY,16,0.1237,0.2711,0.5112,0.0336,0.0900,0.0847,0.0014,0.6417,0.1213,0.3180,0.1716,0.0547
1,WEEKDAY,17,0.1406,0.2287,0.5078,0.0324,0.0897,0.0828,0.0907,0.6230,0.1051,0.2879,0.1537,0.0488
1,WEEKDAY,18,0.1421,0.1640,0.4940,0.0295,0.0813,0.0802,0.1084,0.5892,0.0851,0.2499,0.1360,0.0430
1,WEEKDAY,19,0.1374,0.1326,0.4789,0.0265,0.0669,0.0788,0.1224,0.5595,0.0717,0.2254,0.1206,0.0377
1,WEEKDAY,20,0.1451,0.1117,0.4727,0.0238,0.0521,0.0778,0.1232,0.5183,0.0660,0.2137,0.1117,0.0339
1,WEEKDAY,21,0.1507,0.0866,0.4545,0.0209,0.0389,0.0758,0.1232,0.4692,0.0632,0.2040,0.1050,0.0308
1,WEEKDAY,22,0.1623,0.0764,0.4548,0.0182,0.0286,0.0743,0.1178,0.4136,0.0606,0.1834,0.0933,0.0280
