Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
1,SATURDAY,1,0.6255,0.1590,0.4679,0.0123,0.0416,1.8654,0.1730,0.8032,0.0106,0.0535,0.0217
1,SATURDAY,2,0.6443,0.1497,0.4568,0.0118,0.0381,1.8596,0.1625,0.7793,0.0101,0.0503,0.0206
1,SATURDAY,3,0.6462,0.1360,0.4457,0.0129,0.0517,1.8597,0.1625,0.7393,0.0105,0.0518,0.0202
1,SATURDAY,4,0.6309,0.1317,0.4568,0.0185,0.0912,1.8627,0.1625,0.7648,0.0130,0.0721,0.0234
1,SATURDAY,5,0.8926,0.1395,0.4975,0.0310,0.1450,1.9719,0.1625,0.9807,0.0179,0.0901,0.0322
1,SATURDAY,6,0.7035,0.1416,0.5029,0.0447,0.1711,1.9587,0.1188,1.0770,0.0297,0.1033,0.0426
1,SATURDAY,7,0.8587,0.1440,0.6091,0.0544,0.1830,1.9078,0.0000,1.1868,0.0373,0.1118,0.0512
1,SATURDAY,8,0.5745,0.1848,0.6194,0.0570,0.1860,1.9119,0.0000,1.2651,0.0452,0.1186,0.0556
1,SATURDAY,9,0.4281,0.2329,0.6199,0.0564,0.1864,2.0753,0.0000,1.2879,0.0498,0.1202,0.0568
1,SATURDAY,10,0.2302,0.3170,0.6202,0.0553,0.1864,2.1507,0.0000,1.2902,0.0510,0.1203,0.0569
1,SATURDAY,11,0.0577,0.4261,0.6208,0.0546,0.1859,2.2228,0.0000,1.2902,0.0511,0.1203,0.0569
1,SATURDAY,12,0.0099,0.5519,0.6215,0.0544,0.1819,2.3658,0.0000,1.2902,0.0511,0.1203,0.0569
1,SATURDAY,13,0.0000,0.6294,0.6218,0.0539,0.1689,2.3991,0.0000,1.2892,0.0511,0.1203,0.0569
1,SATURDAY,14,0.0000,0.6719,0.6220,0.0544,0.1522,2.5224,0.0000,1.2840,0.0511,0.1203,0.0569
1,SATURDAY,15,0.0091,0.6435,0.6219,0.0551,0.1405,2.5237,0.0000,1.2812,0.0510,0.1200,0.0569
1,SATURDAY,16,0.0360,0.5507,0.6215,0.0562,0.1340,2.3991,0.0000,1.2736,0.0502,0.1168,0.0568
1,SATURDAY,17,0.1254,0.4177,0.6208,0.0568,0.1295,2.3436,0.1579,1.2493,0.0470,0.1076,0.0566
1,SATURDAY,18,0.2504,0.3185,0.6198,0.0564,0.1250,2.1952,0.2016,1.1914,0.0426,0.0965,0.0560
1,SATURDAY,19,0.3345,0.2860,0.6198,0.0535,0.1208,2.1573,0.2199,1.1469,0.0394,0.0882,0.0542
1,SATURDAY,20,0.4425,0.2507,0.6199,0.0470,0.1155,2.1274,0.2199,1.1285,0.0348,0.0808,0.0514
1,SATURDAY,21,0.5114,0.2210,0.5678,0.0381,0.1088,2.0014,0.1913,1.0857,0.0240,0.0750,0.0474
1,SATURDAY,22,0.5517,0.1988,0.5012,0.0284,0.0980,2.0082,0.1913,0.9896,0.0183,0.0698,0.0425
1,SATURDAY,23,0.5840,0.1760,0.4873,0.0202,0.0834,1.8828,0.1913,0.8641,0.0139,0.0640,0.0355
1,SUNDAY,0,0.6237,0.1595,0.4457,0.0143,0.0625,1.8677,0.1913,0.8162,0.0102,0.0558,0.0247
1,SUNDAY,1,0.6336,0.1543,0.4457,0.0119,0.0419,1.8641,0.1730,0.8019,0.0099,0.0501,0.0214
1,SUNDAY,2,0.6542,0.1465,0.4568,0.0117,0.0497,1.8585,0.1625,0.7746,0.0098,0.0492,0.0205
1,SUNDAY,3,0.6328,0.1368,0.4631,0.0154,0.0842,1.8598,0.1625,0.7438,0.0109,0.0632,0.0221
1,SUNDAY,4,0.6764,0.1378,0.4853,0.0237,0.1282,1.8634,0.1625,0.8354,0.0137,0.0744,0.0308
1,SUNDAY,5,0.9105,0.1383,0.5149,0.0338,0.1555,1.9719,0.1625,0.9331,0.0184,0.0811,0.0408
1,SUNDAY,6,0.7955,0.1374,0.5372,0.0429,0.1660,1.9567,0.1188,0.9940,0.0288,0.0858,0.0487
1,SUNDAY,7,0.7878,0.1369,0.5404,0.0508,0.1684,1.9040,0.0000,1.1236,0.0346,0.0897,0.0537
1,SUNDAY,8,0.7227,0.1715,0.5499,0.0557,0.1689,1.9068,0.0000,1.1384,0.0391,0.0931,0.0559
1,SUNDAY,9,0.4671,0.2045,0.6194,0.0563,0.1690,2.0692,0.0000,1.1395,0.0411,0.0939,0.0567
1,SUNDAY,10,0.2548,0.2668,0.6194,0.0553,0.1689,2.1441,0.0000,1.1395,0.0415,0.0939,0.0568
1,SUNDAY,11,0.0664,0.3431,0.6194,0.0547,0.1684,2.2161,0.0000,1.1395,0.0415,0.0939,0.0569
1,SUNDAY,12,0.0190,0.4505,0.6194,0.0544,0.1650,2.3591,0.0000,1.1395,0.0415,0.0939,0.0569
1,SUNDAY,13,0.0000,0.5269,0.6194,0.0540,0.1537,2.3924,0.0000,1.1395,0.0415,0.0939,0.0569
1,SUNDAY,14,0.0122,0.5690,0.6194,0.0545,0.1386,2.5158,0.0000,1.1394,0.0415,0.0939,0.0569
1,SUNDAY,15,0.0343,0.5480,0.6194,0.0553,0.1280,2.5172,0.0000,1.1363,0.0415,0.0937,0.0568
1,SUNDAY,16,0.0863,0.5025,0.6194,0.0560,0.1222,2.3926,0.0000,1.1247,0.0414,0.0922,0.0566
1,SUNDAY,17,0.1758,0.3999,0.6197,0.0552,0.1187,2.3372,0.1579,1.1217,0.0409,0.0880,0.0562
1,SUNDAY,18,0.2708,0.3223,0.6198,0.0529,0.1159,2.1898,0.2016,1.1279,0.0399,0.0836,0.0556
1,SUNDAY,19,0.3585,0.2676,0.5676,0.0505,0.1136,2.1525,0.2199,1.1306,0.0378,0.0808,0.0538
1,SUNDAY,20,0.4413,0.2417,0.5678,0.0452,0.1102,2.1240,0.2199,1.1241,0.0332,0.0775,0.0512
1,SUNDAY,21,0.5152,0.2122,0.5504,0.0362,0.1047,1.9982,0.1913,0.9993,0.0219,0.0738,0.0473
1,SUNDAY,22,0.5700,0.1827,0.4983,0.0263,0.0955,2.0049,0.1913,0.8962,0.0159,0.0688,0.0424
1,SUNDAY,23,0.6112,0.1647,0.4457,0.0191,0.0827,1.8786,0.1913,0.8550,0.0115,0.0622,0.0353
1,HOLIDAY,0,0.8630,0.1372,0.4457,0.0146,0.0626,1.8697,0.1913,0.8172,0.0114,0.0583,0.0255
1,HOLIDAY,1,0.6798,0.1413,0.4457,0.0123,0.0416,1.8653,0.1730,0.8032,0.0106,0.0535,0.0217
1,HOLIDAY,2,0.6261,0.1330,0.4457,0.0118,0.0381,1.8596,0.1625,0.8097,0.0102,0.0503,0.0206
1,HOLIDAY,3,0.7054,0.1219,0.4457,0.0129,0.0514,1.8595,0.1625,0.7847,0.0106,0.0514,0.0202
1,HOLIDAY,4,0.6581,0.1190,0.4457,0.0181,0.0906,1.8616,0.1625,0.8069,0.0128,0.0695,0.0234
1,HOLIDAY,5,1.0204,0.1285,0.4975,0.0297,0.1437,1.9691,0.1625,0.9690,0.0172,0.0838,0.0322
1,HOLIDAY,6,0.6477,0.1276,0.4975,0.0409,0.1684,1.9535,0.1188,1.0419,0.0280,0.0913,0.0426
1,HOLIDAY,7,0.9909,0.1283,0.6077,0.0493,0.1751,1.9002,0.0000,1.0966,0.0341,0.0934,0.0512
1,HOLIDAY,8,0.5572,0.1539,0.6194,0.0516,0.1759,1.9013,0.0000,1.1114,0.0384,0.0937,0.0556
1,HOLIDAY,9,0.5477,0.1789,0.6194,0.0512,0.1759,2.0623,0.0000,1.1126,0.0402,0.0937,0.0568
1,HOLIDAY,10,0.4418,0.2077,0.6194,0.0502,0.1759,2.1362,0.0000,1.1126,0.0405,0.0937,0.0569
1,HOLIDAY,11,0.2535,0.2230,0.6194,0.0496,0.1754,2.2079,0.0000,1.1126,0.0405,0.0937,0.0569
1,HOLIDAY,12,0.1077,0.2714,0.6194,0.0494,0.1719,2.3508,0.0000,1.1126,0.0405,0.0937,0.0569
1,HOLIDAY,13,0.0651,0.2937,0.6194,0.0490,0.1605,2.3841,0.0000,1.1126,0.0405,0.0937,0.0569
1,HOLIDAY,14,0.0419,0.3422,0.6194,0.0494,0.1450,2.5075,0.0000,1.1122,0.0405,0.0937,0.0569
1,HOLIDAY,15,0.0658,0.3303,0.6194,0.0502,0.1340,2.5090,0.0000,1.1085,0.0405,0.0937,0.0569
1,HOLIDAY,16,0.1040,0.3319,0.6194,0.0511,0.1278,2.3851,0.0000,1.0997,0.0405,0.0936,0.0568
1,HOLIDAY,17,0.2725,0.2644,0.6199,0.0516,0.1241,2.3313,0.1579,1.0987,0.0403,0.0926,0.0566
1,HOLIDAY,18,0.4260,0.2307,0.6199,0.0510,0.1214,2.1847,0.2016,1.1025,0.0393,0.0900,0.0560
1,HOLIDAY,19,0.4856,0.2193,0.6199,0.0478,0.1189,2.1476,0.2199,1.1039,0.0362,0.0856,0.0542
1,HOLIDAY,20,0.5729,0.2053,0.6199,0.0410,0.1150,2.1189,0.2199,1.0877,0.0308,0.0803,0.0514
1,HOLIDAY,21,0.6325,0.1905,0.5060,0.0326,0.1082,1.9940,0.1913,1.0189,0.0196,0.0749,0.0474
1,HOLIDAY,22,0.6584,0.1624,0.4762,0.0249,0.0970,2.0023,0.1913,0.9426,0.0151,0.0697,0.0425
1,HOLIDAY,23,0.6225,0.1531,0.4457,0.0191,0.0830,1.8793,0.1913,0.8544,0.0127,0.0639,0.0355
2,WEEKDAY,0,0.5607,0.1661,0.4551,0.0147,0.0626,1.8920,0.1913,0.8174,0.0114,0.0583,0.0255
2,WEEKDAY,1,0.6030,0.1602,0.4527,0.0124,0.0416,1.8849,0.1730,0.8032,0.0106,0.0535,0.0217
2,WEEKDAY,2,0.6081,0.1534,0.4574,0.0119,0.0381,1.8824,0.1625,0.8097,0.0102,0.0503,0.0206
2,WEEKDAY,3,0.6257,0.1406,0.4551,0.0132,0.0518,1.8786,0.1625,0.7855,0.0106,0.0518,0.0202
2,WEEKDAY,4,0.6345,0.1377,0.4652,0.0188,0.0912,1.8837,0.1625,0.8111,0.0131,0.0721,0.0234
2,WEEKDAY,5,0.7513,0.1453,0.4882,0.0315,0.1450,1.9911,0.1625,0.9816,0.0180,0.0901,0.0322
2,WEEKDAY,6,0.7164,0.1489,0.5335,0.0453,0.1711,1.9813,0.1188,1.0798,0.0297,0.1033,0.0426
2,WEEKDAY,7,0.6816,0.1580,0.6101,0.0552,0.1830,1.9338,0.0000,1.1873,0.0373,0.1118,0.0512
2,WEEKDAY,8,0.5196,0.2258,0.6200,0.0578,0.1860,1.9575,0.0000,1.2651,0.0452,0.1186,0.0556
2,WEEKDAY,9,0.3218,0.2958,0.6211,0.0572,0.1864,2.1043,0.0000,1.2879,0.0498,0.1202,0.0568
2,WEEKDAY,10,0.1428,0.4012,0.6217,0.0561,0.1864,2.1637,0.0000,1.2902,0.0510,0.1203,0.0569
2,WEEKDAY,11,0.0480,0.5080,0.6217,0.0554,0.1859,2.2219,0.0000,1.2902,0.0511,0.1203,0.0569
2,WEEKDAY,12,0.0270,0.6175,0.6221,0.0552,0.1819,2.3560,0.0000,1.2902,0.0511,0.1203,0.0569
2,WEEKDAY,13,0.0239,0.6850,0.6225,0.0547,0.1688,2.3839,0.0000,1.2892,0.0511,0.1203,0.0569
2,WEEKDAY,14,0.0251,0.7185,0.6225,0.0552,0.1521,2.5060,0.0000,1.2837,0.0511,0.1203,0.0569
2,WEEKDAY,15,0.0330,0.6993,0.6224,0.0561,0.1405,2.5148,0.0000,1.2793,0.0510,0.1200,0.0569
2,WEEKDAY,16,0.0573,0.6520,0.6221,0.0571,0.1340,2.4028,0.0000,1.2728,0.0501,0.1168,0.0568
2,WEEKDAY,17,0.1128,0.5201,0.6212,0.0577,0.1295,2.3708,0.1579,1.2522,0.0469,0.1076,0.0566
2,WEEKDAY,18,0.2179,0.3969,0.6199,0.0569,0.1249,2.2176,0.2016,1.1935,0.0421,0.0965,0.0560
2,WEEKDAY,19,0.2817,0.3343,0.6197,0.0529,0.1207,2.1740,0.2199,1.1461,0.0376,0.0882,0.0542
2,WEEKDAY,20,0.3553,0.2925,0.6124,0.0446,0.1153,2.1498,0.2199,1.1127,0.0316,0.0807,0.0514
2,WEEKDAY,21,0.4029,0.2413,0.5546,0.0343,0.1082,2.0231,0.1913,1.0279,0.0202,0.0750,0.0474
2,WEEKDAY,22,0.4749,0.2055,0.5041,0.0257,0.0970,2.0268,0.1913,0.9504,0.0155,0.0698,0.0425
2,WEEKDAY,23,0.5242,0.1777,0.4685,0.0195,0.0831,1.9026,0.1913,0.8563,0.0130,0.0639,0.0355
2,SATURDAY,0,0.5526,0.1652,0.4568,0.0148,0.0627,1.8929,0.1913,0.8178,0.0116,0.0583,0.0255
2,SATURDAY,1,0.5996,0.1595,0.4457,0.0124,0.0416,1.8850,0.1730,0.8032,0.0106,0.0535,0.0217
2,SATURDAY,2,0.6181,0.1528,0.4568,0.0119,0.0381,1.8824,0.1625,0.7793,0.0101,0.0503,0.0206
2,SATURDAY,3,0.6197,0.1425,0.4853,0.0131,0.0517,1.8784,0.1625,0.7393,0.0105,0.0518,0.0202
2,SATURDAY,4,0.6334,0.1404,0.4871,0.0187,0.0912,1.8834,0.1625,0.7648,0.0130,0.0721,0.0234
2,SATURDAY,5,0.7334,0.1484,0.4753,0.0314,0.1450,1.9909,0.1625,0.9807,0.0179,0.0901,0.0322
2,SATURDAY,6,0.7200,0.1512,0.5229,0.0452,0.1711,1.9812,0.1188,1.0770,0.0297,0.1033,0.0426
2,SATURDAY,7,0.6978,0.1585,0.6099,0.0552,0.1830,1.9338,0.0000,1.1868,0.0373,0.1118,0.0512
2,SATURDAY,8,0.5466,0.2028,0.6194,0.0578,0.1860,1.9575,0.0000,1.2651,0.0452,0.1186,0.0556
2,SATURDAY,9,0.4308,0.2416,0.6204,0.0572,0.1864,2.1043,0.0000,1.2879,0.0498,0.1202,0.0568
2,SATURDAY,10,0.2573,0.2980,0.6210,0.0560,0.1864,2.1637,0.0000,1.2902,0.0510,0.1203,0.0569
2,SATURDAY,11,0.1127,0.3676,0.6213,0.0554,0.1859,2.2219,0.0000,1.2902,0.0511,0.1203,0.0569
2,SATURDAY,12,0.0655,0.4409,0.6216,0.0551,0.1819,2.3560,0.0000,1.2902,0.0511,0.1203,0.0569
2,SATURDAY,13,0.0203,0.5063,0.6220,0.0547,0.1689,2.3839,0.0000,1.2892,0.0511,0.1203,0.0569
2,SATURDAY,14,0.0201,0.5204,0.6220,0.0551,0.1522,2.5060,0.0000,1.2840,0.0511,0.1203,0.0569
2,SATURDAY,15,0.0619,0.5059,0.6219,0.0559,0.1405,2.5150,0.0000,1.2812,0.0510,0.1200,0.0569
2,SATURDAY,16,0.1266,0.4773,0.6215,0.0570,0.1340,2.4030,0.0000,1.2736,0.0502,0.1168,0.0568
2,SATURDAY,17,0.2587,0.3760,0.6205,0.0576,0.1295,2.3708,0.1579,1.2493,0.0470,0.1076,0.0566
2,SATURDAY,18,0.3358,0.3047,0.6199,0.0572,0.1250,2.2183,0.2016,1.1914,0.0426,0.0965,0.0560
2,SATURDAY,19,0.4281,0.2648,0.6199,0.0542,0.1208,2.1758,0.2199,1.1469,0.0394,0.0882,0.0542
2,SATURDAY,20,0.4923,0.2387,0.6199,0.0476,0.1155,2.1527,0.2199,1.1285,0.0348,0.0808,0.0514
2,SATURDAY,21,0.5398,0.2165,0.5504,0.0386,0.1088,2.0271,0.1913,1.0857,0.0240,0.0750,0.0474
2,SATURDAY,22,0.5953,0.1926,0.4901,0.0287,0.0980,2.0309,0.1913,0.9896,0.0183,0.0698,0.0425
2,SATURDAY,23,0.6134,0.1709,0.4762,0.0204,0.0834,1.9054,0.1913,0.8641,0.0139,0.0640,0.0355
2,SUNDAY,0,0.6030,0.1589,0.4457,0.0144,0.0625,1.8897,0.1913,0.8162,0.0102,0.0558,0.0247
2,SUNDAY,1,0.6370,0.1534,0.4568,0.0120,0.0419,1.8837,0.1730,0.8019,0.0099,0.0501,0.0214
2,SUNDAY,2,0.6309,0.1478,0.4457,0.0119,0.0497,1.8814,0.1625,0.7746,0.0098,0.0492,0.0205
2,SUNDAY,3,0.6352,0.1374,0.4457,0.0156,0.0842,1.8785,0.1625,0.7438,0.0109,0.0632,0.0221
2,SUNDAY,4,0.6316,0.1440,0.4853,0.0239,0.1282,1.8842,0.1625,0.8354,0.0137,0.0744,0.0308
2,SUNDAY,5,0.8280,0.1443,0.5321,0.0342,0.1555,1.9909,0.1625,0.9331,0.0184,0.0811,0.0408
2,SUNDAY,6,0.7488,0.1440,0.5372,0.0434,0.1660,1.9792,0.1188,0.9940,0.0288,0.0858,0.0487
2,SUNDAY,7,0.7424,0.1461,0.5397,0.0514,0.1684,1.9300,0.0000,1.1236,0.0346,0.0897,0.0537
2,SUNDAY,8,0.5825,0.1893,0.5499,0.0565,0.1689,1.9525,0.0000,1.1384,0.0391,0.0931,0.0559
2,SUNDAY,9,0.4492,0.2164,0.6194,0.0571,0.1690,2.0982,0.0000,1.1395,0.0411,0.0939,0.0567
2,SUNDAY,10,0.3056,0.2601,0.6194,0.0561,0.1689,2.1571,0.0000,1.1395,0.0415,0.0939,0.0568
2,SUNDAY,11,0.1940,0.3145,0.6194,0.0554,0.1684,2.2152,0.0000,1.1395,0.0415,0.0939,0.0569
2,SUNDAY,12,0.1506,0.3862,0.6194,0.0552,0.1650,2.3494,0.0000,1.1395,0.0415,0.0939,0.0569
2,SUNDAY,13,0.1185,0.4438,0.6194,0.0547,0.1537,2.3772,0.0000,1.1395,0.0415,0.0939,0.0569
2,SUNDAY,14,0.1241,0.4678,0.6194,0.0553,0.1386,2.4994,0.0000,1.1394,0.0415,0.0939,0.0569
2,SUNDAY,15,0.1089,0.4697,0.6194,0.0561,0.1280,2.5085,0.0000,1.1363,0.0415,0.0937,0.0568
2,SUNDAY,16,0.1671,0.4318,0.6195,0.0568,0.1222,2.3965,0.0000,1.1247,0.0414,0.0922,0.0566
2,SUNDAY,17,0.2566,0.3667,0.6198,0.0560,0.1187,2.3645,0.1579,1.1217,0.0409,0.0880,0.0562
2,SUNDAY,18,0.3446,0.2958,0.6024,0.0536,0.1159,2.2129,0.2016,1.1279,0.0399,0.0836,0.0556
2,SUNDAY,19,0.4745,0.2490,0.5678,0.0512,0.1136,2.1710,0.2199,1.1306,0.0378,0.0808,0.0538
2,SUNDAY,20,0.5256,0.2254,0.5678,0.0458,0.1102,2.1492,0.2199,1.1241,0.0332,0.0775,0.0512
2,SUNDAY,21,0.6018,0.2036,0.5477,0.0366,0.1047,2.0239,0.1913,0.9993,0.0219,0.0738,0.0473
2,SUNDAY,22,0.5771,0.1785,0.4873,0.0265,0.0955,2.0277,0.1913,0.8962,0.0159,0.0688,0.0424
2,SUNDAY,23,0.6211,0.1608,0.4631,0.0193,0.0827,1.9012,0.1913,0.8550,0.0115,0.0622,0.0353
2,HOLIDAY,0,0.6232,0.1337,0.5152,0.0147,0.0626,1.8917,0.1913,0.8172,0.0114,0.0583,0.0255
2,HOLIDAY,1,0.6589,0.1286,0.5152,0.0124,0.0416,1.8849,0.1730,0.8032,0.0106,0.0535,0.0217
2,HOLIDAY,2,0.6338,0.1230,0.4457,0.0119,0.0381,1.8824,0.1625,0.8097,0.0102,0.0503,0.0206
2,HOLIDAY,3,0.6425,0.1101,0.4457,0.0132,0.0518,1.8786,0.1625,0.7855,0.0106,0.0518,0.0202
2,HOLIDAY,4,0.6276,0.1104,0.4457,0.0189,0.0913,1.8837,0.1625,0.8112,0.0131,0.0721,0.0234
2,HOLIDAY,5,0.6313,0.1207,0.4531,0.0315,0.1450,1.9911,0.1625,0.9819,0.0180,0.0901,0.0322
2,HOLIDAY,6,0.9637,0.1278,0.5666,0.0453,0.1711,1.9813,0.1188,1.0805,0.0297,0.1033,0.0426
2,HOLIDAY,7,0.6595,0.1313,0.6077,0.0552,0.1830,1.9338,0.0000,1.1875,0.0373,0.1118,0.0512
2,HOLIDAY,8,0.8337,0.1535,0.6194,0.0578,0.1860,1.9575,0.0000,1.2651,0.0452,0.1186,0.0556
2,HOLIDAY,9,0.6676,0.1511,0.6194,0.0572,0.1864,2.1043,0.0000,1.2879,0.0498,0.1202,0.0568
2,HOLIDAY,10,0.5161,0.1885,0.6194,0.0560,0.1864,2.1637,0.0000,1.2902,0.0510,0.1203,0.0569
2,HOLIDAY,11,0.3817,0.2056,0.6194,0.0554,0.1859,2.2219,0.0000,1.2902,0.0511,0.1203,0.0569
2,HOLIDAY,12,0.3009,0.2278,0.6194,0.0552,0.1819,2.3560,0.0000,1.2902,0.0511,0.1203,0.0569
2,HOLIDAY,13,0.3505,0.2284,0.6194,0.0547,0.1688,2.3839,0.0000,1.2892,0.0511,0.1203,0.0569
2,HOLIDAY,14,0.3562,0.2422,0.6195,0.0552,0.1521,2.5060,0.0000,1.2837,0.0511,0.1203,0.0569
2,HOLIDAY,15,0.3996,0.2345,0.6194,0.0561,0.1405,2.5148,0.0000,1.2793,0.0510,0.1200,0.0569
2,HOLIDAY,16,0.4219,0.2298,0.6194,0.0571,0.1340,2.4028,0.0000,1.2725,0.0501,0.1168,0.0568
2,HOLIDAY,17,0.5172,0.2134,0.6199,0.0577,0.1295,2.3708,0.1579,1.2522,0.0469,0.1076,0.0566
2,HOLIDAY,18,0.5469,0.2117,0.6199,0.0569,0.1249,2.2176,0.2016,1.1939,0.0420,0.0965,0.0560
2,HOLIDAY,19,0.6420,0.1966,0.6199,0.0529,0.1207,2.1738,0.2199,1.1462,0.0375,0.0882,0.0542
2,HOLIDAY,20,0.8021,0.1885,0.5504,0.0444,0.1153,2.1496,0.2199,1.1126,0.0314,0.0807,0.0514
2,HOLIDAY,21,0.6434,0.1717,0.5060,0.0339,0.1082,2.0227,0.1913,1.0259,0.0198,0.0750,0.0474
2,HOLIDAY,22,0.6325,0.1521,0.4762,0.0252,0.0970,2.0263,0.1913,0.9435,0.0151,0.0698,0.0425
2,HOLIDAY,23,0.6527,0.1435,0.4457,0.0193,0.0830,1.9022,0.1913,0.8544,0.0127,0.0639,0.0355
3,WEEKDAY,0,0.5470,0.1717,0.4542,0.0147,0.0626,1.9187,0.1913,0.8174,0.0114,0.0583,0.0255
3,WEEKDAY,1,0.5944,0.1655,0.4605,0.0123,0.0416,1.9087,0.1730,0.8032,0.0106,0.0535,0.0217
3,WEEKDAY,2,0.6106,0.1588,0.4542,0.0119,0.0381,1.9022,0.1625,0.8097,0.0102,0.0503,0.0206
3,WEEKDAY,3,0.6138,0.1467,0.4521,0.0131,0.0518,1.9049,0.1625,0.7855,0.0106,0.0518,0.0202
3,WEEKDAY,4,0.6183,0.1441,0.4743,0.0187,0.0912,1.9071,0.1625,0.8111,0.0131,0.0721,0.0234
3,WEEKDAY,5,0.6643,0.1514,0.4933,0.0314,0.1450,2.0137,0.1625,0.9816,0.0180,0.0901,0.0322
3,WEEKDAY,6,0.7344,0.1547,0.5497,0.0450,0.1711,2.0011,0.0000,1.0797,0.0297,0.1033,0.0426
3,WEEKDAY,7,0.5447,0.1808,0.6106,0.0548,0.1830,1.9915,0.0000,1.1873,0.0373,0.1118,0.0512
3,WEEKDAY,8,0.3768,0.2745,0.6207,0.0574,0.1860,2.0383,0.0000,1.2651,0.0452,0.1186,0.0556
3,WEEKDAY,9,0.1501,0.3836,0.6220,0.0568,0.1864,2.1949,0.0000,1.2879,0.0498,0.1202,0.0568
3,WEEKDAY,10,0.0480,0.5132,0.6223,0.0557,0.1864,2.2510,0.0000,1.2902,0.0510,0.1203,0.0569
3,WEEKDAY,11,0.0117,0.6411,0.6226,0.0550,0.1859,2.3006,0.0000,1.2902,0.0511,0.1203,0.0569
3,WEEKDAY,12,0.0191,0.7568,0.6231,0.0548,0.1819,2.4385,0.0000,1.2902,0.0511,0.1203,0.0569
3,WEEKDAY,13,0.0165,0.8275,0.6233,0.0543,0.1688,2.4606,0.0000,1.2892,0.0511,0.1203,0.0569
3,WEEKDAY,14,0.0185,0.8641,0.6234,0.0548,0.1521,2.5877,0.0000,1.2837,0.0511,0.1203,0.0569
