Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0628,0.0461,0.1598,0.0123,0.0053,0.1028,0.2421,0.2282,0.0351,0.0737,2.4190,0.0827,0.0514
1,WEEKDAY,1,0.0695,0.0425,0.1618,0.0113,0.0042,0.1023,0.2376,0.2167,0.0347,0.0649,2.4190,0.0780,0.0491
1,WEEKDAY,2,0.0687,0.0433,0.1493,0.0096,0.0039,0.1023,0.2376,0.2138,0.0352,0.0661,2.4295,0.0807,0.0501
1,WEEKDAY,3,0.0743,0.0413,0.1552,0.0093,0.0053,0.1028,0.2299,0.2112,0.0382,0.0783,2.4862,0.1044,0.0594
1,WEEKDAY,4,0.0727,0.0428,0.1618,0.0106,0.0088,0.1039,0.1680,0.2248,0.0405,0.0960,2.5266,0.1319,0.0777
1,WEEKDAY,5,0.0746,0.0440,0.1663,0.0135,0.0175,0.1089,0.1580,0.2628,0.0428,0.1171,2.5717,0.1539,0.0953
1,WEEKDAY,6,0.0917,0.0441,0.1811,0.0173,0.0232,0.1095,0.1363,0.3103,0.0516,0.1349,2.6016,0.1811,0.1149
1,WEEKDAY,7,0.1004,0.0450,0.1850,0.0200,0.0283,0.1095,0.0391,0.3683,0.0682,0.1497,2.6219,0.2179,0.1421
1,WEEKDAY,8,0.1811,0.0517,0.2046,0.0233,0.0309,0.1087,0.0000,0.4236,0.0794,0.1639,2.6326,0.2338,0.1548
1,WEEKDAY,9,0.1160,0.0666,0.1983,0.0263,0.0328,0.1125,0.0000,0.4755,0.0858,0.1712,2.6367,0.2370,0.1581
1,WEEKDAY,10,0.0946,0.0843,0.2016,0.0277,0.0342,0.1134,0.0000,0.4887,0.0894,0.1751,2.6379,0.2370,0.1592
1,WEEKDAY,11,0.0792,0.1065,0.2154,0.0285,0.0356,0.1147,0.0000,0.4898,0.0911,0.1773,2.6381,0.2383,0.1595
1,WEEKDAY,12,0.0686,0.1258,0.2197,0.0288,0.0369,0.1194,0.0000,0.5072,0.0922,0.1809,2.6381,0.2419,0.1601
1,WEEKDAY,13,0.0621,0.1416,0.2199,0.0284,0.0374,0.1206,0.0000,0.5332,0.0922,0.1814,2.6381,0.2419,0.1596
1,WEEKDAY,14,0.0593,0.1478,0.2198,0.0287,0.0358,0.1249,0.0000,0.5418,0.0911,0.1812,2.6381,0.2410,0.1580
1,WEEKDAY,15,0.0595,0.1417,0.2192,0.0284,0.0346,0.1256,0.0000,0.5223,0.0878,0.1788,2.6381,0.2392,0.1508
1,WEEKDAY,16,0.0672,0.1129,0.2171,0.0267,0.0363,0.1222,0.0087,0.4961,0.0793,0.1713,2.6380,0.2263,0.1340
1,WEEKDAY,17,0.0712,0.0910,0.2292,0.0241,0.0400,0.1211,0.1509,0.4079,0.0620,0.1561,2.6364,0.2166,0.1188
1,WEEKDAY,18,0.0770,0.0772,0.2302,0.0216,0.0375,0.1166,0.1767,0.3692,0.0514,0.1429,2.6302,0.2009,0.1079
1,WEEKDAY,19,0.0597,0.0685,0.2024,0.0193,0.0286,0.1152,0.3053,0.3359,0.0463,0.1320,2.6157,0.1791,0.1016
1,WEEKDAY,20,0.0672,0.0604,0.2034,0.0176,0.0240,0.1143,0.3084,0.3068,0.0407,0.1222,2.5869,0.1560,0.0933
1,WEEKDAY,21,0.0686,0.0541,0.1956,0.0161,0.0198,0.1094,0.3087,0.2766,0.0378,0.1096,2.5251,0.1354,0.0834
1,WEEKDAY,22,0.0652,0.0522,0.1789,0.0142,0.0152,0.1083,0.2921,0.2502,0.0363,0.0975,2.4400,0.1024,0.0707
1,WEEKDAY,23,0.0643,0.0450,0.1723,0.0130,0.0069,0.1036,0.2816,0.2323,0.0357,0.0838,2.4200,0.0870,0.0601
1,SATURDAY,0,0.0519,0.0503,0.1523,0.0120,0.0052,0.1027,0.2421,0.2021,0.0347,0.0702,2.4190,0.0837,0.0499
1,SATURDAY,1,0.0647,0.0435,0.1552,0.0111,0.0042,0.1023,0.2376,0.1940,0.0345,0.0638,2.4190,0.0777,0.0492
1,SATURDAY,2,0.0580,0.0471,0.1384,0.0094,0.0038,0.1022,0.2376,0.1931,0.0350,0.0619,2.4190,0.0803,0.0505
1,SATURDAY,3,0.0689,0.0430,0.1414,0.0091,0.0051,0.1025,0.2299,0.1925,0.0374,0.0708,2.4229,0.0998,0.0588
1,SATURDAY,4,0.0689,0.0436,0.1455,0.0099,0.0085,0.1034,0.1680,0.2012,0.0390,0.0860,2.4510,0.1142,0.0732
1,SATURDAY,5,0.0694,0.0438,0.1556,0.0122,0.0173,0.1080,0.1580,0.2327,0.0408,0.0999,2.5047,0.1306,0.0851
1,SATURDAY,6,0.0859,0.0447,0.1628,0.0153,0.0228,0.1086,0.1363,0.2645,0.0443,0.1110,2.5563,0.1486,0.0958
1,SATURDAY,7,0.0823,0.0454,0.1652,0.0179,0.0269,0.1086,0.0391,0.3066,0.0492,0.1225,2.5982,0.1622,0.1011
1,SATURDAY,8,0.1194,0.0481,0.2065,0.0212,0.0286,0.1078,0.0000,0.3238,0.0540,0.1357,2.6225,0.1701,0.1054
1,SATURDAY,9,0.1106,0.0552,0.2054,0.0241,0.0303,0.1115,0.0000,0.3675,0.0581,0.1443,2.6347,0.1761,0.1073
1,SATURDAY,10,0.0916,0.0715,0.2073,0.0256,0.0320,0.1124,0.0000,0.3783,0.0614,0.1493,2.6375,0.1808,0.1084
1,SATURDAY,11,0.0859,0.0848,0.2194,0.0266,0.0336,0.1135,0.0000,0.3808,0.0630,0.1523,2.6380,0.1818,0.1088
1,SATURDAY,12,0.0785,0.0942,0.2201,0.0265,0.0349,0.1177,0.0000,0.3791,0.0629,0.1535,2.6381,0.1822,0.1094
1,SATURDAY,13,0.0726,0.1010,0.2199,0.0259,0.0348,0.1187,0.0000,0.3740,0.0621,0.1535,2.6381,0.1808,0.1088
1,SATURDAY,14,0.0677,0.1116,0.2206,0.0259,0.0352,0.1229,0.0000,0.3758,0.0613,0.1522,2.6381,0.1770,0.1083
1,SATURDAY,15,0.0670,0.1099,0.2208,0.0254,0.0357,0.1236,0.0000,0.3842,0.0598,0.1468,2.6371,0.1719,0.1063
1,SATURDAY,16,0.0689,0.0958,0.2156,0.0240,0.0381,0.1204,0.0087,0.3742,0.0571,0.1399,2.6288,0.1664,0.1023
1,SATURDAY,17,0.0774,0.0824,0.2150,0.0220,0.0442,0.1198,0.1509,0.3351,0.0517,0.1310,2.5998,0.1548,0.0963
1,SATURDAY,18,0.0810,0.0713,0.2159,0.0200,0.0424,0.1156,0.1767,0.3175,0.0449,0.1211,2.5322,0.1509,0.0919
1,SATURDAY,19,0.0644,0.0637,0.1960,0.0181,0.0337,0.1144,0.3053,0.2992,0.0406,0.1090,2.4644,0.1351,0.0872
1,SATURDAY,20,0.0713,0.0585,0.1960,0.0170,0.0281,0.1136,0.3084,0.2724,0.0376,0.0974,2.4249,0.1239,0.0778
1,SATURDAY,21,0.0731,0.0520,0.1764,0.0157,0.0229,0.1091,0.3087,0.2457,0.0366,0.0875,2.4190,0.1217,0.0649
1,SATURDAY,22,0.0623,0.0523,0.1666,0.0139,0.0165,0.1081,0.2921,0.2179,0.0354,0.0795,2.4190,0.0989,0.0537
1,SATURDAY,23,0.0679,0.0443,0.1749,0.0128,0.0072,0.1035,0.2816,0.2080,0.0349,0.0746,2.4190,0.0879,0.0501
1,SUNDAY,0,0.0565,0.0489,0.1558,0.0119,0.0050,0.1026,0.2421,0.2003,0.0346,0.0693,2.4190,0.0852,0.0535
1,SUNDAY,1,0.0733,0.0417,0.1565,0.0111,0.0041,0.1023,0.2376,0.1938,0.0345,0.0637,2.4190,0.0817,0.0526
1,SUNDAY,2,0.0619,0.0470,0.1411,0.0094,0.0037,0.1022,0.2376,0.1931,0.0350,0.0620,2.4190,0.0843,0.0535
1,SUNDAY,3,0.0772,0.0409,0.1464,0.0090,0.0051,0.1024,0.2299,0.1924,0.0376,0.0709,2.4229,0.1026,0.0603
1,SUNDAY,4,0.0727,0.0431,0.1474,0.0093,0.0084,0.1032,0.1680,0.2003,0.0393,0.0847,2.4490,0.1149,0.0731
1,SUNDAY,5,0.0786,0.0414,0.1578,0.0103,0.0176,0.1078,0.1580,0.2324,0.0413,0.0953,2.4909,0.1300,0.0823
1,SUNDAY,6,0.0876,0.0441,0.1633,0.0123,0.0244,0.1083,0.1363,0.2894,0.0444,0.1041,2.5297,0.1477,0.0893
1,SUNDAY,7,0.0897,0.0425,0.2393,0.0135,0.0305,0.1079,0.0391,0.3521,0.0488,0.1137,2.5667,0.1630,0.0926
1,SUNDAY,8,0.1092,0.0489,0.2200,0.0151,0.0340,0.1068,0.0000,0.3861,0.0536,0.1254,2.5961,0.1701,0.0947
1,SUNDAY,9,0.1085,0.0585,0.2109,0.0171,0.0361,0.1105,0.0000,0.4004,0.0576,0.1329,2.6240,0.1761,0.0958
1,SUNDAY,10,0.0788,0.0976,0.2022,0.0180,0.0359,0.1112,0.0000,0.4001,0.0602,0.1364,2.6358,0.1810,0.0971
1,SUNDAY,11,0.0778,0.1171,0.2228,0.0185,0.0325,0.1123,0.0000,0.3963,0.0613,0.1372,2.6380,0.1811,0.0971
1,SUNDAY,12,0.0679,0.1068,0.2112,0.0187,0.0320,0.1166,0.0000,0.3822,0.0598,0.1369,2.6381,0.1801,0.0969
1,SUNDAY,13,0.0634,0.1153,0.2031,0.0184,0.0305,0.1177,0.0000,0.3587,0.0579,0.1362,2.6381,0.1785,0.0966
1,SUNDAY,14,0.0623,0.1200,0.2028,0.0183,0.0284,0.1220,0.0000,0.3533,0.0567,0.1343,2.6380,0.1740,0.0962
1,SUNDAY,15,0.0645,0.1166,0.2051,0.0180,0.0270,0.1228,0.0000,0.3537,0.0553,0.1314,2.6359,0.1679,0.0956
1,SUNDAY,16,0.0656,0.1013,0.2018,0.0175,0.0285,0.1198,0.0087,0.3429,0.0526,0.1276,2.6213,0.1596,0.0943
1,SUNDAY,17,0.0745,0.0847,0.1924,0.0170,0.0345,0.1192,0.1509,0.3050,0.0481,0.1218,2.5796,0.1463,0.0912
1,SUNDAY,18,0.0801,0.0738,0.1945,0.0168,0.0328,0.1151,0.1767,0.2664,0.0430,0.1143,2.5153,0.1442,0.0909
1,SUNDAY,19,0.0656,0.0673,0.1764,0.0165,0.0245,0.1140,0.3053,0.2482,0.0392,0.1043,2.4561,0.1286,0.0873
1,SUNDAY,20,0.0702,0.0592,0.1651,0.0160,0.0201,0.1132,0.3084,0.2376,0.0364,0.0938,2.4237,0.1158,0.0770
1,SUNDAY,21,0.0727,0.0518,0.1655,0.0149,0.0171,0.1088,0.3087,0.2198,0.0356,0.0841,2.4190,0.1177,0.0677
1,SUNDAY,22,0.0624,0.0541,0.1617,0.0136,0.0133,0.1079,0.2921,0.1990,0.0350,0.0766,2.4190,0.0964,0.0573
1,SUNDAY,23,0.0633,0.0470,0.1631,0.0126,0.0059,0.1033,0.2816,0.1937,0.0347,0.0728,2.4190,0.0871,0.0536
1,HOLIDAY,0,0.0475,0.0579,0.1302,0.0119,0.0056,0.1027,0.2421,0.2166,0.0348,0.0735,2.4190,0.0809,0.0514
1,HOLIDAY,1,0.0432,0.0534,0.1323,0.0111,0.0042,0.1023,0.2376,0.2080,0.0348,0.0649,2.4190,0.0772,0.0491
1,HOLIDAY,2,0.0639,0.0428,0.1315,0.0094,0.0037,0.1022,0.2376,0.2034,0.0354,0.0628,2.4295,0.0799,0.0500
1,HOLIDAY,3,0.0467,0.0497,0.1321,0.0091,0.0051,0.1027,0.2299,0.2001,0.0381,0.0725,2.4862,0.1032,0.0588
1,HOLIDAY,4,0.0633,0.0439,0.1248,0.0096,0.0083,0.1037,0.1680,0.2063,0.0395,0.0832,2.5266,0.1295,0.0753
1,HOLIDAY,5,0.0452,0.0552,0.1354,0.0102,0.0165,0.1084,0.1580,0.2215,0.0406,0.0935,2.5717,0.1486,0.0893
1,HOLIDAY,6,0.0653,0.0450,0.1431,0.0117,0.0213,0.1088,0.1363,0.2502,0.0436,0.1033,2.6016,0.1687,0.1010
1,HOLIDAY,7,0.0426,0.0596,0.1381,0.0129,0.0243,0.1085,0.0391,0.2804,0.0494,0.1117,2.6219,0.1862,0.1077
1,HOLIDAY,8,0.0895,0.0543,0.1405,0.0143,0.0254,0.1074,0.0000,0.2943,0.0542,0.1218,2.6326,0.1935,0.1115
1,HOLIDAY,9,0.0530,0.0749,0.1326,0.0159,0.0262,0.1111,0.0000,0.3181,0.0571,0.1276,2.6367,0.1940,0.1123
1,HOLIDAY,10,0.0480,0.0865,0.1443,0.0164,0.0273,0.1120,0.0000,0.3283,0.0597,0.1311,2.6379,0.1929,0.1128
1,HOLIDAY,11,0.0647,0.0957,0.1658,0.0168,0.0287,0.1132,0.0000,0.3288,0.0612,0.1328,2.6381,0.1936,0.1133
1,HOLIDAY,12,0.0491,0.1178,0.1654,0.0168,0.0309,0.1178,0.0000,0.3360,0.0615,0.1343,2.6381,0.1945,0.1140
1,HOLIDAY,13,0.0472,0.1313,0.1675,0.0166,0.0345,0.1192,0.0000,0.3489,0.0614,0.1349,2.6381,0.1938,0.1134
1,HOLIDAY,14,0.0405,0.1309,0.1644,0.0166,0.0336,0.1236,0.0000,0.3546,0.0611,0.1351,2.6381,0.1937,0.1132
1,HOLIDAY,15,0.0451,0.1275,0.1648,0.0167,0.0329,0.1244,0.0000,0.3415,0.0604,0.1349,2.6381,0.1977,0.1133
1,HOLIDAY,16,0.0545,0.1108,0.1660,0.0168,0.0331,0.1213,0.0087,0.3326,0.0588,0.1336,2.6380,0.1980,0.1117
1,HOLIDAY,17,0.0531,0.0896,0.1677,0.0166,0.0328,0.1205,0.1509,0.3037,0.0545,0.1287,2.6364,0.1997,0.1096
