Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,1.0322,0.0000,0.1144,0.0038,0.0009,1.2428,0.1102,0.2145,0.0092,0.0400,0.0236,0.0051
1,WEEKDAY,1,1.1045,0.0000,0.1248,0.0037,0.0009,1.2463,0.1102,0.2010,0.0093,0.0393,0.0198,0.0045
1,WEEKDAY,2,1.1930,0.0000,0.1328,0.0037,0.0009,1.2515,0.1102,0.2013,0.0096,0.0396,0.0197,0.0045
1,WEEKDAY,3,1.2553,0.0000,0.1385,0.0041,0.0009,1.2575,0.1102,0.2398,0.0110,0.0424,0.0276,0.0061
1,WEEKDAY,4,1.1174,0.0000,0.1380,0.0062,0.0012,1.2620,0.1102,0.3656,0.0185,0.0559,0.0621,0.0140
1,WEEKDAY,5,1.0240,0.0000,0.1365,0.0088,0.0016,1.3464,0.1102,0.4502,0.0269,0.0693,0.0891,0.0202
1,WEEKDAY,6,0.9749,0.0000,0.1331,0.0120,0.0020,1.3231,0.1102,0.5315,0.0354,0.0809,0.0983,0.0223
1,WEEKDAY,7,0.9788,0.0000,0.2863,0.0142,0.0024,1.2714,0.0000,0.5698,0.0429,0.0891,0.1011,0.0229
1,WEEKDAY,8,0.9272,0.0000,0.2788,0.0147,0.0025,1.2129,0.0000,0.5797,0.0465,0.0923,0.1015,0.0230
1,WEEKDAY,9,0.7857,0.0000,0.2674,0.0145,0.0026,1.2764,0.0000,0.5807,0.0471,0.0927,0.1015,0.0230
1,WEEKDAY,10,0.6799,0.0000,0.2536,0.0147,0.0026,1.2985,0.0000,0.5806,0.0471,0.0927,0.1015,0.0230
1,WEEKDAY,11,0.5739,0.0000,0.2415,0.0150,0.0026,1.3507,0.0000,0.5806,0.0471,0.0927,0.1015,0.0230
1,WEEKDAY,12,0.3849,0.0015,0.2273,0.0149,0.0026,1.4560,0.0000,0.5806,0.0471,0.0927,0.1015,0.0230
1,WEEKDAY,13,0.2801,0.0098,0.2188,0.0146,0.0026,1.4869,0.0000,0.5805,0.0469,0.0927,0.1015,0.0230
1,WEEKDAY,14,0.1960,0.0147,0.2140,0.0144,0.0026,1.5931,0.0000,0.5796,0.0465,0.0927,0.1015,0.0230
1,WEEKDAY,15,0.1465,0.0107,0.2111,0.0146,0.0025,1.6192,0.0000,0.5738,0.0451,0.0927,0.1015,0.0230
1,WEEKDAY,16,0.1570,0.0003,0.2110,0.0142,0.0023,1.5506,0.0000,0.5536,0.0413,0.0919,0.1015,0.0230
1,WEEKDAY,17,0.1998,0.0000,0.1122,0.0118,0.0020,1.5345,0.1102,0.5120,0.0353,0.0867,0.1015,0.0230
1,WEEKDAY,18,0.2386,0.0000,0.0593,0.0091,0.0017,1.4284,0.1102,0.4735,0.0297,0.0793,0.1014,0.0230
1,WEEKDAY,19,0.3133,0.0000,0.0639,0.0073,0.0015,1.3935,0.1102,0.4189,0.0236,0.0695,0.0917,0.0207
1,WEEKDAY,20,0.6178,0.0000,0.0745,0.0045,0.0011,1.3840,0.1102,0.2797,0.0138,0.0505,0.0429,0.0093
1,WEEKDAY,21,0.7699,0.0000,0.0881,0.0042,0.0010,1.3044,0.1102,0.2471,0.0117,0.0445,0.0345,0.0074
1,WEEKDAY,22,0.7822,0.0000,0.0954,0.0053,0.0011,1.3274,0.1102,0.2970,0.0144,0.0535,0.0614,0.0137
1,WEEKDAY,23,0.9535,0.0000,0.1076,0.0041,0.0010,1.2403,0.1102,0.2459,0.0110,0.0455,0.0376,0.0083
1,SATURDAY,0,1.1023,0.0000,0.1225,0.0037,0.0009,1.2427,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SATURDAY,1,1.3735,0.0000,0.1327,0.0038,0.0009,1.2461,0.1102,0.2030,0.0086,0.0392,0.0256,0.0059
1,SATURDAY,2,1.3181,0.0000,0.1359,0.0042,0.0011,1.2513,0.1102,0.2859,0.0133,0.0510,0.0603,0.0138
1,SATURDAY,3,1.1737,0.0000,0.1366,0.0047,0.0014,1.2573,0.1102,0.3656,0.0186,0.0615,0.0918,0.0208
1,SATURDAY,4,1.1100,0.0000,0.1390,0.0048,0.0015,1.2616,0.1102,0.3916,0.0212,0.0632,0.0990,0.0224
1,SATURDAY,5,1.1768,0.0000,0.1424,0.0048,0.0015,1.3457,0.1102,0.4103,0.0226,0.0632,0.1011,0.0229
1,SATURDAY,6,1.1378,0.0000,0.1453,0.0048,0.0015,1.3223,0.1102,0.4254,0.0231,0.0632,0.1015,0.0230
1,SATURDAY,7,1.1238,0.0000,0.1463,0.0048,0.0015,1.2704,0.0000,0.4341,0.0234,0.0632,0.1015,0.0230
1,SATURDAY,8,1.0803,0.0000,0.1425,0.0048,0.0015,1.2118,0.0000,0.4401,0.0236,0.0632,0.1015,0.0230
1,SATURDAY,9,0.9261,0.0000,0.1377,0.0048,0.0015,1.2752,0.0000,0.4417,0.0237,0.0632,0.1015,0.0230
1,SATURDAY,10,0.8840,0.0000,0.1290,0.0048,0.0015,1.2973,0.0000,0.4421,0.0237,0.0632,0.1015,0.0230
1,SATURDAY,11,0.8049,0.0000,0.1156,0.0048,0.0015,1.3495,0.0000,0.4420,0.0237,0.0631,0.1014,0.0230
1,SATURDAY,12,0.7185,0.0000,0.1019,0.0048,0.0015,1.4548,0.0000,0.4411,0.0236,0.0628,0.1013,0.0230
1,SATURDAY,13,0.6297,0.0000,0.0933,0.0048,0.0015,1.4857,0.0000,0.4387,0.0232,0.0625,0.1009,0.0229
1,SATURDAY,14,0.5272,0.0000,0.0905,0.0048,0.0015,1.5919,0.0000,0.4307,0.0225,0.0620,0.0999,0.0228
1,SATURDAY,15,0.5136,0.0000,0.0886,0.0048,0.0014,1.6180,0.0000,0.4147,0.0214,0.0607,0.0967,0.0222
1,SATURDAY,16,0.5762,0.0000,0.0929,0.0046,0.0013,1.5494,0.0000,0.3675,0.0185,0.0561,0.0827,0.0191
1,SATURDAY,17,0.8745,0.0000,0.1018,0.0040,0.0010,1.5333,0.1102,0.2329,0.0108,0.0425,0.0362,0.0084
1,SATURDAY,18,0.8748,0.0000,0.1071,0.0041,0.0011,1.4275,0.1102,0.2548,0.0138,0.0481,0.0504,0.0117
1,SATURDAY,19,1.0436,0.0000,0.1156,0.0038,0.0009,1.3928,0.1102,0.2020,0.0091,0.0394,0.0259,0.0060
1,SATURDAY,20,1.0976,0.0000,0.1241,0.0037,0.0009,1.3839,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SATURDAY,21,1.1470,0.0000,0.1308,0.0037,0.0009,1.3043,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SATURDAY,22,1.1940,0.0000,0.1385,0.0037,0.0009,1.3271,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SATURDAY,23,1.2180,0.0000,0.1427,0.0037,0.0009,1.2401,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SUNDAY,0,1.3555,0.0000,0.1465,0.0037,0.0009,1.2427,0.1102,0.1889,0.0079,0.0372,0.0216,0.0050
1,SUNDAY,1,1.4257,0.0000,0.1486,0.0039,0.0009,1.2461,0.1102,0.2030,0.0086,0.0392,0.0393,0.0091
1,SUNDAY,2,1.3024,0.0000,0.1469,0.0045,0.0011,1.2514,0.1102,0.2859,0.0133,0.0510,0.0840,0.0193
1,SUNDAY,3,1.1779,0.0000,0.1441,0.0047,0.0014,1.2573,0.1102,0.3656,0.0186,0.0615,0.0962,0.0219
1,SUNDAY,4,1.1168,0.0000,0.1436,0.0048,0.0015,1.2616,0.1102,0.3916,0.0212,0.0632,0.0990,0.0224
1,SUNDAY,5,1.0813,0.0000,0.1449,0.0048,0.0015,1.3457,0.1102,0.4103,0.0226,0.0632,0.1011,0.0229
1,SUNDAY,6,1.0881,0.0000,0.1459,0.0048,0.0015,1.3223,0.1102,0.4254,0.0231,0.0632,0.1015,0.0230
1,SUNDAY,7,1.0793,0.0000,0.1469,0.0048,0.0015,1.2704,0.0000,0.4341,0.0234,0.0632,0.1015,0.0230
1,SUNDAY,8,1.0568,0.0000,0.1404,0.0048,0.0015,1.2118,0.0000,0.4401,0.0236,0.0632,0.1015,0.0230
1,SUNDAY,9,0.9475,0.0000,0.1306,0.0048,0.0015,1.2752,0.0000,0.4417,0.0237,0.0632,0.1015,0.0230
1,SUNDAY,10,0.7776,0.0000,0.1172,0.0048,0.0015,1.2973,0.0000,0.4421,0.0237,0.0632,0.1015,0.0230
1,SUNDAY,11,0.6768,0.0000,0.1027,0.0048,0.0015,1.3495,0.0000,0.4420,0.0237,0.0631,0.1015,0.0230
1,SUNDAY,12,0.5054,0.0000,0.0748,0.0048,0.0015,1.4548,0.0000,0.4411,0.0236,0.0628,0.1014,0.0230
1,SUNDAY,13,0.2332,0.0000,0.0570,0.0048,0.0015,1.4857,0.0000,0.4387,0.0232,0.0625,0.1012,0.0230
1,SUNDAY,14,0.1155,0.0000,0.0486,0.0048,0.0015,1.5919,0.0000,0.4307,0.0225,0.0620,0.1004,0.0228
1,SUNDAY,15,0.0901,0.0000,0.0433,0.0048,0.0014,1.6180,0.0000,0.4147,0.0214,0.0607,0.0964,0.0221
1,SUNDAY,16,0.1288,0.0000,0.0430,0.0048,0.0013,1.5494,0.0000,0.3675,0.0185,0.0561,0.0921,0.0214
1,SUNDAY,17,0.4404,0.0000,0.0499,0.0046,0.0010,1.5334,0.1102,0.2329,0.0108,0.0425,0.0824,0.0192
1,SUNDAY,18,0.5696,0.0000,0.0571,0.0040,0.0011,1.4274,0.1102,0.2548,0.0138,0.0481,0.0433,0.0100
1,SUNDAY,19,0.7374,0.0000,0.0734,0.0038,0.0009,1.3928,0.1102,0.2020,0.0091,0.0394,0.0224,0.0052
1,SUNDAY,20,0.8233,0.0000,0.0917,0.0037,0.0009,1.3839,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SUNDAY,21,0.8914,0.0000,0.1023,0.0037,0.0009,1.3043,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SUNDAY,22,0.9575,0.0000,0.1118,0.0037,0.0009,1.3271,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,SUNDAY,23,1.0099,0.0000,0.1220,0.0037,0.0009,1.2401,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,HOLIDAY,0,0.0000,0.0000,0.0113,0.0037,0.0009,1.2427,0.1102,0.1923,0.0079,0.0380,0.0212,0.0049
1,HOLIDAY,1,0.0000,0.0000,0.0115,0.0037,0.0009,1.2461,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,HOLIDAY,2,0.0000,0.0000,0.0198,0.0037,0.0009,1.2512,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
1,HOLIDAY,3,0.0000,0.0000,0.0255,0.0037,0.0009,1.2572,0.1102,0.2067,0.0080,0.0391,0.0256,0.0059
1,HOLIDAY,4,0.0000,0.0000,0.0261,0.0037,0.0009,1.2615,0.1102,0.3020,0.0086,0.0498,0.0589,0.0137
1,HOLIDAY,5,0.0000,0.0000,0.0257,0.0037,0.0009,1.3455,0.1102,0.3527,0.0092,0.0571,0.0851,0.0198
1,HOLIDAY,6,0.0000,0.0000,0.0307,0.0037,0.0009,1.3221,0.1102,0.3690,0.0094,0.0591,0.0939,0.0218
1,HOLIDAY,7,0.0000,0.0000,0.0331,0.0037,0.0009,1.2703,0.0000,0.3739,0.0094,0.0597,0.0966,0.0225
1,HOLIDAY,8,0.0000,0.0000,0.0358,0.0037,0.0009,1.2116,0.0000,0.3758,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,9,0.0000,0.0000,0.0336,0.0037,0.0009,1.2751,0.0000,0.3767,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,10,0.0000,0.0000,0.0127,0.0037,0.0009,1.2972,0.0000,0.3771,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,11,0.0000,0.0000,0.0022,0.0037,0.0009,1.3493,0.0000,0.3771,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,12,0.0000,0.0000,0.0000,0.0037,0.0009,1.4546,0.0000,0.3771,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,13,0.0000,0.0000,0.0000,0.0037,0.0009,1.4855,0.0000,0.3767,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,14,0.0000,0.0000,0.0000,0.0037,0.0009,1.5917,0.0000,0.3753,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,15,0.0000,0.0000,0.0000,0.0037,0.0009,1.6178,0.0000,0.3711,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,16,0.0000,0.0000,0.0000,0.0037,0.0009,1.5493,0.0000,0.3648,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,17,0.0000,0.0000,0.0000,0.0037,0.0009,1.5333,0.1102,0.3576,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,18,0.0000,0.0000,0.0000,0.0037,0.0009,1.4274,0.1102,0.3538,0.0094,0.0598,0.0969,0.0225
1,HOLIDAY,19,0.0000,0.0000,0.0000,0.0037,0.0009,1.3929,0.1102,0.3315,0.0092,0.0574,0.0872,0.0203
1,HOLIDAY,20,0.0000,0.0000,0.0000,0.0037,0.0009,1.3839,0.1102,0.2306,0.0082,0.0449,0.0384,0.0089
1,HOLIDAY,21,0.0000,0.0000,0.0000,0.0037,0.0009,1.3043,0.1102,0.2129,0.0080,0.0422,0.0302,0.0070
1,HOLIDAY,22,0.0000,0.0000,0.0000,0.0037,0.0009,1.3271,0.1102,0.2587,0.0084,0.0511,0.0574,0.0133
1,HOLIDAY,23,0.0000,0.0000,0.0000,0.0037,0.0009,1.2401,0.1102,0.2190,0.0081,0.0439,0.0342,0.0079
2,WEEKDAY,0,0.5863,0.0000,0.0736,0.0041,0.0009,1.2961,0.1102,0.2145,0.0092,0.0400,0.0236,0.0051
2,WEEKDAY,1,0.6470,0.0000,0.0791,0.0041,0.0009,1.2938,0.1102,0.2010,0.0093,0.0393,0.0198,0.0045
2,WEEKDAY,2,0.7296,0.0000,0.0860,0.0041,0.0009,1.2932,0.1102,0.2013,0.0096,0.0396,0.0197,0.0045
2,WEEKDAY,3,0.8111,0.0000,0.0910,0.0044,0.0009,1.2957,0.1102,0.2398,0.0110,0.0424,0.0276,0.0061
2,WEEKDAY,4,0.7093,0.0000,0.0928,0.0065,0.0012,1.2960,0.1102,0.3654,0.0185,0.0559,0.0621,0.0140
2,WEEKDAY,5,0.6155,0.0000,0.0916,0.0092,0.0016,1.3767,0.1102,0.4490,0.0267,0.0690,0.0891,0.0202
2,WEEKDAY,6,0.5652,0.0000,0.0928,0.0126,0.0020,1.3521,0.1102,0.5277,0.0350,0.0801,0.0983,0.0223
2,WEEKDAY,7,0.5707,0.0000,0.2204,0.0150,0.0023,1.2979,0.0000,0.5646,0.0423,0.0880,0.1011,0.0229
2,WEEKDAY,8,0.5075,0.0000,0.2384,0.0156,0.0025,1.2638,0.0000,0.5742,0.0458,0.0910,0.1015,0.0230
2,WEEKDAY,9,0.3730,0.0000,0.2264,0.0153,0.0026,1.3603,0.0000,0.5751,0.0464,0.0913,0.1015,0.0230
2,WEEKDAY,10,0.2788,0.0000,0.2163,0.0155,0.0026,1.3946,0.0000,0.5751,0.0464,0.0913,0.1015,0.0230
2,WEEKDAY,11,0.1459,0.0060,0.2077,0.0158,0.0026,1.4477,0.0000,0.5750,0.0464,0.0913,0.1015,0.0230
2,WEEKDAY,12,0.0475,0.0183,0.2024,0.0158,0.0026,1.5550,0.0000,0.5750,0.0464,0.0913,0.1015,0.0230
2,WEEKDAY,13,0.0403,0.0337,0.2002,0.0154,0.0026,1.5852,0.0000,0.5750,0.0462,0.0913,0.1015,0.0230
2,WEEKDAY,14,0.0192,0.0404,0.1994,0.0153,0.0025,1.6923,0.0000,0.5741,0.0458,0.0913,0.1015,0.0230
2,WEEKDAY,15,0.0171,0.0386,0.1992,0.0155,0.0024,1.7154,0.0000,0.5685,0.0445,0.0913,0.1015,0.0230
2,WEEKDAY,16,0.0172,0.0279,0.1992,0.0150,0.0022,1.6410,0.0000,0.5490,0.0407,0.0906,0.1015,0.0230
2,WEEKDAY,17,0.0188,0.0062,0.0497,0.0124,0.0020,1.6361,0.0047,0.5089,0.0349,0.0857,0.1015,0.0230
2,WEEKDAY,18,0.0356,0.0006,0.0450,0.0095,0.0017,1.5255,0.1102,0.4717,0.0295,0.0786,0.1014,0.0230
2,WEEKDAY,19,0.0673,0.0000,0.0471,0.0076,0.0015,1.4849,0.1102,0.4179,0.0235,0.0691,0.0917,0.0207
2,WEEKDAY,20,0.2034,0.0000,0.0505,0.0049,0.0011,1.4614,0.1102,0.2792,0.0137,0.0503,0.0429,0.0093
2,WEEKDAY,21,0.3078,0.0000,0.0558,0.0045,0.0010,1.3746,0.1102,0.2470,0.0117,0.0445,0.0345,0.0074
2,WEEKDAY,22,0.3163,0.0000,0.0601,0.0056,0.0011,1.3889,0.1102,0.2970,0.0144,0.0535,0.0614,0.0137
2,WEEKDAY,23,0.4223,0.0000,0.0657,0.0045,0.0010,1.2962,0.1102,0.2459,0.0110,0.0455,0.0376,0.0083
2,SATURDAY,0,0.7682,0.0000,0.0890,0.0041,0.0009,1.2959,0.1102,0.1889,0.0079,0.0372,0.0197,0.0045
2,SATURDAY,1,0.8722,0.0000,0.0966,0.0041,0.0009,1.2937,0.1102,0.2030,0.0086,0.0392,0.0256,0.0059
2,SATURDAY,2,0.8161,0.0000,0.0986,0.0046,0.0011,1.2930,0.1102,0.2859,0.0133,0.0510,0.0603,0.0138
2,SATURDAY,3,0.7226,0.0000,0.0983,0.0050,0.0014,1.2955,0.1102,0.3656,0.0186,0.0615,0.0918,0.0208
