Month,Weekend,Hour,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
8,WEEKDAY,4,0.1162,0.0902,0.0027,2.9636,0.0947,0.3754,0.0308,0.1147,0.4585,0.1513
8,WEEKDAY,5,0.6218,0.1605,0.0037,2.9504,0.0000,0.4238,0.0445,0.1332,0.4894,0.1626
8,WEEKDAY,6,0.7319,0.7799,0.0043,2.9945,0.0000,0.4403,0.0526,0.1432,0.5028,0.1666
8,WEEKDAY,7,0.8455,0.7878,0.0046,3.0519,0.0000,0.4459,0.0570,0.1477,0.5064,0.1674
8,WEEKDAY,8,1.0005,0.8028,0.0047,3.3471,0.0000,0.4474,0.0592,0.1492,0.5067,0.1674
8,WEEKDAY,9,1.0994,0.8090,0.0047,3.4399,0.0000,0.4470,0.0600,0.1494,0.5067,0.1674
8,WEEKDAY,10,1.2131,0.8154,0.0047,3.5084,0.0000,0.4463,0.0601,0.1494,0.5067,0.1674
8,WEEKDAY,11,1.2962,0.8172,0.0047,3.7373,0.0000,0.4463,0.0599,0.1494,0.5067,0.1674
8,WEEKDAY,12,1.3699,0.8190,0.0046,3.7582,0.0000,0.4466,0.0587,0.1491,0.5067,0.1674
8,WEEKDAY,13,1.4354,0.8196,0.0045,3.9738,0.0000,0.4465,0.0567,0.1468,0.5067,0.1674
8,WEEKDAY,14,1.4480,0.8195,0.0043,3.9942,0.0000,0.4430,0.0512,0.1417,0.5067,0.1674
8,WEEKDAY,15,1.4423,0.8182,0.0039,3.8351,0.0000,0.4361,0.0421,0.1339,0.5067,0.1674
8,WEEKDAY,16,1.4015,0.8154,0.0034,3.9089,0.0000,0.4278,0.0312,0.1247,0.5067,0.1674
8,WEEKDAY,17,0.5095,0.7200,0.0032,3.7504,0.0000,0.4136,0.0256,0.1198,0.5066,0.1674
8,WEEKDAY,18,0.4822,0.7200,0.0027,3.8077,0.0947,0.3681,0.0235,0.1097,0.4930,0.1578
8,WEEKDAY,19,0.3873,0.7096,0.0014,3.7459,0.0947,0.2014,0.0174,0.0606,0.4245,0.1097
8,WEEKDAY,20,0.3140,0.6990,0.0011,3.4742,0.0947,0.1650,0.0165,0.0498,0.4105,0.1012
8,WEEKDAY,21,0.2753,0.6978,0.0015,3.1764,0.0947,0.2282,0.0189,0.0849,0.4447,0.1275
8,WEEKDAY,22,0.2190,0.6827,0.0010,2.9612,0.0947,0.1567,0.0166,0.0565,0.4052,0.1037
8,WEEKDAY,23,0.1106,0.0828,0.0006,2.9235,0.0947,0.0949,0.0154,0.0330,0.3753,0.0892
8,SATURDAY,0,0.1097,0.0781,0.0003,2.8922,0.0947,0.0798,0.0157,0.0354,0.3441,0.0882
8,SATURDAY,1,0.1200,0.0888,0.0010,2.8698,0.0947,0.1765,0.0192,0.0759,0.3901,0.1208
8,SATURDAY,2,0.1302,0.0989,0.0019,2.8320,0.0947,0.2645,0.0228,0.1116,0.4311,0.1498
8,SATURDAY,3,0.1309,0.1007,0.0023,2.8211,0.0947,0.2967,0.0240,0.1176,0.4486,0.1575
8,SATURDAY,4,0.1297,0.1002,0.0029,2.9628,0.0947,0.3469,0.0249,0.1188,0.4927,0.1652
8,SATURDAY,5,0.1284,0.0996,0.0031,2.9486,0.0000,0.3645,0.0251,0.1191,0.5030,0.1669
8,SATURDAY,6,0.1418,0.6914,0.0032,2.9919,0.0000,0.3740,0.0251,0.1191,0.5048,0.1672
8,SATURDAY,7,0.1677,0.7021,0.0032,3.0488,0.0000,0.3824,0.0252,0.1191,0.5065,0.1674
8,SATURDAY,8,0.2220,0.7084,0.0032,3.3438,0.0000,0.3853,0.0252,0.1191,0.5067,0.1674
8,SATURDAY,9,0.3049,0.7157,0.0032,3.4365,0.0000,0.3869,0.0252,0.1191,0.5067,0.1674
8,SATURDAY,10,0.3756,0.7192,0.0032,3.5051,0.0000,0.3883,0.0252,0.1189,0.5067,0.1674
8,SATURDAY,11,0.4580,0.7219,0.0032,3.7340,0.0000,0.3886,0.0252,0.1181,0.5067,0.1674
8,SATURDAY,12,0.5118,0.7234,0.0032,3.7550,0.0000,0.3886,0.0252,0.1171,0.5067,0.1674
8,SATURDAY,13,0.5865,0.7272,0.0032,3.9707,0.0000,0.3877,0.0251,0.1155,0.5062,0.1671
8,SATURDAY,14,0.6295,0.7290,0.0031,3.9914,0.0000,0.3823,0.0249,0.1111,0.5031,0.1649
8,SATURDAY,15,0.6468,0.7291,0.0027,3.8329,0.0000,0.3420,0.0235,0.0960,0.4858,0.1526
8,SATURDAY,16,0.6434,0.7272,0.0016,3.9072,0.0000,0.1829,0.0179,0.0486,0.4218,0.1076
8,SATURDAY,17,0.6114,0.7241,0.0019,3.7490,0.0000,0.2134,0.0202,0.0681,0.4399,0.1213
8,SATURDAY,18,0.4980,0.7094,0.0012,3.8065,0.0947,0.1449,0.0166,0.0375,0.4036,0.0969
8,SATURDAY,19,0.4016,0.6959,0.0010,3.7451,0.0947,0.1252,0.0157,0.0298,0.3922,0.0904
8,SATURDAY,20,0.3247,0.6849,0.0009,3.4735,0.0947,0.1157,0.0156,0.0297,0.3857,0.0895
8,SATURDAY,21,0.2699,0.6766,0.0008,3.1755,0.0947,0.1050,0.0156,0.0296,0.3785,0.0885
8,SATURDAY,22,0.2164,0.6673,0.0007,2.9606,0.0947,0.0914,0.0154,0.0293,0.3673,0.0869
8,SATURDAY,23,0.1055,0.0767,0.0003,2.8828,0.0947,0.0676,0.0151,0.0286,0.3411,0.0833
8,SUNDAY,0,0.1011,0.0739,0.0003,2.8922,0.0947,0.0798,0.0157,0.0354,0.3630,0.1016
8,SUNDAY,1,0.1118,0.0841,0.0010,2.8699,0.0947,0.1765,0.0192,0.0759,0.4231,0.1441
8,SUNDAY,2,0.1241,0.0947,0.0019,2.8320,0.0947,0.2645,0.0228,0.1116,0.4377,0.1542
8,SUNDAY,3,0.1228,0.0967,0.0023,2.8211,0.0947,0.2967,0.0240,0.1176,0.4511,0.1578
8,SUNDAY,4,0.1240,0.0965,0.0029,2.9628,0.0947,0.3469,0.0249,0.1188,0.4931,0.1653
8,SUNDAY,5,0.1229,0.0961,0.0031,2.9486,0.0000,0.3645,0.0251,0.1191,0.5028,0.1669
8,SUNDAY,6,0.1334,0.6832,0.0032,2.9919,0.0000,0.3740,0.0251,0.1191,0.5044,0.1671
8,SUNDAY,7,0.1554,0.6962,0.0032,3.0488,0.0000,0.3824,0.0252,0.1191,0.5059,0.1673
8,SUNDAY,8,0.1969,0.7040,0.0032,3.3438,0.0000,0.3853,0.0252,0.1191,0.5067,0.1674
8,SUNDAY,9,0.2905,0.7149,0.0032,3.4365,0.0000,0.3869,0.0252,0.1191,0.5067,0.1674
8,SUNDAY,10,0.3637,0.7205,0.0032,3.5051,0.0000,0.3883,0.0252,0.1189,0.5067,0.1674
8,SUNDAY,11,0.4259,0.7221,0.0032,3.7340,0.0000,0.3886,0.0252,0.1181,0.5067,0.1674
8,SUNDAY,12,0.4924,0.7234,0.0032,3.7550,0.0000,0.3886,0.0252,0.1171,0.5067,0.1674
8,SUNDAY,13,0.6003,0.7299,0.0032,3.9707,0.0000,0.3877,0.0251,0.1155,0.5062,0.1671
8,SUNDAY,14,0.6469,0.7317,0.0031,3.9914,0.0000,0.3823,0.0249,0.1111,0.5031,0.1649
8,SUNDAY,15,0.6646,0.7321,0.0027,3.8329,0.0000,0.3420,0.0235,0.0960,0.4996,0.1624
8,SUNDAY,16,0.6555,0.7294,0.0016,3.9073,0.0000,0.1829,0.0179,0.0486,0.4865,0.1531
8,SUNDAY,17,0.5991,0.7239,0.0019,3.7490,0.0000,0.2134,0.0202,0.0681,0.4319,0.1146
8,SUNDAY,18,0.4871,0.7077,0.0012,3.8065,0.0947,0.1449,0.0166,0.0375,0.4022,0.0940
8,SUNDAY,19,0.3828,0.6927,0.0010,3.7451,0.0947,0.1252,0.0157,0.0298,0.3967,0.0910
8,SUNDAY,20,0.3149,0.6814,0.0009,3.4736,0.0947,0.1157,0.0156,0.0297,0.3948,0.0908
8,SUNDAY,21,0.2382,0.6697,0.0008,3.1755,0.0947,0.1050,0.0156,0.0296,0.3858,0.0895
8,SUNDAY,22,0.1812,0.6604,0.0007,2.9605,0.0947,0.0914,0.0154,0.0293,0.3478,0.0842
8,SUNDAY,23,0.0976,0.0722,0.0003,2.9231,0.0947,0.1029,0.0151,0.0286,0.3394,0.0845
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0713,0.0560,0.0004,2.6973,0.0947,0.0744,0.0151,0.0290,0.3465,0.0843
9,WEEKDAY,1,0.0635,0.0503,0.0003,2.6758,0.0947,0.0670,0.0151,0.0293,0.3395,0.0845
9,WEEKDAY,2,0.0626,0.0494,0.0004,2.6470,0.0947,0.0953,0.0159,0.0371,0.3485,0.0913
9,WEEKDAY,3,0.0855,0.0676,0.0014,2.6349,0.0947,0.2503,0.0206,0.0788,0.3978,0.1235
9,WEEKDAY,4,0.0989,0.0789,0.0026,2.7713,0.0947,0.3740,0.0305,0.1130,0.4592,0.1519
9,WEEKDAY,5,0.4989,0.1365,0.0037,2.7458,0.0947,0.4214,0.0435,0.1307,0.4896,0.1627
9,WEEKDAY,6,0.6052,0.7454,0.0042,2.7350,0.0000,0.4376,0.0513,0.1402,0.5028,0.1666
9,WEEKDAY,7,0.6889,0.7597,0.0045,2.7920,0.0000,0.4431,0.0555,0.1445,0.5064,0.1674
9,WEEKDAY,8,0.8180,0.7784,0.0046,3.0568,0.0000,0.4446,0.0576,0.1460,0.5067,0.1674
9,WEEKDAY,9,0.9040,0.7892,0.0046,3.1419,0.0000,0.4442,0.0583,0.1461,0.5067,0.1674
9,WEEKDAY,10,1.0123,0.7996,0.0046,3.1975,0.0000,0.4435,0.0584,0.1461,0.5067,0.1674
9,WEEKDAY,11,1.0899,0.8042,0.0046,3.4175,0.0000,0.4435,0.0582,0.1461,0.5067,0.1674
9,WEEKDAY,12,1.1690,0.8090,0.0046,3.4490,0.0000,0.4438,0.0571,0.1458,0.5067,0.1674
9,WEEKDAY,13,1.2214,0.8112,0.0045,3.6580,0.0000,0.4437,0.0552,0.1437,0.5067,0.1674
9,WEEKDAY,14,1.2511,0.8109,0.0042,3.6824,0.0000,0.4402,0.0499,0.1387,0.5066,0.1673
9,WEEKDAY,15,1.2328,0.8080,0.0039,3.5351,0.0000,0.4327,0.0412,0.1310,0.5057,0.1667
9,WEEKDAY,16,1.1592,0.7994,0.0034,3.5882,0.0000,0.4209,0.0308,0.1215,0.5027,0.1646
9,WEEKDAY,17,0.3789,0.7147,0.0032,3.3992,0.0000,0.4082,0.0255,0.1177,0.5036,0.1652
9,WEEKDAY,18,0.3324,0.7119,0.0027,3.4195,0.0947,0.3623,0.0234,0.1100,0.4889,0.1550
9,WEEKDAY,19,0.2491,0.6918,0.0014,3.3762,0.0947,0.1994,0.0174,0.0601,0.4232,0.1088
9,WEEKDAY,20,0.1971,0.6774,0.0011,3.1312,0.0947,0.1639,0.0165,0.0491,0.4098,0.1007
9,WEEKDAY,21,0.1711,0.6774,0.0015,2.9503,0.0947,0.2255,0.0189,0.0828,0.4422,0.1258
9,WEEKDAY,22,0.1278,0.6606,0.0010,2.7543,0.0947,0.1556,0.0166,0.0555,0.4043,0.1030
9,WEEKDAY,23,0.0824,0.0641,0.0006,2.7206,0.0947,0.0962,0.0154,0.0328,0.3752,0.0891
9,SATURDAY,0,0.0717,0.0560,0.0003,2.6973,0.0947,0.0798,0.0157,0.0354,0.3441,0.0882
9,SATURDAY,1,0.0847,0.0662,0.0010,2.6759,0.0947,0.1765,0.0192,0.0759,0.3901,0.1208
9,SATURDAY,2,0.0984,0.0783,0.0019,2.6471,0.0947,0.2645,0.0228,0.1116,0.4311,0.1498
9,SATURDAY,3,0.1036,0.0828,0.0023,2.6347,0.0947,0.2967,0.0240,0.1176,0.4486,0.1575
9,SATURDAY,4,0.1046,0.0845,0.0029,2.7704,0.0947,0.3469,0.0249,0.1188,0.4927,0.1652
9,SATURDAY,5,0.1051,0.0847,0.0031,2.7440,0.0947,0.3645,0.0251,0.1191,0.5030,0.1669
9,SATURDAY,6,0.1089,0.6703,0.0032,2.7325,0.0000,0.3740,0.0251,0.1191,0.5048,0.1672
9,SATURDAY,7,0.1257,0.6826,0.0032,2.7890,0.0000,0.3824,0.0252,0.1191,0.5065,0.1674
9,SATURDAY,8,0.1443,0.6935,0.0032,3.0536,0.0000,0.3853,0.0252,0.1191,0.5067,0.1674
9,SATURDAY,9,0.1847,0.7017,0.0032,3.1387,0.0000,0.3869,0.0252,0.1191,0.5067,0.1674
9,SATURDAY,10,0.2258,0.7066,0.0032,3.1943,0.0000,0.3883,0.0252,0.1189,0.5067,0.1674
9,SATURDAY,11,0.2512,0.7084,0.0032,3.4143,0.0000,0.3886,0.0252,0.1181,0.5067,0.1674
9,SATURDAY,12,0.2853,0.7100,0.0032,3.4459,0.0000,0.3886,0.0252,0.1171,0.5067,0.1674
9,SATURDAY,13,0.3409,0.7140,0.0032,3.6550,0.0000,0.3877,0.0251,0.1155,0.5062,0.1671
9,SATURDAY,14,0.3927,0.7171,0.0031,3.6797,0.0000,0.3823,0.0249,0.1111,0.5031,0.1649
9,SATURDAY,15,0.3883,0.7134,0.0027,3.5329,0.0000,0.3420,0.0235,0.0960,0.4858,0.1526
9,SATURDAY,16,0.3474,0.6971,0.0016,3.5865,0.0000,0.1829,0.0179,0.0486,0.4218,0.1076
9,SATURDAY,17,0.3031,0.6937,0.0019,3.3979,0.0000,0.2134,0.0202,0.0681,0.4399,0.1213
9,SATURDAY,18,0.2438,0.6781,0.0012,3.4183,0.0947,0.1449,0.0166,0.0375,0.4036,0.0969
9,SATURDAY,19,0.1911,0.6630,0.0010,3.3754,0.0947,0.1252,0.0157,0.0298,0.3922,0.0904
9,SATURDAY,20,0.1596,0.6533,0.0009,3.1305,0.0947,0.1157,0.0156,0.0297,0.3857,0.0895
9,SATURDAY,21,0.1275,0.6462,0.0008,2.9494,0.0947,0.1050,0.0156,0.0296,0.3785,0.0885
9,SATURDAY,22,0.0892,0.6400,0.0007,2.7537,0.0947,0.0914,0.0154,0.0293,0.3673,0.0869
9,SATURDAY,23,0.0677,0.0525,0.0003,2.7217,0.0947,0.0676,0.0151,0.0286,0.3411,0.0833
9,SUNDAY,0,0.0709,0.0548,0.0003,2.6973,0.0947,0.0798,0.0157,0.0354,0.3630,0.1016
9,SUNDAY,1,0.0835,0.0659,0.0010,2.6759,0.0947,0.1765,0.0192,0.0759,0.4231,0.1441
9,SUNDAY,2,0.0978,0.0775,0.0019,2.6471,0.0947,0.2645,0.0228,0.1116,0.4377,0.1542
9,SUNDAY,3,0.1021,0.0819,0.0023,2.6347,0.0947,0.2967,0.0240,0.1176,0.4511,0.1578
9,SUNDAY,4,0.1041,0.0838,0.0029,2.7704,0.0947,0.3469,0.0249,0.1188,0.4931,0.1653
9,SUNDAY,5,0.1043,0.0843,0.0031,2.7440,0.0947,0.3645,0.0251,0.1191,0.5028,0.1669
9,SUNDAY,6,0.1100,0.6713,0.0032,2.7325,0.0000,0.3740,0.0251,0.1191,0.5044,0.1671
9,SUNDAY,7,0.1292,0.6851,0.0032,2.7890,0.0000,0.3824,0.0252,0.1191,0.5059,0.1673
9,SUNDAY,8,0.1491,0.6937,0.0032,3.0536,0.0000,0.3853,0.0252,0.1191,0.5067,0.1674
9,SUNDAY,9,0.2041,0.7029,0.0032,3.1387,0.0000,0.3869,0.0252,0.1191,0.5067,0.1674
9,SUNDAY,10,0.2442,0.7081,0.0032,3.1943,0.0000,0.3883,0.0252,0.1189,0.5067,0.1674
9,SUNDAY,11,0.2999,0.7139,0.0032,3.4143,0.0000,0.3886,0.0252,0.1181,0.5067,0.1674
9,SUNDAY,12,0.3502,0.7173,0.0032,3.4459,0.0000,0.3886,0.0252,0.1171,0.5067,0.1674
9,SUNDAY,13,0.4035,0.7195,0.0032,3.6550,0.0000,0.3877,0.0251,0.1155,0.5062,0.1671
9,SUNDAY,14,0.4452,0.7218,0.0031,3.6797,0.0000,0.3823,0.0249,0.1111,0.5031,0.1649
9,SUNDAY,15,0.4604,0.7202,0.0027,3.5329,0.0000,0.3420,0.0235,0.0960,0.4996,0.1624
9,SUNDAY,16,0.4208,0.7055,0.0016,3.5866,0.0000,0.1829,0.0179,0.0486,0.4865,0.1531
9,SUNDAY,17,0.3687,0.7004,0.0019,3.3979,0.0000,0.2134,0.0202,0.0681,0.4319,0.1146
9,SUNDAY,18,0.2928,0.6817,0.0012,3.4183,0.0947,0.1449,0.0166,0.0375,0.4022,0.0940
9,SUNDAY,19,0.2051,0.6661,0.0010,3.3755,0.0947,0.1252,0.0157,0.0298,0.3967,0.0910
9,SUNDAY,20,0.1592,0.6553,0.0009,3.1306,0.0947,0.1157,0.0156,0.0297,0.3948,0.0908
9,SUNDAY,21,0.1294,0.6484,0.0008,2.9494,0.0947,0.1050,0.0156,0.0296,0.3858,0.0895
9,SUNDAY,22,0.0994,0.6418,0.0007,2.7536,0.0947,0.0914,0.0154,0.0293,0.3478,0.0842
9,SUNDAY,23,0.0714,0.0553,0.0003,2.7217,0.0947,0.1024,0.0151,0.0286,0.3394,0.0845
9,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,WEEKDAY,0,0.0383,0.0346,0.0004,2.6740,0.0947,0.0790,0.0152,0.0296,0.3512,0.0849
10,WEEKDAY,1,0.0330,0.0307,0.0003,2.6526,0.0947,0.0660,0.0151,0.0285,0.3386,0.0829
10,WEEKDAY,2,0.0306,0.0289,0.0004,2.6430,0.0947,0.0865,0.0156,0.0347,0.3430,0.0874
10,WEEKDAY,3,0.0473,0.0439,0.0012,2.6272,0.0947,0.2218,0.0197,0.0717,0.3865,0.1160
10,WEEKDAY,4,0.0618,0.0579,0.0024,2.7353,0.0947,0.3535,0.0290,0.1085,0.4475,0.1462
10,WEEKDAY,5,0.2675,0.0952,0.0035,2.7319,0.0947,0.4154,0.0421,0.1299,0.4840,0.1606
10,WEEKDAY,6,0.3778,0.5965,0.0042,2.6246,0.0165,0.4375,0.0512,0.1414,0.5005,0.1659
10,WEEKDAY,7,0.4735,0.7204,0.0045,2.6701,0.0000,0.4449,0.0562,0.1469,0.5057,0.1673
10,WEEKDAY,8,0.6015,0.7466,0.0047,2.8776,0.0000,0.4472,0.0588,0.1489,0.5067,0.1674
10,WEEKDAY,9,0.6735,0.7580,0.0047,2.9896,0.0000,0.4471,0.0598,0.1493,0.5067,0.1674
10,WEEKDAY,10,0.7396,0.7685,0.0047,3.0631,0.0000,0.4464,0.0601,0.1494,0.5067,0.1674
10,WEEKDAY,11,0.7872,0.7735,0.0047,3.2704,0.0000,0.4463,0.0599,0.1494,0.5067,0.1674
10,WEEKDAY,12,0.8462,0.7793,0.0046,3.3487,0.0000,0.4465,0.0589,0.1491,0.5067,0.1674
10,WEEKDAY,13,0.8825,0.7817,0.0045,3.5412,0.0000,0.4465,0.0570,0.1472,0.5067,0.1674
10,WEEKDAY,14,0.8791,0.7791,0.0043,3.6087,0.0000,0.4436,0.0521,0.1426,0.5067,0.1674
10,WEEKDAY,15,0.8206,0.7701,0.0040,3.4836,0.0000,0.4373,0.0436,0.1352,0.5067,0.1674
10,WEEKDAY,16,0.6967,0.7542,0.0035,3.4554,0.0000,0.4292,0.0331,0.1263,0.5067,0.1674
10,WEEKDAY,17,0.2317,0.6978,0.0032,3.2570,0.0782,0.4161,0.0266,0.1206,0.5067,0.1674
10,WEEKDAY,18,0.1449,0.6819,0.0027,3.1887,0.0947,0.3760,0.0238,0.1114,0.4954,0.1595
10,WEEKDAY,19,0.0995,0.6557,0.0016,3.1408,0.0947,0.2303,0.0185,0.0692,0.4364,0.1181
10,WEEKDAY,20,0.0736,0.6407,0.0012,2.9398,0.0947,0.1713,0.0167,0.0517,0.4129,0.1027
10,WEEKDAY,21,0.0727,0.6423,0.0015,2.8970,0.0947,0.2172,0.0185,0.0788,0.4387,0.1230
10,WEEKDAY,22,0.0577,0.6317,0.0011,2.7372,0.0947,0.1691,0.0170,0.0614,0.4121,0.1078
10,WEEKDAY,23,0.0440,0.1407,0.0007,2.6926,0.0947,0.1062,0.0156,0.0371,0.3805,0.0917
10,SATURDAY,0,0.0376,0.0337,0.0003,2.6705,0.0947,0.0798,0.0157,0.0354,0.3441,0.0882
10,SATURDAY,1,0.0501,0.0457,0.0010,2.6490,0.0947,0.1765,0.0192,0.0759,0.3901,0.1208
10,SATURDAY,2,0.0643,0.0589,0.0019,2.6419,0.0947,0.2645,0.0228,0.1116,0.4311,0.1498
10,SATURDAY,3,0.0724,0.0661,0.0023,2.6239,0.0947,0.2967,0.0240,0.1176,0.4486,0.1575
10,SATURDAY,4,0.0757,0.0694,0.0029,2.7579,0.0947,0.3469,0.0249,0.1188,0.4927,0.1652
10,SATURDAY,5,0.0768,0.0707,0.0031,2.7245,0.0947,0.3645,0.0251,0.1191,0.5030,0.1669
10,SATURDAY,6,0.0780,0.6541,0.0032,2.6006,0.0000,0.3740,0.0251,0.1191,0.5048,0.1672
10,SATURDAY,7,0.0920,0.6665,0.0032,2.6811,0.0000,0.3824,0.0252,0.1191,0.5065,0.1674
10,SATURDAY,8,0.1075,0.6768,0.0032,2.9150,0.0000,0.3853,0.0252,0.1191,0.5067,0.1674
10,SATURDAY,9,0.1215,0.6847,0.0032,3.0012,0.0000,0.3869,0.0252,0.1191,0.5067,0.1674
10,SATURDAY,10,0.1341,0.6908,0.0032,3.0721,0.0000,0.3883,0.0252,0.1189,0.5067,0.1674
10,SATURDAY,11,0.1486,0.6959,0.0032,3.3081,0.0000,0.3886,0.0252,0.1181,0.5067,0.1674
10,SATURDAY,12,0.1705,0.6991,0.0032,3.3533,0.0000,0.3886,0.0252,0.1171,0.5067,0.1674
10,SATURDAY,13,0.1819,0.7007,0.0032,3.5771,0.0000,0.3877,0.0251,0.1155,0.5062,0.1671
