Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,SATURDAY,5,0.0229,0.0000,0.1191,0.0032,0.0482,0.1960,0.4443,0.0652,0.0908,0.0134,0.0017
1,SATURDAY,6,0.0244,0.0000,0.1749,0.0391,0.0496,0.1960,0.4550,0.0667,0.0932,0.0272,0.0192
1,SATURDAY,7,0.0506,0.0208,0.1878,0.0455,0.0508,0.0441,0.4587,0.0680,0.0940,0.0275,0.0192
1,SATURDAY,8,0.0608,0.0293,0.1838,0.0407,0.0515,0.0000,0.4614,0.0692,0.1008,0.0279,0.0192
1,SATURDAY,9,0.0575,0.0230,0.1811,0.0206,0.0520,0.0000,0.4658,0.0699,0.1014,0.0286,0.0192
1,SATURDAY,10,0.0452,0.0171,0.1779,0.0262,0.0523,0.0000,0.4720,0.0704,0.1020,0.0293,0.0192
1,SATURDAY,11,0.0544,0.0275,0.1778,0.0542,0.0524,0.0000,0.4787,0.0779,0.1023,0.0273,0.0161
1,SATURDAY,12,0.0760,0.0464,0.1778,0.0542,0.0526,0.0000,0.4799,0.0712,0.0961,0.0274,0.0161
1,SATURDAY,13,0.0750,0.0551,0.1779,0.0438,0.0524,0.0000,0.4799,0.0712,0.0961,0.0298,0.0192
1,SATURDAY,14,0.0750,0.0625,0.1779,0.0325,0.0515,0.0000,0.4795,0.0712,0.0959,0.0297,0.0192
1,SATURDAY,15,0.0759,0.0650,0.1779,0.0375,0.0501,0.0000,0.4761,0.0706,0.0955,0.0294,0.0192
1,SATURDAY,16,0.0768,0.0620,0.1778,0.0514,0.0490,0.0000,0.4689,0.0695,0.0948,0.0289,0.0192
1,SATURDAY,17,0.0768,0.0504,0.1778,0.0537,0.0482,0.1960,0.4620,0.0678,0.0931,0.0231,0.0129
1,SATURDAY,18,0.0505,0.0250,0.1178,0.0330,0.0474,0.1960,0.4558,0.0660,0.0911,0.0198,0.0097
1,SATURDAY,19,0.0456,0.0195,0.1210,0.0187,0.0470,0.1960,0.4490,0.0638,0.0894,0.0128,0.0017
1,SATURDAY,20,0.0467,0.0170,0.1210,0.0033,0.0468,0.1960,0.4408,0.0615,0.0862,0.0118,0.0017
1,SATURDAY,21,0.0485,0.0166,0.1308,0.0030,0.0464,0.1960,0.4243,0.0580,0.0775,0.0091,0.0017
1,SATURDAY,22,0.0213,0.0000,0.1213,0.0027,0.0462,0.1960,0.4058,0.0551,0.0722,0.0080,0.0017
1,SATURDAY,23,0.0224,0.0000,0.1278,0.0027,0.0458,0.1960,0.4012,0.0545,0.0711,0.0079,0.0017
1,SUNDAY,0,0.0232,0.0000,0.1256,0.0031,0.0457,0.1960,0.4007,0.0544,0.0708,0.0066,0.0001
1,SUNDAY,1,0.0241,0.0000,0.1223,0.0027,0.0457,0.1960,0.4000,0.0545,0.0705,0.0066,0.0001
1,SUNDAY,2,0.0246,0.0000,0.1289,0.0026,0.0457,0.1960,0.3998,0.0555,0.0710,0.0068,0.0001
1,SUNDAY,3,0.0248,0.0000,0.1273,0.0026,0.0458,0.1960,0.4027,0.0594,0.0763,0.0083,0.0001
1,SUNDAY,4,0.0242,0.0000,0.1306,0.0027,0.0458,0.1960,0.4210,0.0634,0.0861,0.0112,0.0001
1,SUNDAY,5,0.0238,0.0000,0.1256,0.0032,0.0460,0.1960,0.4443,0.0652,0.0908,0.0121,0.0001
1,SUNDAY,6,0.0240,0.0000,0.1323,0.0340,0.0460,0.1960,0.4550,0.0667,0.0932,0.0127,0.0001
1,SUNDAY,7,0.0336,0.0061,0.1289,0.0405,0.0460,0.0441,0.4587,0.0680,0.0940,0.0130,0.0001
1,SUNDAY,8,0.0527,0.0208,0.1372,0.0356,0.0459,0.0000,0.4614,0.0692,0.0945,0.0134,0.0001
1,SUNDAY,9,0.0503,0.0150,0.1254,0.0155,0.0461,0.0000,0.4658,0.0699,0.0951,0.0141,0.0002
1,SUNDAY,10,0.0481,0.0158,0.1270,0.0212,0.0462,0.0000,0.4720,0.0704,0.0957,0.0148,0.0002
1,SUNDAY,11,0.0495,0.0222,0.1251,0.0441,0.0463,0.0000,0.4787,0.0711,0.0960,0.0152,0.0002
1,SUNDAY,12,0.0476,0.0288,0.1139,0.0442,0.0465,0.0000,0.4799,0.0712,0.0961,0.0153,0.0002
1,SUNDAY,13,0.0479,0.0322,0.1155,0.0287,0.0466,0.0000,0.4799,0.0712,0.0961,0.0153,0.0002
1,SUNDAY,14,0.0482,0.0369,0.1153,0.0224,0.0468,0.0000,0.4795,0.0712,0.0959,0.0152,0.0002
1,SUNDAY,15,0.0472,0.0387,0.1155,0.0224,0.0469,0.0000,0.4761,0.0706,0.0955,0.0149,0.0002
1,SUNDAY,16,0.0493,0.0344,0.1373,0.0413,0.0467,0.0000,0.4689,0.0695,0.0948,0.0143,0.0002
1,SUNDAY,17,0.0514,0.0243,0.1267,0.0436,0.0466,0.1960,0.4620,0.0678,0.0931,0.0134,0.0001
1,SUNDAY,18,0.0496,0.0198,0.1302,0.0280,0.0464,0.1960,0.4558,0.0660,0.0911,0.0125,0.0001
1,SUNDAY,19,0.0498,0.0159,0.1286,0.0086,0.0463,0.1960,0.4490,0.0638,0.0894,0.0116,0.0001
1,SUNDAY,20,0.0493,0.0149,0.1368,0.0033,0.0463,0.1960,0.4408,0.0615,0.0862,0.0106,0.0001
1,SUNDAY,21,0.0514,0.0143,0.1319,0.0030,0.0460,0.1960,0.4243,0.0580,0.0775,0.0079,0.0001
1,SUNDAY,22,0.0237,0.0000,0.1356,0.0027,0.0460,0.1960,0.4058,0.0551,0.0722,0.0068,0.0001
1,SUNDAY,23,0.0311,0.0022,0.1596,0.0027,0.0458,0.1960,0.4012,0.0545,0.0711,0.0066,0.0001
1,HOLIDAY,0,0.0178,0.0000,0.0718,0.0021,0.0457,0.1960,0.4630,0.0612,0.0892,0.0091,0.0033
1,HOLIDAY,1,0.0178,0.0000,0.0718,0.0017,0.0457,0.1960,0.4628,0.0612,0.0892,0.0091,0.0033
1,HOLIDAY,2,0.0179,0.0000,0.0718,0.0016,0.0457,0.1960,0.4627,0.0619,0.0896,0.0092,0.0033
1,HOLIDAY,3,0.0181,0.0000,0.0718,0.0016,0.0458,0.1960,0.4646,0.0645,0.0924,0.0099,0.0033
1,HOLIDAY,4,0.0174,0.0000,0.0718,0.0017,0.0458,0.1960,0.4744,0.0672,0.0973,0.0113,0.0033
1,HOLIDAY,5,0.0171,0.0000,0.0718,0.0022,0.0460,0.1960,0.4796,0.0682,0.0990,0.0118,0.0033
1,HOLIDAY,6,0.0174,0.0000,0.0718,0.0088,0.0460,0.1960,0.4833,0.0689,0.0998,0.0120,0.0033
1,HOLIDAY,7,0.0173,0.0000,0.0718,0.0101,0.0459,0.0441,0.4845,0.0694,0.0999,0.0121,0.0033
1,HOLIDAY,8,0.0163,0.0000,0.0718,0.0101,0.0458,0.0000,0.4852,0.0697,0.1000,0.0121,0.0033
1,HOLIDAY,9,0.0143,0.0000,0.0718,0.0048,0.0459,0.0000,0.4853,0.0698,0.1000,0.0121,0.0033
1,HOLIDAY,10,0.0278,0.0072,0.0718,0.0101,0.0460,0.0000,0.4855,0.0698,0.1000,0.0121,0.0033
1,HOLIDAY,11,0.0272,0.0218,0.0718,0.0128,0.0461,0.0000,0.4857,0.0698,0.1000,0.0121,0.0033
1,HOLIDAY,12,0.0288,0.0334,0.0838,0.0128,0.0463,0.0000,0.4856,0.0698,0.1000,0.0121,0.0033
1,HOLIDAY,13,0.0286,0.0382,0.0718,0.0075,0.0464,0.0000,0.4853,0.0698,0.1000,0.0121,0.0033
1,HOLIDAY,14,0.0287,0.0486,0.0718,0.0062,0.0466,0.0000,0.4851,0.0698,0.0999,0.0121,0.0033
1,HOLIDAY,15,0.0286,0.0938,0.0838,0.0062,0.0467,0.0000,0.4850,0.0698,0.0997,0.0120,0.0033
1,HOLIDAY,16,0.0287,0.0351,0.0718,0.0101,0.0465,0.0000,0.4847,0.0697,0.0993,0.0120,0.0033
1,HOLIDAY,17,0.0289,0.0304,0.0718,0.0127,0.0465,0.1960,0.4834,0.0689,0.0985,0.0119,0.0033
1,HOLIDAY,18,0.0269,0.0211,0.0718,0.0075,0.0463,0.1960,0.4815,0.0680,0.0976,0.0117,0.0033
1,HOLIDAY,19,0.0267,0.0135,0.0718,0.0034,0.0462,0.1960,0.4777,0.0670,0.0969,0.0115,0.0033
1,HOLIDAY,20,0.0279,0.0071,0.0718,0.0022,0.0462,0.1960,0.4726,0.0657,0.0956,0.0110,0.0033
1,HOLIDAY,21,0.0296,0.0060,0.0718,0.0020,0.0460,0.1960,0.4650,0.0634,0.0916,0.0097,0.0033
1,HOLIDAY,22,0.0306,0.0042,0.0718,0.0017,0.0460,0.1960,0.4633,0.0615,0.0895,0.0091,0.0033
1,HOLIDAY,23,0.0256,0.0009,0.0718,0.0017,0.0457,0.1960,0.4631,0.0612,0.0893,0.0091,0.0033
2,WEEKDAY,0,0.0201,0.0005,0.1136,0.0028,0.0469,0.1960,0.3751,0.0558,0.0658,0.0087,0.0017
2,WEEKDAY,1,0.0205,0.0000,0.1181,0.0026,0.0462,0.1960,0.3686,0.0544,0.0706,0.0079,0.0017
2,WEEKDAY,2,0.0211,0.0000,0.1194,0.0026,0.0460,0.1960,0.3696,0.0548,0.0708,0.0080,0.0017
2,WEEKDAY,3,0.0214,0.0000,0.1232,0.0028,0.0459,0.1960,0.3801,0.0580,0.0742,0.0093,0.0017
2,WEEKDAY,4,0.0222,0.0004,0.1273,0.0040,0.0465,0.1960,0.4116,0.0644,0.0816,0.0127,0.0017
2,WEEKDAY,5,0.0223,0.0004,0.1265,0.0062,0.0482,0.1960,0.5630,0.0720,0.0914,0.0170,0.0018
2,WEEKDAY,6,0.0236,0.0004,0.1817,0.0471,0.0506,0.1960,0.7495,0.0802,0.0997,0.0353,0.0194
2,WEEKDAY,7,0.0424,0.0154,0.2034,0.0575,0.0529,0.0000,1.1070,0.1171,0.1140,0.0420,0.0195
2,WEEKDAY,8,0.0593,0.0300,0.1934,0.0513,0.0547,0.0000,1.2019,0.1337,0.1616,0.0508,0.0197
2,WEEKDAY,9,0.0881,0.0617,0.1931,0.0322,0.0562,0.0000,1.2926,0.1506,0.1789,0.0540,0.0198
2,WEEKDAY,10,0.0788,0.0986,0.1948,0.0370,0.0568,0.0000,1.3079,0.1466,0.1922,0.0544,0.0198
2,WEEKDAY,11,0.0710,0.1428,0.1966,0.0653,0.0569,0.0000,1.3076,0.1400,0.1672,0.0520,0.0166
2,WEEKDAY,12,0.0630,0.1755,0.1993,0.0651,0.0571,0.0000,1.3075,0.1332,0.1546,0.0520,0.0166
2,WEEKDAY,13,0.0590,0.2143,0.2017,0.0579,0.0572,0.0000,1.3075,0.1468,0.1671,0.0544,0.0198
2,WEEKDAY,14,0.0558,0.2357,0.2038,0.0447,0.0574,0.0000,1.3073,0.1526,0.1789,0.0544,0.0198
2,WEEKDAY,15,0.0560,0.2476,0.2042,0.0510,0.0573,0.0000,1.3000,0.1480,0.1774,0.0544,0.0198
2,WEEKDAY,16,0.0634,0.1736,0.1977,0.0643,0.0569,0.0000,1.2035,0.1312,0.1623,0.0543,0.0198
2,WEEKDAY,17,0.0726,0.1308,0.1956,0.0644,0.0566,0.0000,1.1747,0.1026,0.1147,0.0488,0.0134
2,WEEKDAY,18,0.0764,0.0991,0.1803,0.0452,0.0559,0.1960,1.1194,0.0969,0.1115,0.0452,0.0102
2,WEEKDAY,19,0.0802,0.0777,0.1794,0.0318,0.0552,0.1960,1.0512,0.0885,0.1088,0.0374,0.0022
2,WEEKDAY,20,0.0773,0.0576,0.1789,0.0120,0.0540,0.1960,0.9792,0.0813,0.1054,0.0350,0.0022
2,WEEKDAY,21,0.0723,0.0431,0.1788,0.0090,0.0522,0.1960,0.8302,0.0761,0.0999,0.0302,0.0021
2,WEEKDAY,22,0.0294,0.0126,0.1749,0.0052,0.0503,0.1960,0.6289,0.0712,0.0916,0.0236,0.0020
2,WEEKDAY,23,0.0255,0.0040,0.1749,0.0036,0.0483,0.1960,0.5696,0.0639,0.0804,0.0144,0.0018
2,SATURDAY,0,0.0239,0.0018,0.1158,0.0031,0.0459,0.1960,0.4009,0.0544,0.0709,0.0079,0.0017
2,SATURDAY,1,0.0209,0.0000,0.1158,0.0027,0.0459,0.1960,0.4000,0.0545,0.0706,0.0079,0.0017
2,SATURDAY,2,0.0241,0.0004,0.1158,0.0026,0.0459,0.1960,0.3998,0.0555,0.0710,0.0080,0.0017
2,SATURDAY,3,0.0218,0.0000,0.1223,0.0026,0.0463,0.1960,0.4028,0.0594,0.0763,0.0095,0.0017
2,SATURDAY,4,0.0214,0.0000,0.1158,0.0027,0.0471,0.1960,0.4222,0.0634,0.0862,0.0124,0.0017
2,SATURDAY,5,0.0214,0.0000,0.1240,0.0032,0.0484,0.1960,0.4507,0.0652,0.0915,0.0134,0.0017
2,SATURDAY,6,0.0226,0.0000,0.1749,0.0391,0.0498,0.1960,0.4632,0.0668,0.0941,0.0272,0.0192
2,SATURDAY,7,0.0759,0.0451,0.2266,0.0455,0.0510,0.0000,0.4675,0.0682,0.0951,0.0275,0.0192
2,SATURDAY,8,0.0719,0.0344,0.1791,0.0407,0.0517,0.0000,0.4703,0.0693,0.1021,0.0279,0.0192
2,SATURDAY,9,0.0624,0.0272,0.1789,0.0206,0.0523,0.0000,0.4746,0.0700,0.1026,0.0286,0.0192
2,SATURDAY,10,0.0722,0.0374,0.1789,0.0262,0.0526,0.0000,0.4808,0.0705,0.1033,0.0293,0.0192
2,SATURDAY,11,0.0846,0.0634,0.1789,0.0542,0.0527,0.0000,0.4874,0.0781,0.1037,0.0273,0.0161
2,SATURDAY,12,0.0818,0.0676,0.1789,0.0542,0.0529,0.0000,0.4885,0.0713,0.0974,0.0274,0.0161
2,SATURDAY,13,0.0725,0.0869,0.1790,0.0438,0.0527,0.0000,0.4885,0.0714,0.0974,0.0298,0.0192
2,SATURDAY,14,0.0725,0.0917,0.1790,0.0325,0.0518,0.0000,0.4881,0.0714,0.0973,0.0297,0.0192
2,SATURDAY,15,0.0816,0.1033,0.1790,0.0375,0.0504,0.0000,0.4847,0.0707,0.0969,0.0294,0.0192
2,SATURDAY,16,0.0759,0.0901,0.1789,0.0514,0.0493,0.0000,0.4776,0.0697,0.0963,0.0289,0.0192
2,SATURDAY,17,0.0811,0.0764,0.1788,0.0537,0.0485,0.0000,0.4708,0.0680,0.0947,0.0231,0.0129
2,SATURDAY,18,0.0601,0.0429,0.1123,0.0330,0.0477,0.1960,0.4647,0.0661,0.0926,0.0198,0.0097
2,SATURDAY,19,0.0617,0.0361,0.1188,0.0187,0.0473,0.1960,0.4581,0.0639,0.0909,0.0128,0.0017
2,SATURDAY,20,0.0590,0.0299,0.1220,0.0033,0.0471,0.1960,0.4497,0.0616,0.0874,0.0118,0.0017
2,SATURDAY,21,0.0571,0.0243,0.1220,0.0030,0.0466,0.1960,0.4315,0.0581,0.0784,0.0091,0.0017
2,SATURDAY,22,0.0194,0.0000,0.1181,0.0027,0.0464,0.1960,0.4076,0.0552,0.0727,0.0080,0.0017
2,SATURDAY,23,0.0209,0.0000,0.1213,0.0027,0.0460,0.1960,0.4015,0.0545,0.0714,0.0079,0.0017
2,SUNDAY,0,0.0215,0.0000,0.1240,0.0031,0.0459,0.1960,0.4009,0.0544,0.0709,0.0066,0.0001
2,SUNDAY,1,0.0223,0.0000,0.1191,0.0027,0.0459,0.1960,0.4000,0.0545,0.0706,0.0066,0.0001
2,SUNDAY,2,0.0226,0.0000,0.1223,0.0026,0.0459,0.1960,0.3998,0.0555,0.0710,0.0068,0.0001
2,SUNDAY,3,0.0228,0.0000,0.1191,0.0026,0.0459,0.1960,0.4028,0.0594,0.0763,0.0083,0.0001
2,SUNDAY,4,0.0225,0.0000,0.1273,0.0027,0.0460,0.1960,0.4222,0.0634,0.0862,0.0112,0.0001
2,SUNDAY,5,0.0224,0.0000,0.1223,0.0032,0.0462,0.1960,0.4507,0.0652,0.0915,0.0121,0.0001
2,SUNDAY,6,0.0227,0.0000,0.1289,0.0340,0.0462,0.1960,0.4632,0.0668,0.0941,0.0127,0.0001
2,SUNDAY,7,0.0321,0.0065,0.1314,0.0405,0.0462,0.0000,0.4675,0.0682,0.0951,0.0130,0.0001
2,SUNDAY,8,0.0580,0.0278,0.1134,0.0356,0.0461,0.0000,0.4703,0.0693,0.0958,0.0134,0.0001
2,SUNDAY,9,0.0539,0.0226,0.1101,0.0155,0.0464,0.0000,0.4746,0.0700,0.0963,0.0141,0.0002
2,SUNDAY,10,0.0544,0.0298,0.1068,0.0212,0.0465,0.0000,0.4808,0.0705,0.0970,0.0148,0.0002
2,SUNDAY,11,0.0527,0.0423,0.1159,0.0441,0.0466,0.0000,0.4874,0.0712,0.0974,0.0152,0.0002
2,SUNDAY,12,0.0554,0.0510,0.1159,0.0442,0.0468,0.0000,0.4885,0.0713,0.0974,0.0153,0.0002
2,SUNDAY,13,0.0532,0.0584,0.1037,0.0287,0.0469,0.0000,0.4885,0.0714,0.0974,0.0153,0.0002
2,SUNDAY,14,0.0525,0.0648,0.1067,0.0224,0.0472,0.0000,0.4881,0.0714,0.0973,0.0152,0.0002
2,SUNDAY,15,0.0521,0.0674,0.1160,0.0224,0.0472,0.0000,0.4847,0.0707,0.0969,0.0149,0.0002
2,SUNDAY,16,0.0527,0.0675,0.1159,0.0413,0.0470,0.0000,0.4776,0.0697,0.0963,0.0143,0.0002
2,SUNDAY,17,0.0551,0.0599,0.1226,0.0436,0.0470,0.0000,0.4708,0.0680,0.0947,0.0134,0.0001
2,SUNDAY,18,0.0553,0.0476,0.1197,0.0280,0.0467,0.1960,0.4647,0.0661,0.0926,0.0125,0.0001
2,SUNDAY,19,0.0534,0.0373,0.1230,0.0086,0.0466,0.1960,0.4581,0.0639,0.0909,0.0116,0.0001
2,SUNDAY,20,0.0533,0.0331,0.1197,0.0033,0.0465,0.1960,0.4497,0.0616,0.0874,0.0106,0.0001
2,SUNDAY,21,0.0561,0.0266,0.1279,0.0030,0.0463,0.1960,0.4315,0.0581,0.0784,0.0079,0.0001
2,SUNDAY,22,0.0202,0.0000,0.1207,0.0027,0.0462,0.1960,0.4076,0.0552,0.0727,0.0068,0.0001
2,SUNDAY,23,0.0212,0.0000,0.1289,0.0027,0.0459,0.1960,0.4015,0.0545,0.0714,0.0066,0.0001
2,HOLIDAY,0,0.0194,0.0000,0.1176,0.0027,0.0467,0.1960,0.3712,0.0548,0.0648,0.0079,0.0017
2,HOLIDAY,1,0.0203,0.0000,0.1109,0.0026,0.0461,0.1960,0.3686,0.0544,0.0706,0.0079,0.0017
2,HOLIDAY,2,0.0209,0.0000,0.1176,0.0026,0.0459,0.1960,0.3685,0.0549,0.0707,0.0080,0.0017
2,HOLIDAY,3,0.0212,0.0000,0.1109,0.0028,0.0459,0.1960,0.3713,0.0571,0.0734,0.0087,0.0017
2,HOLIDAY,4,0.0202,0.0000,0.1176,0.0033,0.0464,0.1960,0.3821,0.0601,0.0785,0.0101,0.0017
2,HOLIDAY,5,0.0194,0.0000,0.1109,0.0034,0.0478,0.1960,0.4873,0.0625,0.0817,0.0106,0.0017
2,HOLIDAY,6,0.0211,0.0000,0.1536,0.0402,0.0497,0.1960,0.6279,0.0648,0.0842,0.0241,0.0192
2,HOLIDAY,7,0.0530,0.0288,0.1667,0.0465,0.0517,0.0000,0.9042,0.0945,0.0926,0.0242,0.0192
2,HOLIDAY,8,0.0185,0.0000,0.1536,0.0402,0.0534,0.0000,0.9244,0.1035,0.1333,0.0242,0.0192
2,HOLIDAY,9,0.0479,0.0302,0.1536,0.0212,0.0548,0.0000,0.9426,0.1122,0.1473,0.0242,0.0192
2,HOLIDAY,10,0.0476,0.0355,0.1536,0.0252,0.0554,0.0000,0.9453,0.1059,0.1602,0.0242,0.0192
2,HOLIDAY,11,0.0463,0.0421,0.1536,0.0530,0.0556,0.0000,0.9450,0.0991,0.1351,0.0217,0.0160
2,HOLIDAY,12,0.0648,0.0656,0.1536,0.0530,0.0558,0.0000,0.9450,0.0923,0.1225,0.0217,0.0160
2,HOLIDAY,13,0.0501,0.0618,0.1536,0.0466,0.0558,0.0000,0.9450,0.1059,0.1351,0.0242,0.0192
2,HOLIDAY,14,0.0679,0.0849,0.1540,0.0338,0.0560,0.0000,0.9450,0.1128,0.1477,0.0241,0.0192
2,HOLIDAY,15,0.0502,0.0651,0.1544,0.0402,0.0560,0.0000,0.9450,0.1128,0.1474,0.0241,0.0192
2,HOLIDAY,16,0.0538,0.0385,0.1536,0.0529,0.0556,0.0000,0.8823,0.0987,0.1341,0.0241,0.0192
2,HOLIDAY,17,0.0511,0.0174,0.1536,0.0529,0.0553,0.0000,0.8819,0.0700,0.0888,0.0191,0.0128
2,HOLIDAY,18,0.0136,0.0000,0.1536,0.0340,0.0548,0.1960,0.8486,0.0680,0.0876,0.0165,0.0097
2,HOLIDAY,19,0.0138,0.0000,0.1536,0.0213,0.0542,0.1960,0.8095,0.0656,0.0868,0.0103,0.0017
2,HOLIDAY,20,0.0153,0.0000,0.1536,0.0032,0.0531,0.1960,0.7902,0.0633,0.0846,0.0098,0.0017
2,HOLIDAY,21,0.0167,0.0000,0.1536,0.0030,0.0515,0.1960,0.7032,0.0610,0.0794,0.0085,0.0017
2,HOLIDAY,22,0.0175,0.0000,0.1536,0.0028,0.0498,0.1960,0.5592,0.0589,0.0751,0.0079,0.0017
2,HOLIDAY,23,0.0183,0.0000,0.1536,0.0030,0.0480,0.1960,0.5409,0.0569,0.0726,0.0079,0.0017
3,WEEKDAY,0,0.0216,0.0108,0.1042,0.0024,0.0469,0.1960,0.3971,0.0564,0.0717,0.0090,0.0021
3,WEEKDAY,1,0.0218,0.0081,0.1076,0.0022,0.0464,0.1960,0.3910,0.0550,0.0750,0.0081,0.0021
3,WEEKDAY,2,0.0214,0.0039,0.1098,0.0022,0.0461,0.1960,0.3922,0.0554,0.0753,0.0083,0.0021
3,WEEKDAY,3,0.0198,0.0020,0.1092,0.0025,0.0461,0.1960,0.4025,0.0585,0.0788,0.0096,0.0021
3,WEEKDAY,4,0.0180,0.0010,0.1107,0.0040,0.0466,0.1960,0.4329,0.0647,0.0860,0.0130,0.0021
3,WEEKDAY,5,0.0175,0.0004,0.1116,0.0066,0.0480,0.1960,0.5591,0.0719,0.0954,0.0173,0.0022
3,WEEKDAY,6,0.0184,0.0000,0.1554,0.0383,0.0500,0.0000,0.7136,0.0799,0.1035,0.0324,0.0156
3,WEEKDAY,7,0.0486,0.0258,0.1732,0.0470,0.0518,0.0000,1.0063,0.1099,0.1160,0.0391,0.0157
3,WEEKDAY,8,0.0659,0.0492,0.1744,0.0421,0.0534,0.0000,1.0969,0.1246,0.1543,0.0478,0.0159
3,WEEKDAY,9,0.0722,0.0998,0.1781,0.0275,0.0546,0.0000,1.1828,0.1395,0.1683,0.0511,0.0160
3,WEEKDAY,10,0.0601,0.1567,0.1820,0.0314,0.0552,0.0000,1.1973,0.1371,0.1787,0.0514,0.0160
3,WEEKDAY,11,0.0518,0.2235,0.1879,0.0534,0.0553,0.0000,1.1970,0.1321,0.1596,0.0496,0.0136
3,WEEKDAY,12,0.0448,0.2878,0.1932,0.0534,0.0555,0.0000,1.1970,0.1269,0.1500,0.0496,0.0136
3,WEEKDAY,13,0.0401,0.3275,0.1963,0.0475,0.0556,0.0000,1.1970,0.1372,0.1595,0.0514,0.0160
3,WEEKDAY,14,0.0366,0.3557,0.1987,0.0370,0.0558,0.0000,1.1968,0.1412,0.1683,0.0514,0.0160
