Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.4456,0.1473,0.0730,0.0264,0.0744,0.0000,0.8135,0.4093,0.0896,0.1617,0.0458
3,WEEKDAY,16,0.3773,0.1370,0.0690,0.0191,0.0721,0.0000,0.7042,0.3620,0.0761,0.1577,0.0323
3,WEEKDAY,17,0.2411,0.1156,0.0614,0.0104,0.0690,0.0184,0.5936,0.2762,0.0574,0.1471,0.0181
3,WEEKDAY,18,0.1218,0.0950,0.0495,0.0053,0.0668,0.1772,0.4956,0.1939,0.0403,0.1321,0.0107
3,WEEKDAY,19,0.0276,0.0813,0.0413,0.0038,0.0660,0.1772,0.3992,0.1578,0.0311,0.1087,0.0083
3,WEEKDAY,20,0.0234,0.0818,0.0400,0.0034,0.0658,0.1772,0.3179,0.1508,0.0261,0.0760,0.0062
3,WEEKDAY,21,0.0187,0.0828,0.0398,0.0028,0.0655,0.1772,0.2603,0.1477,0.0185,0.0201,0.0027
3,WEEKDAY,22,0.0166,0.0845,0.0397,0.0027,0.0654,0.1589,0.2308,0.1471,0.0170,0.0096,0.0020
3,WEEKDAY,23,0.0151,0.0870,0.0397,0.0027,0.0654,0.1589,0.2172,0.1471,0.0170,0.0096,0.0020
3,SATURDAY,0,0.0145,0.0510,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
3,SATURDAY,1,0.0144,0.0541,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0022
3,SATURDAY,2,0.0142,0.0559,0.0397,0.0028,0.0655,0.1589,0.2147,0.1473,0.0181,0.0127,0.0034
3,SATURDAY,3,0.0143,0.0572,0.0397,0.0035,0.0656,0.1589,0.2182,0.1487,0.0242,0.0452,0.0071
3,SATURDAY,4,0.0148,0.0590,0.0398,0.0039,0.0656,0.1589,0.2202,0.1511,0.0286,0.1348,0.0092
3,SATURDAY,5,0.0149,0.0598,0.0399,0.0040,0.0657,0.1589,0.2218,0.1520,0.0319,0.1551,0.0107
3,SATURDAY,6,0.0150,0.0607,0.0399,0.0042,0.0657,0.0158,0.2262,0.1550,0.0343,0.1585,0.0114
3,SATURDAY,7,0.0167,0.0533,0.0399,0.0046,0.0657,0.0000,0.2434,0.1649,0.0366,0.1611,0.0116
3,SATURDAY,8,0.0239,0.0478,0.0399,0.0053,0.0657,0.0000,0.2738,0.1771,0.0400,0.1628,0.0118
3,SATURDAY,9,0.0320,0.0453,0.0399,0.0057,0.0657,0.0000,0.3028,0.1863,0.0422,0.1638,0.0118
3,SATURDAY,10,0.0373,0.0462,0.0399,0.0059,0.0657,0.0000,0.3106,0.1915,0.0433,0.1618,0.0118
3,SATURDAY,11,0.0420,0.0443,0.0399,0.0058,0.0657,0.0000,0.3081,0.1925,0.0432,0.1587,0.0118
3,SATURDAY,12,0.0468,0.0434,0.0399,0.0055,0.0657,0.0000,0.2966,0.1851,0.0420,0.1529,0.0118
3,SATURDAY,13,0.0515,0.0437,0.0399,0.0048,0.0657,0.0000,0.2676,0.1694,0.0399,0.1443,0.0118
3,SATURDAY,14,0.0550,0.0438,0.0399,0.0041,0.0657,0.0000,0.2398,0.1578,0.0373,0.1340,0.0117
3,SATURDAY,15,0.0541,0.0421,0.0399,0.0038,0.0657,0.0000,0.2253,0.1516,0.0365,0.1173,0.0115
3,SATURDAY,16,0.0490,0.0421,0.0399,0.0035,0.0657,0.0000,0.2218,0.1497,0.0360,0.0988,0.0112
3,SATURDAY,17,0.0382,0.0421,0.0399,0.0033,0.0657,0.0184,0.2208,0.1490,0.0350,0.0774,0.0107
3,SATURDAY,18,0.0294,0.0430,0.0398,0.0030,0.0656,0.1772,0.2195,0.1484,0.0333,0.0531,0.0097
3,SATURDAY,19,0.0233,0.0443,0.0398,0.0028,0.0656,0.1772,0.2178,0.1478,0.0297,0.0292,0.0079
3,SATURDAY,20,0.0190,0.0455,0.0397,0.0027,0.0655,0.1772,0.2146,0.1472,0.0191,0.0123,0.0030
3,SATURDAY,21,0.0180,0.0482,0.0397,0.0027,0.0654,0.1772,0.2140,0.1471,0.0170,0.0096,0.0020
3,SATURDAY,22,0.0168,0.0501,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
3,SATURDAY,23,0.0152,0.0511,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0020
3,SUNDAY,0,0.0146,0.0542,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0057
3,SUNDAY,1,0.0143,0.0556,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0057
3,SUNDAY,2,0.0142,0.0571,0.0397,0.0028,0.0655,0.1589,0.2147,0.1473,0.0181,0.0127,0.0065
3,SUNDAY,3,0.0143,0.0583,0.0397,0.0035,0.0656,0.1589,0.2182,0.1487,0.0242,0.0452,0.0088
3,SUNDAY,4,0.0148,0.0595,0.0398,0.0039,0.0656,0.1589,0.2202,0.1511,0.0286,0.1348,0.0101
3,SUNDAY,5,0.0149,0.0601,0.0399,0.0040,0.0657,0.1589,0.2218,0.1519,0.0319,0.1551,0.0111
3,SUNDAY,6,0.0151,0.0610,0.0399,0.0042,0.0657,0.0158,0.2254,0.1544,0.0343,0.1585,0.0115
3,SUNDAY,7,0.0165,0.0552,0.0399,0.0045,0.0657,0.0000,0.2392,0.1624,0.0365,0.1611,0.0117
3,SUNDAY,8,0.0234,0.0510,0.0399,0.0050,0.0657,0.0000,0.2636,0.1721,0.0394,0.1628,0.0118
3,SUNDAY,9,0.0331,0.0471,0.0399,0.0054,0.0657,0.0000,0.2867,0.1795,0.0412,0.1638,0.0118
3,SUNDAY,10,0.0389,0.0486,0.0399,0.0055,0.0657,0.0000,0.2930,0.1837,0.0420,0.1618,0.0118
3,SUNDAY,11,0.0436,0.0450,0.0399,0.0055,0.0657,0.0000,0.2910,0.1845,0.0420,0.1587,0.0118
3,SUNDAY,12,0.0479,0.0466,0.0399,0.0053,0.0657,0.0000,0.2818,0.1785,0.0410,0.1529,0.0118
3,SUNDAY,13,0.0525,0.0475,0.0399,0.0047,0.0657,0.0000,0.2586,0.1659,0.0393,0.1443,0.0118
3,SUNDAY,14,0.0567,0.0484,0.0399,0.0041,0.0657,0.0000,0.2363,0.1565,0.0372,0.1340,0.0117
3,SUNDAY,15,0.0571,0.0452,0.0399,0.0038,0.0657,0.0000,0.2247,0.1514,0.0365,0.1173,0.0116
3,SUNDAY,16,0.0536,0.0455,0.0399,0.0035,0.0657,0.0000,0.2218,0.1497,0.0360,0.0988,0.0114
3,SUNDAY,17,0.0434,0.0460,0.0399,0.0033,0.0657,0.0184,0.2208,0.1490,0.0350,0.0774,0.0111
3,SUNDAY,18,0.0343,0.0463,0.0398,0.0030,0.0656,0.1772,0.2195,0.1484,0.0333,0.0531,0.0105
3,SUNDAY,19,0.0259,0.0467,0.0398,0.0028,0.0656,0.1772,0.2178,0.1478,0.0297,0.0292,0.0085
3,SUNDAY,20,0.0204,0.0484,0.0397,0.0027,0.0655,0.1772,0.2146,0.1472,0.0191,0.0123,0.0022
3,SUNDAY,21,0.0184,0.0510,0.0397,0.0027,0.0654,0.1772,0.2140,0.1471,0.0170,0.0096,0.0049
3,SUNDAY,22,0.0167,0.0524,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0057
3,SUNDAY,23,0.0155,0.0539,0.0397,0.0027,0.0654,0.1589,0.2140,0.1471,0.0170,0.0096,0.0057
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0181,0.0837,0.0362,0.0028,0.0654,0.1589,0.2135,0.1463,0.0175,0.0096,0.0020
4,WEEKDAY,1,0.0161,0.0843,0.0362,0.0029,0.0655,0.1589,0.2149,0.1467,0.0188,0.0214,0.0028
4,WEEKDAY,2,0.0156,0.0845,0.0370,0.0036,0.0657,0.1589,0.2351,0.1520,0.0265,0.0857,0.0068
4,WEEKDAY,3,0.0158,0.0848,0.0419,0.0049,0.0662,0.1589,0.3161,0.1817,0.0369,0.1273,0.0101
4,WEEKDAY,4,0.0316,0.0890,0.0507,0.0086,0.0678,0.1589,0.4217,0.2528,0.0529,0.1461,0.0174
4,WEEKDAY,5,0.0466,0.0953,0.0605,0.0146,0.0707,0.1365,0.5320,0.3136,0.0689,0.1545,0.0349
4,WEEKDAY,6,0.0708,0.1044,0.0670,0.0210,0.0736,0.0295,0.6382,0.3581,0.0817,0.1590,0.0474
4,WEEKDAY,7,0.1356,0.1208,0.0701,0.0274,0.0756,0.0000,0.7373,0.3962,0.0908,0.1617,0.0527
4,WEEKDAY,8,0.2100,0.1266,0.0707,0.0320,0.0766,0.0000,0.8109,0.4219,0.0960,0.1633,0.0549
4,WEEKDAY,9,0.3095,0.1348,0.0709,0.0338,0.0769,0.0000,0.8332,0.4336,0.0979,0.1637,0.0558
4,WEEKDAY,10,0.3999,0.1436,0.0710,0.0340,0.0770,0.0000,0.8270,0.4369,0.0982,0.1638,0.0560
4,WEEKDAY,11,0.4832,0.1531,0.0708,0.0336,0.0769,0.0000,0.8230,0.4367,0.0982,0.1638,0.0560
4,WEEKDAY,12,0.5622,0.1621,0.0700,0.0328,0.0766,0.0000,0.8267,0.4321,0.0980,0.1638,0.0558
4,WEEKDAY,13,0.6243,0.1688,0.0688,0.0310,0.0759,0.0000,0.8275,0.4228,0.0961,0.1635,0.0540
4,WEEKDAY,14,0.6494,0.1706,0.0670,0.0271,0.0747,0.0000,0.7975,0.4028,0.0901,0.1621,0.0476
4,WEEKDAY,15,0.6315,0.1658,0.0637,0.0206,0.0726,0.0000,0.7100,0.3632,0.0785,0.1586,0.0353
4,WEEKDAY,16,0.5509,0.1525,0.0575,0.0124,0.0697,0.0142,0.6057,0.2916,0.0617,0.1495,0.0213
4,WEEKDAY,17,0.3433,0.1202,0.0475,0.0065,0.0673,0.0402,0.5094,0.2113,0.0446,0.1355,0.0124
4,WEEKDAY,18,0.1120,0.0882,0.0393,0.0042,0.0662,0.0593,0.4158,0.1652,0.0337,0.1140,0.0088
4,WEEKDAY,19,0.0453,0.0813,0.0367,0.0036,0.0658,0.1513,0.3332,0.1517,0.0277,0.0834,0.0067
4,WEEKDAY,20,0.0331,0.0813,0.0363,0.0031,0.0656,0.1772,0.2716,0.1476,0.0207,0.0328,0.0035
4,WEEKDAY,21,0.0275,0.0813,0.0362,0.0029,0.0655,0.1630,0.2365,0.1465,0.0178,0.0120,0.0022
4,WEEKDAY,22,0.0241,0.0816,0.0362,0.0028,0.0654,0.1589,0.2196,0.1463,0.0175,0.0096,0.0020
4,WEEKDAY,23,0.0200,0.0776,0.0362,0.0028,0.0654,0.1589,0.2142,0.1463,0.0175,0.0096,0.0020
4,SATURDAY,0,0.0177,0.0466,0.0362,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0021
4,SATURDAY,1,0.0162,0.0487,0.0362,0.0030,0.0655,0.1589,0.2135,0.1461,0.0186,0.0119,0.0031
4,SATURDAY,2,0.0152,0.0509,0.0362,0.0035,0.0655,0.1589,0.2163,0.1472,0.0235,0.0370,0.0062
4,SATURDAY,3,0.0156,0.0526,0.0363,0.0040,0.0656,0.1589,0.2187,0.1493,0.0283,0.1124,0.0086
4,SATURDAY,4,0.0157,0.0539,0.0363,0.0042,0.0657,0.1589,0.2203,0.1505,0.0319,0.1500,0.0103
4,SATURDAY,5,0.0157,0.0548,0.0363,0.0043,0.0657,0.1372,0.2221,0.1515,0.0344,0.1577,0.0112
4,SATURDAY,6,0.0175,0.0497,0.0363,0.0045,0.0657,0.0325,0.2276,0.1548,0.0365,0.1605,0.0116
4,SATURDAY,7,0.0285,0.0444,0.0363,0.0047,0.0657,0.0000,0.2396,0.1605,0.0384,0.1624,0.0117
4,SATURDAY,8,0.0393,0.0431,0.0363,0.0050,0.0657,0.0000,0.2544,0.1659,0.0398,0.1635,0.0118
4,SATURDAY,9,0.0467,0.0421,0.0363,0.0052,0.0657,0.0000,0.2636,0.1695,0.0406,0.1623,0.0118
4,SATURDAY,10,0.0537,0.0421,0.0363,0.0052,0.0657,0.0000,0.2649,0.1710,0.0409,0.1595,0.0118
4,SATURDAY,11,0.0581,0.0421,0.0363,0.0051,0.0657,0.0000,0.2614,0.1693,0.0406,0.1543,0.0118
4,SATURDAY,12,0.0640,0.0421,0.0363,0.0048,0.0657,0.0000,0.2513,0.1634,0.0397,0.1465,0.0118
4,SATURDAY,13,0.0709,0.0421,0.0363,0.0044,0.0657,0.0000,0.2371,0.1563,0.0385,0.1366,0.0117
4,SATURDAY,14,0.0721,0.0421,0.0363,0.0041,0.0657,0.0000,0.2264,0.1515,0.0375,0.1214,0.0116
4,SATURDAY,15,0.0740,0.0421,0.0363,0.0038,0.0657,0.0000,0.2216,0.1490,0.0369,0.1034,0.0113
4,SATURDAY,16,0.0703,0.0421,0.0363,0.0035,0.0657,0.0138,0.2200,0.1480,0.0360,0.0827,0.0108
4,SATURDAY,17,0.0582,0.0421,0.0363,0.0033,0.0656,0.0396,0.2189,0.1473,0.0345,0.0592,0.0099
4,SATURDAY,18,0.0461,0.0421,0.0363,0.0031,0.0656,0.0590,0.2172,0.1467,0.0314,0.0352,0.0083
4,SATURDAY,19,0.0340,0.0421,0.0362,0.0029,0.0655,0.1487,0.2144,0.1462,0.0225,0.0165,0.0042
4,SATURDAY,20,0.0290,0.0431,0.0362,0.0029,0.0654,0.1772,0.2132,0.1459,0.0183,0.0103,0.0023
4,SATURDAY,21,0.0253,0.0448,0.0362,0.0029,0.0654,0.1634,0.2130,0.1459,0.0178,0.0096,0.0020
4,SATURDAY,22,0.0218,0.0456,0.0362,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
4,SATURDAY,23,0.0195,0.0459,0.0362,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0020
4,SUNDAY,0,0.0179,0.0461,0.0362,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
4,SUNDAY,1,0.0160,0.0464,0.0362,0.0030,0.0655,0.1589,0.2137,0.1461,0.0189,0.0127,0.0073
4,SUNDAY,2,0.0157,0.0498,0.0362,0.0037,0.0656,0.1589,0.2172,0.1476,0.0250,0.0452,0.0093
4,SUNDAY,3,0.0161,0.0521,0.0363,0.0040,0.0656,0.1589,0.2192,0.1499,0.0294,0.1348,0.0104
4,SUNDAY,4,0.0163,0.0535,0.0363,0.0042,0.0657,0.1589,0.2207,0.1507,0.0327,0.1551,0.0112
4,SUNDAY,5,0.0160,0.0551,0.0363,0.0044,0.0657,0.1300,0.2232,0.1523,0.0350,0.1585,0.0116
4,SUNDAY,6,0.0174,0.0489,0.0363,0.0046,0.0657,0.0000,0.2319,0.1573,0.0370,0.1611,0.0117
4,SUNDAY,7,0.0300,0.0464,0.0363,0.0049,0.0657,0.0000,0.2472,0.1635,0.0392,0.1628,0.0118
4,SUNDAY,8,0.0424,0.0441,0.0363,0.0051,0.0657,0.0000,0.2616,0.1682,0.0404,0.1638,0.0118
4,SUNDAY,9,0.0517,0.0431,0.0363,0.0052,0.0657,0.0000,0.2656,0.1708,0.0409,0.1618,0.0118
4,SUNDAY,10,0.0582,0.0421,0.0363,0.0052,0.0657,0.0000,0.2643,0.1713,0.0409,0.1587,0.0118
4,SUNDAY,11,0.0643,0.0421,0.0363,0.0050,0.0657,0.0000,0.2585,0.1675,0.0403,0.1529,0.0118
4,SUNDAY,12,0.0703,0.0421,0.0363,0.0047,0.0657,0.0000,0.2440,0.1595,0.0392,0.1443,0.0118
4,SUNDAY,13,0.0776,0.0421,0.0363,0.0043,0.0657,0.0000,0.2301,0.1534,0.0378,0.1340,0.0117
4,SUNDAY,14,0.0800,0.0421,0.0363,0.0040,0.0657,0.0000,0.2227,0.1499,0.0373,0.1173,0.0116
4,SUNDAY,15,0.0798,0.0421,0.0363,0.0037,0.0657,0.0000,0.2207,0.1485,0.0368,0.0988,0.0115
4,SUNDAY,16,0.0775,0.0421,0.0363,0.0035,0.0657,0.0184,0.2198,0.1478,0.0358,0.0774,0.0112
4,SUNDAY,17,0.0670,0.0421,0.0363,0.0032,0.0656,0.0467,0.2185,0.1472,0.0341,0.0531,0.0107
4,SUNDAY,18,0.0529,0.0421,0.0363,0.0030,0.0656,0.0631,0.2168,0.1466,0.0305,0.0292,0.0087
4,SUNDAY,19,0.0379,0.0421,0.0362,0.0029,0.0655,0.1772,0.2136,0.1460,0.0199,0.0123,0.0020
4,SUNDAY,20,0.0324,0.0421,0.0362,0.0029,0.0654,0.1772,0.2130,0.1459,0.0178,0.0096,0.0056
4,SUNDAY,21,0.0278,0.0443,0.0362,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
4,SUNDAY,22,0.0252,0.0449,0.0362,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0066
4,SUNDAY,23,0.0200,0.0848,0.0362,0.0029,0.0654,0.1589,0.2134,0.1459,0.0178,0.0096,0.0066
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0298,0.0817,0.0350,0.0029,0.0654,0.1589,0.2133,0.1462,0.0176,0.0096,0.0020
5,WEEKDAY,1,0.0255,0.0817,0.0351,0.0030,0.0655,0.1589,0.2152,0.1467,0.0192,0.0248,0.0030
5,WEEKDAY,2,0.0246,0.0814,0.0360,0.0038,0.0658,0.1589,0.2408,0.1535,0.0287,0.1035,0.0080
5,WEEKDAY,3,0.0252,0.0815,0.0419,0.0052,0.0663,0.1589,0.3381,0.1899,0.0394,0.1343,0.0107
5,WEEKDAY,4,0.1243,0.0999,0.0513,0.0096,0.0682,0.1589,0.4462,0.2712,0.0570,0.1496,0.0193
5,WEEKDAY,5,0.1850,0.1194,0.0608,0.0161,0.0715,0.0158,0.5573,0.3260,0.0725,0.1560,0.0395
5,WEEKDAY,6,0.2595,0.1333,0.0662,0.0225,0.0742,0.0000,0.6625,0.3677,0.0845,0.1599,0.0497
5,WEEKDAY,7,0.3943,0.1475,0.0684,0.0288,0.0760,0.0000,0.7594,0.4046,0.0927,0.1623,0.0536
5,WEEKDAY,8,0.5217,0.1585,0.0684,0.0330,0.0768,0.0000,0.8241,0.4260,0.0969,0.1636,0.0553
5,WEEKDAY,9,0.6404,0.1687,0.0687,0.0340,0.0770,0.0000,0.8313,0.4339,0.0979,0.1638,0.0559
5,WEEKDAY,10,0.7513,0.1799,0.0687,0.0339,0.0770,0.0000,0.8204,0.4354,0.0980,0.1638,0.0560
5,WEEKDAY,11,0.8664,0.1931,0.0684,0.0335,0.0768,0.0000,0.8186,0.4346,0.0980,0.1638,0.0560
5,WEEKDAY,12,0.9759,0.2053,0.0675,0.0326,0.0765,0.0000,0.8240,0.4288,0.0977,0.1638,0.0558
5,WEEKDAY,13,1.0617,0.2142,0.0663,0.0304,0.0757,0.0000,0.8234,0.4185,0.0954,0.1635,0.0535
5,WEEKDAY,14,1.0876,0.2153,0.0644,0.0260,0.0744,0.0000,0.7843,0.3956,0.0882,0.1617,0.0458
5,WEEKDAY,15,1.0556,0.2075,0.0609,0.0190,0.0721,0.0000,0.6824,0.3511,0.0753,0.1577,0.0323
5,WEEKDAY,16,0.9682,0.1944,0.0542,0.0104,0.0690,0.0184,0.5787,0.2716,0.0574,0.1471,0.0181
5,WEEKDAY,17,0.5433,0.1323,0.0436,0.0054,0.0668,0.0467,0.4859,0.1924,0.0408,0.1321,0.0107
5,WEEKDAY,18,0.1080,0.0813,0.0364,0.0039,0.0660,0.0467,0.3931,0.1569,0.0317,0.1087,0.0083
5,WEEKDAY,19,0.0830,0.0813,0.0353,0.0035,0.0658,0.1772,0.3143,0.1500,0.0267,0.0760,0.0062
5,WEEKDAY,20,0.0661,0.0813,0.0351,0.0030,0.0655,0.1772,0.2582,0.1468,0.0190,0.0201,0.0027
5,WEEKDAY,21,0.0529,0.0813,0.0350,0.0029,0.0654,0.1589,0.2297,0.1462,0.0176,0.0096,0.0020
5,WEEKDAY,22,0.0450,0.0813,0.0350,0.0029,0.0654,0.1589,0.2165,0.1462,0.0176,0.0096,0.0020
5,WEEKDAY,23,0.0357,0.0724,0.0348,0.0029,0.0654,0.1589,0.2136,0.1462,0.0176,0.0096,0.0020
5,SATURDAY,0,0.0296,0.0421,0.0350,0.0029,0.0654,0.1589,0.2130,0.1459,0.0178,0.0096,0.0022
5,SATURDAY,1,0.0249,0.0421,0.0350,0.0030,0.0655,0.1589,0.2137,0.1461,0.0189,0.0127,0.0034
5,SATURDAY,2,0.0243,0.0421,0.0351,0.0037,0.0656,0.1589,0.2172,0.1476,0.0250,0.0452,0.0071
5,SATURDAY,3,0.0238,0.0421,0.0351,0.0040,0.0656,0.1589,0.2192,0.1499,0.0294,0.1348,0.0092
5,SATURDAY,4,0.0230,0.0421,0.0352,0.0042,0.0657,0.1589,0.2207,0.1507,0.0327,0.1551,0.0107
5,SATURDAY,5,0.0250,0.0421,0.0352,0.0044,0.0657,0.0158,0.2232,0.1523,0.0350,0.1585,0.0114
5,SATURDAY,6,0.0379,0.0421,0.0352,0.0046,0.0657,0.0000,0.2319,0.1573,0.0370,0.1611,0.0116
5,SATURDAY,7,0.0542,0.0421,0.0352,0.0049,0.0657,0.0000,0.2472,0.1635,0.0392,0.1628,0.0118
