Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,SATURDAY,22,0.1019,0.1997,0.3858,0.0726,0.1204,0.2486,0.6498,0.0104,0.4119,0.0825,0.0037
1,SATURDAY,23,0.1124,0.1822,0.3739,0.0324,0.1169,0.2486,0.6007,0.0094,0.4052,0.0571,0.0027
1,SUNDAY,0,0.1177,0.1689,0.3745,0.0320,0.1129,0.2486,0.5809,0.0089,0.3962,0.0501,0.0026
1,SUNDAY,1,0.1286,0.1613,0.3749,0.0318,0.1085,0.2486,0.5536,0.0087,0.3890,0.0400,0.0026
1,SUNDAY,2,0.1374,0.1542,0.3772,0.0315,0.1065,0.2486,0.5461,0.0085,0.3837,0.0366,0.0026
1,SUNDAY,3,0.1440,0.1520,0.3777,0.0309,0.1066,0.2486,0.5476,0.0085,0.3848,0.0389,0.0031
1,SUNDAY,4,0.1593,0.1468,0.3801,0.0380,0.1125,0.2486,0.5683,0.0089,0.3906,0.0540,0.0051
1,SUNDAY,5,0.1612,0.1470,0.3911,0.0706,0.1201,0.2486,0.5905,0.0101,0.4086,0.0950,0.0085
1,SUNDAY,6,0.1676,0.1412,0.3945,0.0901,0.1247,0.1737,0.6715,0.0113,0.4215,0.1209,0.0103
1,SUNDAY,7,0.1485,0.1529,0.3910,0.1051,0.1279,0.0000,0.7132,0.0142,0.4354,0.1288,0.0112
1,SUNDAY,8,0.1061,0.1790,0.3840,0.0979,0.1310,0.0000,0.7250,0.0146,0.4387,0.1306,0.0118
1,SUNDAY,9,0.0819,0.2448,0.3806,0.0967,0.1341,0.0000,0.7248,0.0146,0.4399,0.1282,0.0120
1,SUNDAY,10,0.0640,0.2928,0.3790,0.1009,0.1352,0.0000,0.7066,0.0143,0.4429,0.1251,0.0121
1,SUNDAY,11,0.0588,0.3298,0.3777,0.1096,0.1353,0.0000,0.6851,0.0142,0.4448,0.1238,0.0121
1,SUNDAY,12,0.0504,0.3677,0.3768,0.1161,0.1357,0.0000,0.6783,0.0137,0.4448,0.1238,0.0122
1,SUNDAY,13,0.0498,0.4106,0.3778,0.1079,0.1358,0.0000,0.6776,0.0138,0.4457,0.1236,0.0122
1,SUNDAY,14,0.0495,0.4487,0.3794,0.1026,0.1361,0.0000,0.6791,0.0142,0.4466,0.1250,0.0122
1,SUNDAY,15,0.0486,0.4465,0.3799,0.1010,0.1362,0.0000,0.6863,0.0143,0.4524,0.1271,0.0121
1,SUNDAY,16,0.0502,0.3946,0.3816,0.1083,0.1359,0.0000,0.7019,0.0142,0.4591,0.1250,0.0119
1,SUNDAY,17,0.0517,0.3320,0.3836,0.1198,0.1350,0.1737,0.7204,0.0140,0.4552,0.1209,0.0117
1,SUNDAY,18,0.0535,0.2931,0.3841,0.1175,0.1331,0.2486,0.7466,0.0137,0.4569,0.1463,0.0114
1,SUNDAY,19,0.0582,0.2689,0.3841,0.1137,0.1318,0.2486,0.7652,0.0123,0.4570,0.1499,0.0108
1,SUNDAY,20,0.0632,0.2432,0.3842,0.1001,0.1295,0.2486,0.7721,0.0119,0.4437,0.1486,0.0096
1,SUNDAY,21,0.0751,0.2238,0.3843,0.0879,0.1253,0.2486,0.7517,0.0115,0.4265,0.1315,0.0075
1,SUNDAY,22,0.0873,0.2033,0.3847,0.0726,0.1204,0.2486,0.6498,0.0104,0.4119,0.0825,0.0037
1,SUNDAY,23,0.0990,0.1862,0.3733,0.0324,0.1169,0.2486,0.6007,0.0094,0.4052,0.0571,0.0027
1,HOLIDAY,0,0.1235,0.1858,0.3738,0.0315,0.1132,0.2486,0.5809,0.0089,0.3955,0.0498,0.0026
1,HOLIDAY,1,0.1226,0.1584,0.3745,0.0312,0.1088,0.2486,0.5532,0.0087,0.3878,0.0394,0.0026
1,HOLIDAY,2,0.1260,0.1461,0.3752,0.0307,0.1067,0.2486,0.5452,0.0085,0.3818,0.0354,0.0026
1,HOLIDAY,3,0.1297,0.1440,0.3756,0.0301,0.1066,0.2486,0.5465,0.0085,0.3820,0.0372,0.0031
1,HOLIDAY,4,0.1420,0.1418,0.3792,0.0372,0.1124,0.2486,0.5747,0.0089,0.3871,0.0517,0.0052
1,HOLIDAY,5,0.1422,0.1453,0.3916,0.0700,0.1200,0.2486,0.6460,0.0101,0.4050,0.0925,0.0085
1,HOLIDAY,6,0.1437,0.1451,0.4028,0.0899,0.1246,0.1737,0.7027,0.0113,0.4186,0.1190,0.0105
1,HOLIDAY,7,0.1372,0.1506,0.4017,0.1051,0.1279,0.0000,0.7282,0.0142,0.4348,0.1289,0.0115
1,HOLIDAY,8,0.0893,0.1828,0.3840,0.0979,0.1310,0.0000,0.7269,0.0146,0.4390,0.1308,0.0120
1,HOLIDAY,9,0.0750,0.2252,0.3779,0.0967,0.1341,0.0000,0.7259,0.0146,0.4401,0.1274,0.0122
1,HOLIDAY,10,0.0655,0.2525,0.3769,0.1009,0.1352,0.0000,0.7072,0.0143,0.4430,0.1239,0.0122
1,HOLIDAY,11,0.0579,0.2913,0.3764,0.1096,0.1353,0.0000,0.6854,0.0142,0.4448,0.1225,0.0122
1,HOLIDAY,12,0.0540,0.3113,0.3765,0.1161,0.1357,0.0000,0.6783,0.0137,0.4448,0.1225,0.0122
1,HOLIDAY,13,0.0506,0.3525,0.3772,0.1079,0.1358,0.0000,0.6775,0.0138,0.4457,0.1224,0.0122
1,HOLIDAY,14,0.0456,0.3926,0.3781,0.1026,0.1361,0.0000,0.6790,0.0142,0.4466,0.1238,0.0122
1,HOLIDAY,15,0.0503,0.3760,0.3778,0.1005,0.1362,0.0000,0.6852,0.0143,0.4520,0.1256,0.0122
1,HOLIDAY,16,0.0524,0.3555,0.3812,0.1064,0.1358,0.0000,0.6979,0.0142,0.4573,0.1229,0.0121
1,HOLIDAY,17,0.0553,0.2932,0.3822,0.1177,0.1349,0.1737,0.7159,0.0140,0.4531,0.1189,0.0118
1,HOLIDAY,18,0.0588,0.2502,0.3852,0.1164,0.1332,0.2486,0.7450,0.0137,0.4559,0.1454,0.0115
1,HOLIDAY,19,0.0606,0.2401,0.3851,0.1136,0.1322,0.2486,0.7652,0.0124,0.4571,0.1496,0.0107
1,HOLIDAY,20,0.0692,0.2182,0.3851,0.1001,0.1299,0.2486,0.7721,0.0119,0.4439,0.1480,0.0091
1,HOLIDAY,21,0.0740,0.2092,0.3850,0.0879,0.1256,0.2486,0.7513,0.0115,0.4266,0.1307,0.0066
1,HOLIDAY,22,0.1010,0.1896,0.3857,0.0724,0.1208,0.2486,0.6487,0.0104,0.4119,0.0823,0.0036
1,HOLIDAY,23,0.1135,0.1749,0.3734,0.0321,0.1172,0.2486,0.6005,0.0094,0.4050,0.0570,0.0027
2,WEEKDAY,0,0.0972,0.1946,0.3725,0.0315,0.1134,0.2486,0.5809,0.0089,0.3955,0.0498,0.0026
2,WEEKDAY,1,0.1069,0.1796,0.3728,0.0312,0.1089,0.2486,0.5532,0.0087,0.3878,0.0394,0.0026
2,WEEKDAY,2,0.1150,0.1712,0.3733,0.0307,0.1068,0.2486,0.5452,0.0085,0.3818,0.0354,0.0026
2,WEEKDAY,3,0.1220,0.1634,0.3738,0.0301,0.1068,0.2486,0.5465,0.0085,0.3820,0.0372,0.0031
2,WEEKDAY,4,0.1302,0.1599,0.3750,0.0372,0.1126,0.2486,0.5747,0.0089,0.3871,0.0517,0.0052
2,WEEKDAY,5,0.1338,0.1615,0.3874,0.0700,0.1201,0.2486,0.6460,0.0101,0.4050,0.0925,0.0085
2,WEEKDAY,6,0.1330,0.1612,0.3884,0.0899,0.1247,0.1192,0.7027,0.0113,0.4186,0.1190,0.0105
2,WEEKDAY,7,0.1066,0.1797,0.3819,0.1051,0.1281,0.0000,0.7282,0.0142,0.4348,0.1289,0.0115
2,WEEKDAY,8,0.0750,0.2402,0.3793,0.0979,0.1312,0.0000,0.7269,0.0146,0.4390,0.1308,0.0120
2,WEEKDAY,9,0.0627,0.3010,0.3774,0.0967,0.1343,0.0000,0.7259,0.0146,0.4401,0.1274,0.0122
2,WEEKDAY,10,0.0565,0.3441,0.3769,0.1009,0.1353,0.0000,0.7072,0.0143,0.4430,0.1239,0.0122
2,WEEKDAY,11,0.0518,0.3817,0.3772,0.1096,0.1355,0.0000,0.6854,0.0142,0.4448,0.1225,0.0122
2,WEEKDAY,12,0.0498,0.4150,0.3779,0.1161,0.1358,0.0000,0.6783,0.0137,0.4448,0.1225,0.0122
2,WEEKDAY,13,0.0487,0.4623,0.3793,0.1079,0.1359,0.0000,0.6775,0.0138,0.4457,0.1224,0.0122
2,WEEKDAY,14,0.0486,0.5041,0.3813,0.1026,0.1362,0.0000,0.6790,0.0142,0.4466,0.1238,0.0122
2,WEEKDAY,15,0.0477,0.5192,0.3820,0.1005,0.1363,0.0000,0.6852,0.0143,0.4520,0.1256,0.0122
2,WEEKDAY,16,0.0479,0.4913,0.3828,0.1064,0.1360,0.0000,0.6979,0.0142,0.4573,0.1229,0.0121
2,WEEKDAY,17,0.0478,0.3977,0.3825,0.1177,0.1351,0.1737,0.7159,0.0140,0.4531,0.1189,0.0118
2,WEEKDAY,18,0.0510,0.3371,0.3839,0.1164,0.1334,0.2486,0.7450,0.0137,0.4559,0.1454,0.0115
2,WEEKDAY,19,0.0535,0.3057,0.3841,0.1136,0.1323,0.2486,0.7652,0.0124,0.4571,0.1496,0.0107
2,WEEKDAY,20,0.0571,0.2810,0.3840,0.1001,0.1301,0.2486,0.7721,0.0119,0.4439,0.1480,0.0091
2,WEEKDAY,21,0.0628,0.2575,0.3840,0.0879,0.1258,0.2486,0.7513,0.0115,0.4266,0.1307,0.0066
2,WEEKDAY,22,0.0735,0.2308,0.3841,0.0724,0.1209,0.2486,0.6487,0.0104,0.4119,0.0823,0.0036
2,WEEKDAY,23,0.0805,0.2105,0.3716,0.0321,0.1173,0.2486,0.6005,0.0094,0.4050,0.0570,0.0027
2,SATURDAY,0,0.0989,0.1917,0.3734,0.0320,0.1131,0.2486,0.5809,0.0089,0.3962,0.0501,0.0026
2,SATURDAY,1,0.1119,0.1784,0.3737,0.0318,0.1086,0.2486,0.5536,0.0087,0.3890,0.0400,0.0026
2,SATURDAY,2,0.1229,0.1722,0.3741,0.0315,0.1067,0.2486,0.5461,0.0085,0.3837,0.0365,0.0026
2,SATURDAY,3,0.1293,0.1697,0.3772,0.0309,0.1067,0.2486,0.5476,0.0085,0.3848,0.0388,0.0031
2,SATURDAY,4,0.1338,0.1641,0.3776,0.0380,0.1126,0.2486,0.5683,0.0089,0.3906,0.0538,0.0051
2,SATURDAY,5,0.1431,0.1612,0.3905,0.0706,0.1202,0.2486,0.5905,0.0101,0.4086,0.0947,0.0085
2,SATURDAY,6,0.1487,0.1568,0.3909,0.0901,0.1249,0.1192,0.6715,0.0113,0.4215,0.1206,0.0103
2,SATURDAY,7,0.1199,0.1732,0.3851,0.1051,0.1281,0.0000,0.7132,0.0142,0.4354,0.1291,0.0112
2,SATURDAY,8,0.0854,0.2120,0.3798,0.0979,0.1312,0.0000,0.7250,0.0146,0.4387,0.1306,0.0118
2,SATURDAY,9,0.0715,0.2507,0.3779,0.0967,0.1343,0.0000,0.7248,0.0146,0.4399,0.1272,0.0120
2,SATURDAY,10,0.0658,0.2867,0.3771,0.1009,0.1353,0.0000,0.7066,0.0143,0.4429,0.1238,0.0121
2,SATURDAY,11,0.0557,0.3178,0.3765,0.1096,0.1355,0.0000,0.6851,0.0142,0.4448,0.1225,0.0121
2,SATURDAY,12,0.0506,0.3456,0.3765,0.1161,0.1358,0.0000,0.6783,0.0137,0.4448,0.1225,0.0122
2,SATURDAY,13,0.0503,0.3834,0.3769,0.1079,0.1359,0.0000,0.6776,0.0138,0.4457,0.1224,0.0122
2,SATURDAY,14,0.0490,0.4085,0.3783,0.1026,0.1362,0.0000,0.6791,0.0142,0.4466,0.1238,0.0122
2,SATURDAY,15,0.0489,0.4231,0.3800,0.1010,0.1363,0.0000,0.6863,0.0143,0.4524,0.1261,0.0121
2,SATURDAY,16,0.0490,0.4112,0.3825,0.1083,0.1361,0.0000,0.7019,0.0142,0.4591,0.1244,0.0119
2,SATURDAY,17,0.0536,0.3363,0.3817,0.1198,0.1352,0.1737,0.7204,0.0140,0.4552,0.1206,0.0117
2,SATURDAY,18,0.0536,0.2945,0.3832,0.1175,0.1333,0.2486,0.7466,0.0137,0.4569,0.1462,0.0114
2,SATURDAY,19,0.0631,0.2648,0.3837,0.1137,0.1320,0.2486,0.7652,0.0123,0.4570,0.1498,0.0108
2,SATURDAY,20,0.0675,0.2472,0.3839,0.1001,0.1297,0.2486,0.7721,0.0119,0.4437,0.1485,0.0096
2,SATURDAY,21,0.0786,0.2288,0.3849,0.0879,0.1254,0.2486,0.7517,0.0115,0.4265,0.1315,0.0075
2,SATURDAY,22,0.0904,0.2033,0.3854,0.0726,0.1205,0.2486,0.6498,0.0104,0.4119,0.0825,0.0037
2,SATURDAY,23,0.0999,0.1877,0.3734,0.0324,0.1170,0.2486,0.6007,0.0094,0.4052,0.0571,0.0027
2,SUNDAY,0,0.1081,0.1816,0.3738,0.0320,0.1131,0.2486,0.5809,0.0089,0.3962,0.0501,0.0026
2,SUNDAY,1,0.1201,0.1668,0.3744,0.0318,0.1086,0.2486,0.5536,0.0087,0.3890,0.0400,0.0026
2,SUNDAY,2,0.1272,0.1619,0.3776,0.0315,0.1067,0.2486,0.5461,0.0085,0.3837,0.0366,0.0026
2,SUNDAY,3,0.1364,0.1578,0.3781,0.0309,0.1067,0.2486,0.5476,0.0085,0.3848,0.0389,0.0031
2,SUNDAY,4,0.1423,0.1539,0.3783,0.0380,0.1126,0.2486,0.5683,0.0089,0.3906,0.0540,0.0051
2,SUNDAY,5,0.1583,0.1488,0.3951,0.0706,0.1202,0.2486,0.5905,0.0101,0.4086,0.0950,0.0085
2,SUNDAY,6,0.1463,0.1556,0.3950,0.0901,0.1249,0.1192,0.6715,0.0113,0.4215,0.1209,0.0103
2,SUNDAY,7,0.1197,0.1656,0.3892,0.1051,0.1281,0.0000,0.7132,0.0142,0.4354,0.1288,0.0112
2,SUNDAY,8,0.0884,0.2119,0.3798,0.0979,0.1312,0.0000,0.7250,0.0146,0.4387,0.1306,0.0118
2,SUNDAY,9,0.0695,0.2553,0.3782,0.0967,0.1343,0.0000,0.7248,0.0146,0.4399,0.1282,0.0120
2,SUNDAY,10,0.0606,0.2983,0.3776,0.1009,0.1353,0.0000,0.7066,0.0143,0.4429,0.1251,0.0121
2,SUNDAY,11,0.0555,0.3205,0.3769,0.1096,0.1355,0.0000,0.6851,0.0142,0.4448,0.1238,0.0121
2,SUNDAY,12,0.0522,0.3471,0.3772,0.1161,0.1358,0.0000,0.6783,0.0137,0.4448,0.1238,0.0122
2,SUNDAY,13,0.0513,0.3943,0.3781,0.1079,0.1359,0.0000,0.6776,0.0138,0.4457,0.1236,0.0122
2,SUNDAY,14,0.0503,0.4274,0.3801,0.1026,0.1362,0.0000,0.6791,0.0142,0.4466,0.1250,0.0122
2,SUNDAY,15,0.0496,0.4549,0.3812,0.1010,0.1363,0.0000,0.6863,0.0143,0.4524,0.1271,0.0121
2,SUNDAY,16,0.0507,0.4221,0.3839,0.1083,0.1361,0.0000,0.7019,0.0142,0.4591,0.1250,0.0119
2,SUNDAY,17,0.0522,0.3425,0.3832,0.1198,0.1352,0.1737,0.7204,0.0140,0.4552,0.1209,0.0117
2,SUNDAY,18,0.0557,0.2916,0.3843,0.1175,0.1333,0.2486,0.7466,0.0137,0.4569,0.1463,0.0114
2,SUNDAY,19,0.0595,0.2640,0.3844,0.1137,0.1320,0.2486,0.7652,0.0123,0.4570,0.1499,0.0108
2,SUNDAY,20,0.0644,0.2441,0.3845,0.1001,0.1297,0.2486,0.7721,0.0119,0.4437,0.1486,0.0096
2,SUNDAY,21,0.0770,0.2250,0.3847,0.0879,0.1254,0.2486,0.7517,0.0115,0.4265,0.1315,0.0075
2,SUNDAY,22,0.0853,0.2131,0.3847,0.0726,0.1205,0.2486,0.6498,0.0104,0.4119,0.0825,0.0037
2,SUNDAY,23,0.0956,0.1917,0.3727,0.0324,0.1170,0.2486,0.6007,0.0094,0.4052,0.0571,0.0027
2,HOLIDAY,0,0.1232,0.1595,0.3754,0.0315,0.1134,0.2486,0.5809,0.0089,0.3955,0.0498,0.0026
2,HOLIDAY,1,0.1276,0.1542,0.3758,0.0312,0.1089,0.2486,0.5532,0.0087,0.3878,0.0394,0.0026
2,HOLIDAY,2,0.1322,0.1522,0.3761,0.0307,0.1068,0.2486,0.5452,0.0085,0.3818,0.0354,0.0026
2,HOLIDAY,3,0.1355,0.1492,0.3767,0.0301,0.1068,0.2486,0.5465,0.0085,0.3820,0.0372,0.0031
2,HOLIDAY,4,0.1409,0.1490,0.3768,0.0372,0.1126,0.2486,0.5747,0.0089,0.3871,0.0517,0.0052
2,HOLIDAY,5,0.1382,0.1427,0.3894,0.0700,0.1201,0.2486,0.6460,0.0101,0.4050,0.0925,0.0085
2,HOLIDAY,6,0.1351,0.1477,0.3893,0.0899,0.1247,0.1192,0.7027,0.0113,0.4186,0.1190,0.0105
2,HOLIDAY,7,0.0984,0.1603,0.3811,0.1051,0.1281,0.0000,0.7282,0.0142,0.4348,0.1289,0.0115
2,HOLIDAY,8,0.0821,0.2085,0.3788,0.0979,0.1312,0.0000,0.7269,0.0146,0.4390,0.1308,0.0120
2,HOLIDAY,9,0.0701,0.2143,0.3775,0.0967,0.1343,0.0000,0.7259,0.0146,0.4401,0.1274,0.0122
2,HOLIDAY,10,0.0648,0.2406,0.3766,0.1009,0.1353,0.0000,0.7072,0.0143,0.4430,0.1239,0.0122
2,HOLIDAY,11,0.0586,0.2648,0.3760,0.1096,0.1355,0.0000,0.6854,0.0142,0.4448,0.1225,0.0122
2,HOLIDAY,12,0.0538,0.2867,0.3760,0.1161,0.1358,0.0000,0.6783,0.0137,0.4448,0.1225,0.0122
2,HOLIDAY,13,0.0528,0.2961,0.3765,0.1079,0.1359,0.0000,0.6775,0.0138,0.4457,0.1224,0.0122
2,HOLIDAY,14,0.0474,0.3343,0.3779,0.1026,0.1362,0.0000,0.6790,0.0142,0.4466,0.1238,0.0122
2,HOLIDAY,15,0.0513,0.3464,0.3790,0.1005,0.1363,0.0000,0.6852,0.0143,0.4520,0.1256,0.0122
2,HOLIDAY,16,0.0549,0.3296,0.3813,0.1064,0.1360,0.0000,0.6979,0.0142,0.4573,0.1229,0.0121
2,HOLIDAY,17,0.0589,0.2568,0.3842,0.1177,0.1351,0.1737,0.7159,0.0140,0.4531,0.1189,0.0118
2,HOLIDAY,18,0.0717,0.2387,0.3854,0.1164,0.1334,0.2486,0.7450,0.0137,0.4559,0.1454,0.0115
2,HOLIDAY,19,0.0624,0.2209,0.3854,0.1136,0.1323,0.2486,0.7652,0.0124,0.4571,0.1496,0.0107
2,HOLIDAY,20,0.0717,0.2114,0.3853,0.1001,0.1301,0.2486,0.7721,0.0119,0.4439,0.1480,0.0091
2,HOLIDAY,21,0.0787,0.1976,0.3855,0.0879,0.1258,0.2486,0.7513,0.0115,0.4266,0.1307,0.0066
2,HOLIDAY,22,0.1080,0.1869,0.3859,0.0724,0.1209,0.2486,0.6487,0.0104,0.4119,0.0823,0.0036
2,HOLIDAY,23,0.1173,0.1691,0.3738,0.0321,0.1173,0.2486,0.6005,0.0094,0.4050,0.0570,0.0027
3,WEEKDAY,0,0.0666,0.2192,0.3715,0.0315,0.1136,0.2486,0.5809,0.0089,0.3955,0.0498,0.0026
3,WEEKDAY,1,0.0732,0.2041,0.3716,0.0312,0.1091,0.2486,0.5532,0.0087,0.3878,0.0394,0.0026
3,WEEKDAY,2,0.0808,0.1951,0.3717,0.0307,0.1070,0.2486,0.5452,0.0085,0.3818,0.0354,0.0026
3,WEEKDAY,3,0.0891,0.1864,0.3719,0.0301,0.1069,0.2486,0.5465,0.0085,0.3820,0.0372,0.0031
3,WEEKDAY,4,0.0955,0.1813,0.3722,0.0372,0.1127,0.2486,0.5747,0.0089,0.3871,0.0517,0.0052
3,WEEKDAY,5,0.1002,0.1812,0.3845,0.0700,0.1202,0.2486,0.6460,0.0101,0.4050,0.0925,0.0085
3,WEEKDAY,6,0.0910,0.1852,0.3820,0.0899,0.1249,0.0000,0.7027,0.0113,0.4186,0.1190,0.0105
3,WEEKDAY,7,0.0672,0.2301,0.3779,0.1051,0.1284,0.0000,0.7282,0.0142,0.4348,0.1289,0.0115
3,WEEKDAY,8,0.0601,0.3073,0.3780,0.0979,0.1315,0.0000,0.7269,0.0146,0.4390,0.1308,0.0120
3,WEEKDAY,9,0.0517,0.3724,0.3779,0.0967,0.1347,0.0000,0.7259,0.0146,0.4401,0.1274,0.0122
3,WEEKDAY,10,0.0486,0.4178,0.3783,0.1009,0.1357,0.0000,0.7072,0.0143,0.4430,0.1239,0.0122
3,WEEKDAY,11,0.0471,0.4545,0.3787,0.1096,0.1358,0.0000,0.6854,0.0142,0.4448,0.1225,0.0122
3,WEEKDAY,12,0.0458,0.5022,0.3800,0.1161,0.1362,0.0000,0.6783,0.0137,0.4448,0.1225,0.0122
3,WEEKDAY,13,0.0454,0.5640,0.3818,0.1079,0.1362,0.0000,0.6775,0.0138,0.4457,0.1224,0.0122
3,WEEKDAY,14,0.0450,0.6215,0.3840,0.1026,0.1366,0.0000,0.6790,0.0142,0.4466,0.1238,0.0122
