Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.1749,0.1277,0.4727,0.0479,0.0078,0.0754,0.1468,0.3357,0.0674,0.1700,0.0687,0.0511,0.0304
1,WEEKDAY,1,0.1794,0.1222,0.4726,0.0479,0.0078,0.0740,0.1468,0.3231,0.0671,0.1680,0.0687,0.0485,0.0303
1,WEEKDAY,2,0.1840,0.1172,0.4728,0.0479,0.0083,0.0735,0.1468,0.3168,0.0673,0.1667,0.0687,0.0492,0.0314
1,WEEKDAY,3,0.1847,0.1066,0.4729,0.0479,0.0094,0.0738,0.1468,0.3243,0.0700,0.1728,0.0687,0.0523,0.0339
1,WEEKDAY,4,0.1940,0.1066,0.4747,0.0484,0.0196,0.0764,0.1468,0.3577,0.0752,0.1906,0.0699,0.0647,0.0436
1,WEEKDAY,5,0.1967,0.1158,0.4774,0.0495,0.0410,0.0803,0.1468,0.4520,0.0864,0.2387,0.0835,0.0979,0.0610
1,WEEKDAY,6,0.1934,0.1295,0.4987,0.0600,0.0593,0.0829,0.1174,0.6133,0.1051,0.3125,0.1350,0.1188,0.0717
1,WEEKDAY,7,0.1912,0.1388,0.5133,0.0743,0.0675,0.0853,0.0078,0.7259,0.1288,0.3818,0.1900,0.1326,0.0789
1,WEEKDAY,8,0.2596,0.1783,0.5214,0.0903,0.0656,0.0871,0.0078,0.7682,0.1450,0.4299,0.2116,0.1368,0.0806
1,WEEKDAY,9,0.1827,0.2492,0.5224,0.0950,0.0703,0.0893,0.0078,0.7777,0.1514,0.4542,0.2185,0.1376,0.0809
1,WEEKDAY,10,0.1658,0.3287,0.5253,0.0920,0.0785,0.0900,0.0078,0.7775,0.1536,0.4564,0.2213,0.1379,0.0810
1,WEEKDAY,11,0.1460,0.4051,0.5275,0.0932,0.0835,0.0905,0.0078,0.7741,0.1528,0.4577,0.2215,0.1379,0.0810
1,WEEKDAY,12,0.1367,0.4588,0.5299,0.0928,0.0866,0.0913,0.0078,0.7739,0.1520,0.4575,0.2215,0.1379,0.0810
1,WEEKDAY,13,0.1295,0.4953,0.5318,0.0912,0.0820,0.0913,0.0078,0.7745,0.1515,0.4562,0.2214,0.1379,0.0809
1,WEEKDAY,14,0.1239,0.5124,0.5320,0.0893,0.0674,0.0917,0.0078,0.7722,0.1504,0.4493,0.2180,0.1376,0.0807
1,WEEKDAY,15,0.1262,0.4915,0.5302,0.0858,0.0644,0.0912,0.0078,0.7619,0.1456,0.4239,0.2036,0.1358,0.0792
1,WEEKDAY,16,0.1363,0.4153,0.5247,0.0784,0.0716,0.0894,0.0078,0.7314,0.1367,0.3803,0.1763,0.1217,0.0704
1,WEEKDAY,17,0.1412,0.3365,0.5201,0.0675,0.0746,0.0873,0.1015,0.6945,0.1153,0.3266,0.1428,0.1054,0.0600
1,WEEKDAY,18,0.1467,0.2749,0.5149,0.0552,0.0679,0.0848,0.1305,0.6480,0.0997,0.2755,0.1171,0.0860,0.0488
1,WEEKDAY,19,0.1510,0.2233,0.4889,0.0505,0.0512,0.0835,0.1496,0.5962,0.0880,0.2405,0.1037,0.0751,0.0423
1,WEEKDAY,20,0.1545,0.1983,0.4856,0.0490,0.0366,0.0823,0.1496,0.5109,0.0808,0.2162,0.0925,0.0663,0.0377
1,WEEKDAY,21,0.1591,0.1751,0.4742,0.0482,0.0279,0.0800,0.1496,0.4322,0.0728,0.1961,0.0753,0.0609,0.0336
1,WEEKDAY,22,0.1651,0.1555,0.4734,0.0480,0.0204,0.0783,0.1496,0.3854,0.0693,0.1856,0.0693,0.0557,0.0306
1,WEEKDAY,23,0.1701,0.1396,0.4730,0.0479,0.0074,0.0766,0.1496,0.3518,0.0680,0.1742,0.0687,0.0529,0.0304
1,SATURDAY,0,0.1667,0.1415,0.4716,0.0479,0.0077,0.0754,0.1468,0.3349,0.0676,0.1750,0.0687,0.0511,0.0304
1,SATURDAY,1,0.1667,0.1284,0.4715,0.0479,0.0077,0.0740,0.1468,0.3237,0.0670,0.1718,0.0687,0.0485,0.0303
1,SATURDAY,2,0.1703,0.1135,0.4717,0.0479,0.0081,0.0735,0.1468,0.3181,0.0676,0.1696,0.0687,0.0499,0.0318
1,SATURDAY,3,0.1744,0.1102,0.4716,0.0480,0.0086,0.0736,0.1468,0.3266,0.0727,0.1760,0.0687,0.0547,0.0349
1,SATURDAY,4,0.1783,0.1049,0.4719,0.0482,0.0169,0.0759,0.1468,0.3507,0.0777,0.1924,0.0702,0.0630,0.0403
1,SATURDAY,5,0.1854,0.1049,0.4732,0.0491,0.0374,0.0794,0.1468,0.4376,0.0885,0.2306,0.0837,0.0868,0.0521
1,SATURDAY,6,0.1824,0.1159,0.4807,0.0512,0.0570,0.0813,0.1174,0.5659,0.0995,0.2806,0.1243,0.1108,0.0653
1,SATURDAY,7,0.1831,0.1248,0.5033,0.0535,0.0633,0.0828,0.0078,0.6566,0.1115,0.3361,0.1749,0.1248,0.0731
1,SATURDAY,8,0.1721,0.1596,0.5089,0.0549,0.0595,0.0839,0.0078,0.6884,0.1221,0.3658,0.2108,0.1279,0.0743
1,SATURDAY,9,0.1581,0.2317,0.5112,0.0555,0.0644,0.0856,0.0078,0.6913,0.1269,0.3805,0.2208,0.1282,0.0744
1,SATURDAY,10,0.1451,0.3159,0.5139,0.0553,0.0724,0.0862,0.0078,0.6808,0.1265,0.3754,0.2209,0.1282,0.0744
1,SATURDAY,11,0.1305,0.4059,0.5158,0.0547,0.0763,0.0866,0.0078,0.6699,0.1229,0.3588,0.2174,0.1279,0.0744
1,SATURDAY,12,0.1147,0.4707,0.5179,0.0545,0.0794,0.0873,0.0078,0.6614,0.1201,0.3488,0.2096,0.1277,0.0743
1,SATURDAY,13,0.1114,0.5112,0.5052,0.0540,0.0746,0.0873,0.0078,0.6503,0.1159,0.3440,0.1985,0.1273,0.0743
1,SATURDAY,14,0.1095,0.5202,0.5065,0.0535,0.0599,0.0879,0.0078,0.6404,0.1149,0.3380,0.1860,0.1269,0.0742
1,SATURDAY,15,0.1128,0.4785,0.5030,0.0528,0.0570,0.0877,0.0078,0.6286,0.1069,0.3179,0.1683,0.1265,0.0741
1,SATURDAY,16,0.1218,0.4166,0.5002,0.0518,0.0678,0.0862,0.0078,0.6118,0.1068,0.2942,0.1481,0.1114,0.0655
1,SATURDAY,17,0.1338,0.3375,0.4962,0.0503,0.0695,0.0851,0.1015,0.5927,0.0990,0.2678,0.1266,0.0978,0.0573
1,SATURDAY,18,0.1418,0.2800,0.4941,0.0486,0.0638,0.0838,0.1305,0.5742,0.0920,0.2509,0.0882,0.0812,0.0475
1,SATURDAY,19,0.1448,0.2325,0.4865,0.0483,0.0483,0.0830,0.1496,0.5401,0.0862,0.2339,0.0708,0.0762,0.0440
1,SATURDAY,20,0.1483,0.2089,0.4849,0.0482,0.0349,0.0820,0.1496,0.4729,0.0794,0.2162,0.0687,0.0680,0.0390
1,SATURDAY,21,0.1562,0.1809,0.4733,0.0480,0.0275,0.0799,0.1496,0.4050,0.0727,0.1986,0.0687,0.0617,0.0342
1,SATURDAY,22,0.1634,0.1583,0.4723,0.0480,0.0204,0.0783,0.1496,0.3658,0.0699,0.1897,0.0687,0.0557,0.0306
1,SATURDAY,23,0.1668,0.1419,0.4717,0.0479,0.0074,0.0766,0.1496,0.3426,0.0685,0.1804,0.0687,0.0529,0.0304
1,SUNDAY,0,0.1660,0.1181,0.4650,0.0479,0.0077,0.0753,0.1468,0.3343,0.0674,0.1749,0.0687,0.0551,0.0321
1,SUNDAY,1,0.1677,0.1132,0.4650,0.0479,0.0077,0.0739,0.1468,0.3234,0.0670,0.1718,0.0687,0.0525,0.0321
1,SUNDAY,2,0.1744,0.1062,0.4651,0.0479,0.0081,0.0735,0.1468,0.3181,0.0676,0.1698,0.0687,0.0539,0.0336
1,SUNDAY,3,0.1747,0.0991,0.4649,0.0480,0.0086,0.0736,0.1468,0.3265,0.0727,0.1768,0.0687,0.0586,0.0366
1,SUNDAY,4,0.1966,0.0933,0.4664,0.0482,0.0166,0.0758,0.1468,0.3478,0.0768,0.1921,0.0687,0.0665,0.0419
1,SUNDAY,5,0.1956,0.0956,0.4670,0.0487,0.0363,0.0791,0.1468,0.4203,0.0843,0.2246,0.0687,0.0892,0.0532
1,SUNDAY,6,0.1867,0.0993,0.4677,0.0491,0.0550,0.0808,0.1174,0.5264,0.0915,0.2607,0.0687,0.1115,0.0658
1,SUNDAY,7,0.1823,0.0992,0.4779,0.0491,0.0605,0.0822,0.0078,0.5957,0.1000,0.2992,0.0687,0.1238,0.0732
1,SUNDAY,8,0.1694,0.1270,0.4798,0.0490,0.0565,0.0831,0.0078,0.6079,0.1054,0.3162,0.0687,0.1262,0.0742
1,SUNDAY,9,0.1555,0.1867,0.4820,0.0491,0.0614,0.0848,0.0078,0.6096,0.1090,0.3259,0.0687,0.1264,0.0742
1,SUNDAY,10,0.1440,0.2536,0.4843,0.0490,0.0695,0.0855,0.0078,0.6121,0.1091,0.3270,0.0687,0.1264,0.0742
1,SUNDAY,11,0.1318,0.3273,0.4860,0.0489,0.0738,0.0860,0.0078,0.6132,0.1082,0.3280,0.0687,0.1264,0.0742
1,SUNDAY,12,0.1216,0.3877,0.4884,0.0488,0.0771,0.0867,0.0078,0.6139,0.1074,0.3278,0.0687,0.1263,0.0742
1,SUNDAY,13,0.1195,0.4190,0.4903,0.0488,0.0725,0.0868,0.0078,0.6117,0.1078,0.3263,0.0687,0.1263,0.0742
1,SUNDAY,14,0.1183,0.4327,0.4918,0.0487,0.0581,0.0875,0.0078,0.6075,0.1082,0.3228,0.0687,0.1262,0.0741
1,SUNDAY,15,0.1198,0.4088,0.4908,0.0486,0.0554,0.0873,0.0078,0.6028,0.1057,0.3046,0.0687,0.1259,0.0741
1,SUNDAY,16,0.1269,0.3513,0.4851,0.0485,0.0638,0.0858,0.0078,0.5951,0.1023,0.2826,0.0687,0.1111,0.0655
1,SUNDAY,17,0.1394,0.2883,0.4817,0.0484,0.0679,0.0848,0.1015,0.5808,0.0955,0.2572,0.0687,0.0978,0.0574
1,SUNDAY,18,0.1488,0.2367,0.4803,0.0484,0.0623,0.0835,0.1305,0.5648,0.0895,0.2419,0.0687,0.0815,0.0477
1,SUNDAY,19,0.1518,0.2063,0.4788,0.0483,0.0469,0.0827,0.1496,0.5348,0.0852,0.2297,0.0687,0.0773,0.0443
1,SUNDAY,20,0.1511,0.1831,0.4769,0.0482,0.0336,0.0817,0.1496,0.4721,0.0788,0.2138,0.0687,0.0691,0.0393
1,SUNDAY,21,0.1574,0.1590,0.4650,0.0480,0.0263,0.0797,0.1496,0.4049,0.0722,0.1974,0.0687,0.0617,0.0341
1,SUNDAY,22,0.1612,0.1447,0.4643,0.0480,0.0196,0.0781,0.1496,0.3664,0.0696,0.1893,0.0687,0.0566,0.0306
1,SUNDAY,23,0.1629,0.1266,0.4638,0.0479,0.0074,0.0765,0.1496,0.3417,0.0683,0.1802,0.0687,0.0563,0.0319
1,HOLIDAY,0,0.2016,0.1305,0.4470,0.0479,0.0077,0.0754,0.1468,0.3351,0.0672,0.1731,0.0687,0.0511,0.0304
1,HOLIDAY,1,0.1978,0.0977,0.4472,0.0479,0.0077,0.0740,0.1468,0.3230,0.0668,0.1712,0.0687,0.0485,0.0303
1,HOLIDAY,2,0.1981,0.0911,0.4474,0.0479,0.0082,0.0735,0.1468,0.3170,0.0670,0.1696,0.0687,0.0494,0.0315
1,HOLIDAY,3,0.1996,0.0882,0.4500,0.0480,0.0091,0.0737,0.1468,0.3216,0.0692,0.1741,0.0687,0.0529,0.0339
1,HOLIDAY,4,0.2013,0.0819,0.4476,0.0483,0.0183,0.0761,0.1468,0.3413,0.0721,0.1848,0.0687,0.0635,0.0410
1,HOLIDAY,5,0.2126,0.0957,0.4493,0.0490,0.0386,0.0798,0.1468,0.4187,0.0790,0.2177,0.0687,0.0925,0.0561
1,HOLIDAY,6,0.2001,0.0931,0.4519,0.0494,0.0559,0.0819,0.1174,0.5352,0.0884,0.2602,0.0687,0.1130,0.0673
1,HOLIDAY,7,0.2133,0.0990,0.4528,0.0495,0.0614,0.0834,0.0078,0.6014,0.0980,0.2977,0.0687,0.1243,0.0739
1,HOLIDAY,8,0.1929,0.1197,0.4551,0.0494,0.0576,0.0845,0.0078,0.6154,0.1072,0.3216,0.0687,0.1268,0.0750
1,HOLIDAY,9,0.1828,0.1655,0.4537,0.0494,0.0620,0.0863,0.0078,0.6176,0.1105,0.3363,0.0687,0.1270,0.0751
1,HOLIDAY,10,0.1718,0.2210,0.4546,0.0493,0.0701,0.0870,0.0078,0.6178,0.1114,0.3378,0.0687,0.1271,0.0752
1,HOLIDAY,11,0.1535,0.2528,0.4573,0.0491,0.0750,0.0875,0.0078,0.6183,0.1105,0.3389,0.0687,0.1271,0.0752
1,HOLIDAY,12,0.1368,0.2984,0.4574,0.0491,0.0783,0.0883,0.0078,0.6189,0.1098,0.3388,0.0687,0.1271,0.0752
1,HOLIDAY,13,0.1321,0.3081,0.4663,0.0491,0.0739,0.0884,0.0078,0.6185,0.1100,0.3377,0.0687,0.1271,0.0752
1,HOLIDAY,14,0.1315,0.3027,0.4567,0.0491,0.0596,0.0890,0.0078,0.6161,0.1104,0.3341,0.0687,0.1271,0.0751
1,HOLIDAY,15,0.1316,0.3037,0.4570,0.0490,0.0573,0.0887,0.0078,0.6128,0.1070,0.3042,0.0687,0.1261,0.0747
1,HOLIDAY,16,0.1417,0.2819,0.4560,0.0489,0.0662,0.0874,0.0078,0.6029,0.1040,0.2926,0.0687,0.1127,0.0671
1,HOLIDAY,17,0.1550,0.2310,0.4532,0.0488,0.0702,0.0860,0.1015,0.5895,0.0937,0.2650,0.0687,0.0985,0.0585
1,HOLIDAY,18,0.1655,0.1967,0.4515,0.0487,0.0651,0.0842,0.1305,0.5677,0.0860,0.2409,0.0687,0.0814,0.0481
1,HOLIDAY,19,0.1726,0.1779,0.4491,0.0485,0.0490,0.0832,0.1496,0.5383,0.0791,0.2259,0.0687,0.0734,0.0426
1,HOLIDAY,20,0.1703,0.1571,0.4479,0.0484,0.0357,0.0821,0.1496,0.4720,0.0750,0.2110,0.0687,0.0659,0.0379
1,HOLIDAY,21,0.1771,0.1447,0.4476,0.0482,0.0278,0.0800,0.1496,0.4134,0.0717,0.1974,0.0687,0.0609,0.0337
1,HOLIDAY,22,0.1810,0.1271,0.4474,0.0480,0.0204,0.0783,0.1496,0.3749,0.0691,0.1887,0.0687,0.0557,0.0306
1,HOLIDAY,23,0.1826,0.1307,0.4471,0.0479,0.0074,0.0766,0.1496,0.3469,0.0677,0.1774,0.0687,0.0529,0.0304
2,WEEKDAY,0,0.1661,0.1476,0.4721,0.0483,0.0078,0.0755,0.1468,0.3357,0.0674,0.1700,0.0687,0.0511,0.0304
2,WEEKDAY,1,0.1696,0.1356,0.4721,0.0483,0.0078,0.0740,0.1468,0.3231,0.0671,0.1680,0.0687,0.0485,0.0303
2,WEEKDAY,2,0.1718,0.1259,0.4721,0.0483,0.0083,0.0736,0.1468,0.3167,0.0673,0.1667,0.0687,0.0492,0.0314
2,WEEKDAY,3,0.1756,0.1168,0.4724,0.0483,0.0094,0.0738,0.1468,0.3243,0.0700,0.1728,0.0687,0.0523,0.0339
2,WEEKDAY,4,0.1820,0.1149,0.4736,0.0488,0.0196,0.0765,0.1468,0.3577,0.0752,0.1906,0.0699,0.0647,0.0436
2,WEEKDAY,5,0.1835,0.1231,0.4768,0.0500,0.0410,0.0804,0.1468,0.4520,0.0864,0.2387,0.0836,0.0979,0.0610
2,WEEKDAY,6,0.1809,0.1381,0.4979,0.0605,0.0593,0.0830,0.1144,0.6133,0.1051,0.3125,0.1350,0.1188,0.0717
2,WEEKDAY,7,0.1770,0.1557,0.5135,0.0749,0.0675,0.0854,0.0078,0.7259,0.1288,0.3818,0.1900,0.1326,0.0789
2,WEEKDAY,8,0.1979,0.2215,0.5225,0.0910,0.0656,0.0873,0.0078,0.7683,0.1450,0.4299,0.2116,0.1368,0.0806
2,WEEKDAY,9,0.1559,0.3056,0.5243,0.0958,0.0703,0.0895,0.0078,0.7778,0.1514,0.4543,0.2185,0.1376,0.0809
2,WEEKDAY,10,0.1421,0.3974,0.5275,0.0928,0.0785,0.0901,0.0078,0.7776,0.1536,0.4565,0.2213,0.1379,0.0810
2,WEEKDAY,11,0.1285,0.4701,0.5303,0.0939,0.0835,0.0905,0.0078,0.7742,0.1528,0.4577,0.2215,0.1379,0.0810
2,WEEKDAY,12,0.1205,0.5244,0.5328,0.0936,0.0866,0.0912,0.0078,0.7740,0.1520,0.4575,0.2215,0.1379,0.0810
2,WEEKDAY,13,0.1134,0.5659,0.5348,0.0920,0.0820,0.0912,0.0078,0.7745,0.1515,0.4562,0.2214,0.1379,0.0809
2,WEEKDAY,14,0.1108,0.5817,0.5356,0.0901,0.0674,0.0916,0.0078,0.7722,0.1504,0.4493,0.2180,0.1376,0.0807
2,WEEKDAY,15,0.1109,0.5678,0.5341,0.0865,0.0644,0.0911,0.0078,0.7619,0.1456,0.4239,0.2035,0.1358,0.0792
2,WEEKDAY,16,0.1189,0.5041,0.5299,0.0791,0.0716,0.0894,0.0078,0.7314,0.1367,0.3802,0.1760,0.1217,0.0704
2,WEEKDAY,17,0.1281,0.4066,0.5224,0.0680,0.0746,0.0874,0.0983,0.6945,0.1153,0.3266,0.1423,0.1054,0.0600
2,WEEKDAY,18,0.1398,0.3314,0.5175,0.0557,0.0679,0.0849,0.1305,0.6480,0.0997,0.2755,0.1164,0.0860,0.0488
2,WEEKDAY,19,0.1441,0.2653,0.4901,0.0509,0.0512,0.0836,0.1496,0.5962,0.0880,0.2405,0.1031,0.0751,0.0423
2,WEEKDAY,20,0.1471,0.2344,0.4863,0.0494,0.0366,0.0824,0.1496,0.5109,0.0808,0.2162,0.0920,0.0662,0.0377
2,WEEKDAY,21,0.1515,0.2074,0.4745,0.0486,0.0279,0.0801,0.1496,0.4322,0.0728,0.1960,0.0751,0.0609,0.0336
2,WEEKDAY,22,0.1560,0.1839,0.4733,0.0484,0.0204,0.0784,0.1496,0.3854,0.0693,0.1856,0.0693,0.0557,0.0306
2,WEEKDAY,23,0.1609,0.1647,0.4725,0.0483,0.0074,0.0767,0.1496,0.3518,0.0680,0.1742,0.0687,0.0529,0.0304
2,SATURDAY,0,0.1687,0.1373,0.4714,0.0483,0.0077,0.0755,0.1468,0.3349,0.0676,0.1750,0.0687,0.0511,0.0304
2,SATURDAY,1,0.1705,0.1228,0.4714,0.0483,0.0077,0.0740,0.1468,0.3237,0.0670,0.1718,0.0687,0.0485,0.0303
2,SATURDAY,2,0.1757,0.1199,0.4715,0.0483,0.0081,0.0736,0.1468,0.3181,0.0676,0.1696,0.0687,0.0499,0.0318
2,SATURDAY,3,0.1756,0.1124,0.4713,0.0484,0.0086,0.0737,0.1468,0.3266,0.0727,0.1760,0.0687,0.0547,0.0349
2,SATURDAY,4,0.1747,0.1067,0.4714,0.0486,0.0169,0.0760,0.1468,0.3507,0.0777,0.1924,0.0702,0.0630,0.0403
2,SATURDAY,5,0.1821,0.1102,0.4729,0.0495,0.0374,0.0794,0.1468,0.4376,0.0885,0.2306,0.0837,0.0868,0.0521
