Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0779,0.4246,0.2805,0.0330,0.0006,0.0204,0.1437,0.4317,0.6057,0.0055,0.0143,0.0065
1,WEEKDAY,1,0.0873,0.2631,0.2566,0.0330,0.0006,0.0204,0.1437,0.4294,0.6057,0.0055,0.0143,0.0065
1,WEEKDAY,2,0.0985,0.2588,0.2545,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0143,0.0065
1,WEEKDAY,3,0.1131,0.2572,0.2537,0.0333,0.0008,0.0205,0.1437,0.4292,0.6057,0.0055,0.0144,0.0065
1,WEEKDAY,4,0.1140,0.2573,0.2535,0.0357,0.0011,0.0206,0.1437,0.4493,0.6057,0.0056,0.0155,0.0065
1,WEEKDAY,5,0.1412,0.2603,0.2533,0.0395,0.0018,0.0209,0.1437,0.5139,0.6379,0.0068,0.0196,0.0066
1,WEEKDAY,6,0.1367,0.2697,0.2532,0.0495,0.0041,0.0213,0.1437,0.6936,0.6888,0.0156,0.0335,0.0078
1,WEEKDAY,7,0.1407,0.4400,0.5629,0.0574,0.0079,0.0224,0.0000,0.8719,0.7892,0.0312,0.0714,0.0109
1,WEEKDAY,8,0.1629,0.4910,0.5631,0.0657,0.0109,0.0234,0.0000,0.9309,0.8563,0.0442,0.0903,0.0126
1,WEEKDAY,9,0.1713,0.5580,0.5640,0.0644,0.0120,0.0241,0.0000,0.9616,0.8886,0.0502,0.0960,0.0132
1,WEEKDAY,10,0.1782,0.6221,0.5654,0.0627,0.0125,0.0242,0.0000,0.9603,0.9000,0.0510,0.0980,0.0133
1,WEEKDAY,11,0.1830,0.6641,0.5658,0.0647,0.0141,0.0242,0.0000,0.9508,0.9007,0.0510,0.0982,0.0134
1,WEEKDAY,12,0.1756,0.7025,0.5659,0.0632,0.0145,0.0243,0.0000,0.9511,0.9002,0.0510,0.0982,0.0134
1,WEEKDAY,13,0.1773,0.7166,0.5690,0.0624,0.0136,0.0242,0.0000,0.9532,0.8917,0.0509,0.0980,0.0134
1,WEEKDAY,14,0.1741,0.7178,0.5706,0.0610,0.0117,0.0241,0.0000,0.9551,0.8824,0.0497,0.0955,0.0132
1,WEEKDAY,15,0.1752,0.6776,0.5682,0.0585,0.0110,0.0239,0.0000,0.9429,0.8542,0.0469,0.0864,0.0129
1,WEEKDAY,16,0.1667,0.6170,0.5629,0.0529,0.0096,0.0233,0.0000,0.9024,0.8048,0.0416,0.0686,0.0121
1,WEEKDAY,17,0.1770,0.5556,0.5621,0.0448,0.0075,0.0227,0.1955,0.8535,0.7379,0.0343,0.0455,0.0109
1,WEEKDAY,18,0.1460,0.5180,0.3128,0.0354,0.0051,0.0218,0.1955,0.7813,0.6858,0.0246,0.0242,0.0092
1,WEEKDAY,19,0.0623,0.4695,0.2833,0.0333,0.0020,0.0211,0.1955,0.7065,0.6498,0.0123,0.0155,0.0074
1,WEEKDAY,20,0.0714,0.4384,0.2830,0.0330,0.0007,0.0208,0.1955,0.5910,0.6073,0.0063,0.0143,0.0066
1,WEEKDAY,21,0.0720,0.4302,0.2827,0.0330,0.0006,0.0206,0.1955,0.5182,0.6057,0.0055,0.0143,0.0065
1,WEEKDAY,22,0.0923,0.4191,0.2826,0.0330,0.0006,0.0205,0.1955,0.4695,0.6057,0.0055,0.0143,0.0065
1,WEEKDAY,23,0.0733,0.4159,0.2733,0.0330,0.0006,0.0204,0.1955,0.4427,0.6057,0.0055,0.0143,0.0065
1,SATURDAY,0,0.0609,0.4154,0.2730,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0143,0.0065
1,SATURDAY,1,0.0796,0.2514,0.2502,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0143,0.0065
1,SATURDAY,2,0.0918,0.2511,0.2502,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0143,0.0065
1,SATURDAY,3,0.1030,0.2492,0.2502,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0144,0.0065
1,SATURDAY,4,0.1268,0.2458,0.2502,0.0331,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0145,0.0065
1,SATURDAY,5,0.1428,0.2441,0.2502,0.0334,0.0007,0.0205,0.1437,0.4321,0.6070,0.0058,0.0150,0.0067
1,SATURDAY,6,0.1499,0.2439,0.2502,0.0339,0.0015,0.0206,0.1437,0.4524,0.6172,0.0080,0.0159,0.0071
1,SATURDAY,7,0.1652,0.4036,0.5217,0.0344,0.0033,0.0207,0.0000,0.4915,0.6386,0.0132,0.0174,0.0081
1,SATURDAY,8,0.1744,0.4378,0.5217,0.0348,0.0049,0.0208,0.0000,0.5320,0.6546,0.0198,0.0188,0.0090
1,SATURDAY,9,0.2049,0.4984,0.5226,0.0348,0.0055,0.0210,0.0000,0.5418,0.6639,0.0235,0.0192,0.0092
1,SATURDAY,10,0.1903,0.5723,0.5229,0.0347,0.0058,0.0210,0.0000,0.5425,0.6675,0.0240,0.0192,0.0093
1,SATURDAY,11,0.2276,0.6312,0.5232,0.0348,0.0063,0.0211,0.0000,0.5418,0.6679,0.0240,0.0192,0.0093
1,SATURDAY,12,0.2093,0.6661,0.5231,0.0347,0.0057,0.0211,0.0000,0.5416,0.6672,0.0240,0.0192,0.0092
1,SATURDAY,13,0.2133,0.6730,0.5249,0.0345,0.0051,0.0211,0.0000,0.5364,0.6631,0.0237,0.0190,0.0092
1,SATURDAY,14,0.2108,0.6766,0.5260,0.0342,0.0040,0.0212,0.0000,0.5297,0.6580,0.0234,0.0188,0.0091
1,SATURDAY,15,0.2159,0.6564,0.5259,0.0341,0.0029,0.0212,0.0000,0.5203,0.6511,0.0229,0.0183,0.0090
1,SATURDAY,16,0.2046,0.5927,0.5218,0.0338,0.0023,0.0210,0.0000,0.5058,0.6416,0.0218,0.0176,0.0088
1,SATURDAY,17,0.1808,0.5168,0.5217,0.0332,0.0017,0.0210,0.1955,0.4883,0.6307,0.0206,0.0159,0.0086
1,SATURDAY,18,0.0389,0.4639,0.2730,0.0330,0.0009,0.0208,0.1955,0.4704,0.6217,0.0185,0.0147,0.0082
1,SATURDAY,19,0.0417,0.4417,0.2730,0.0330,0.0006,0.0206,0.1955,0.4434,0.6102,0.0121,0.0144,0.0071
1,SATURDAY,20,0.0463,0.4244,0.2730,0.0330,0.0006,0.0206,0.1955,0.4308,0.6061,0.0064,0.0143,0.0066
1,SATURDAY,21,0.0516,0.4206,0.2730,0.0330,0.0006,0.0205,0.1955,0.4292,0.6057,0.0055,0.0143,0.0065
1,SATURDAY,22,0.0648,0.4147,0.2730,0.0330,0.0006,0.0205,0.1955,0.4292,0.6057,0.0055,0.0143,0.0065
1,SATURDAY,23,0.0790,0.4131,0.2730,0.0330,0.0006,0.0204,0.1955,0.4292,0.6057,0.0055,0.0143,0.0065
1,SUNDAY,0,0.0719,0.4124,0.2730,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0169,0.0068
1,SUNDAY,1,0.0805,0.2506,0.2502,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0169,0.0068
1,SUNDAY,2,0.0849,0.2499,0.2502,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0169,0.0068
1,SUNDAY,3,0.1011,0.2485,0.2502,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0169,0.0068
1,SUNDAY,4,0.1184,0.2472,0.2502,0.0331,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0169,0.0068
1,SUNDAY,5,0.1273,0.2460,0.2502,0.0334,0.0007,0.0205,0.1437,0.4300,0.6062,0.0055,0.0172,0.0068
1,SUNDAY,6,0.1361,0.2451,0.2502,0.0339,0.0007,0.0205,0.1437,0.4351,0.6098,0.0056,0.0176,0.0068
1,SUNDAY,7,0.1490,0.4052,0.5217,0.0344,0.0008,0.0205,0.0000,0.4451,0.6172,0.0058,0.0183,0.0069
1,SUNDAY,8,0.1672,0.4320,0.5217,0.0348,0.0013,0.0206,0.0000,0.4577,0.6240,0.0064,0.0190,0.0069
1,SUNDAY,9,0.1839,0.4772,0.5224,0.0348,0.0019,0.0207,0.0000,0.4649,0.6297,0.0074,0.0192,0.0070
1,SUNDAY,10,0.2029,0.5365,0.5231,0.0347,0.0024,0.0208,0.0000,0.4719,0.6340,0.0091,0.0192,0.0071
1,SUNDAY,11,0.1929,0.5832,0.5233,0.0348,0.0028,0.0208,0.0000,0.4716,0.6341,0.0093,0.0192,0.0071
1,SUNDAY,12,0.2101,0.6097,0.5232,0.0347,0.0022,0.0209,0.0000,0.4640,0.6296,0.0085,0.0192,0.0070
1,SUNDAY,13,0.2109,0.6257,0.5236,0.0345,0.0021,0.0209,0.0000,0.4571,0.6253,0.0076,0.0191,0.0069
1,SUNDAY,14,0.2102,0.6162,0.5258,0.0342,0.0015,0.0210,0.0000,0.4517,0.6219,0.0064,0.0190,0.0067
1,SUNDAY,15,0.2222,0.5965,0.5246,0.0341,0.0010,0.0210,0.0000,0.4463,0.6178,0.0057,0.0188,0.0065
1,SUNDAY,16,0.2045,0.5284,0.5217,0.0338,0.0010,0.0208,0.0000,0.4412,0.6135,0.0056,0.0184,0.0066
1,SUNDAY,17,0.1858,0.4828,0.5217,0.0332,0.0009,0.0208,0.1955,0.4342,0.6082,0.0056,0.0170,0.0068
1,SUNDAY,18,0.0411,0.4466,0.2730,0.0330,0.0006,0.0206,0.1955,0.4300,0.6060,0.0056,0.0148,0.0068
1,SUNDAY,19,0.0450,0.4331,0.2730,0.0330,0.0006,0.0206,0.1955,0.4293,0.6057,0.0055,0.0149,0.0068
1,SUNDAY,20,0.0462,0.4240,0.2730,0.0330,0.0006,0.0206,0.1955,0.4292,0.6057,0.0055,0.0164,0.0068
1,SUNDAY,21,0.0524,0.4181,0.2730,0.0330,0.0006,0.0205,0.1955,0.4292,0.6057,0.0055,0.0168,0.0068
1,SUNDAY,22,0.0556,0.4151,0.2730,0.0330,0.0006,0.0205,0.1955,0.4292,0.6057,0.0055,0.0169,0.0068
1,SUNDAY,23,0.0592,0.4139,0.2730,0.0330,0.0006,0.0204,0.1955,0.4292,0.6057,0.0055,0.0169,0.0068
1,HOLIDAY,0,0.0757,0.3160,0.2521,0.0330,0.0006,0.0204,0.1437,0.4302,0.6057,0.0055,0.0143,0.0065
1,HOLIDAY,1,0.0807,0.1590,0.2294,0.0330,0.0006,0.0204,0.1437,0.4293,0.6057,0.0055,0.0143,0.0065
1,HOLIDAY,2,0.1070,0.1571,0.2294,0.0330,0.0006,0.0204,0.1437,0.4292,0.6057,0.0055,0.0143,0.0065
1,HOLIDAY,3,0.1245,0.1550,0.2294,0.0331,0.0007,0.0204,0.1437,0.4292,0.6057,0.0055,0.0144,0.0065
1,HOLIDAY,4,0.1297,0.1557,0.2294,0.0344,0.0008,0.0205,0.1437,0.4384,0.6057,0.0055,0.0149,0.0065
1,HOLIDAY,5,0.1489,0.1571,0.2294,0.0363,0.0012,0.0207,0.1437,0.4621,0.6213,0.0061,0.0166,0.0066
1,HOLIDAY,6,0.1420,0.1640,0.2294,0.0414,0.0023,0.0208,0.1437,0.5251,0.6433,0.0096,0.0193,0.0070
1,HOLIDAY,7,0.1493,0.3275,0.5009,0.0455,0.0041,0.0211,0.0000,0.5888,0.6871,0.0159,0.0269,0.0083
1,HOLIDAY,8,0.1236,0.3500,0.5009,0.0498,0.0055,0.0215,0.0000,0.6108,0.7150,0.0212,0.0304,0.0090
1,HOLIDAY,9,0.1197,0.3907,0.5017,0.0492,0.0060,0.0218,0.0000,0.6215,0.7292,0.0237,0.0313,0.0092
1,HOLIDAY,10,0.1617,0.4413,0.5025,0.0483,0.0063,0.0218,0.0000,0.6209,0.7341,0.0240,0.0317,0.0092
