Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,WEEKDAY,15,0.0000,0.3784,0.5764,0.0982,0.2352,3.3604,0.0000,1.0977,0.0791,0.1210,0.0042
3,WEEKDAY,16,0.0000,0.3465,0.5764,0.1006,0.2299,3.2164,0.0000,1.0781,0.0791,0.1210,0.0042
3,WEEKDAY,17,0.0000,0.2987,0.5754,0.1012,0.2003,3.2091,0.0082,1.0658,0.0789,0.1206,0.0042
3,WEEKDAY,18,0.0000,0.2523,0.5752,0.1001,0.1833,3.0591,0.2685,1.0824,0.0778,0.1185,0.0041
3,WEEKDAY,19,0.0000,0.2226,0.5751,0.0917,0.1624,3.0415,0.2685,1.0811,0.0734,0.1138,0.0038
3,WEEKDAY,20,0.0000,0.1908,0.5750,0.0756,0.1067,3.0410,0.2685,1.0529,0.0637,0.1040,0.0034
3,WEEKDAY,21,0.0000,0.1496,0.5098,0.0539,0.0918,2.8920,0.2685,0.9363,0.0516,0.0942,0.0027
3,WEEKDAY,22,0.0000,0.1046,0.3912,0.0318,0.0677,2.9036,0.2685,0.7417,0.0387,0.0857,0.0016
3,WEEKDAY,23,0.0000,0.0770,0.3804,0.0222,0.0375,2.7365,0.2685,0.6843,0.0239,0.0774,0.0012
3,SATURDAY,0,0.0000,0.0460,0.3256,0.0210,0.0327,2.7249,0.2640,0.6370,0.0214,0.0765,0.0012
3,SATURDAY,1,0.0000,0.0514,0.3700,0.0205,0.0360,2.7150,0.2640,0.5804,0.0220,0.0763,0.0012
3,SATURDAY,2,0.0000,0.0534,0.3700,0.0209,0.0348,2.7082,0.2640,0.5699,0.0205,0.0756,0.0012
3,SATURDAY,3,0.0000,0.0474,0.3700,0.0221,0.0428,2.7031,0.2640,0.5937,0.0209,0.0769,0.0012
3,SATURDAY,4,0.0000,0.0510,0.3700,0.0275,0.1168,2.7076,0.2640,0.6625,0.0264,0.0882,0.0013
3,SATURDAY,5,0.2214,0.0510,0.4769,0.0415,0.1657,2.8591,0.2640,0.7370,0.0377,0.1055,0.0018
3,SATURDAY,6,0.4125,0.0568,0.5016,0.0723,0.1998,2.8495,0.0000,0.8686,0.0515,0.1171,0.0027
3,SATURDAY,7,0.1530,0.0865,0.5749,0.0958,0.2353,2.8208,0.0000,1.0025,0.0648,0.1200,0.0037
3,SATURDAY,8,0.0000,0.1393,0.5751,0.1013,0.2362,2.8434,0.0000,1.0355,0.0729,0.1204,0.0042
3,SATURDAY,9,0.0000,0.1980,0.5753,0.1006,0.2362,3.0124,0.0000,1.0380,0.0754,0.1204,0.0042
3,SATURDAY,10,0.0000,0.2949,0.5755,0.0983,0.2461,3.0471,0.0000,1.0380,0.0757,0.1204,0.0042
3,SATURDAY,11,0.0000,0.3671,0.5756,0.0971,0.2459,3.0790,0.0000,1.0380,0.0757,0.1204,0.0042
3,SATURDAY,12,0.0000,0.4141,0.5757,0.0968,0.2466,3.2159,0.0000,1.0380,0.0757,0.1204,0.0042
3,SATURDAY,13,0.0000,0.4232,0.5758,0.0957,0.2369,3.2153,0.0000,1.0380,0.0757,0.1204,0.0042
3,SATURDAY,14,0.0000,0.4297,0.5759,0.0969,0.2174,3.3532,0.0000,1.0375,0.0757,0.1204,0.0042
3,SATURDAY,15,0.0000,0.4419,0.5766,0.0982,0.2099,3.3584,0.0000,1.0324,0.0757,0.1204,0.0042
3,SATURDAY,16,0.0000,0.3975,0.5764,0.1004,0.2057,3.2146,0.0000,1.0182,0.0757,0.1203,0.0042
3,SATURDAY,17,0.0000,0.3462,0.5754,0.1012,0.1770,3.2072,0.0082,1.0044,0.0756,0.1200,0.0042
3,SATURDAY,18,0.0000,0.2865,0.5752,0.1001,0.1604,3.0569,0.2685,1.0150,0.0745,0.1180,0.0041
3,SATURDAY,19,0.0000,0.2347,0.5751,0.0925,0.1406,3.0409,0.2685,1.0151,0.0704,0.1134,0.0038
3,SATURDAY,20,0.0000,0.1991,0.5750,0.0779,0.0861,3.0415,0.2685,0.9899,0.0617,0.1040,0.0034
3,SATURDAY,21,0.0829,0.1564,0.5750,0.0586,0.0734,2.8942,0.2685,0.8933,0.0507,0.0944,0.0027
3,SATURDAY,22,0.0000,0.1039,0.4006,0.0376,0.0567,2.9071,0.2685,0.7655,0.0388,0.0860,0.0016
3,SATURDAY,23,0.0000,0.0770,0.3708,0.0248,0.0402,2.7401,0.2685,0.6920,0.0241,0.0778,0.0012
3,SUNDAY,0,0.0000,0.0460,0.3155,0.0208,0.0321,2.7217,0.2640,0.6361,0.0213,0.0762,0.0012
3,SUNDAY,1,0.0000,0.0517,0.3599,0.0205,0.0363,2.7146,0.2640,0.5802,0.0220,0.0761,0.0012
3,SUNDAY,2,0.0000,0.0533,0.3598,0.0208,0.0378,2.7082,0.2640,0.5702,0.0206,0.0756,0.0012
3,SUNDAY,3,0.0000,0.0472,0.3598,0.0217,0.0533,2.7034,0.2640,0.5980,0.0218,0.0777,0.0012
3,SUNDAY,4,0.0000,0.0514,0.3598,0.0264,0.1449,2.7078,0.2640,0.6866,0.0284,0.0880,0.0013
3,SUNDAY,5,0.0000,0.0510,0.3597,0.0380,0.1937,2.8581,0.2640,0.7900,0.0411,0.1039,0.0018
3,SUNDAY,6,0.1396,0.0627,0.4941,0.0646,0.2234,2.8461,0.0000,0.9387,0.0546,0.1154,0.0027
3,SUNDAY,7,0.1941,0.0903,0.5647,0.0855,0.2614,2.8137,0.0000,1.0148,0.0661,0.1200,0.0037
3,SUNDAY,8,0.0675,0.1324,0.5650,0.0957,0.2638,2.8385,0.0000,1.0718,0.0735,0.1210,0.0042
3,SUNDAY,9,0.0000,0.1792,0.5651,0.0975,0.2641,3.0104,0.0000,1.0890,0.0763,0.1210,0.0042
3,SUNDAY,10,0.0000,0.2441,0.5653,0.0955,0.2741,3.0473,0.0000,1.0905,0.0769,0.1210,0.0042
3,SUNDAY,11,0.0000,0.2833,0.5654,0.0941,0.2737,3.0802,0.0000,1.0905,0.0769,0.1210,0.0042
3,SUNDAY,12,0.0000,0.3215,0.5655,0.0938,0.2736,3.2173,0.0000,1.0905,0.0769,0.1210,0.0042
3,SUNDAY,13,0.0000,0.3332,0.5656,0.0927,0.2607,3.2166,0.0000,1.0905,0.0769,0.1210,0.0042
3,SUNDAY,14,0.0000,0.3455,0.5660,0.0940,0.2375,3.3545,0.0000,1.0891,0.0769,0.1210,0.0042
3,SUNDAY,15,0.0000,0.3453,0.5666,0.0954,0.2282,3.3592,0.0000,1.0809,0.0769,0.1210,0.0042
3,SUNDAY,16,0.0000,0.3300,0.5663,0.0975,0.2231,3.2155,0.0000,1.0672,0.0769,0.1205,0.0042
3,SUNDAY,17,0.0000,0.2694,0.5653,0.0976,0.1939,3.2083,0.0082,1.0587,0.0765,0.1188,0.0042
3,SUNDAY,18,0.0000,0.2289,0.5650,0.0948,0.1765,3.0553,0.2685,1.0658,0.0749,0.1140,0.0041
3,SUNDAY,19,0.0893,0.1938,0.5649,0.0849,0.1557,3.0358,0.2685,1.0461,0.0699,0.1083,0.0038
3,SUNDAY,20,0.0000,0.1678,0.4610,0.0697,0.0995,3.0329,0.2685,0.9904,0.0605,0.0998,0.0034
3,SUNDAY,21,0.0000,0.1358,0.3821,0.0506,0.0807,2.8828,0.2685,0.8418,0.0493,0.0920,0.0027
3,SUNDAY,22,0.0000,0.0893,0.3607,0.0322,0.0536,2.8969,0.2685,0.7014,0.0379,0.0852,0.0016
3,SUNDAY,23,0.0000,0.0702,0.3599,0.0228,0.0362,2.7330,0.2685,0.6779,0.0238,0.0774,0.0012
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0000,0.0718,0.3746,0.0199,0.0351,2.7645,0.2640,0.5931,0.0219,0.0763,0.0012
4,WEEKDAY,1,0.0000,0.0691,0.3847,0.0201,0.0352,2.7569,0.2640,0.5723,0.0208,0.0758,0.0012
4,WEEKDAY,2,0.0000,0.0606,0.3846,0.0211,0.0433,2.7529,0.2640,0.5888,0.0208,0.0768,0.0012
4,WEEKDAY,3,0.0000,0.0595,0.3846,0.0256,0.1068,2.7561,0.2640,0.6514,0.0253,0.0862,0.0013
4,WEEKDAY,4,0.1001,0.0590,0.4533,0.0372,0.1792,2.8779,0.2640,0.7368,0.0357,0.1024,0.0017
4,WEEKDAY,5,0.0172,0.0679,0.5276,0.0631,0.2269,2.9167,0.0859,0.8925,0.0499,0.1152,0.0025
4,WEEKDAY,6,0.1078,0.0992,0.5592,0.0874,0.2649,2.9219,0.0076,1.0378,0.0642,0.1200,0.0035
4,WEEKDAY,7,0.0556,0.1475,0.5751,0.0967,0.2740,2.9392,0.0000,1.0939,0.0742,0.1209,0.0040
4,WEEKDAY,8,0.0000,0.2095,0.5753,0.0974,0.2742,3.0718,0.0000,1.1033,0.0781,0.1210,0.0042
4,WEEKDAY,9,0.0000,0.2758,0.5754,0.0956,0.2819,3.1231,0.0000,1.1038,0.0790,0.1210,0.0042
4,WEEKDAY,10,0.0000,0.3411,0.5755,0.0941,0.2840,3.1380,0.0000,1.1038,0.0791,0.1210,0.0042
4,WEEKDAY,11,0.0000,0.3941,0.5756,0.0936,0.2839,3.2447,0.0000,1.1038,0.0791,0.1210,0.0042
4,WEEKDAY,12,0.0000,0.4221,0.5757,0.0927,0.2734,3.2715,0.0000,1.1038,0.0791,0.1210,0.0042
4,WEEKDAY,13,0.0000,0.4434,0.5758,0.0934,0.2508,3.3797,0.0000,1.1034,0.0791,0.1210,0.0042
4,WEEKDAY,14,0.0000,0.4475,0.5759,0.0947,0.2374,3.4147,0.0000,1.0989,0.0791,0.1210,0.0042
4,WEEKDAY,15,0.0000,0.4396,0.5763,0.0968,0.2311,3.3091,0.0000,1.0825,0.0791,0.1210,0.0042
4,WEEKDAY,16,0.0000,0.4239,0.5764,0.0978,0.2070,3.2710,0.0063,1.0686,0.0789,0.1207,0.0042
4,WEEKDAY,17,0.0000,0.3700,0.5757,0.0971,0.1872,3.1496,0.0694,1.0788,0.0780,0.1190,0.0041
4,WEEKDAY,18,0.0000,0.3013,0.5753,0.0906,0.1671,3.0947,0.2274,1.0814,0.0744,0.1148,0.0039
4,WEEKDAY,19,0.0000,0.2521,0.5751,0.0767,0.1193,3.0891,0.2685,1.0592,0.0659,0.1062,0.0035
4,WEEKDAY,20,0.0000,0.2024,0.5417,0.0568,0.0951,2.9737,0.2685,0.9622,0.0543,0.0964,0.0029
4,WEEKDAY,21,0.0338,0.1513,0.4547,0.0353,0.0731,2.9459,0.2685,0.7840,0.0416,0.0876,0.0018
4,WEEKDAY,22,0.0000,0.1125,0.3996,0.0234,0.0442,2.8186,0.2685,0.6965,0.0272,0.0793,0.0013
4,WEEKDAY,23,0.0000,0.0787,0.3553,0.0203,0.0334,2.7755,0.2650,0.6474,0.0219,0.0766,0.0012
4,SATURDAY,0,0.0000,0.0633,0.3590,0.0200,0.0352,2.7653,0.2640,0.5945,0.0219,0.0763,0.0012
4,SATURDAY,1,0.0000,0.0634,0.3701,0.0201,0.0351,2.7571,0.2640,0.5725,0.0209,0.0758,0.0012
4,SATURDAY,2,0.0000,0.0568,0.3701,0.0210,0.0408,2.7527,0.2640,0.5877,0.0208,0.0766,0.0012
4,SATURDAY,3,0.0000,0.0566,0.3700,0.0252,0.0983,2.7551,0.2640,0.6453,0.0250,0.0854,0.0013
4,SATURDAY,4,0.1917,0.0572,0.4503,0.0366,0.1534,2.8730,0.2640,0.7184,0.0348,0.1012,0.0017
4,SATURDAY,5,0.0902,0.0687,0.4974,0.0623,0.1913,2.9151,0.0911,0.8357,0.0481,0.1142,0.0025
4,SATURDAY,6,0.0000,0.0925,0.5565,0.0869,0.2264,2.9202,0.0084,0.9690,0.0615,0.1193,0.0034
4,SATURDAY,7,0.0000,0.1388,0.5751,0.0967,0.2359,2.9369,0.0000,1.0272,0.0709,0.1203,0.0040
4,SATURDAY,8,0.0000,0.1870,0.5753,0.0976,0.2362,3.0660,0.0000,1.0374,0.0747,0.1204,0.0042
4,SATURDAY,9,0.0000,0.2611,0.5754,0.0957,0.2436,3.1206,0.0000,1.0380,0.0756,0.1204,0.0042
4,SATURDAY,10,0.0000,0.3118,0.5755,0.0942,0.2459,3.1356,0.0000,1.0380,0.0757,0.1204,0.0042
4,SATURDAY,11,0.0000,0.3753,0.5756,0.0937,0.2464,3.2395,0.0000,1.0380,0.0757,0.1204,0.0042
4,SATURDAY,12,0.0000,0.4194,0.5757,0.0928,0.2393,3.2695,0.0000,1.0380,0.0757,0.1204,0.0042
4,SATURDAY,13,0.0000,0.4349,0.5758,0.0934,0.2223,3.3743,0.0000,1.0376,0.0757,0.1204,0.0042
4,SATURDAY,14,0.0000,0.4428,0.5758,0.0947,0.2118,3.4126,0.0000,1.0337,0.0757,0.1204,0.0042
4,SATURDAY,15,0.0000,0.4164,0.5759,0.0967,0.2067,3.3104,0.0000,1.0218,0.0757,0.1203,0.0042
4,SATURDAY,16,0.0000,0.4063,0.5762,0.0977,0.1842,3.2693,0.0061,1.0079,0.0756,0.1201,0.0042
4,SATURDAY,17,0.0000,0.3300,0.5757,0.0971,0.1645,3.1510,0.0676,1.0124,0.0747,0.1185,0.0041
4,SATURDAY,18,0.0000,0.2654,0.5752,0.0914,0.1455,3.0944,0.2233,1.0151,0.0715,0.1145,0.0039
4,SATURDAY,19,0.0000,0.2234,0.5751,0.0791,0.0997,3.0896,0.2685,0.9962,0.0639,0.1063,0.0035
4,SATURDAY,20,0.0000,0.1834,0.5750,0.0616,0.0766,2.9791,0.2685,0.9174,0.0534,0.0968,0.0029
4,SATURDAY,21,0.0000,0.1404,0.4524,0.0416,0.0609,2.9492,0.2685,0.7975,0.0417,0.0881,0.0019
4,SATURDAY,22,0.0000,0.1113,0.3989,0.0272,0.0443,2.8263,0.2685,0.7104,0.0278,0.0799,0.0013
4,SATURDAY,23,0.0000,0.0743,0.3637,0.0211,0.0346,2.7744,0.2651,0.6501,0.0221,0.0768,0.0012
4,SUNDAY,0,0.0000,0.0783,0.3969,0.0199,0.0365,2.7630,0.2640,0.5802,0.0220,0.0761,0.0012
4,SUNDAY,1,0.0000,0.0678,0.3701,0.0202,0.0386,2.7551,0.2640,0.5703,0.0206,0.0756,0.0012
4,SUNDAY,2,0.0000,0.0582,0.3700,0.0212,0.0557,2.7524,0.2640,0.5985,0.0220,0.0777,0.0012
4,SUNDAY,3,0.0000,0.0589,0.3700,0.0263,0.1516,2.7566,0.2640,0.6894,0.0289,0.0880,0.0013
4,SUNDAY,4,0.0000,0.0596,0.3700,0.0387,0.2027,2.9113,0.2640,0.8006,0.0420,0.1039,0.0018
4,SUNDAY,5,0.1889,0.0860,0.5056,0.0653,0.2333,2.9132,0.0335,0.9517,0.0561,0.1154,0.0027
4,SUNDAY,6,0.0777,0.1193,0.5749,0.0858,0.2714,2.9149,0.0000,1.0282,0.0680,0.1200,0.0037
4,SUNDAY,7,0.0000,0.1832,0.5752,0.0957,0.2739,2.9379,0.0000,1.0851,0.0756,0.1210,0.0042
4,SUNDAY,8,0.0000,0.2600,0.5753,0.0973,0.2742,3.1061,0.0000,1.1023,0.0785,0.1210,0.0042
4,SUNDAY,9,0.0000,0.3540,0.5755,0.0954,0.2841,3.1260,0.0000,1.1038,0.0790,0.1210,0.0042
4,SUNDAY,10,0.0000,0.4305,0.5756,0.0940,0.2837,3.1411,0.0000,1.1038,0.0791,0.1210,0.0042
4,SUNDAY,11,0.0000,0.4893,0.5757,0.0937,0.2833,3.2751,0.0000,1.1038,0.0791,0.1210,0.0042
4,SUNDAY,12,0.0000,0.5147,0.5758,0.0926,0.2693,3.2704,0.0000,1.1038,0.0791,0.1210,0.0042
4,SUNDAY,13,0.0000,0.5390,0.5759,0.0939,0.2448,3.4117,0.0000,1.1023,0.0791,0.1210,0.0042
4,SUNDAY,14,0.0000,0.5475,0.5760,0.0954,0.2348,3.4151,0.0000,1.0937,0.0791,0.1210,0.0042
4,SUNDAY,15,0.0000,0.5530,0.5762,0.0975,0.2294,3.2776,0.0000,1.0797,0.0790,0.1205,0.0042
4,SUNDAY,16,0.0000,0.5228,0.5763,0.0975,0.1999,3.2688,0.0082,1.0717,0.0787,0.1188,0.0042
4,SUNDAY,17,0.0000,0.4564,0.5758,0.0945,0.1823,3.1113,0.0874,1.0790,0.0768,0.1140,0.0041
4,SUNDAY,18,0.0000,0.3658,0.5753,0.0841,0.1609,3.0837,0.2685,1.0584,0.0715,0.1083,0.0038
4,SUNDAY,19,0.0000,0.2806,0.5040,0.0683,0.1036,3.0817,0.2685,0.9981,0.0615,0.0998,0.0034
4,SUNDAY,20,0.0000,0.2240,0.4245,0.0492,0.0827,2.9309,0.2685,0.8434,0.0497,0.0920,0.0027
4,SUNDAY,21,0.0000,0.1611,0.4245,0.0313,0.0538,2.9413,0.2685,0.7015,0.0379,0.0852,0.0016
4,SUNDAY,22,0.0000,0.1289,0.4237,0.0221,0.0362,2.7774,0.2685,0.6779,0.0238,0.0774,0.0012
4,SUNDAY,23,0.0000,0.0879,0.3525,0.0199,0.0321,2.7678,0.2640,0.6364,0.0213,0.0762,0.0012
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0000,0.1258,0.4189,0.0196,0.0360,2.8547,0.2640,0.5804,0.0220,0.0763,0.0012
5,WEEKDAY,1,0.0000,0.1169,0.4334,0.0200,0.0349,2.8499,0.2640,0.5700,0.0205,0.0757,0.0012
5,WEEKDAY,2,0.0000,0.1036,0.4286,0.0211,0.0457,2.8493,0.2640,0.5943,0.0209,0.0772,0.0012
5,WEEKDAY,3,0.0000,0.1017,0.4383,0.0265,0.1247,2.8574,0.2640,0.6682,0.0266,0.0889,0.0013
5,WEEKDAY,4,0.0000,0.1060,0.4779,0.0398,0.1952,3.0146,0.2640,0.7570,0.0384,0.1063,0.0018
5,WEEKDAY,5,0.0000,0.1426,0.5624,0.0691,0.2362,3.0318,0.0000,0.9322,0.0533,0.1178,0.0027
5,WEEKDAY,6,0.0000,0.2108,0.5751,0.0916,0.2733,3.0280,0.0000,1.0688,0.0675,0.1207,0.0037
5,WEEKDAY,7,0.0000,0.2669,0.5753,0.0969,0.2742,3.0335,0.0000,1.1013,0.0761,0.1210,0.0042
5,WEEKDAY,8,0.0000,0.3364,0.5755,0.0962,0.2742,3.1861,0.0000,1.1038,0.0787,0.1210,0.0042
5,WEEKDAY,9,0.0000,0.4218,0.5756,0.0940,0.2841,3.1905,0.0000,1.1038,0.0790,0.1210,0.0042
5,WEEKDAY,10,0.0000,0.4997,0.5757,0.0928,0.2839,3.1995,0.0000,1.1038,0.0791,0.1210,0.0042
5,WEEKDAY,11,0.0000,0.5635,0.5758,0.0925,0.2839,3.3365,0.0000,1.1038,0.0791,0.1210,0.0042
5,WEEKDAY,12,0.0000,0.6133,0.5759,0.0914,0.2703,3.3406,0.0000,1.1038,0.0791,0.1210,0.0042
5,WEEKDAY,13,0.0000,0.6414,0.5759,0.0926,0.2451,3.4824,0.0000,1.1033,0.0791,0.1210,0.0042
5,WEEKDAY,14,0.0000,0.6525,0.5760,0.0940,0.2352,3.4824,0.0000,1.0977,0.0791,0.1210,0.0042
5,WEEKDAY,15,0.0000,0.6382,0.5764,0.0962,0.2299,3.3290,0.0000,1.0781,0.0791,0.1210,0.0042
5,WEEKDAY,16,0.0000,0.5879,0.5766,0.0968,0.2003,3.3219,0.0082,1.0658,0.0789,0.1206,0.0042
5,WEEKDAY,17,0.0000,0.5091,0.5762,0.0958,0.1833,3.1797,0.0874,1.0824,0.0778,0.1185,0.0041
5,WEEKDAY,18,0.0000,0.4092,0.5754,0.0878,0.1624,3.1622,0.0874,1.0811,0.0734,0.1138,0.0038
5,WEEKDAY,19,0.0000,0.3313,0.5753,0.0724,0.1067,3.1621,0.2685,1.0529,0.0637,0.1040,0.0034
5,WEEKDAY,20,0.0000,0.2743,0.5546,0.0516,0.0918,3.0172,0.2685,0.9362,0.0516,0.0942,0.0027
5,WEEKDAY,21,0.0000,0.2165,0.4780,0.0304,0.0677,3.0236,0.2685,0.7413,0.0387,0.0857,0.0016
5,WEEKDAY,22,0.0000,0.1783,0.4726,0.0212,0.0374,2.8607,0.2685,0.6842,0.0239,0.0774,0.0012
5,WEEKDAY,23,0.0000,0.1304,0.4037,0.0198,0.0322,2.8570,0.2640,0.6367,0.0213,0.0764,0.0012
5,SATURDAY,0,0.0000,0.1155,0.4237,0.0196,0.0360,2.8550,0.2640,0.5804,0.0220,0.0763,0.0012
5,SATURDAY,1,0.0000,0.1099,0.3970,0.0200,0.0348,2.8499,0.2640,0.5699,0.0205,0.0756,0.0012
5,SATURDAY,2,0.0000,0.0976,0.4237,0.0211,0.0428,2.8490,0.2640,0.5937,0.0209,0.0769,0.0012
5,SATURDAY,3,0.0000,0.0933,0.4504,0.0263,0.1168,2.8563,0.2640,0.6625,0.0264,0.0882,0.0013
5,SATURDAY,4,0.0000,0.0996,0.4772,0.0396,0.1657,3.0132,0.2640,0.7370,0.0377,0.1055,0.0018
5,SATURDAY,5,0.0000,0.1295,0.5187,0.0691,0.1998,3.0304,0.0000,0.8686,0.0515,0.1171,0.0027
5,SATURDAY,6,0.0000,0.1810,0.5751,0.0917,0.2353,3.0264,0.0000,1.0025,0.0648,0.1200,0.0037
5,SATURDAY,7,0.0000,0.2299,0.5753,0.0969,0.2362,3.0317,0.0000,1.0355,0.0729,0.1204,0.0042
