Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0000,0.0847,0.3081,0.0801,0.4403,1.1100,1.0366,0.3193,0.0352,0.0858,0.0435,0.0537
1,WEEKDAY,1,0.0000,0.0811,0.3613,0.0763,0.4100,1.0960,1.0366,0.2805,0.0319,0.0637,0.0302,0.0537
1,WEEKDAY,2,0.0000,0.0823,0.3039,0.0760,0.4746,1.0858,1.0235,0.2543,0.0318,0.0435,0.0292,0.0537
1,WEEKDAY,3,0.0000,0.0862,0.3558,0.0760,0.5526,1.0831,1.0235,0.2570,0.0334,0.0424,0.0320,0.0537
1,WEEKDAY,4,0.0000,0.0816,0.3915,0.0760,0.8199,1.0959,1.0235,0.3086,0.0412,0.0593,0.0441,0.0712
1,WEEKDAY,5,0.0000,0.0936,0.4231,0.0760,1.1792,1.1384,1.0235,0.4138,0.0607,0.0922,0.0703,0.0989
1,WEEKDAY,6,0.0110,0.1087,0.4344,0.0790,1.6588,1.1598,0.6961,0.5520,0.0809,0.1229,0.1046,0.1224
1,WEEKDAY,7,0.4149,0.1398,0.4407,0.1549,1.8665,1.1855,0.0132,0.6371,0.1047,0.1574,0.1459,0.1290
1,WEEKDAY,8,0.3895,0.1810,0.5148,0.3185,2.0314,1.2144,0.0132,0.7463,0.1220,0.1988,0.1910,0.1290
1,WEEKDAY,9,0.1625,0.2882,0.5374,0.5205,2.2663,1.2575,0.0132,0.8480,0.1311,0.2406,0.2396,0.1290
1,WEEKDAY,10,0.0525,0.4957,0.5819,0.6394,2.4652,1.2828,0.0132,0.9314,0.1341,0.2691,0.2782,0.1290
1,WEEKDAY,11,0.0241,0.7593,0.6025,0.6777,2.5645,1.2987,0.0132,0.9728,0.1346,0.2813,0.2845,0.1290
1,WEEKDAY,12,0.0142,0.9077,0.6072,0.6801,2.5209,1.3172,0.0132,0.9461,0.1346,0.2833,0.2845,0.1290
1,WEEKDAY,13,0.0143,0.9964,0.6138,0.6496,2.3449,1.3186,0.0132,0.9473,0.1346,0.2833,0.2845,0.1290
1,WEEKDAY,14,0.0144,1.0289,0.6201,0.6341,2.2566,1.3313,0.0132,0.9473,0.1346,0.2833,0.2845,0.1290
1,WEEKDAY,15,0.0144,0.9749,0.6194,0.6294,2.2427,1.3286,0.0132,0.9473,0.1346,0.2833,0.2845,0.1290
1,WEEKDAY,16,0.0124,0.7704,0.6103,0.6543,2.3790,1.3060,0.0132,0.9466,0.1339,0.2827,0.2845,0.1290
1,WEEKDAY,17,0.0223,0.6198,0.6015,0.6682,2.4513,1.2910,0.9359,0.9410,0.1299,0.2780,0.2845,0.1290
1,WEEKDAY,18,0.0284,0.5049,0.5940,0.6614,2.3743,1.2619,1.0749,0.9256,0.1213,0.2669,0.2838,0.1290
1,WEEKDAY,19,0.0442,0.3822,0.5376,0.6423,2.1701,1.2409,1.2667,0.8948,0.1121,0.2513,0.2764,0.1290
1,WEEKDAY,20,0.1255,0.3095,0.5345,0.5338,1.8395,1.2194,1.2667,0.8083,0.1010,0.2271,0.2469,0.1212
1,WEEKDAY,21,0.2220,0.2131,0.5073,0.3375,1.3762,1.1793,1.1597,0.6680,0.0835,0.1926,0.1949,0.0989
1,WEEKDAY,22,0.0000,0.1273,0.3938,0.1764,0.9588,1.1491,1.0818,0.5066,0.0556,0.1552,0.1368,0.0712
1,WEEKDAY,23,0.0000,0.0964,0.3136,0.0954,0.6440,1.1255,1.0785,0.4139,0.0437,0.1190,0.0844,0.0537
1,SATURDAY,0,0.0000,0.0894,0.3330,0.0893,0.4471,1.1109,1.0366,0.3205,0.0349,0.0846,0.0531,0.0537
1,SATURDAY,1,0.0000,0.0844,0.3860,0.0777,0.4086,1.0959,1.0366,0.2805,0.0322,0.0634,0.0315,0.0537
1,SATURDAY,2,0.0000,0.0868,0.3306,0.0760,0.4977,1.0865,1.0235,0.2611,0.0329,0.0472,0.0303,0.0537
1,SATURDAY,3,0.0000,0.0932,0.3820,0.0760,0.7033,1.0882,1.0235,0.2775,0.0383,0.0652,0.0384,0.0537
1,SATURDAY,4,0.0000,0.0866,0.4140,0.0760,1.0229,1.1012,1.0235,0.3298,0.0473,0.0842,0.0518,0.0712
1,SATURDAY,5,0.0000,0.0976,0.4211,0.0760,1.2917,1.1417,1.0235,0.4241,0.0646,0.1067,0.0747,0.0989
1,SATURDAY,6,0.0000,0.1095,0.4337,0.0785,1.6493,1.1617,0.6961,0.5538,0.0825,0.1294,0.1046,0.1224
1,SATURDAY,7,0.4322,0.1357,0.4422,0.1520,1.8619,1.1860,0.0132,0.6373,0.1053,0.1581,0.1431,0.1290
1,SATURDAY,8,0.3457,0.2067,0.5155,0.3150,2.0509,1.2153,0.0132,0.7479,0.1222,0.1991,0.1892,0.1290
1,SATURDAY,9,0.1246,0.3261,0.5369,0.5198,2.2943,1.2593,0.0132,0.8524,0.1311,0.2415,0.2393,0.1290
