Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0849,0.0000,0.0733,0.0034,0.0004,0.3501,0.0868,0.1820,0.0150,0.0332,0.0476,0.0166
1,WEEKDAY,1,0.0910,0.0000,0.0758,0.0034,0.0004,0.3510,0.0868,0.1766,0.0145,0.0260,0.0405,0.0136
1,WEEKDAY,2,0.0984,0.0000,0.0777,0.0036,0.0004,0.3525,0.0868,0.1751,0.0146,0.0232,0.0408,0.0136
1,WEEKDAY,3,0.1034,0.0000,0.0792,0.0045,0.0005,0.3543,0.0868,0.1987,0.0167,0.0281,0.0342,0.0150
1,WEEKDAY,4,0.0919,0.0000,0.0800,0.0065,0.0008,0.3556,0.0868,0.2770,0.0229,0.0481,0.0518,0.0213
1,WEEKDAY,5,0.0843,0.0000,0.0812,0.0083,0.0013,0.3791,0.0911,0.3336,0.0312,0.0640,0.0617,0.0253
1,WEEKDAY,6,0.0803,0.0000,0.0808,0.0103,0.0020,0.3726,0.0911,0.4166,0.0429,0.0796,0.0665,0.0272
1,WEEKDAY,7,0.0806,0.0000,0.0855,0.0123,0.0025,0.3574,0.0043,0.4926,0.0576,0.1008,0.1248,0.0383
1,WEEKDAY,8,0.8167,0.0000,0.0987,0.0132,0.0028,0.3412,0.0043,0.5158,0.0695,0.1164,0.1423,0.0421
1,WEEKDAY,9,0.5860,0.0000,0.0911,0.0133,0.0029,0.3587,0.0043,0.5235,0.0738,0.1215,0.1480,0.0434
1,WEEKDAY,10,0.3197,0.0000,0.0776,0.0134,0.0029,0.3647,0.0043,0.5257,0.0743,0.1220,0.1536,0.0444
1,WEEKDAY,11,0.1944,0.0000,0.0752,0.0137,0.0029,0.3791,0.0043,0.5257,0.0743,0.1220,0.1536,0.0444
1,WEEKDAY,12,0.1295,0.0003,0.0736,0.0136,0.0029,0.4086,0.0043,0.5277,0.0742,0.1220,0.1536,0.0444
1,WEEKDAY,13,0.0572,0.0009,0.0726,0.0132,0.0029,0.4174,0.0043,0.5300,0.0740,0.1220,0.1536,0.0444
1,WEEKDAY,14,0.0447,0.0019,0.0720,0.0131,0.0029,0.4471,0.0043,0.5288,0.0732,0.1220,0.1424,0.0425
1,WEEKDAY,15,0.0111,0.0015,0.0717,0.0134,0.0026,0.4544,0.0043,0.5214,0.0710,0.1220,0.1367,0.0416
1,WEEKDAY,16,0.0316,0.0002,0.0722,0.0132,0.0023,0.4352,0.0043,0.4928,0.0645,0.1215,0.1187,0.0387
1,WEEKDAY,17,0.0157,0.0002,0.0470,0.0109,0.0017,0.4306,0.0922,0.4374,0.0527,0.1164,0.1100,0.0377
1,WEEKDAY,18,0.0187,0.0000,0.0428,0.0077,0.0012,0.4008,0.0922,0.3770,0.0400,0.1032,0.1004,0.0364
1,WEEKDAY,19,0.0247,0.0000,0.0512,0.0055,0.0009,0.3910,0.0879,0.3283,0.0292,0.0854,0.0844,0.0328
1,WEEKDAY,20,0.0498,0.0000,0.0615,0.0042,0.0006,0.3882,0.0879,0.2642,0.0213,0.0600,0.0608,0.0252
1,WEEKDAY,21,0.0624,0.0000,0.0664,0.0037,0.0005,0.3660,0.0879,0.2426,0.0182,0.0485,0.0570,0.0216
1,WEEKDAY,22,0.0635,0.0000,0.0686,0.0036,0.0005,0.3737,0.0868,0.2433,0.0175,0.0523,0.0562,0.0215
1,WEEKDAY,23,0.0778,0.0000,0.0717,0.0035,0.0004,0.3494,0.0868,0.2225,0.0161,0.0418,0.0565,0.0196
1,SATURDAY,0,0.0906,0.0000,0.0408,0.0034,0.0004,0.3501,0.0868,0.1610,0.0142,0.0228,0.0346,0.0121
1,SATURDAY,1,0.1129,0.0000,0.0445,0.0034,0.0004,0.3510,0.0868,0.1649,0.0142,0.0234,0.0358,0.0123
1,SATURDAY,2,0.1083,0.0000,0.0476,0.0035,0.0005,0.3524,0.0868,0.1879,0.0153,0.0341,0.0431,0.0152
1,SATURDAY,3,0.0964,0.0000,0.0480,0.0035,0.0006,0.3542,0.0868,0.2100,0.0165,0.0447,0.0499,0.0181
1,SATURDAY,4,0.0912,0.0000,0.0500,0.0035,0.0007,0.3552,0.0868,0.2181,0.0175,0.0520,0.0519,0.0202
1,SATURDAY,5,0.0967,0.0000,0.0511,0.0036,0.0007,0.3786,0.0911,0.2228,0.0179,0.0532,0.0581,0.0218
1,SATURDAY,6,0.0935,0.0000,0.0531,0.0036,0.0007,0.3720,0.0911,0.2279,0.0182,0.0546,0.0584,0.0223
1,SATURDAY,7,0.0923,0.0000,0.0533,0.0035,0.0007,0.3567,0.0043,0.2301,0.0187,0.0594,0.0645,0.0247
1,SATURDAY,8,0.0888,0.0000,0.0524,0.0035,0.0007,0.3405,0.0043,0.2317,0.0188,0.0603,0.0702,0.0260
1,SATURDAY,9,0.0761,0.0000,0.0483,0.0035,0.0007,0.3579,0.0043,0.2361,0.0189,0.0603,0.0703,0.0260
1,SATURDAY,10,0.0726,0.0000,0.0448,0.0035,0.0007,0.3639,0.0043,0.2362,0.0189,0.0603,0.0703,0.0261
1,SATURDAY,11,0.0661,0.0000,0.0393,0.0035,0.0007,0.3784,0.0043,0.2362,0.0189,0.0603,0.0703,0.0261
